time,vin,vh,vl
2.832031250000000000e-01,1.239158685359813772e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.841796875000000000e-01,1.238514071328877142e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.851562500000000000e-01,1.237851065019264230e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.861328125000000000e-01,1.237169691392787874e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.871093750000000000e-01,1.236469976102779977e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.880859375000000000e-01,1.235751945493125836e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.890625000000000000e-01,1.235015626597272043e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.900390625000000000e-01,1.234261047137208633e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.910156250000000000e-01,1.233488235522425924e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.919921875000000000e-01,1.232697220848844699e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.929687500000000000e-01,1.231888032897719976e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.939453125000000000e-01,1.231060702134520790e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.949218750000000000e-01,1.230215259707782893e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.958984375000000000e-01,1.229351737447935911e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.968750000000000000e-01,1.228470167866104523e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.978515625000000000e-01,1.227570584152885225e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.988281250000000000e-01,1.226653020177096876e+00,1.312500000000000000e+00,1.125000000000000000e+00
2.998046875000000000e-01,1.225717510484504169e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.007812500000000000e-01,1.224764090296518226e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.017578125000000000e-01,1.223792795508870546e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.027343750000000000e-01,1.222803662690260751e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.037109375000000000e-01,1.221796729080980137e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.046875000000000000e-01,1.220772032591510348e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.056640625000000000e-01,1.219729611801094959e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.066406250000000000e-01,1.218669505956287535e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.076171875000000000e-01,1.217591754969473694e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.085937500000000000e-01,1.216496399417369423e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.095703125000000000e-01,1.215383480539491856e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.105468750000000000e-01,1.214253040236607850e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.115234375000000000e-01,1.213105121069155690e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.125000000000000000e-01,1.211939766255643480e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.134765625000000000e-01,1.210757019671020895e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.144531250000000000e-01,1.209556925845028941e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.154296875000000000e-01,1.208339529960521297e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.164062500000000000e-01,1.207104877851765234e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.173828125000000000e-01,1.205853016002714995e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.183593750000000000e-01,1.204583991545261190e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.193359375000000000e-01,1.203297852257457556e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.203125000000000000e-01,1.201994646561721725e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.212890625000000000e-01,1.200674423523011125e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.222656250000000000e-01,1.199337232846976908e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.232421875000000000e-01,1.197983124878092553e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.242187500000000000e-01,1.196612150597757607e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.251953125000000000e-01,1.195224361622378995e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.261718750000000000e-01,1.193819810201427023e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.271484375000000000e-01,1.192398549215468950e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.281250000000000000e-01,1.190960632174177469e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.291015625000000000e-01,1.189506113214316763e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.300781250000000000e-01,1.188035047097703245e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.310546875000000000e-01,1.186547489209145212e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.320312500000000000e-01,1.185043495554355619e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.330078125000000000e-01,1.183523122757846435e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.339843750000000000e-01,1.181986428060793459e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.349609375000000000e-01,1.180433469318883599e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.359375000000000000e-01,1.178864305000136170e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.369140625000000000e-01,1.177278994182700211e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.378906250000000000e-01,1.175677596552632487e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.388671875000000000e-01,1.174060172401648616e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.398437500000000000e-01,1.172426782624853558e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.408203125000000000e-01,1.170777488718449222e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.417968750000000000e-01,1.169112352777418984e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.427734375000000000e-01,1.167431437493190005e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.437500000000000000e-01,1.165734806151272673e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.447265625000000000e-01,1.164022522628877843e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.457031250000000000e-01,1.162294651392512534e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.466796875000000000e-01,1.160551257495552324e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.476562500000000000e-01,1.158792406575791745e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.486328125000000000e-01,1.157018164852974262e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.496093750000000000e-01,1.155228599126297384e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.505859375000000000e-01,1.153423776771899778e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.515625000000000000e-01,1.151603765740322416e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.525390625000000000e-01,1.149768634553952618e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.535156250000000000e-01,1.147918452304441672e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.544921875000000000e-01,1.146053288650106250e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.554687500000000000e-01,1.144173213813303169e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.564453125000000000e-01,1.142278298577787510e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.574218750000000000e-01,1.140368614286047411e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.583984375000000000e-01,1.138444232836616221e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.593750000000000000e-01,1.136505226681368441e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.603515625000000000e-01,1.134551668822789683e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.613281250000000000e-01,1.132583632811229535e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.623046875000000000e-01,1.130601192742130889e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.632812500000000000e-01,1.128604423253242395e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.642578125000000000e-01,1.126593399521806260e+00,1.312500000000000000e+00,1.125000000000000000e+00
3.652343750000000000e-01,1.124568197261729630e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.662109375000000000e-01,1.122528892720733085e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.671875000000000000e-01,1.120475562677479608e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.681640625000000000e-01,1.118408284438685119e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.691406250000000000e-01,1.116327135836206352e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.701171875000000000e-01,1.114232195224112765e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.710937500000000000e-01,1.112123541475733557e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.720703125000000000e-01,1.110001253980690938e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.730468750000000000e-01,1.107865412641909408e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.740234375000000000e-01,1.105716097872608383e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.750000000000000000e-01,1.103553390593273731e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.759765625000000000e-01,1.101377372228612650e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.769531250000000000e-01,1.099188124704486569e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.779296875000000000e-01,1.096985730444826945e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.789062500000000000e-01,1.094770272368533526e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.798828125000000000e-01,1.092541833886350178e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.808593750000000000e-01,1.090300498897726733e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.818359375000000000e-01,1.088046351787657962e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.828125000000000000e-01,1.085779477423509221e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.837890625000000000e-01,1.083499961151818791e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.847656250000000000e-01,1.081207888795086003e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.857421875000000000e-01,1.078903346648539374e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.867187500000000000e-01,1.076586421476888322e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.876953125000000000e-01,1.074257200511056221e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.886718750000000000e-01,1.071915771444895693e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.896484375000000000e-01,1.069562222431887921e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.906250000000000000e-01,1.067196642081822855e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.916015625000000000e-01,1.064819119457463659e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.925781250000000000e-01,1.062429744071193172e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.935546875000000000e-01,1.060028605881644825e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.945312500000000000e-01,1.057615795290313354e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.955078125000000000e-01,1.055191403138154849e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.964843750000000000e-01,1.052755520702162828e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.974609375000000000e-01,1.050308239691934542e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.984375000000000000e-01,1.047849652246216845e+00,1.218750000000000000e+00,1.031250000000000000e+00
3.994140625000000000e-01,1.045379850929437193e+00,1.218750000000000000e+00,1.031250000000000000e+00
4.003906250000000000e-01,1.042898928728219543e+00,1.218750000000000000e+00,1.031250000000000000e+00
4.013671875000000000e-01,1.040406979047882263e+00,1.218750000000000000e+00,1.031250000000000000e+00
4.023437500000000000e-01,1.037904095708922725e+00,1.218750000000000000e+00,1.031250000000000000e+00
4.033203125000000000e-01,1.035390372943483683e+00,1.218750000000000000e+00,1.031250000000000000e+00
4.042968750000000000e-01,1.032865905391806782e+00,1.218750000000000000e+00,1.031250000000000000e+00
4.052734375000000000e-01,1.030330788098668071e+00,1.125000000000000000e+00,9.375000000000000000e-01
4.062500000000000000e-01,1.027785116509801089e+00,1.125000000000000000e+00,9.375000000000000000e-01
4.072265625000000000e-01,1.025228986468302406e+00,1.125000000000000000e+00,9.375000000000000000e-01
4.082031250000000000e-01,1.022662494211023176e+00,1.125000000000000000e+00,9.375000000000000000e-01
4.091796875000000000e-01,1.020085736364946483e+00,1.125000000000000000e+00,9.375000000000000000e-01
4.101562500000000000e-01,1.017498809943548466e+00,1.125000000000000000e+00,9.375000000000000000e-01
4.111328125000000000e-01,1.014901812343147469e+00,1.125000000000000000e+00,9.375000000000000000e-01
4.121093750000000000e-01,1.012294841339234530e+00,1.125000000000000000e+00,9.375000000000000000e-01
4.130859375000000000e-01,1.009677995082794766e+00,1.125000000000000000e+00,9.375000000000000000e-01
4.140625000000000000e-01,1.007051372096610997e+00,1.125000000000000000e+00,9.375000000000000000e-01
4.150390625000000000e-01,1.004415071271553606e+00,1.125000000000000000e+00,9.375000000000000000e-01
4.160156250000000000e-01,1.001769191862858843e+00,1.125000000000000000e+00,9.375000000000000000e-01
4.169921875000000000e-01,9.991138334863909343e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.179687500000000000e-01,9.964490961148920745e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.189453125000000000e-01,9.937750800742179980e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.199218750000000000e-01,9.910918860395614427e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.208984375000000000e-01,9.883996150316610718e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.218750000000000000e-01,9.856983684129989598e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.228515625000000000e-01,9.829882478839830906e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.238281250000000000e-01,9.802693554791200858e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.248046875000000000e-01,9.775417935631719457e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.257812500000000000e-01,9.748056648273034641e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.267578125000000000e-01,9.720610722852146557e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.277343750000000000e-01,9.693081192692637460e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.287109375000000000e-01,9.665469094265760619e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.296875000000000000e-01,9.637775467151410425e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.306640625000000000e-01,9.610001353998999241e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.316406250000000000e-01,9.582147800488185485e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.326171875000000000e-01,9.554215855289520665e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.335937500000000000e-01,9.526206570024949860e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.345703125000000000e-01,9.498120999228235606e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.355468750000000000e-01,9.469960200305240772e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.365234375000000000e-01,9.441725233494132619e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.375000000000000000e-01,9.413417161825449186e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.384765625000000000e-01,9.385037051082090187e-01,1.125000000000000000e+00,9.375000000000000000e-01
4.394531250000000000e-01,9.356585969759187993e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.404296875000000000e-01,9.328064989023868714e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.414062500000000000e-01,9.299475182674941109e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.423828125000000000e-01,9.270817627102452274e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.433593750000000000e-01,9.242093401247173379e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.443359375000000000e-01,9.213303586559972169e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.453125000000000000e-01,9.184449266961101088e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.462890625000000000e-01,9.155531528799382146e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.472656250000000000e-01,9.126551460811316296e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.482421875000000000e-01,9.097510154080079570e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.492187500000000000e-01,9.068408701994457033e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.501953125000000000e-01,9.039248200207674611e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.511718750000000000e-01,9.010029746596139866e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.521484375000000000e-01,8.980754441218119499e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.531250000000000000e-01,8.951423386272312488e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.541015625000000000e-01,8.922037686056361050e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.550781250000000000e-01,8.892598446925266131e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.560546875000000000e-01,8.863106777249746271e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.570312500000000000e-01,8.833563787374492104e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.580078125000000000e-01,8.803970589576379790e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.589843750000000000e-01,8.774328298022573414e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.599609375000000000e-01,8.744638028728600743e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.609375000000000000e-01,8.714900899516320187e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.619140625000000000e-01,8.685118029971835574e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.628906250000000000e-01,8.655290541403356519e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.638671875000000000e-01,8.625419556798964438e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.648437500000000000e-01,8.595506200784350792e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.658203125000000000e-01,8.565551599580456532e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.667968750000000000e-01,8.535556880961093773e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.677734375000000000e-01,8.505523174210459780e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.687500000000000000e-01,8.475451610080643183e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.697265625000000000e-01,8.445343320749031379e-01,1.031250000000000000e+00,8.437500000000000000e-01
4.707031250000000000e-01,8.415199439775704615e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.716796875000000000e-01,8.385021102060744580e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.726562500000000000e-01,8.354809443801506363e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.736328125000000000e-01,8.324565602449850443e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.746093750000000000e-01,8.294290716669306951e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.755859375000000000e-01,8.263985926292218842e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.765625000000000000e-01,8.233652372276809572e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.775390625000000000e-01,8.203291196664247442e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.785156250000000000e-01,8.172903542535631116e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.794921875000000000e-01,8.142490553968965150e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.804687500000000000e-01,8.112053375996082227e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.814453125000000000e-01,8.081593154559523207e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.824218750000000000e-01,8.051111036469416060e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.833984375000000000e-01,8.020608169360272655e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.843750000000000000e-01,7.990085701647804406e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.853515625000000000e-01,7.959544782485663550e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.863281250000000000e-01,7.928986561722201065e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.873046875000000000e-01,7.898412189857151322e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.882812500000000000e-01,7.867822817998338936e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.892578125000000000e-01,7.837219597818321226e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.902343750000000000e-01,7.806603681511042891e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.912109375000000000e-01,7.775976221748450712e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.921875000000000000e-01,7.745338371637089381e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.931640625000000000e-01,7.714691284674705107e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.941406250000000000e-01,7.684036114706793708e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.951171875000000000e-01,7.653374015883184223e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.960937500000000000e-01,7.622706142614561475e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.970703125000000000e-01,7.592033649529025263e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.980468750000000000e-01,7.561357691428599592e-01,9.375000000000000000e-01,7.500000000000000000e-01
4.990234375000000000e-01,7.530679423245774107e-01,9.375000000000000000e-01,7.500000000000000000e-01
5.000000000000000000e-01,7.500000000000001110e-01,9.375000000000000000e-01,7.500000000000000000e-01
5.009765625000000000e-01,7.469320576754227003e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.019531250000000000e-01,7.438642308571401518e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.029296875000000000e-01,7.407966350470975847e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.039062500000000000e-01,7.377293857385439635e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.048828125000000000e-01,7.346625984116816888e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.058593750000000000e-01,7.315963885293207403e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.068359375000000000e-01,7.285308715325296003e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.078125000000000000e-01,7.254661628362911729e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.087890625000000000e-01,7.224023778251550398e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.097656250000000000e-01,7.193396318488958219e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.107421875000000000e-01,7.162780402181679884e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.117187500000000000e-01,7.132177182001662175e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.126953125000000000e-01,7.101587810142849788e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.136718750000000000e-01,7.071013438277800045e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.146484375000000000e-01,7.040455217514337560e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.156250000000000000e-01,7.009914298352196704e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.166015625000000000e-01,6.979391830639728456e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.175781250000000000e-01,6.948888963530585050e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.185546875000000000e-01,6.918406845440477904e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.195312500000000000e-01,6.887946624003919993e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.205078125000000000e-01,6.857509446031035960e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.214843750000000000e-01,6.827096457464369994e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.224609375000000000e-01,6.796708803335753668e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.234375000000000000e-01,6.766347627723192648e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.244140625000000000e-01,6.736014073707783378e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.253906250000000000e-01,6.705709283330694159e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.263671875000000000e-01,6.675434397550150667e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.273437500000000000e-01,6.645190556198494747e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.283203125000000000e-01,6.614978897939256530e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.292968750000000000e-01,6.584800560224296495e-01,8.437500000000000000e-01,6.562500000000000000e-01
5.302734375000000000e-01,6.554656679250969731e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.312500000000000000e-01,6.524548389919357927e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.322265625000000000e-01,6.494476825789541330e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.332031250000000000e-01,6.464443119038907337e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.341796875000000000e-01,6.434448400419543468e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.351562500000000000e-01,6.404493799215651428e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.361328125000000000e-01,6.374580443201036672e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.371093750000000000e-01,6.344709458596644591e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.380859375000000000e-01,6.314881970028165536e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.390625000000000000e-01,6.285099100483680923e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.400390625000000000e-01,6.255361971271400368e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.410156250000000000e-01,6.225671701977427697e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.419921875000000000e-01,6.196029410423622430e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.429687500000000000e-01,6.166436212625509006e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.439453125000000000e-01,6.136893222750254839e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.449218750000000000e-01,6.107401553074736089e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.458984375000000000e-01,6.077962313943641171e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.468750000000000000e-01,6.048576613727689733e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.478515625000000000e-01,6.019245558781880501e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.488281250000000000e-01,5.989970253403861244e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.498046875000000000e-01,5.960751799792325389e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.507812500000000000e-01,5.931591298005544077e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.517578125000000000e-01,5.902489845919922651e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.527343750000000000e-01,5.873448539188684814e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.537109375000000000e-01,5.844468471200618964e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.546875000000000000e-01,5.815550733038898912e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.556640625000000000e-01,5.786696413440028941e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.566406250000000000e-01,5.757906598752826621e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.576171875000000000e-01,5.729182372897549946e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.585937500000000000e-01,5.700524817325058891e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.595703125000000000e-01,5.671935010976132396e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.605468750000000000e-01,5.643414030240813117e-01,7.500000000000000000e-01,5.625000000000000000e-01
5.615234375000000000e-01,5.614962948917909813e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.625000000000000000e-01,5.586582838174551924e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.634765625000000000e-01,5.558274766505868492e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.644531250000000000e-01,5.530039799694760339e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.654296875000000000e-01,5.501879000771765504e-01,6.562500000000000000e-01,4.687500000000000000e-01
5.664062500000000000e-01,5.473793429975051250e-01,6.562500000000000000e-01,4.687500000000000000e-01
