time,vecg,vdac_upper,vdac_lower
3.375828400000000125e-03,5.981310939999999743e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.388116400000000181e-03,5.981395790000000323e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.437510999999999865e-03,5.981736869999999540e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.437520800000000171e-03,5.981736939999999780e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.437544800000000116e-03,5.981737110000000524e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.437928800000000090e-03,5.981739759999999961e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.444072800000000118e-03,5.981782180000000393e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000073e-03,5.982168369999999458e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500010000000000013e-03,5.982168439999999698e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500022000000000202e-03,5.982168530000000484e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500213999999999756e-03,5.982169849999999789e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.501638919999999853e-03,5.982179690000000161e-01,6.945177600000000673e-02,6.173491200000000290e-02
3.504096520000000037e-03,5.982196659999999833e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.543418119999999956e-03,5.982468189999999852e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.562516999999999854e-03,5.982600070000000381e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.562525599999999751e-03,5.982600129999999794e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.562621599999999961e-03,5.982600790000000002e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.564157599999999860e-03,5.982611399999999691e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.588733599999999972e-03,5.982781099999999741e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.625002999999999906e-03,5.983031549999999754e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.625012400000000076e-03,5.983031619999999995e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.625060399999999964e-03,5.983031949999999544e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.625828400000000347e-03,5.983037249999999529e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.638116399999999969e-03,5.983122100000000110e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.687511000000000087e-03,5.983463190000000154e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.687520799999999960e-03,5.983463249999999567e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.687544800000000338e-03,5.983463420000000310e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.687928800000000312e-03,5.983466069999999748e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.694072799999999906e-03,5.983508499999999897e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.750000000000000295e-03,5.983894690000000072e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.750009999999999802e-03,5.983894760000000312e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.750021999999999991e-03,5.983894840000000270e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.750213999999999978e-03,5.983896170000000403e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.753286000000000209e-03,5.983917380000000064e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.802437999999999999e-03,5.984256780000000164e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.812517000000000076e-03,5.984326380000000167e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.812525599999999973e-03,5.984326439999999581e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.812621600000000183e-03,5.984327109999999506e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.814157600000000082e-03,5.984337709999999477e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.838733600000000194e-03,5.984507420000000355e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.885520529999999997e-03,5.984830490000000447e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.918300899999999434e-03,5.984993680000000316e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.937513000000000124e-03,5.984978939999999747e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.937522399999999860e-03,5.984978939999999747e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.937570400000000616e-03,5.984978899999999769e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.938338399999999698e-03,5.984978309999999802e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.950626399999999754e-03,5.984968880000000047e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.000001000000000424e-03,5.984931000000000001e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.000010800000000297e-03,5.984930990000000284e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.000034799999999807e-03,5.984930969999999739e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.000418800000000649e-03,5.984930680000000169e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.006562799999999376e-03,5.984925960000000433e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.062510000000000079e-03,5.984883039999999710e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.062520000000000020e-03,5.984883029999999993e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.062531999999999775e-03,5.984883020000000275e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.062724000000000196e-03,5.984882879999999794e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.065795999999999993e-03,5.984880519999999926e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.114948000000000217e-03,5.984842809999999513e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.125006999999999979e-03,5.984835090000000246e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.125015600000000310e-03,5.984835080000000529e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.125111600000000087e-03,5.984835010000000288e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.126647599999999985e-03,5.984833830000000354e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.151223600000000097e-03,5.984814969999999734e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.187512999999999479e-03,5.984787129999999955e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.187522400000000082e-03,5.984787120000000238e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.187570399999999970e-03,5.984787089999999976e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.188338399999999920e-03,5.984786500000000009e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.200626399999999976e-03,5.984777070000000254e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.255242880000000179e-03,5.984735159999999832e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.312510999999999775e-03,5.984691229999999917e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.312520799999999647e-03,5.984691220000000200e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.312544800000000025e-03,5.984691199999999656e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.312928800000000000e-03,5.984690910000000086e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.319072800000000462e-03,5.984686190000000350e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.374999999999999549e-03,5.984643280000000454e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.375010000000000357e-03,5.984643269999999626e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.375022000000000112e-03,5.984643259999999909e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.375213999999999666e-03,5.984643120000000538e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.378286000000000330e-03,5.984640759999999560e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.427437999999999686e-03,5.984603050000000257e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.437517000000000197e-03,5.984595320000000163e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.437525599999999661e-03,5.984595310000000445e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.437621600000000305e-03,5.984595230000000488e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.439157600000000203e-03,5.984594060000000271e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.463733600000000315e-03,5.984575199999999651e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.515728640000000148e-03,5.984535309999999830e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.562512999999999812e-03,5.984499410000000408e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.562522399999999548e-03,5.984499399999999580e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.562570400000000304e-03,5.984499370000000429e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.563338400000000253e-03,5.984498780000000462e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.575626400000000309e-03,5.984489349999999597e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.625001000000000112e-03,5.984451469999999551e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.625010799999999984e-03,5.984451459999999834e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.625034799999999495e-03,5.984451440000000400e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.625418800000000337e-03,5.984451149999999719e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.631562800000000799e-03,5.984446429999999983e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.687510000000000635e-03,5.984403510000000370e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.687520000000000575e-03,5.984403499999999543e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.687531999999999463e-03,5.984403489999999826e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.687723999999999884e-03,5.984403339999999627e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.690795999999999681e-03,5.984400989999999476e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.739947999999999904e-03,5.984363270000000457e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.750007000000000534e-03,5.984355559999999796e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.750015599999999998e-03,5.984355550000000079e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.750111600000000642e-03,5.984355479999999838e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.751647600000000540e-03,5.984354299999999904e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.776223599999999785e-03,5.984335440000000395e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.812513000000000034e-03,5.984307599999999505e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.812522399999999770e-03,5.984307589999999788e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.812570399999999658e-03,5.984307559999999526e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.813338399999999608e-03,5.984306969999999559e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.825626399999999663e-03,5.984297539999999804e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.880242879999999867e-03,5.984255630000000492e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.937510999999999463e-03,5.984211689999999750e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.937520800000000203e-03,5.984211689999999750e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.937544799999999713e-03,5.984211670000000316e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.937928799999999688e-03,5.984211369999999919e-01,8.477999999999999980e-01,7.536000000000000476e-01
4.944072800000000149e-03,5.984206659999999900e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.000000000000000104e-03,5.984163750000000004e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.000010000000000045e-03,5.984163740000000287e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.000021999999999800e-03,5.984163729999999459e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.000214000000000221e-03,5.984163590000000088e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.003286000000000018e-03,5.984161230000000220e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.052438000000000241e-03,5.984123519999999807e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.062516999999999885e-03,5.984115779999999996e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.062525600000000216e-03,5.984115779999999996e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.062621599999999993e-03,5.984115700000000038e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.064157599999999891e-03,5.984114529999999821e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.088733600000000003e-03,5.984095670000000311e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.140728640000000703e-03,5.984055780000000491e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.187512999999999500e-03,5.984019879999999958e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.187522400000000103e-03,5.984019870000000241e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.187570399999999991e-03,5.984019839999999979e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.188338399999999941e-03,5.984019250000000012e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.200626399999999996e-03,5.984009820000000257e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.250000999999999800e-03,5.983971940000000211e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.250010799999999672e-03,5.983971930000000494e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.250034800000000050e-03,5.983971909999999950e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.250418800000000025e-03,5.983971620000000380e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.256562800000000486e-03,5.983966899999999534e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.312510000000000322e-03,5.983923979999999920e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.312520000000000263e-03,5.983923970000000203e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.312532000000000018e-03,5.983923960000000486e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.312723999999999572e-03,5.983923810000000287e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.315796000000000236e-03,5.983921460000000137e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.364947999999999592e-03,5.983883740000000007e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.375007000000000222e-03,5.983876030000000457e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.375015599999999685e-03,5.983876019999999629e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.375111600000000329e-03,5.983875950000000499e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.376647600000000228e-03,5.983874769999999454e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.401223600000000340e-03,5.983855909999999945e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.437512999999999722e-03,5.983828070000000166e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.437522400000000325e-03,5.983828060000000448e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.437570399999999346e-03,5.983828020000000469e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.438338399999999295e-03,5.983827430000000502e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.450626400000000218e-03,5.983818010000000465e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.505242879999999554e-03,5.983776100000000042e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.562511000000000018e-03,5.983732160000000411e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.562520799999999890e-03,5.983732160000000411e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.562544800000000268e-03,5.983732139999999866e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.562928800000000243e-03,5.983731839999999469e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.569072799999999837e-03,5.983727129999999450e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.625000000000000659e-03,5.983684219999999554e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.625010000000000600e-03,5.983684209999999837e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.625021999999999488e-03,5.983684200000000120e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.625213999999999909e-03,5.983684049999999921e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.628285999999999706e-03,5.983681699999999770e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.677437999999999929e-03,5.983643990000000468e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.687517000000000440e-03,5.983636249999999546e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.687525599999999903e-03,5.983636249999999546e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.687621599999999680e-03,5.983636169999999588e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.689157600000000446e-03,5.983634989999999654e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.713733599999999690e-03,5.983616139999999861e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.765728640000000391e-03,5.983576240000000324e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.812513000000000055e-03,5.983540349999999508e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.812522399999999791e-03,5.983540339999999791e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.812570400000000546e-03,5.983540309999999529e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.813338400000000496e-03,5.983539719999999562e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.825626399999999684e-03,5.983530289999999807e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.875000999999999488e-03,5.983492409999999762e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.875010800000000227e-03,5.983492400000000044e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.875034799999999738e-03,5.983492379999999500e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.875418799999999712e-03,5.983492080000000213e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.881562800000000174e-03,5.983487370000000194e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.937510000000000010e-03,5.983444449999999470e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.937519999999999951e-03,5.983444439999999753e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.937532000000000573e-03,5.983444430000000036e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.937724000000000127e-03,5.983444279999999837e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.940795999999999924e-03,5.983441919999999969e-01,8.477999999999999980e-01,7.536000000000000476e-01
5.989947999999999280e-03,5.983404209999999557e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.000006999999999910e-03,5.983396490000000290e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.000015600000000240e-03,5.983396490000000290e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.000111600000000017e-03,5.983396410000000332e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.001647599999999916e-03,5.983395240000000115e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.026223600000000027e-03,5.983376379999999495e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.062512999999999409e-03,5.983348539999999716e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.062522400000000013e-03,5.983348529999999998e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.062570400000000768e-03,5.983348490000000020e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.063338400000000718e-03,5.983347900000000053e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.075626399999999906e-03,5.983338480000000015e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.125000999999999710e-03,5.983300590000000252e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.125010800000000449e-03,5.983300590000000252e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.125034799999999960e-03,5.983300569999999707e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.125418799999999935e-03,5.983300270000000420e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.131562799999999529e-03,5.983295560000000402e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.187510000000000232e-03,5.983252629999999961e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.187520000000000173e-03,5.983252629999999961e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.187531999999999928e-03,5.983252620000000244e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.187723999999999482e-03,5.983252470000000045e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.190796000000000146e-03,5.983250110000000177e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.239947999999999502e-03,5.983212399999999764e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.250007000000000132e-03,5.983204680000000497e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.250015600000000462e-03,5.983204680000000497e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.250111600000000239e-03,5.983204600000000539e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.251647600000000138e-03,5.983203419999999495e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.276223600000000249e-03,5.983184569999999702e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.312512999999999631e-03,5.983156720000000206e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.312522400000000235e-03,5.983156720000000206e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.312570400000000123e-03,5.983156680000000227e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.313338400000000072e-03,5.983156090000000260e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.325626400000000128e-03,5.983146660000000505e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.380242880000000331e-03,5.983104759999999800e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.437510999999999928e-03,5.983060820000000168e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.437520799999999800e-03,5.983060810000000451e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.437544799999999311e-03,5.983060789999999907e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.437928800000000153e-03,5.983060500000000337e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.444072800000000614e-03,5.983055790000000318e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.499999999999999702e-03,5.983012880000000422e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.500010000000000510e-03,5.983012869999999594e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.500021999999999398e-03,5.983012859999999877e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.500213999999999819e-03,5.983012709999999679e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.503286000000000483e-03,5.983010349999999811e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.552437999999999839e-03,5.982972640000000508e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.562517000000000350e-03,5.982964910000000414e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.562525599999999813e-03,5.982964899999999586e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.562621600000000457e-03,5.982964830000000456e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.564157600000000356e-03,5.982963650000000522e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.588733600000000468e-03,5.982944789999999902e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.640728640000000300e-03,5.982904900000000081e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.687512999999999964e-03,5.982869010000000376e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.687522399999999700e-03,5.982868999999999549e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.687570400000000456e-03,5.982868959999999570e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.688338400000000405e-03,5.982868369999999603e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.700626399999999594e-03,5.982858939999999848e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.750001000000000265e-03,5.982821059999999802e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.750010800000000137e-03,5.982821050000000085e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.750034799999999648e-03,5.982821040000000368e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.750418800000000490e-03,5.982820739999999970e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.756562800000000084e-03,5.982816029999999952e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.812509999999999920e-03,5.982773099999999511e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.812519999999999860e-03,5.982773089999999794e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.812531999999999616e-03,5.982773080000000077e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.812724000000000037e-03,5.982772939999999595e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.815795999999999834e-03,5.982770579999999727e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.864948000000000057e-03,5.982732870000000425e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.875006999999999820e-03,5.982725150000000047e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.875015600000000150e-03,5.982725140000000330e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.875111599999999927e-03,5.982725070000000089e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.876647599999999826e-03,5.982723890000000155e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.901223599999999937e-03,5.982705040000000363e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.937513000000000186e-03,5.982677189999999756e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.937522399999999922e-03,5.982677189999999756e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.937570399999999811e-03,5.982677149999999777e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.938338399999999760e-03,5.982676559999999810e-01,8.477999999999999980e-01,7.536000000000000476e-01
6.950626399999999816e-03,5.982667130000000055e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.005242880000000019e-03,5.982625230000000460e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.062510999999999615e-03,5.982581289999999719e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.062520799999999488e-03,5.982581280000000001e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.062544799999999866e-03,5.982581259999999457e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.062928799999999840e-03,5.982580969999999887e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.069072800000000302e-03,5.982576250000000151e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.125000000000000257e-03,5.982533340000000255e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.125010000000000197e-03,5.982533340000000255e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.125021999999999953e-03,5.982533330000000538e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.125214000000000374e-03,5.982533180000000339e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.128286000000000171e-03,5.982530820000000471e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.177437999999999527e-03,5.982493110000000058e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.187517000000000038e-03,5.982485379999999964e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.187525599999999501e-03,5.982485370000000247e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.187621600000000145e-03,5.982485300000000006e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.189157600000000044e-03,5.982484120000000072e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.213733600000000155e-03,5.982465259999999452e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.265728639999999988e-03,5.982425369999999631e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.312512999999999652e-03,5.982389470000000209e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.312522399999999388e-03,5.982389470000000209e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.312570400000000144e-03,5.982389430000000230e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.313338400000000093e-03,5.982388840000000263e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.325626400000000149e-03,5.982379410000000508e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.375000999999999952e-03,5.982341530000000462e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.375010799999999825e-03,5.982341519999999635e-01,8.477999999999999980e-01,7.536000000000000476e-01
7.375034799999999335e-03,5.982341500000000201e-01,8.477999999999999980e-01,7.536000000000000476e-01
