time,vin,vout_buf,vout_st
7.084722089999999639e-01,2.472711400000000115e+00,3.300000209999999878e+00,3.299999999999999822e+00
7.089999999999999636e-01,2.304981730000000173e+00,3.300000439999999813e+00,3.299999999999999822e+00
7.091524639999999824e-01,2.350828739999999861e+00,3.299999670000000052e+00,3.299999999999999822e+00
7.097153779999999523e-01,2.520101649999999971e+00,3.299999859999999785e+00,3.299999999999999822e+00
7.100750550000000105e-01,2.534740030000000033e+00,3.300000349999999916e+00,3.299999999999999822e+00
7.105253870000000083e-01,2.109041210000000000e+00,3.300002160000000018e+00,3.299999999999999822e+00
7.110600440000000022e-01,1.699384540000000055e+00,3.299958970000000047e+00,3.299999999999999822e+00
7.114203089999999730e-01,1.933358609999999977e+00,3.299990090000000098e+00,3.299999999999999822e+00
7.119999999999999662e-01,2.309838309999999950e+00,3.299992290000000050e+00,3.299999999999999822e+00
7.121630770000000332e-01,2.262929119999999905e+00,3.300000470000000075e+00,3.299999999999999822e+00
7.128153870000000225e-01,2.075292129999999791e+00,3.300000809999999785e+00,3.299999999999999822e+00
7.130869750000000673e-01,2.014901679999999917e+00,3.300000279999999897e+00,3.299999999999999822e+00
7.136088219999999760e-01,1.971183190000000085e+00,3.300000320000000098e+00,3.299999999999999822e+00
7.140695799999999815e-01,1.958463459999999934e+00,3.299998759999999809e+00,3.299999999999999822e+00
7.144870580000000082e-01,2.078773940000000042e+00,3.299999160000000042e+00,3.299999999999999822e+00
7.150556639999999797e-01,2.262936670000000206e+00,3.299998920000000169e+00,3.299999999999999822e+00
7.153896459999999902e-01,2.480982790000000104e+00,3.299999530000000014e+00,3.299999999999999822e+00
7.159999999999999698e-01,2.879462660000000174e+00,3.299999870000000168e+00,3.299999999999999822e+00
7.162111859999999997e-01,2.672967480000000062e+00,3.300000100000000103e+00,3.299999999999999822e+00
7.169999999999999707e-01,1.901675189999999960e+00,3.300004019999999816e+00,3.299999999999999822e+00
7.171689490000000555e-01,1.931995930000000028e+00,3.299999210000000183e+00,3.299999999999999822e+00
7.178447449999999508e-01,2.053279199999999971e+00,3.299999500000000197e+00,3.299999999999999822e+00
7.180901060000000058e-01,2.123428060000000173e+00,3.299998790000000071e+00,3.299999999999999822e+00
7.186307429999999608e-01,2.377142140000000126e+00,3.299999450000000056e+00,3.299999999999999822e+00
7.190720849999999720e-01,2.513258780000000137e+00,3.300000250000000079e+00,3.299999999999999822e+00
7.195045940000001083e-01,2.290231900000000209e+00,3.300000690000000070e+00,3.299999999999999822e+00
7.200576680000000396e-01,2.061646520000000038e+00,3.299998580000000015e+00,3.299999999999999822e+00
7.204036750000000211e-01,2.222893599999999914e+00,3.299999119999999841e+00,3.299999999999999822e+00
7.209999999999999742e-01,2.500793840000000046e+00,3.299999660000000112e+00,3.299999999999999822e+00
7.212768059999999926e-01,2.464967650000000177e+00,3.300000090000000164e+00,3.299999999999999822e+00
7.219999999999999751e-01,2.371366689999999888e+00,3.300000139999999860e+00,3.299999999999999822e+00
7.222026619999999397e-01,2.511020900000000111e+00,3.299999689999999930e+00,3.299999999999999822e+00
7.229999999999999760e-01,3.060465000000000213e+00,3.300000079999999780e+00,3.299999999999999822e+00
7.231621299999999586e-01,2.963810150000000032e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.238106490000000282e-01,2.577190369999999842e+00,3.300000139999999860e+00,3.299999999999999822e+00
7.240530589999999433e-01,2.459085579999999993e+00,3.300000069999999841e+00,3.299999999999999822e+00
7.243714129999999640e-01,2.427754419999999858e+00,3.300000079999999780e+00,3.299999999999999822e+00
7.249999999999999778e-01,2.365891430000000017e+00,3.300000100000000103e+00,3.299999999999999822e+00
7.252546830000000666e-01,2.320420490000000058e+00,3.300000230000000201e+00,3.299999999999999822e+00
7.259999999999999787e-01,2.187352339999999895e+00,3.300000359999999855e+00,3.299999999999999822e+00
7.262037470000000106e-01,2.293767659999999875e+00,3.299999319999999958e+00,3.299999999999999822e+00
7.269999999999999796e-01,2.709644649999999988e+00,3.300000059999999902e+00,3.299999999999999822e+00
7.271629969999999776e-01,2.646642529999999827e+00,3.300000079999999780e+00,3.299999999999999822e+00
7.278149870000000243e-01,2.394633779999999934e+00,3.300000369999999794e+00,3.299999999999999822e+00
7.280869320000000755e-01,2.306262740000000200e+00,3.300000250000000079e+00,3.299999999999999822e+00
7.286085239999999796e-01,2.205106830000000073e+00,3.300000359999999855e+00,3.299999999999999822e+00
7.290695449999999855e-01,2.189484559999999913e+00,3.299998120000000146e+00,3.299999999999999822e+00
7.294868190000000086e-01,2.551281749999999793e+00,3.299999510000000136e+00,3.299999999999999822e+00
7.300556360000000078e-01,2.985572250000000150e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.303894550000000763e-01,2.921590440000000122e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.309999999999999831e-01,2.804569519999999816e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.312670549999999992e-01,2.645831450000000196e+00,3.300000110000000042e+00,3.299999999999999822e+00
7.319999999999999840e-01,2.210167160000000131e+00,3.300001089999999859e+00,3.299999999999999822e+00
7.322136439999999968e-01,2.206534130000000093e+00,3.300000030000000084e+00,3.299999999999999822e+00
7.329999999999999849e-01,2.193162239999999930e+00,3.300000030000000084e+00,3.299999999999999822e+00
7.331709149999999786e-01,2.263579800000000031e+00,3.299999380000000038e+00,3.299999999999999822e+00
7.338545760000000362e-01,2.545250139999999828e+00,3.299999849999999846e+00,3.299999999999999822e+00
7.340638040000000419e-01,2.567378880000000141e+00,3.300000190000000000e+00,3.299999999999999822e+00
7.344466320000000437e-01,2.340659609999999891e+00,3.300000659999999808e+00,3.299999999999999822e+00
7.349999999999999867e-01,2.012941919999999829e+00,3.300002130000000200e+00,3.299999999999999822e+00
7.350600030000000729e-01,2.071024959999999915e+00,3.299997330000000062e+00,3.300000010000000206e+00
7.353000140000000018e-01,2.303357600000000005e+00,3.299998790000000071e+00,3.300000010000000206e+00
7.359999999999999876e-01,2.980949739999999792e+00,3.300000149999999799e+00,3.300000010000000206e+00
7.361920089999999250e-01,2.884257569999999937e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.369600439999999253e-01,2.497488460000000021e+00,3.300000250000000079e+00,3.299999999999999822e+00
7.370587570000000088e-01,2.480534589999999984e+00,3.299999970000000005e+00,3.299999999999999822e+00
7.373877209999999405e-01,2.498266600000000004e+00,3.299999970000000005e+00,3.299999999999999822e+00
7.380000000000001004e-01,2.531270029999999949e+00,3.299999979999999944e+00,3.299999999999999822e+00
7.382537409999999634e-01,2.633303530000000059e+00,3.299999940000000187e+00,3.299999999999999822e+00
7.389999999999999902e-01,2.933387179999999983e+00,3.300000010000000206e+00,3.299999999999999822e+00
7.392029930000000304e-01,2.898231270000000137e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.399999999999999911e-01,2.760198899999999789e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.401623939999999457e-01,2.644710630000000062e+00,3.300000139999999860e+00,3.299999999999999822e+00
7.408119699999999863e-01,2.182757420000000170e+00,3.300001369999999934e+00,3.299999999999999822e+00
7.410560929999999713e-01,2.074905869999999819e+00,3.299998659999999973e+00,3.299999999999999822e+00
7.413926549999999560e-01,2.230112239999999968e+00,3.299999160000000042e+00,3.299999999999999822e+00
7.419999999999999929e-01,2.510191450000000213e+00,3.299999689999999930e+00,3.299999999999999822e+00
7.422167880000000162e-01,2.424732420000000221e+00,3.300000349999999916e+00,3.299999999999999822e+00
7.429999999999999938e-01,2.115985540000000054e+00,3.300000970000000144e+00,3.299999999999999822e+00
7.431734300000000237e-01,2.233530990000000216e+00,3.299998930000000108e+00,3.299999999999999822e+00
7.438671519999999759e-01,2.703713120000000192e+00,3.300000100000000103e+00,3.299999999999999822e+00
7.440782819999999242e-01,2.758178019999999897e+00,3.300000010000000206e+00,3.299999999999999822e+00
7.445479769999999720e-01,2.544724480000000177e+00,3.300000190000000000e+00,3.299999999999999822e+00
7.450626259999999501e-01,2.323098059999999965e+00,3.300000320000000098e+00,3.299999999999999822e+00
7.454383819999998995e-01,2.225874950000000130e+00,3.300000439999999813e+00,3.299999999999999822e+00
7.459999999999999964e-01,2.080561750000000210e+00,3.300000719999999887e+00,3.299999999999999822e+00
7.461686499999999889e-01,2.136836440000000170e+00,3.299999249999999940e+00,3.299999999999999822e+00
7.468404400000000498e-01,2.360998229999999865e+00,3.299999660000000112e+00,3.299999999999999822e+00
7.470895720000000351e-01,2.405206590000000144e+00,3.300000090000000164e+00,3.299999999999999822e+00
7.476270050000000111e-01,2.351007580000000097e+00,3.300000110000000042e+00,3.299999999999999822e+00
7.480716579999999727e-01,2.332256440000000097e+00,3.299999670000000052e+00,3.299999999999999822e+00
7.485016039999999871e-01,2.445444820000000075e+00,3.299999790000000210e+00,3.299999999999999822e+00
7.490573259999999678e-01,2.592779510000000176e+00,3.299999909999999925e+00,3.299999999999999822e+00
7.494012829999999736e-01,2.689535409999999960e+00,3.299999970000000005e+00,3.299999999999999822e+00
7.500000000000000000e-01,2.857955959999999962e+00,3.299999989999999883e+00,3.299999999999999822e+00
7.502751650000000216e-01,2.812292929999999913e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.510000000000000009e-01,2.692008340000000111e+00,3.300000020000000145e+00,3.299999999999999822e+00
7.512201320000000404e-01,2.573380620000000008e+00,3.300000209999999878e+00,3.299999999999999822e+00
7.520000000000000018e-01,2.153115590000000079e+00,3.300001159999999878e+00,3.299999999999999822e+00
7.521761060000000665e-01,2.134924789999999906e+00,3.300000240000000140e+00,3.299999999999999822e+00
7.528805290000000205e-01,2.062161740000000076e+00,3.300000289999999836e+00,3.299999999999999822e+00
7.530644260000000090e-01,2.090304849999999881e+00,3.299998219999999982e+00,3.299999999999999822e+00
7.534509809999999641e-01,2.333207709999999935e+00,3.299999150000000103e+00,3.299999999999999822e+00
7.540000000000000036e-01,2.678198759999999901e+00,3.299999759999999949e+00,3.299999999999999822e+00
7.541054379999999613e-01,2.610844189999999898e+00,3.300000180000000061e+00,3.299999999999999822e+00
7.545263050000000637e-01,2.341992110000000071e+00,3.300000750000000149e+00,3.299999999999999822e+00
7.550561150000000277e-01,2.079237239999999876e+00,3.299997910000000090e+00,3.299999999999999822e+00
7.553928090000000539e-01,2.318303170000000080e+00,3.299998979999999804e+00,3.299999999999999822e+00
7.560000000000000053e-01,2.749433479999999985e+00,3.299999810000000089e+00,3.299999999999999822e+00
7.562693550000000320e-01,2.801376830000000151e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.570000000000000062e-01,2.942277080000000211e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.572154840000000497e-01,2.848085100000000036e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.580000000000000071e-01,2.505158180000000012e+00,3.300000219999999818e+00,3.299999999999999822e+00
7.581723870000000032e-01,2.519602149999999874e+00,3.299999960000000065e+00,3.299999999999999822e+00
7.588619349999999875e-01,2.577378210000000003e+00,3.299999970000000005e+00,3.299999999999999822e+00
7.590919400000000206e-01,2.576236300000000146e+00,3.300000049999999963e+00,3.299999999999999822e+00
7.596435780000000415e-01,2.499975309999999951e+00,3.300000079999999780e+00,3.299999999999999822e+00
7.600735519999999301e-01,2.453086879999999859e+00,3.299999979999999944e+00,3.299999999999999822e+00
7.605148620000000692e-01,2.467396679999999787e+00,3.299999979999999944e+00,3.299999999999999822e+00
7.610588409999999859e-01,2.470679819999999971e+00,3.300000139999999860e+00,3.299999999999999822e+00
7.614118900000000911e-01,2.395993059999999897e+00,3.300000199999999939e+00,3.299999999999999822e+00
7.620000000000000107e-01,2.271579490000000145e+00,3.300000320000000098e+00,3.299999999999999822e+00
7.622519180000000283e-01,2.358815429999999935e+00,3.299999639999999790e+00,3.299999999999999822e+00
7.630000000000000115e-01,2.617866100000000085e+00,3.299999940000000187e+00,3.299999999999999822e+00
7.631888439999999774e-01,2.665574349999999981e+00,3.299999970000000005e+00,3.299999999999999822e+00
7.639442210000000344e-01,2.856407279999999993e+00,3.300000010000000206e+00,3.299999999999999822e+00
7.640860560000000135e-01,2.828722980000000220e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.645555050000000241e-01,2.600830610000000043e+00,3.300000119999999981e+00,3.299999999999999822e+00
7.650594669999999375e-01,2.425368569999999835e+00,3.299999380000000038e+00,3.299999999999999822e+00
7.654162700000000097e-01,2.667270409999999980e+00,3.299999870000000168e+00,3.299999999999999822e+00
7.660000000000000142e-01,3.063022349999999783e+00,3.299999909999999925e+00,3.299999999999999822e+00
7.662854419999999278e-01,2.956811409999999807e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.670000000000000151e-01,2.690929539999999953e+00,3.300000030000000084e+00,3.299999999999999822e+00
7.671938809999999664e-01,2.773429179999999938e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.679694069999999373e-01,3.103428010000000015e+00,3.300000010000000206e+00,3.299999999999999822e+00
7.680611870000000341e-01,3.093188839999999828e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.684102870000000252e-01,2.960494989999999937e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.690000000000000169e-01,2.736343699999999934e+00,3.300000020000000145e+00,3.299999999999999822e+00
7.692720720000000290e-01,2.617774049999999963e+00,3.300000110000000042e+00,3.299999999999999822e+00
7.699999999999999067e-01,2.300541829999999788e+00,3.300000600000000173e+00,3.299999999999999822e+00
7.702176579999999717e-01,2.419485530000000217e+00,3.299999580000000154e+00,3.299999999999999822e+00
7.710000000000000187e-01,2.847012949999999876e+00,3.300000100000000103e+00,3.299999999999999822e+00
7.711741260000000153e-01,2.744029670000000198e+00,3.300000020000000145e+00,3.299999999999999822e+00
7.718706319999999454e-01,2.332096180000000185e+00,3.300000700000000009e+00,3.299999999999999822e+00
7.720364109999999780e-01,2.283979589999999948e+00,3.299998809999999949e+00,3.299999999999999822e+00
7.722548779999999224e-01,2.454354030000000186e+00,3.299999380000000038e+00,3.299999999999999822e+00
7.730000000000000204e-01,3.035448950000000146e+00,3.299999970000000005e+00,3.299999999999999822e+00
7.731747730000000374e-01,2.973723749999999999e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.738738659999999658e-01,2.726822639999999964e+00,3.300000010000000206e+00,3.299999999999999822e+00
7.740932120000000305e-01,2.627669689999999836e+00,3.300000100000000103e+00,3.299999999999999822e+00
7.746524870000000007e-01,2.300034569999999778e+00,3.300000750000000149e+00,3.299999999999999822e+00
7.750745700000000182e-01,2.096326900000000215e+00,3.300000010000000206e+00,3.299999999999999822e+00
7.755219890000000227e-01,2.095566090000000159e+00,3.300000010000000206e+00,3.299999999999999822e+00
7.760596560000000421e-01,2.133709940000000138e+00,3.299998379999999898e+00,3.299999999999999822e+00
7.764175909999999625e-01,2.367450299999999785e+00,3.299999220000000122e+00,3.299999999999999822e+00
7.770000000000000240e-01,2.747776730000000001e+00,3.299999820000000028e+00,3.299999999999999822e+00
7.772421950000000246e-01,2.694656779999999863e+00,3.300000020000000145e+00,3.299999999999999822e+00
7.780000000000000249e-01,2.528449339999999879e+00,3.300000110000000042e+00,3.299999999999999822e+00
7.781834699999999883e-01,2.500701380000000196e+00,3.300000090000000164e+00,3.299999999999999822e+00
7.789173499999999528e-01,2.389709569999999950e+00,3.300000149999999799e+00,3.299999999999999822e+00
7.790978510000000634e-01,2.374157789999999935e+00,3.300000030000000084e+00,3.299999999999999822e+00
7.796849550000000129e-01,2.355846960000000045e+00,3.300000040000000023e+00,3.299999999999999822e+00
7.800782800000000128e-01,2.366893419999999804e+00,3.299999699999999869e+00,3.299999999999999822e+00
7.805479639999999275e-01,2.492126910000000084e+00,3.299999829999999967e+00,3.299999999999999822e+00
7.810626240000000386e-01,2.642444380000000148e+00,3.299999890000000047e+00,3.299999999999999822e+00
7.814383710000000205e-01,2.821179990000000082e+00,3.299999989999999883e+00,3.299999999999999822e+00
7.820000000000000284e-01,3.088336410000000143e+00,3.299999989999999883e+00,3.299999999999999822e+00
7.822103769999999567e-01,2.979537179999999896e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.829807300000000136e-01,2.581138549999999920e+00,3.300000110000000042e+00,3.299999999999999822e+00
7.830385400000000606e-01,2.577659109999999920e+00,3.299999940000000187e+00,3.299999999999999822e+00
7.832663069999999950e-01,2.615992889999999793e+00,3.299999960000000065e+00,3.299999999999999822e+00
7.840000000000000302e-01,2.739475489999999791e+00,3.299999989999999883e+00,3.299999999999999822e+00
7.841808229999999158e-01,2.707329360000000129e+00,3.300000020000000145e+00,3.299999999999999822e+00
7.849041169999999568e-01,2.578744710000000051e+00,3.300000059999999902e+00,3.299999999999999822e+00
7.850964389999999238e-01,2.517252000000000045e+00,3.300000209999999878e+00,3.299999999999999822e+00
7.856750740000000288e-01,2.250570559999999887e+00,3.300000700000000009e+00,3.299999999999999822e+00
7.860771509999999740e-01,2.142890679999999826e+00,3.299998679999999851e+00,3.299999999999999822e+00
7.865400590000000136e-01,2.395325000000000149e+00,3.299999409999999855e+00,3.299999999999999822e+00
7.870617209999999364e-01,2.620723949999999913e+00,3.300000090000000164e+00,3.299999999999999822e+00
7.874320470000000238e-01,2.468218090000000142e+00,3.300000269999999958e+00,3.299999999999999822e+00
7.879999999999999227e-01,2.234326610000000102e+00,3.300000709999999948e+00,3.299999999999999822e+00
7.881460730000000581e-01,2.283263240000000138e+00,3.299999520000000075e+00,3.299999999999999822e+00
7.887303640000000726e-01,2.479010000000000158e+00,3.299999800000000150e+00,3.299999999999999822e+00
7.890779049999999684e-01,2.570559260000000013e+00,3.299999989999999883e+00,3.299999999999999822e+00
7.895453389999999017e-01,2.577862010000000037e+00,3.299999989999999883e+00,3.299999999999999822e+00
7.900623239999999825e-01,2.606596549999999901e+00,3.299999899999999986e+00,3.299999999999999822e+00
7.904362710000000236e-01,2.736384680000000014e+00,3.299999979999999944e+00,3.299999999999999822e+00
7.910000000000000364e-01,2.932041840000000121e+00,3.299999989999999883e+00,3.299999999999999822e+00
7.912169909999999806e-01,2.797217149999999819e+00,3.300000010000000206e+00,3.299999999999999822e+00
7.919388659999999636e-01,2.348688019999999987e+00,3.300000690000000070e+00,3.299999999999999822e+00
7.920252420000000182e-01,2.330310840000000105e+00,3.299999010000000066e+00,3.299999999999999822e+00
7.921766980000000125e-01,2.447955799999999904e+00,3.299999380000000038e+00,3.299999999999999822e+00
7.927825189999999633e-01,2.918535669999999804e+00,3.300000059999999902e+00,3.299999999999999822e+00
7.930807759999999318e-01,3.030125860000000060e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.935654329999999312e-01,2.686077490000000179e+00,3.300000040000000023e+00,3.299999999999999822e+00
7.940598159999999739e-01,2.406776390000000099e+00,3.299999530000000014e+00,3.299999999999999822e+00
7.944187120000000268e-01,2.581913829999999965e+00,3.299999810000000089e+00,3.299999999999999822e+00
7.950000000000000400e-01,2.865576439999999891e+00,3.299999929999999804e+00,3.299999999999999822e+00
7.952871169999999879e-01,2.966761410000000154e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.960000000000000409e-01,3.217994019999999900e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.962296930000000161e-01,3.110883250000000100e+00,3.299999999999999822e+00,3.299999999999999822e+00
7.969999999999999307e-01,2.751673020000000136e+00,3.300000010000000206e+00,3.299999999999999822e+00
7.971837550000000494e-01,2.705156239999999990e+00,3.300000020000000145e+00,3.299999999999999822e+00
7.979187729999999146e-01,2.519089220000000129e+00,3.300000129999999920e+00,3.299999999999999822e+00
7.980785079999999088e-01,2.520560539999999961e+00,3.299999849999999846e+00,3.299999999999999822e+00
7.985222450000000194e-01,2.645096399999999903e+00,3.299999940000000187e+00,3.299999999999999822e+00
7.990573439999999472e-01,2.750410909999999820e+00,3.300000010000000206e+00,3.299999999999999822e+00
7.994014080000000355e-01,2.577799320000000005e+00,3.300000160000000182e+00,3.299999999999999822e+00
8.000000000000000444e-01,2.277495179999999841e+00,3.300000760000000088e+00,3.299999999999999822e+00
8.002014619999999745e-01,2.334694269999999960e+00,3.299999670000000052e+00,3.299999999999999822e+00
8.009999999999999343e-01,2.561415799999999798e+00,3.299999909999999925e+00,3.299999999999999822e+00
8.011611690000000063e-01,2.611202369999999995e+00,3.299999929999999804e+00,3.299999999999999822e+00
8.018058470000000160e-01,2.810348630000000014e+00,3.300000010000000206e+00,3.299999999999999822e+00
8.020859569999999605e-01,2.822299689999999917e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.026016990000000018e-01,2.534152660000000168e+00,3.300000240000000140e+00,3.299999999999999822e+00
8.030687659999999894e-01,2.328770510000000016e+00,3.299999679999999991e+00,3.299999999999999822e+00
8.034813589999999506e-01,2.431671580000000166e+00,3.299999790000000210e+00,3.299999999999999822e+00
8.040550119999999579e-01,2.565699159999999868e+00,3.299999970000000005e+00,3.299999999999999822e+00
8.043850869999999986e-01,2.593768879999999832e+00,3.299999970000000005e+00,3.299999999999999822e+00
8.050000000000000488e-01,2.646061340000000150e+00,3.299999979999999944e+00,3.299999999999999822e+00
8.052640599999999482e-01,2.558730220000000166e+00,3.300000139999999860e+00,3.299999999999999822e+00
8.059999999999999387e-01,2.315336610000000128e+00,3.300000439999999813e+00,3.299999999999999822e+00
8.062112479999999914e-01,2.382051039999999897e+00,3.299999689999999930e+00,3.299999999999999822e+00
8.069999999999999396e-01,2.631147850000000066e+00,3.299999950000000126e+00,3.299999999999999822e+00
8.071689979999999709e-01,2.725392530000000146e+00,3.299999989999999883e+00,3.299999999999999822e+00
8.078449920000000395e-01,3.102371320000000043e+00,3.300000010000000206e+00,3.299999999999999822e+00
8.080901320000000165e-01,3.165386139999999848e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.086309270000000549e-01,3.024817269999999780e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.090721060000000131e-01,2.920732319999999937e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.095047419999999994e-01,2.871821660000000165e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.100576849999999718e-01,2.835470159999999851e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.104037929999999834e-01,2.953303220000000007e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.109999999999999432e-01,3.156282420000000144e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.112768870000000021e-01,2.910060019999999970e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.120000000000000551e-01,2.267029550000000171e+00,3.300001340000000116e+00,3.299999999999999822e+00
8.121525319999999271e-01,2.339063089999999789e+00,3.299999459999999996e+00,3.299999999999999822e+00
8.127626589999999984e-01,2.627197690000000030e+00,3.299999929999999804e+00,3.299999999999999822e+00
8.130813500000000360e-01,2.713829720000000112e+00,3.300000020000000145e+00,3.299999999999999822e+00
8.135694520000000818e-01,2.561111239999999789e+00,3.300000119999999981e+00,3.299999999999999822e+00
8.140650799999999965e-01,2.427703240000000040e+00,3.299999979999999944e+00,3.299999999999999822e+00
8.144555620000000218e-01,2.435520680000000215e+00,3.299999979999999944e+00,3.299999999999999822e+00
8.149999999999999467e-01,2.446420339999999971e+00,3.299999979999999944e+00,3.299999999999999822e+00
8.151427780000000123e-01,2.454889570000000187e+00,3.299999960000000065e+00,3.299999999999999822e+00
8.157138919999999960e-01,2.488766500000000104e+00,3.299999960000000065e+00,3.299999999999999822e+00
8.160761479999999457e-01,2.495775829999999917e+00,3.300000079999999780e+00,3.299999999999999822e+00
8.165330389999999605e-01,2.436004899999999918e+00,3.300000100000000103e+00,3.299999999999999822e+00
8.170609189999999966e-01,2.377781650000000191e+00,3.299999950000000126e+00,3.299999999999999822e+00
8.174264319999999806e-01,2.394971560000000110e+00,3.299999960000000065e+00,3.299999999999999822e+00
8.180000000000000604e-01,2.421946230000000089e+00,3.299999960000000065e+00,3.299999999999999822e+00
8.182924099999999701e-01,2.521571390000000079e+00,3.299999849999999846e+00,3.299999999999999822e+00
8.189999999999999503e-01,2.762649619999999917e+00,3.300000010000000206e+00,3.299999999999999822e+00
8.192339280000000556e-01,2.883027160000000144e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.199999999999999512e-01,3.277241420000000183e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.201871419999999802e-01,3.233217970000000108e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.209357130000000113e-01,3.057123929999999934e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.210998090000000138e-01,2.958712049999999927e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.216292440000000363e-01,2.516908690000000171e+00,3.300000330000000037e+00,3.299999999999999822e+00
8.220000000000000639e-01,2.207520380000000060e+00,3.300001539999999789e+00,3.299999989999999883e+00
8.220851209999999742e-01,2.229150520000000135e+00,3.299999559999999832e+00,3.299999999999999822e+00
8.224020730000000112e-01,2.309691720000000004e+00,3.299999670000000052e+00,3.299999999999999822e+00
8.229999999999999538e-01,2.461631720000000190e+00,3.299999820000000028e+00,3.299999999999999822e+00
8.232535619999999943e-01,2.418231029999999837e+00,3.300000149999999799e+00,3.299999999999999822e+00
8.239999999999999547e-01,2.290467490000000161e+00,3.300000250000000079e+00,3.299999999999999822e+00
8.242028489999999596e-01,2.263123989999999974e+00,3.300000219999999818e+00,3.299999999999999822e+00
8.249999999999999556e-01,2.155670510000000206e+00,3.300000300000000220e+00,3.299999999999999822e+00
8.251622790000000540e-01,2.257676920000000198e+00,3.299999070000000145e+00,3.299999999999999822e+00
8.258113980000000298e-01,2.665702809999999978e+00,3.300000020000000145e+00,3.299999999999999822e+00
8.260865490000000033e-01,2.772288319999999917e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.266058440000000340e-01,2.700486559999999869e+00,3.300000010000000206e+00,3.299999999999999822e+00
8.270692389999999561e-01,2.640035960000000070e+00,3.300000020000000145e+00,3.299999999999999822e+00
8.274846750000000029e-01,2.604327249999999871e+00,3.300000020000000145e+00,3.299999999999999822e+00
8.280553910000000295e-01,2.572795469999999973e+00,3.299999909999999925e+00,3.299999999999999822e+00
8.283877399999999280e-01,2.649373090000000097e+00,3.299999960000000065e+00,3.299999999999999822e+00
8.289999999999999591e-01,2.790446090000000101e+00,3.299999989999999883e+00,3.299999999999999822e+00
8.292658790000000391e-01,2.905342239999999965e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.299999999999999600e-01,3.222583320000000029e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.302127029999999408e-01,3.113323240000000158e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.310000000000000719e-01,2.708908890000000014e+00,3.300000020000000145e+00,3.299999999999999822e+00
8.311701620000000457e-01,2.808423639999999999e+00,3.300000010000000206e+00,3.299999999999999822e+00
8.318508119999999950e-01,3.206483009999999911e+00,3.300000010000000206e+00,3.299999999999999822e+00
8.320654169999999183e-01,3.221176929999999938e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.324579189999999906e-01,2.785849879999999779e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.329999999999999627e-01,2.184624659999999885e+00,3.300002500000000172e+00,3.299999999999999822e+00
8.331416569999999799e-01,2.233343360000000111e+00,3.299999419999999795e+00,3.299999999999999822e+00
8.337082850000000489e-01,2.428218660000000195e+00,3.299999730000000131e+00,3.299999999999999822e+00
8.340755499999999989e-01,2.504243049999999915e+00,3.300000170000000121e+00,3.299999999999999822e+00
8.345288530000000149e-01,2.358429039999999866e+00,3.300000339999999976e+00,3.299999999999999822e+00
8.350604400000000149e-01,2.254464619999999808e+00,3.299998640000000094e+00,3.299999999999999822e+00
8.354230819999999280e-01,2.540002139999999908e+00,3.299999570000000215e+00,3.299999999999999822e+00
8.360000000000000764e-01,2.994255879999999870e+00,3.299999759999999949e+00,3.299999999999999822e+00
8.361677239999999456e-01,2.849719669999999816e+00,3.299999999999999822e+00,3.299999999999999822e+00
