time,Vind,Vinp,Vinn,Voutp,Voutn,Vout
1.997095270000000200e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034115650000000552e-03,1.496941330000000070e+00,-1.487907220000000086e+00
1.997220269999999909e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034116019999999941e-03,1.496941330000000070e+00,-1.487907220000000086e+00
1.997345270000000061e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034116090000000529e-03,1.496941330000000070e+00,-1.487907209999999925e+00
1.997470270000000214e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034116119999999542e-03,1.496941330000000070e+00,-1.487907209999999925e+00
1.997595269999999701e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034116010000000849e-03,1.496941330000000070e+00,-1.487907209999999925e+00
1.997720269999999854e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034116619999999279e-03,1.496941330000000070e+00,-1.487907209999999925e+00
1.997845270000000006e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034116660000000854e-03,1.496941330000000070e+00,-1.487907209999999925e+00
1.997970270000000159e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034117160000000590e-03,1.496941330000000070e+00,-1.487907209999999925e+00
1.998095269999999868e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034116899999999895e-03,1.496941330000000070e+00,-1.487907209999999925e+00
1.998220270000000021e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034117120000000750e-03,1.496941330000000070e+00,-1.487907209999999925e+00
1.998345270000000173e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034117700000000167e-03,1.496941330000000070e+00,-1.487907209999999925e+00
1.998470269999999882e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034117549999999899e-03,1.496941330000000070e+00,-1.487907209999999925e+00
1.998595270000000035e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034117100000000830e-03,1.496941330000000070e+00,-1.487907209999999925e+00
1.998720269999999966e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034116970000000482e-03,1.496941330000000070e+00,-1.487907209999999925e+00
1.998845270000000118e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034116910000000722e-03,1.496941330000000070e+00,-1.487907209999999925e+00
1.998970269999999827e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034116849999999227e-03,1.496941330000000070e+00,-1.487907209999999925e+00
1.999095269999999980e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034116800000000294e-03,1.496941319999999909e+00,-1.487907209999999925e+00
1.999220270000000133e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034116550000000426e-03,1.496941319999999909e+00,-1.487907209999999925e+00
1.999345269999999841e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034116680000000774e-03,1.496941319999999909e+00,-1.487907209999999925e+00
1.999470269999999994e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034117629999999580e-03,1.496941319999999909e+00,-1.487907209999999925e+00
1.999595270000000147e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034117779999999848e-03,1.496941319999999909e+00,-1.487907209999999925e+00
1.999720270000000300e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034118379999999185e-03,1.496941319999999909e+00,-1.487907209999999925e+00
1.999845269999999786e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034118710000000468e-03,1.496941319999999909e+00,-1.487907199999999985e+00
1.999970269999999939e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034118770000000229e-03,1.496941319999999909e+00,-1.487907199999999985e+00
2.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,9.034118969999999429e-03,1.496941319999999909e+00,-1.487907199999999985e+00
2.000000000000000000e+00,1.499999989999999950e-01,8.249999999999999556e-01,6.750000000000000444e-01,-3.837811420000000057e-02,1.536338250000000016e+00,-1.574716360000000037e+00
2.000000000000000000e+00,4.499999980000000122e-01,9.749999990000000061e-01,5.250000009999999939e-01,-1.465458109999999980e-01,1.568246489999999937e+00,-1.714792300000000047e+00
2.000000000000000000e+00,6.822883400000000487e-01,1.091144169999999969e+00,4.088558299999999757e-01,-2.345140810000000131e-01,1.565789829999999938e+00,-1.800303910000000007e+00
2.000000009999999939e+00,9.097155319999999934e-01,1.204857770000000050e+00,2.951422340000000033e-01,-3.218604880000000001e-01,1.551178769999999929e+00,-1.873039260000000095e+00
2.000000009999999939e+00,1.311849199999999938e+00,1.405924600000000080e+00,9.407540150000000267e-02,-4.779357739999999799e-01,1.501799880000000087e+00,-1.979735660000000008e+00
2.000000009999999939e+00,1.499999990000000061e+00,1.500000000000000000e+00,2.996852099999999890e-09,-5.524261879999999847e-01,1.467437090000000000e+00,-2.019863280000000039e+00
2.000000009999999939e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.523901159999999866e-01,1.467153820000000053e+00,-2.019543940000000148e+00
2.000000009999999939e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.523457630000000451e-01,1.467187639999999904e+00,-2.019533399999999812e+00
2.000000009999999939e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.523409940000000296e-01,1.467214840000000020e+00,-2.019555840000000213e+00
2.000000009999999939e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.523284090000000202e-01,1.467266780000000104e+00,-2.019595189999999985e+00
2.000000009999999939e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.522951179999999738e-01,1.467375319999999927e+00,-2.019670440000000067e+00
2.000000019999999878e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.522280880000000058e-01,1.467592079999999966e+00,-2.019820170000000026e+00
2.000000029999999818e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.520953309999999670e-01,1.468024219999999991e+00,-2.020119549999999986e+00
2.000000049999999696e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.518323019999999968e-01,1.468885549999999984e+00,-2.020717859999999977e+00
2.000000089999999897e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.513122310000000414e-01,1.470601810000000009e+00,-2.021914039999999968e+00
2.000000169999999855e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.502883570000000057e-01,1.474017689999999936e+00,-2.024306049999999857e+00
2.000000330000000215e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.482868789999999493e-01,1.480807030000000024e+00,-2.029093899999999895e+00
2.000000640000000107e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.444277450000000185e-01,1.494262479999999949e+00,-2.038690219999999886e+00
2.000001270000000275e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.371771669999999554e-01,1.520767200000000097e+00,-2.057944369999999967e+00
2.000002529999999723e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.240719820000000473e-01,1.572306360000000014e+00,-2.096378339999999785e+00
2.000005060000000334e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.011885369999999895e-01,1.669116540000000093e+00,-2.170305079999999887e+00
2.000008760000000052e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-4.753800730000000141e-01,1.772495230000000088e+00,-2.247875300000000021e+00
2.000009200000000043e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-4.738003239999999949e-01,1.776466740000000044e+00,-2.250267060000000097e+00
2.000010070000000084e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-4.710493470000000071e-01,1.782233729999999960e+00,-2.253283080000000105e+00
2.000010099999999902e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-4.709694030000000087e-01,1.782382359999999943e+00,-2.253351760000000148e+00
2.000010149999999598e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-4.708101199999999986e-01,1.782675130000000108e+00,-2.253485250000000217e+00
2.000010259999999818e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-4.704940470000000263e-01,1.783243560000000061e+00,-2.253737609999999947e+00
2.000010479999999813e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-4.698735940000000055e-01,1.784320750000000011e+00,-2.254194350000000124e+00
2.000010920000000247e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-4.686821449999999945e-01,1.786264279999999927e+00,-2.254946420000000007e+00
2.000011790000000289e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-4.664671029999999941e-01,1.789489359999999918e+00,-2.255956460000000163e+00
2.000013540000000312e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-4.625242820000000088e-01,1.794196200000000019e+00,-2.256720479999999807e+00
2.000017029999999973e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-4.558590829999999983e-01,1.799715820000000077e+00,-2.255574900000000049e+00
2.000024009999999741e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-4.451159230000000244e-01,1.803541609999999906e+00,-2.248657530000000015e+00
2.000034480000000059e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-4.320475970000000054e-01,1.802347989999999900e+00,-2.234395580000000159e+00
2.000052809999999681e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-4.124996080000000176e-01,1.795420959999999955e+00,-2.207920570000000193e+00
2.000078789999999884e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-3.878259009999999729e-01,1.785037800000000008e+00,-2.172863700000000176e+00
2.000122090000000075e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-3.513405829999999841e-01,1.770362999999999909e+00,-2.121703580000000144e+00
2.000184690000000209e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-3.065453770000000078e-01,1.752190560000000064e+00,-2.058735940000000042e+00
2.000285399999999658e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-2.486813870000000037e-01,1.726348089999999891e+00,-1.975029479999999893e+00
2.000410399999999811e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-1.941752810000000051e-01,1.698293059999999910e+00,-1.892468349999999910e+00
2.000535399999999964e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-1.535167430000000111e-01,1.673859329999999979e+00,-1.827376080000000069e+00
2.000660400000000116e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-1.228329130000000019e-01,1.652465129999999949e+00,-1.775298040000000022e+00
2.000785399999999825e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-9.935988530000000596e-02,1.633677349999999917e+00,-1.733037230000000095e+00
2.000910399999999978e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-8.113157729999999346e-02,1.617158819999999997e+00,-1.698290389999999928e+00
2.001035400000000131e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-6.675780639999999433e-02,1.602635480000000001e+00,-1.669393279999999979e+00
2.001160399999999839e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.526431629999999789e-02,1.589877289999999999e+00,-1.645141610000000032e+00
2.001285399999999992e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-4.597020339999999955e-02,1.578685949999999893e+00,-1.624656160000000016e+00
2.001410400000000145e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-3.839378489999999838e-02,1.568886430000000054e+00,-1.607280220000000037e+00
2.001535400000000298e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-3.218505929999999904e-02,1.560321590000000036e+00,-1.592506640000000084e+00
2.001660400000000006e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-2.708076800000000159e-02,1.552849060000000003e+00,-1.579929829999999980e+00
2.001785400000000159e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-2.287652830000000068e-02,1.546339679999999994e+00,-1.569216210000000000e+00
2.001910400000000312e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-1.941011330000000021e-02,1.540676549999999922e+00,-1.560086670000000009e+00
2.002035400000000021e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-1.655121459999999919e-02,1.535754309999999956e+00,-1.552305529999999933e+00
2.002160399999999729e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-1.419472549999999979e-02,1.531478359999999928e+00,-1.545673080000000033e+00
2.002285399999999882e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-1.225591739999999999e-02,1.527763790000000066e+00,-1.540019709999999931e+00
2.002410400000000035e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-1.066671490000000062e-02,1.524534119999999993e+00,-1.535200839999999900e+00
2.002535399999999743e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-9.372641339999999641e-03,1.521719480000000013e+00,-1.531092120000000056e+00
2.002660399999999896e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-8.330130879999999780e-03,1.519254209999999938e+00,-1.527584349999999924e+00
2.002785400000000049e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-7.503958370000000065e-03,1.517073649999999940e+00,-1.524577599999999977e+00
2.002910399999999758e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-6.864829539999999820e-03,1.515109779999999962e+00,-1.521974610000000006e+00
2.003035399999999910e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-6.387503489999999881e-03,1.513286380000000042e+00,-1.519673880000000032e+00
2.003160400000000063e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-6.049869549999999790e-03,1.511514379999999935e+00,-1.517564249999999948e+00
2.003285400000000216e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.832877569999999658e-03,1.509688890000000061e+00,-1.515521770000000101e+00
2.003410399999999925e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.720919649999999662e-03,1.507688680000000003e+00,-1.513409599999999910e+00
2.003535400000000077e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.701922869999999886e-03,1.505377720000000030e+00,-1.511079639999999946e+00
2.003660400000000230e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.764049240000000164e-03,1.502647960000000005e+00,-1.508412010000000025e+00
2.003785399999999939e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-5.903226979999999686e-03,1.499285619999999986e+00,-1.505188849999999912e+00
2.003910400000000092e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-6.119109969999999774e-03,1.495116719999999955e+00,-1.501235829999999938e+00
2.004035400000000244e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-6.407531959999999797e-03,1.489964199999999961e+00,-1.496371729999999900e+00
2.004160400000000397e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-6.761506920000000254e-03,1.483644210000000019e+00,-1.490405720000000045e+00
2.004285399999999662e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-7.169774450000000222e-03,1.475969290000000100e+00,-1.483139070000000004e+00
2.004410399999999814e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-7.607044510000000002e-03,1.466750149999999975e+00,-1.474357200000000034e+00
2.004535399999999967e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-8.016861449999999195e-03,1.455800519999999931e+00,-1.463817380000000057e+00
2.004660399999999676e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-8.273669770000000381e-03,1.442877699999999930e+00,-1.451151370000000052e+00
2.004785399999999829e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-8.252133539999999615e-03,1.428119850000000080e+00,-1.436371980000000104e+00
2.004910399999999981e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,-7.759084079999999974e-03,1.411807459999999903e+00,-1.419566550000000094e+00
