time,vphi1,vphi2,Vcm
6.400381010000000259e-02,1.500000000000000000e+00,0.000000000000000000e+00,2.887381119999999912e-01
6.401550400000000085e-02,1.500000000000000000e+00,0.000000000000000000e+00,2.900059039999999810e-01
6.417505689999999929e-02,1.500000000000000000e+00,0.000000000000000000e+00,2.900092579999999920e-01
6.568562619999999963e-02,1.500000000000000000e+00,0.000000000000000000e+00,2.900219259999999855e-01
6.768562620000000141e-02,1.500000000000000000e+00,0.000000000000000000e+00,2.900386329999999901e-01
6.968562620000000318e-02,1.500000000000000000e+00,0.000000000000000000e+00,2.900553370000000242e-01
7.168562620000000496e-02,1.500000000000000000e+00,0.000000000000000000e+00,2.900720370000000048e-01
7.368562619999999286e-02,1.500000000000000000e+00,0.000000000000000000e+00,2.900887349999999865e-01
7.568562619999999463e-02,1.500000000000000000e+00,0.000000000000000000e+00,2.901054299999999975e-01
7.768562619999999641e-02,1.500000000000000000e+00,0.000000000000000000e+00,2.901221219999999823e-01
7.968562619999999819e-02,1.500000000000000000e+00,0.000000000000000000e+00,2.901388109999999965e-01
7.987501700000000648e-02,4.499999989999999839e-01,0.000000000000000000e+00,2.899293250000000155e-01
7.987502559999999641e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.899192850000000266e-01
7.987511880000000564e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.900209650000000194e-01
7.987577529999999315e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.900223239999999980e-01
7.988627919999999327e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.900223800000000240e-01
8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.900224180000000040e-01
8.000000999999999640e-02,0.000000000000000000e+00,1.500000000000000000e+00,2.900254329999999992e-01
8.000002200000000396e-02,0.000000000000000000e+00,1.500000000000000000e+00,2.900240949999999818e-01
8.000010629999999845e-02,0.000000000000000000e+00,1.500000000000000000e+00,2.900228460000000008e-01
8.000122120000000003e-02,0.000000000000000000e+00,1.500000000000000000e+00,2.900228080000000208e-01
8.001084690000000166e-02,0.000000000000000000e+00,1.500000000000000000e+00,2.900228200000000145e-01
8.008972699999999945e-02,0.000000000000000000e+00,1.500000000000000000e+00,2.900231979999999821e-01
8.117869899999999306e-02,0.000000000000000000e+00,1.500000000000000000e+00,2.900284209999999807e-01
8.317869899999999483e-02,0.000000000000000000e+00,1.500000000000000000e+00,2.900380140000000107e-01
8.517869899999999661e-02,0.000000000000000000e+00,1.500000000000000000e+00,2.900476069999999851e-01
8.717869899999999839e-02,0.000000000000000000e+00,1.500000000000000000e+00,2.900572000000000150e-01
8.917869900000000016e-02,0.000000000000000000e+00,1.500000000000000000e+00,2.900667920000000177e-01
9.117869900000000194e-02,0.000000000000000000e+00,1.500000000000000000e+00,2.900763849999999922e-01
9.317869899999998984e-02,0.000000000000000000e+00,1.500000000000000000e+00,2.900859769999999949e-01
9.517869900000000549e-02,0.000000000000000000e+00,1.500000000000000000e+00,2.900955700000000248e-01
9.587501299999999504e-02,0.000000000000000000e+00,1.050000000000000044e+00,2.900977980000000178e-01
9.587502239999999565e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.900991929999999774e-01
9.587507039999999814e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.900988179999999805e-01
9.587538439999999940e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.900991829999999827e-01
9.588024319999999268e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.901027449999999952e-01
9.595798419999999884e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.901251100000000194e-01
9.600000699999999831e-02,1.050000000000000044e+00,0.000000000000000000e+00,2.902996990000000221e-01
9.600001560000000211e-02,1.500000000000000000e+00,0.000000000000000000e+00,2.907661440000000042e-01
9.600007290000001081e-02,1.500000000000000000e+00,0.000000000000000000e+00,2.940397249999999740e-01
9.600076180000000070e-02,1.500000000000000000e+00,0.000000000000000000e+00,3.265944829999999910e-01
9.600612450000001186e-02,1.500000000000000000e+00,0.000000000000000000e+00,3.671859929999999883e-01
9.604076790000000419e-02,1.500000000000000000e+00,0.000000000000000000e+00,3.673298680000000038e-01
9.659473949999999864e-02,1.500000000000000000e+00,0.000000000000000000e+00,3.673330089999999881e-01
9.859473950000000042e-02,1.500000000000000000e+00,0.000000000000000000e+00,3.673450819999999895e-01
1.005947389999999886e-01,1.500000000000000000e+00,0.000000000000000000e+00,3.673571549999999908e-01
1.025947390000000042e-01,1.500000000000000000e+00,0.000000000000000000e+00,3.673692290000000193e-01
1.045947389999999921e-01,1.500000000000000000e+00,0.000000000000000000e+00,3.673813040000000196e-01
1.065947390000000078e-01,1.500000000000000000e+00,0.000000000000000000e+00,3.673933779999999927e-01
1.085947389999999957e-01,1.500000000000000000e+00,0.000000000000000000e+00,3.674054529999999930e-01
1.105947389999999975e-01,1.500000000000000000e+00,0.000000000000000000e+00,3.674175290000000205e-01
1.118750110000000103e-01,1.350000000000000089e+00,0.000000000000000000e+00,3.673950710000000175e-01
1.118750210000000050e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.671783339999999951e-01
1.118750450000000063e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.673061280000000095e-01
1.118752490000000099e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.673193249999999743e-01
1.118779450000000064e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.673195200000000105e-01
1.119210840000000040e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.673195499999999947e-01
1.120000030000000008e-01,0.000000000000000000e+00,4.499999980000000122e-01,3.673206829999999812e-01
1.120000120000000099e-01,0.000000000000000000e+00,1.500000000000000000e+00,3.673217060000000256e-01
1.120000510000000032e-01,0.000000000000000000e+00,1.500000000000000000e+00,3.673201720000000003e-01
1.120003299999999952e-01,0.000000000000000000e+00,1.500000000000000000e+00,3.673199529999999768e-01
1.120048059999999984e-01,0.000000000000000000e+00,1.500000000000000000e+00,3.673199269999999905e-01
1.120290109999999978e-01,0.000000000000000000e+00,1.500000000000000000e+00,3.673200289999999923e-01
1.123759109999999950e-01,0.000000000000000000e+00,1.500000000000000000e+00,3.673215650000000165e-01
1.142459379999999913e-01,0.000000000000000000e+00,1.500000000000000000e+00,3.673298480000000144e-01
1.162459380000000070e-01,0.000000000000000000e+00,1.500000000000000000e+00,3.673387069999999865e-01
1.182459379999999949e-01,0.000000000000000000e+00,1.500000000000000000e+00,3.673475660000000143e-01
1.202459380000000105e-01,0.000000000000000000e+00,1.500000000000000000e+00,3.673564240000000147e-01
1.222459380000000123e-01,0.000000000000000000e+00,1.500000000000000000e+00,3.673652820000000152e-01
1.242459380000000002e-01,0.000000000000000000e+00,1.500000000000000000e+00,3.673741400000000157e-01
1.262459380000000020e-01,0.000000000000000000e+00,1.500000000000000000e+00,3.673829989999999879e-01
1.278750099999999834e-01,0.000000000000000000e+00,1.500000000000000000e+00,3.673902139999999927e-01
1.278750200000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.673892619999999942e-01
1.278750319999999996e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.673914859999999893e-01
1.278751409999999977e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.673902829999999842e-01
1.278763559999999966e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.673912019999999723e-01
1.278957930000000076e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.674012440000000157e-01
1.280000010000000021e-01,1.499999989999999950e-01,0.000000000000000000e+00,3.674395109999999964e-01
1.280000109999999969e-01,1.500000000000000000e+00,0.000000000000000000e+00,3.677543110000000004e-01
1.280000349999999842e-01,1.500000000000000000e+00,0.000000000000000000e+00,3.687363880000000260e-01
1.280002080000000042e-01,1.500000000000000000e+00,0.000000000000000000e+00,3.762392370000000041e-01
1.280028970000000044e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.275170039999999783e-01
1.280151619999999879e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.316951789999999844e-01
1.281770989999999888e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.316966260000000277e-01
1.296952990000000139e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.317037009999999952e-01
1.316952990000000157e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.317129989999999862e-01
1.336952989999999897e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.317222960000000054e-01
1.356952989999999915e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.317315919999999974e-01
1.376952989999999932e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.317408859999999904e-01
1.396952989999999950e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.317501799999999834e-01
1.416952989999999968e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.317594730000000047e-01
1.436952989999999986e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.317687640000000271e-01
1.438750169999999939e-01,4.500000029999999818e-01,0.000000000000000000e+00,4.315777969999999852e-01
1.438750259999999892e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.315702430000000200e-01
1.438751139999999984e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.316750710000000213e-01
1.438757859999999777e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.316763599999999812e-01
1.438865500000000019e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.316764140000000083e-01
1.440000000000000169e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.316764430000000208e-01
1.440000099999999839e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.316797079999999953e-01
1.440000220000000053e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.316783639999999811e-01
1.440001070000000161e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.316768309999999831e-01
1.440012300000000078e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.316768029999999978e-01
1.440122600000000030e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.316768249999999862e-01
1.441091589999999867e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.316772280000000239e-01
1.453326719999999961e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.316823100000000135e-01
1.473326719999999979e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.316906169999999987e-01
1.493326719999999996e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.316989239999999839e-01
1.513326720000000014e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.317072299999999974e-01
1.533326720000000032e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.317155369999999825e-01
1.553326720000000050e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.317238440000000232e-01
1.573326719999999790e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.317321499999999812e-01
1.593326720000000085e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.317404570000000219e-01
1.598750130000000103e-01,0.000000000000000000e+00,1.050000000000000044e+00,4.317415800000000137e-01
1.598750219999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.317429970000000172e-01
1.598750699999999803e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.317426160000000235e-01
1.598753840000000093e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.317429529999999849e-01
1.598802440000000047e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.317461410000000277e-01
1.599579959999999912e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.317669960000000140e-01
1.600000069999999996e-01,1.050000000000000044e+00,0.000000000000000000e+00,4.319186509999999868e-01
1.600000159999999949e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.321913450000000045e-01
1.600000739999999921e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.341728229999999855e-01
1.600007319999999789e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.533349620000000080e-01
1.600072639999999824e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.852125609999999867e-01
1.600538529999999959e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.852871249999999859e-01
1.607955749999999961e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.852900219999999876e-01
1.627955749999999979e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.852974720000000075e-01
1.647955749999999997e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.853049199999999730e-01
1.667955750000000015e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.853123670000000223e-01
1.687955750000000033e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.853198129999999888e-01
1.707955750000000050e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.853272570000000119e-01
1.727955750000000068e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.853347000000000078e-01
1.747955750000000086e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.853421419999999764e-01
1.758750109999999978e-01,1.350000000000000089e+00,0.000000000000000000e+00,4.853187729999999811e-01
1.758750209999999925e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.851160480000000219e-01
1.758750449999999799e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.852468890000000146e-01
1.758752479999999840e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.852608970000000244e-01
1.758779339999999858e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.852610960000000029e-01
1.759209209999999801e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.852611239999999881e-01
1.760000030000000160e-01,0.000000000000000000e+00,4.499999980000000122e-01,4.852622679999999966e-01
1.760000120000000112e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.852635849999999973e-01
1.760000510000000185e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.852617399999999970e-01
1.760003320000000093e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.852615080000000081e-01
1.760048329999999994e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.852614940000000154e-01
1.760345769999999976e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.852616080000000109e-01
1.764684090000000205e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.852633170000000273e-01
1.784311640000000032e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.852710490000000099e-01
1.804311639999999772e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.852789270000000266e-01
1.824311640000000068e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.852868049999999878e-01
1.844311640000000085e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.852946839999999762e-01
1.864311640000000103e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.853025619999999929e-01
1.884311639999999843e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.853104400000000096e-01
1.904311639999999861e-01,0.000000000000000000e+00,1.500000000000000000e+00,4.853183180000000263e-01
1.918750110000000120e-01,0.000000000000000000e+00,1.350000000000000089e+00,4.853234590000000126e-01
1.918750210000000067e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.853235379999999988e-01
1.918750449999999941e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.853246900000000030e-01
1.918752219999999842e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.853240710000000235e-01
1.918776500000000107e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.853256970000000003e-01
1.919164939999999930e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.853400480000000239e-01
1.920000030000000024e-01,4.499999940000000143e-01,0.000000000000000000e+00,4.854126360000000084e-01
1.920000119999999977e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.856500260000000124e-01
1.920000530000000039e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.866736199999999735e-01
1.920003769999999998e-01,1.500000000000000000e+00,0.000000000000000000e+00,4.948176750000000124e-01
1.920055509999999965e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.299359540000000424e-01
1.920328580000000007e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.299104220000000476e-01
1.924430920000000100e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.299107920000000194e-01
1.943806740000000033e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.299166400000000499e-01
1.963806740000000051e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.299226860000000316e-01
1.983806740000000068e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.299287350000000396e-01
2.003806739999999809e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.299347869999999627e-01
2.023806739999999826e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.299408420000000230e-01
2.043806740000000122e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.299468990000000268e-01
2.063806740000000139e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.299529600000000285e-01
2.078750109999999984e-01,1.350000000000000089e+00,0.000000000000000000e+00,5.299239279999999885e-01
2.078750209999999932e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.297251210000000210e-01
2.078750450000000083e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.298578630000000400e-01
2.078752469999999852e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.298723100000000130e-01
2.078779299999999886e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.298725119999999622e-01
2.079208579999999862e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.298725389999999758e-01
2.080000029999999889e-01,0.000000000000000000e+00,4.499999940000000143e-01,5.298736870000000376e-01
2.080000119999999841e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.298750979999999888e-01
2.080000509999999914e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.298731230000000014e-01
2.080003319999999822e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.298729170000000543e-01
2.080048359999999985e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.298729079999999758e-01
2.080378509999999959e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.298730289999999954e-01
2.085239619999999794e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.298748620000000020e-01
2.105239620000000089e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.298824009999999474e-01
2.125239620000000107e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.298899400000000037e-01
2.145239619999999847e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.298974800000000318e-01
2.165239619999999865e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.299050189999999771e-01
2.185239620000000160e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.299125580000000335e-01
2.205239620000000178e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.299200969999999788e-01
2.225239619999999918e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.299276360000000352e-01
2.238750109999999849e-01,0.000000000000000000e+00,1.350000000000000089e+00,5.299321780000000315e-01
2.238750210000000074e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.299322549999999632e-01
2.238750449999999947e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.299334190000000167e-01
2.238752219999999848e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.299327889999999597e-01
2.238776499999999836e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.299343589999999660e-01
2.239164930000000220e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.299483489999999852e-01
2.240000030000000031e-01,4.499999980000000122e-01,0.000000000000000000e+00,5.300205249999999646e-01
2.240000119999999983e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.302279779999999887e-01
2.240000540000000040e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.310309699999999911e-01
2.240003730000000026e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.373751700000000131e-01
2.240054730000000105e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.668378649999999963e-01
2.240368899999999885e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.670580079999999468e-01
2.245116109999999998e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.670586039999999661e-01
2.265116110000000016e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.670637149999999682e-01
2.285116110000000034e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.670688289999999965e-01
2.305116110000000051e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.670739460000000509e-01
2.325116110000000069e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.670790660000000205e-01
2.345116109999999809e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.670841890000000163e-01
2.365116110000000105e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.670893139999999555e-01
2.385116110000000123e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.670944420000000319e-01
2.398750109999999991e-01,1.350000000000000089e+00,0.000000000000000000e+00,5.670653799999999523e-01
2.398750209999999938e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.668685970000000296e-01
2.398750450000000090e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.670029899999999845e-01
2.398752470000000137e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.670178070000000403e-01
2.398779269999999908e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.670180099999999612e-01
2.399208130000000105e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.670180369999999748e-01
2.400000029999999895e-01,0.000000000000000000e+00,4.499999980000000122e-01,5.670191940000000042e-01
2.400000120000000126e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.670206730000000306e-01
2.400000509999999920e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.670185970000000131e-01
2.400003320000000107e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.670184160000000251e-01
2.400048349999999997e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.670184099999999727e-01
2.400415089999999863e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.670185399999999598e-01
2.405867070000000107e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.670205219999999713e-01
2.425867070000000125e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.670277889999999488e-01
2.445867070000000143e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.670350570000000090e-01
2.465867070000000161e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.670423239999999865e-01
2.485867070000000179e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.670495920000000467e-01
2.505867070000000196e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.670568599999999959e-01
2.525867070000000214e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.670641269999999734e-01
2.545867070000000232e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.670713939999999509e-01
2.558750109999999856e-01,0.000000000000000000e+00,1.350000000000000089e+00,5.670755229999999703e-01
2.558750209999999803e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.670755969999999868e-01
2.558750450000000232e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.670767709999999795e-01
2.558752220000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.670761319999999550e-01
2.558776500000000120e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.670776560000000410e-01
2.559164919999999954e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.670913490000000223e-01
2.560000029999999760e-01,4.499999980000000122e-01,0.000000000000000000e+00,5.671631799999999890e-01
2.560000119999999990e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.673484739999999915e-01
2.560000550000000041e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.679774779999999801e-01
2.560003699999999771e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.729738020000000320e-01
2.560054130000000150e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.975675959999999787e-01
2.560415149999999973e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.979870149999999551e-01
2.565905280000000399e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.979883430000000333e-01
2.585905279999999862e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.979928220000000350e-01
2.605905279999999880e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.979972999999999539e-01
2.625905279999999897e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.980017789999999556e-01
2.645905279999999915e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.980062569999999855e-01
2.665905279999999933e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.980107340000000438e-01
2.685905279999999951e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.980152119999999627e-01
2.705905279999999968e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.980196890000000209e-01
2.718750109999999998e-01,1.350000000000000089e+00,0.000000000000000000e+00,5.979930439999999736e-01
2.718750209999999945e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.977973669999999684e-01
2.718750450000000374e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.979331530000000505e-01
2.718752459999999593e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.979482919999999924e-01
2.718779239999999930e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.979484980000000505e-01
2.719207650000000087e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.979485249999999530e-01
2.720000029999999902e-01,0.000000000000000000e+00,4.499999980000000122e-01,5.979496939999999761e-01
2.720000120000000132e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.979512219999999489e-01
2.720000510000000205e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.979490720000000259e-01
2.720003320000000113e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.979489089999999729e-01
2.720048319999999742e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.979489059999999467e-01
2.720456009999999702e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.979490469999999558e-01
2.726574889999999751e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.979512040000000139e-01
2.746574889999999769e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.979582519999999679e-01
2.766574889999999787e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.979653000000000329e-01
2.786574890000000360e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.979723489999999586e-01
2.806574890000000377e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.979793970000000236e-01
2.826574890000000395e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.979864449999999776e-01
2.846574889999999858e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.979934930000000426e-01
2.866574889999999876e-01,0.000000000000000000e+00,1.500000000000000000e+00,5.980005409999999966e-01
2.878750110000000140e-01,0.000000000000000000e+00,1.350000000000000089e+00,5.980042759999999458e-01
2.878750210000000087e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.980043489999999906e-01
2.878750449999999961e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.980055309999999791e-01
2.878752220000000417e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.980048839999999588e-01
2.878776500000000405e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.980063719999999527e-01
2.879164909999999966e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.980198199999999797e-01
2.880000030000000044e-01,4.499999980000000122e-01,0.000000000000000000e+00,5.980913629999999870e-01
2.880000120000000274e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.982600609999999541e-01
2.880000549999999770e-01,1.500000000000000000e+00,0.000000000000000000e+00,5.987495090000000131e-01
2.880003680000000066e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.027311039999999620e-01
2.880053770000000068e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.231945709999999750e-01
2.880467939999999949e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.237398280000000517e-01
2.886808650000000087e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.237421650000000151e-01
2.906808650000000105e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.237462430000000335e-01
2.926808649999999568e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.237503119999999734e-01
2.946808649999999585e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.237543740000000003e-01
2.966808650000000158e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.237584290000000031e-01
2.986808650000000176e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.237624769999999819e-01
3.006808650000000194e-01,1.500000000000000000e+00,0.000000000000000000e+00,6.237665190000000193e-01
