 frequency       v(Amag_dB)      v(Aarg)        
 2.07410951e+01  3.27434469e+01 -6.30328227e+01 
 2.12193792e+01  3.25831999e+01 -6.35648129e+01 
 2.17086923e+01  3.24215777e+01 -6.40891063e+01 
 2.22092889e+01  3.22586203e+01 -6.46056780e+01 
 2.27214291e+01  3.20943661e+01 -6.51144866e+01 
 2.32453791e+01  3.19288535e+01 -6.56155089e+01 
 2.37814113e+01  3.17621203e+01 -6.61087224e+01 
 2.43298042e+01  3.15942043e+01 -6.65941291e+01 
 2.48908429e+01  3.14251418e+01 -6.70717161e+01 
 2.54648190e+01  3.12549705e+01 -6.75415158e+01 
 2.60520309e+01  3.10837254e+01 -6.80035303e+01 
 2.66527837e+01  3.09114413e+01 -6.84577773e+01 
 2.72673897e+01  3.07381532e+01 -6.89042946e+01 
 2.78961683e+01  3.05638949e+01 -6.93431195e+01 
 2.85394464e+01  3.03886997e+01 -6.97742947e+01 
 2.91975583e+01  3.02125989e+01 -7.01978560e+01 
 2.98708461e+01  3.00356252e+01 -7.06138697e+01 
 3.05596598e+01  2.98578091e+01 -7.10223881e+01 
 3.12643573e+01  2.96791801e+01 -7.14234682e+01 
 3.19853049e+01  2.94997680e+01 -7.18171829e+01 
 3.27228774e+01  2.93196015e+01 -7.22036032e+01 
 3.34774581e+01  2.91387074e+01 -7.25827920e+01 
 3.42494392e+01  2.89571137e+01 -7.29548382e+01 
 3.50392221e+01  2.87748455e+01 -7.33198113e+01 
 3.58472171e+01  2.85919289e+01 -7.36778000e+01 
 3.66738442e+01  2.84083888e+01 -7.40288946e+01 
 3.75195331e+01  2.82242476e+01 -7.43731625e+01 
 3.83847234e+01  2.80395296e+01 -7.47107085e+01 
 3.92698648e+01  2.78542568e+01 -7.50416186e+01 
 4.01754173e+01  2.76684510e+01 -7.53659854e+01 
 4.11018515e+01  2.74821330e+01 -7.56839027e+01 
 4.20496491e+01  2.72953227e+01 -7.59954607e+01 
 4.30193027e+01  2.71080396e+01 -7.63007552e+01 
 4.40113162e+01  2.69203032e+01 -7.65998868e+01 
 4.50262052e+01  2.67321307e+01 -7.68929440e+01 
 4.60644974e+01  2.65435407e+01 -7.71800321e+01 
 4.71267322e+01  2.63545491e+01 -7.74612404e+01 
 4.82134619e+01  2.61651729e+01 -7.77366704e+01 
 4.93252513e+01  2.59754272e+01 -7.80064155e+01 
 5.04626783e+01  2.57853278e+01 -7.82705769e+01 
 5.16263340e+01  2.55948888e+01 -7.85292476e+01 
 5.28168234e+01  2.54041241e+01 -7.87825242e+01 
 5.40347650e+01  2.52130475e+01 -7.90305030e+01 
 5.52807921e+01  2.50216718e+01 -7.92732793e+01 
 5.65555523e+01  2.48300095e+01 -7.95109479e+01 
 5.78597080e+01  2.46380723e+01 -7.97435999e+01 
 5.91939372e+01  2.44458721e+01 -7.99713319e+01 
 6.05589334e+01  2.42534197e+01 -8.01942331e+01 
 6.19554061e+01  2.40607260e+01 -8.04123984e+01 
 6.33840810e+01  2.38678009e+01 -8.06259153e+01 
 6.48457008e+01  2.36746543e+01 -8.08348737e+01 
 6.63410251e+01  2.34812955e+01 -8.10393622e+01 
 6.78708313e+01  2.32877337e+01 -8.12394685e+01 
 6.94359143e+01  2.30939779e+01 -8.14352816e+01 
