 frequency       v(L_dB)         v(L_arg)        v(Tmb_dB)       v(Tmb_arg)      v(Ttian_dB)     v(Ttian_arg)   
 1.25605860e+00  3.71959171e+01 -1.43778210e+01  3.62070588e+01  2.80456141e+00  3.62070044e+01  2.80574141e+00 
 1.28502297e+00  3.71654768e+01 -1.41135505e+01  3.62137013e+01  2.70503907e+00  3.62136491e+01  2.70619703e+00 
 1.31465525e+00  3.71364028e+01 -1.38556173e+01  3.62200817e+01  2.60592399e+00  3.62200317e+01  2.60706012e+00 
 1.34497085e+00  3.71086324e+01 -1.36039498e+01  3.62262083e+01  2.50722206e+00  3.62261604e+01  2.50833668e+00 
 1.37598551e+00  3.70821057e+01 -1.33584757e+01  3.62320892e+01  2.40893640e+00  3.62320433e+01  2.41002971e+00 
 1.40771537e+00  3.70567655e+01 -1.31191222e+01  3.62377323e+01  2.31106751e+00  3.62376883e+01  2.31213981e+00 
 1.44017690e+00  3.70325575e+01 -1.28858167e+01  3.62431453e+01  2.21361352e+00  3.62431031e+01  2.21466496e+00 
 1.47338699e+00  3.70094299e+01 -1.26584864e+01  3.62483358e+01  2.11656988e+00  3.62482954e+01  2.11760085e+00 
 1.50736290e+00  3.69873331e+01 -1.24370587e+01  3.62533112e+01  2.01993008e+00  3.62532725e+01  2.02094079e+00 
 1.54212228e+00  3.69662200e+01 -1.22214611e+01  3.62580788e+01  1.92368539e+00  3.62580417e+01  1.92467606e+00 
 1.57768320e+00  3.69460457e+01 -1.20116217e+01  3.62626455e+01  1.82782475e+00  3.62626100e+01  1.82879576e+00 
 1.61406415e+00  3.69267669e+01 -1.18074690e+01  3.62670183e+01  1.73233558e+00  3.62669843e+01  1.73328713e+00 
 1.65128404e+00  3.69083430e+01 -1.16089321e+01  3.62712037e+01  1.63720299e+00  3.62711712e+01  1.63813543e+00 
 1.68936220e+00  3.68907348e+01 -1.14159411e+01  3.62752083e+01  1.54241071e+00  3.62751772e+01  1.54332431e+00 
 1.72831844e+00  3.68739049e+01 -1.12284265e+01  3.62790383e+01  1.44794054e+00  3.62790085e+01  1.44883555e+00 
 1.76817299e+00  3.68578177e+01 -1.10463199e+01  3.62826996e+01  1.35377265e+00  3.62826712e+01  1.35464948e+00 
 1.80894658e+00  3.68424393e+01 -1.08695539e+01  3.62861984e+01  1.25988598e+00  3.62861712e+01  1.26074485e+00 
 1.85066040e+00  3.68277369e+01 -1.06980622e+01  3.62895401e+01  1.16625771e+00  3.62895140e+01  1.16709889e+00 
 1.89333613e+00  3.68136798e+01 -1.05317795e+01  3.62927302e+01  1.07286378e+00  3.62927054e+01  1.07368762e+00 
 1.93699595e+00  3.68002381e+01 -1.03706417e+01  3.62957742e+01  9.79678915e-01  3.62957504e+01  9.80485590e-01 
 1.98166255e+00  3.67873836e+01 -1.02145861e+01  3.62986769e+01  8.86676341e-01  3.62986541e+01  8.87466238e-01 
 2.02735916e+00  3.67750893e+01 -1.00635511e+01  3.63014433e+01  7.93828349e-01  3.63014215e+01  7.94601780e-01 
 2.07410951e+00  3.67633292e+01 -9.91747663e+00  3.63040781e+01  7.01106045e-01  3.63040573e+01  7.01863244e-01 
 2.12193792e+00  3.67520785e+01 -9.77630381e+00  3.63065858e+01  6.08479349e-01  3.63065660e+01  6.09220645e-01 
 2.17086923e+00  3.67413138e+01 -9.63997541e+00  3.63089709e+01  5.15917360e-01  3.63089519e+01  5.16642998e-01 
 2.22092889e+00  3.67310121e+01 -9.50843549e+00  3.63112373e+01  4.23387986e-01  3.63112192e+01  4.24098311e-01 
 2.27214291e+00  3.67211523e+01 -9.38162981e+00  3.63133890e+01  3.30858345e-01  3.63133718e+01  3.31553597e-01 
 2.32453791e+00  3.67117134e+01 -9.25950551e+00  3.63154300e+01  2.38294579e-01  3.63154135e+01  2.38975031e-01 
 2.37814113e+00  3.67026756e+01 -9.14201133e+00  3.63173637e+01  1.45661986e-01  3.63173480e+01  1.46327962e-01 
 2.43298042e+00  3.66940201e+01 -9.02909768e+00  3.63191937e+01  5.29251091e-02  3.63191786e+01  5.35767728e-02 
 2.48908429e+00  3.66857287e+01 -8.92071651e+00  3.63209232e+01 -3.99524981e-02  3.63209088e+01 -3.93147503e-02 
 2.54648190e+00  3.66777841e+01 -8.81682144e+00  3.63225553e+01 -1.33007824e-01  3.63225416e+01 -1.32383776e-01 
 2.60520309e+00  3.66701695e+01 -8.71736775e+00  3.63240930e+01 -2.26278763e-01  3.63240799e+01 -2.25668168e-01 
 2.66527837e+00  3.66628691e+01 -8.62231234e+00  3.63255391e+01 -3.19803904e-01  3.63255266e+01 -3.19206460e-01 
 2.72673897e+00  3.66558675e+01 -8.53161386e+00  3.63268962e+01 -4.13622489e-01  3.63268843e+01 -4.13037977e-01 
 2.78961683e+00  3.66491503e+01 -8.44523270e+00  3.63281668e+01 -5.07774592e-01  3.63281554e+01 -5.07202724e-01 
 2.85394464e+00  3.66427033e+01 -8.36313085e+00  3.63293532e+01 -6.02300760e-01  3.63293424e+01 -6.01741314e-01 
 2.91975583e+00  3.66365130e+01 -8.28527209e+00  3.63304577e+01 -6.97242391e-01  3.63304474e+01 -6.96695098e-01 
 2.98708461e+00  3.66305667e+01 -8.21162201e+00  3.63314823e+01 -7.92641443e-01  3.63314724e+01 -7.92106039e-01 
 3.05596598e+00  3.66248516e+01 -8.14214773e+00  3.63324287e+01 -8.88540560e-01  3.63324194e+01 -8.88016833e-01 
 3.12643573e+00  3.66193561e+01 -8.07681839e+00  3.63332990e+01 -9.84982961e-01  3.63332900e+01 -9.84470658e-01 
 3.19853049e+00  3.66140686e+01 -8.01560468e+00  3.63340946e+01 -1.08201259e+00  3.63340860e+01 -1.08151149e+00 
 3.27228774e+00  3.66089782e+01 -7.95847918e+00  3.63348169e+01 -1.17967397e+00  3.63348088e+01 -1.17918383e+00 
 3.34774581e+00  3.66040741e+01 -7.90541612e+00  3.63354675e+01 -1.27801224e+00  3.63354597e+01 -1.27753286e+00 
 3.42494392e+00  3.65993461e+01 -7.85639160e+00  3.63360474e+01 -1.37707323e+00  3.63360400e+01 -1.37660436e+00 
 3.50392221e+00  3.65947844e+01 -7.81138350e+00  3.63365577e+01 -1.47690337e+00  3.63365507e+01 -1.47644482e+00 
 3.58472171e+00  3.65903796e+01 -7.77037146e+00  3.63369994e+01 -1.57754971e+00  3.63369927e+01 -1.57710121e+00 
 3.66738442e+00  3.65861224e+01 -7.73333681e+00  3.63373733e+01 -1.67905991e+00  3.63373669e+01 -1.67862130e+00 
 3.75195331e+00  3.65820040e+01 -7.70026284e+00  3.63376800e+01 -1.78148236e+00  3.63376740e+01 -1.78105340e+00 
 3.83847234e+00  3.65780157e+01 -7.67113448e+00  3.63379203e+01 -1.88486599e+00  3.63379145e+01 -1.88444652e+00 
 3.92698648e+00  3.65741492e+01 -7.64593846e+00  3.63380943e+01 -1.98926050e+00  3.63380888e+01 -1.98885029e+00 
 4.01754173e+00  3.65703967e+01 -7.62466348e+00  3.63382024e+01 -2.09471617e+00  3.63381972e+01 -2.09431501e+00 
 4.11018515e+00  3.65667500e+01 -7.60729971e+00  3.63382449e+01 -2.20128396e+00  3.63382399e+01 -2.20089167e+00 
 4.20496491e+00  3.65632021e+01 -7.59383954e+00  3.63382216e+01 -2.30901554e+00  3.63382170e+01 -2.30863193e+00 
 4.30193027e+00  3.65597450e+01 -7.58427674e+00  3.63381327e+01 -2.41796325e+00  3.63381282e+01 -2.41758814e+00 
 4.40113162e+00  3.65563719e+01 -7.57860710e+00  3.63379777e+01 -2.52818014e+00  3.63379735e+01 -2.52781334e+00 
 4.50262052e+00  3.65530756e+01 -7.57682818e+00  3.63377564e+01 -2.63971996e+00  3.63377524e+01 -2.63936131e+00 
 4.60644974e+00  3.65498495e+01 -7.57893937e+00  3.63374683e+01 -2.75263723e+00  3.63374645e+01 -2.75228654e+00 
 4.71267322e+00  3.65466867e+01 -7.58494176e+00  3.63371127e+01 -2.86698714e+00  3.63371092e+01 -2.86664424e+00 
 4.82134619e+00  3.65435806e+01 -7.59483828e+00  3.63366890e+01 -2.98282569e+00  3.63366856e+01 -2.98249041e+00 
 4.93252513e+00  3.65405249e+01 -7.60863369e+00  3.63361962e+01 -3.10020961e+00  3.63361930e+01 -3.09988179e+00 
 5.04626783e+00  3.65375133e+01 -7.62633458e+00  3.63356333e+01 -3.21919643e+00  3.63356302e+01 -3.21887591e+00 
 5.16263340e+00  3.65345394e+01 -7.64794926e+00  3.63349991e+01 -3.33984447e+00  3.63349962e+01 -3.33953108e+00 
 5.28168234e+00  3.65315972e+01 -7.67348790e+00  3.63342923e+01 -3.46221283e+00  3.63342895e+01 -3.46190642e+00 
 5.40347650e+00  3.65286807e+01 -7.70296250e+00  3.63335115e+01 -3.58636148e+00  3.63335089e+01 -3.58606189e+00 
 5.52807921e+00  3.65257836e+01 -7.73638674e+00  3.63326551e+01 -3.71235118e+00  3.63326526e+01 -3.71205827e+00 
 5.65555523e+00  3.65229001e+01 -7.77377623e+00  3.63317212e+01 -3.84024357e+00  3.63317189e+01 -3.83995720e+00 
 5.78597080e+00  3.65200244e+01 -7.81514840e+00  3.63307081e+01 -3.97010114e+00  3.63307060e+01 -3.96982116e+00 
 5.91939372e+00  3.65171502e+01 -7.86052231e+00  3.63296137e+01 -4.10198729e+00  3.63296116e+01 -4.10171355e+00 
 6.05589334e+00  3.65142718e+01 -7.90991901e+00  3.63284356e+01 -4.23596626e+00  3.63284337e+01 -4.23569864e+00 
 6.19554061e+00  3.65113833e+01 -7.96336124e+00  3.63271716e+01 -4.37210326e+00  3.63271698e+01 -4.37184162e+00 
 6.33840810e+00  3.65084788e+01 -8.02087366e+00  3.63258191e+01 -4.51046438e+00  3.63258174e+01 -4.51020858e+00 
 6.48457008e+00  3.65055523e+01 -8.08248258e+00  3.63243753e+01 -4.65111666e+00  3.63243737e+01 -4.65086658e+00 
 6.63410251e+00  3.65025977e+01 -8.14821620e+00  3.63228374e+01 -4.79412811e+00  3.63228358e+01 -4.79388361e+00 
 6.78708313e+00  3.64996092e+01 -8.21810461e+00  3.63212020e+01 -4.93956764e+00  3.63212007e+01 -4.93932862e+00 
 6.94359143e+00  3.64965805e+01 -8.29217942e+00  3.63194662e+01 -5.08750520e+00  3.63194649e+01 -5.08727153e+00 
 7.10370877e+00  3.64935054e+01 -8.37047421e+00  3.63176263e+01 -5.23801172e+00  3.63176251e+01 -5.23778327e+00 
 7.26751838e+00  3.64903778e+01 -8.45302443e+00  3.63156786e+01 -5.39115907e+00  3.63156775e+01 -5.39093573e+00 
 7.43510539e+00  3.64871913e+01 -8.53986720e+00  3.63136192e+01 -5.54702018e+00  3.63136182e+01 -5.54680182e+00 
 7.60655691e+00  3.64839395e+01 -8.63104141e+00  3.63114440e+01 -5.70566892e+00  3.63114431e+01 -5.70545549e+00 
 7.78196206e+00  3.64806156e+01 -8.72658762e+00  3.63091487e+01 -5.86718033e+00  3.63091478e+01 -5.86697165e+00 
 7.96141200e+00  3.64772129e+01 -8.82654830e+00  3.63067287e+01 -6.03163030e+00  3.63067278e+01 -6.03142629e+00 
 8.14500001e+00  3.64737248e+01 -8.93096781e+00  3.63041790e+01 -6.19909582e+00  3.63041783e+01 -6.19889640e+00 
 8.33282151e+00  3.64701441e+01 -9.03989183e+00  3.63014947e+01 -6.36965494e+00  3.63014941e+01 -6.36946002e+00 
 8.52497412e+00  3.64664636e+01 -9.15336815e+00  3.62986706e+01 -6.54338679e+00  3.62986700e+01 -6.54319620e+00 
 8.72155772e+00  3.64626759e+01 -9.27144593e+00  3.62957008e+01 -6.72037136e+00  3.62957003e+01 -6.72018504e+00 
 8.92267449e+00  3.64587736e+01 -9.39417654e+00  3.62925796e+01 -6.90068983e+00  3.62925791e+01 -6.90050769e+00 
 9.12842895e+00  3.64547487e+01 -9.52161242e+00  3.62893009e+01 -7.08442437e+00  3.62893004e+01 -7.08424630e+00 
 9.33892805e+00  3.64505935e+01 -9.65380825e+00  3.62858580e+01 -7.27165810e+00  3.62858577e+01 -7.27148405e+00 
 9.55428121e+00  3.64462995e+01 -9.79081984e+00  3.62822445e+01 -7.46247529e+00  3.62822442e+01 -7.46230515e+00 
 9.77460036e+00  3.64418581e+01 -9.93270476e+00  3.62784530e+01 -7.65696110e+00  3.62784527e+01 -7.65679474e+00 
 1.00000000e+01  3.64372610e+01 -1.00795225e+01  3.62744763e+01 -7.85520166e+00  3.62744760e+01 -7.85503902e+00 
 1.02305973e+01  3.64324987e+01 -1.02313337e+01  3.62703065e+01 -8.05728415e+00  3.62703063e+01 -8.05712516e+00 
 1.04665121e+01  3.64275621e+01 -1.03882006e+01  3.62659357e+01 -8.26329665e+00  3.62659355e+01 -8.26314123e+00 
 1.07078670e+01  3.64224415e+01 -1.05501871e+01  3.62613551e+01 -8.47332812e+00  3.62613550e+01 -8.47317620e+00 
 1.09547876e+01  3.64171270e+01 -1.07173584e+01  3.62565562e+01 -8.68746854e+00  3.62565561e+01 -8.68732001e+00 
 1.12074020e+01  3.64116081e+01 -1.08897811e+01  3.62515297e+01 -8.90580862e+00  3.62515296e+01 -8.90566343e+00 
 1.14658417e+01  3.64058745e+01 -1.10675234e+01  3.62462658e+01 -9.12843991e+00  3.62462658e+01 -9.12829799e+00 
 1.17302409e+01  3.63999147e+01 -1.12506542e+01  3.62407545e+01 -9.35545484e+00  3.62407546e+01 -9.35531613e+00 
 1.20007371e+01  3.63937178e+01 -1.14392446e+01  3.62349854e+01 -9.58694649e+00  3.62349855e+01 -9.58681086e+00 
 1.22774708e+01  3.63872714e+01 -1.16333657e+01  3.62289476e+01 -9.82300864e+00  3.62289476e+01 -9.82287602e+00 
 1.25605860e+01  3.63805637e+01 -1.18330907e+01  3.62226295e+01 -1.00637356e+01  3.62226296e+01 -1.00636060e+01 
 1.28502297e+01  3.63735819e+01 -1.20384935e+01  3.62160193e+01 -1.03092226e+01  3.62160195e+01 -1.03090959e+01 
 1.31465525e+01  3.63663127e+01 -1.22496488e+01  3.62091049e+01 -1.05595649e+01  3.62091050e+01 -1.05594410e+01 
 1.34497085e+01  3.63587426e+01 -1.24666325e+01  3.62018730e+01 -1.08148585e+01  3.62018732e+01 -1.08147374e+01 
 1.37598551e+01  3.63508576e+01 -1.26895211e+01  3.61943104e+01 -1.10751996e+01  3.61943106e+01 -1.10750812e+01 
 1.40771537e+01  3.63426429e+01 -1.29183916e+01  3.61864032e+01 -1.13406846e+01  3.61864035e+01 -1.13405689e+01 
 1.44017690e+01  3.63340835e+01 -1.31533222e+01  3.61781369e+01 -1.16114105e+01  3.61781372e+01 -1.16112973e+01 
 1.47338699e+01  3.63251636e+01 -1.33943909e+01  3.61694964e+01 -1.18874736e+01  3.61694967e+01 -1.18873630e+01 
 1.50736290e+01  3.63158672e+01 -1.36416764e+01  3.61604661e+01 -1.21689709e+01  3.61604663e+01 -1.21688627e+01 
 1.54212228e+01  3.63061772e+01 -1.38952576e+01  3.61510296e+01 -1.24559986e+01  3.61510299e+01 -1.24558929e+01 
 1.57768320e+01  3.62960764e+01 -1.41552135e+01  3.61411702e+01 -1.27486531e+01  3.61411705e+01 -1.27485497e+01 
 1.61406415e+01  3.62855466e+01 -1.44216229e+01  3.61308703e+01 -1.30470300e+01  3.61308706e+01 -1.30469290e+01 
 1.65128404e+01  3.62745692e+01 -1.46945645e+01  3.61201117e+01 -1.33512245e+01  3.61201121e+01 -1.33511257e+01 
 1.68936220e+01  3.62631251e+01 -1.49741168e+01  3.61088757e+01 -1.36613311e+01  3.61088761e+01 -1.36612345e+01 
 1.72831844e+01  3.62511943e+01 -1.52603575e+01  3.60971427e+01 -1.39774430e+01  3.60971431e+01 -1.39773486e+01 
 1.76817299e+01  3.62387561e+01 -1.55533636e+01  3.60848926e+01 -1.42996529e+01  3.60848930e+01 -1.42995607e+01 
 1.80894658e+01  3.62257890e+01 -1.58532110e+01  3.60721044e+01 -1.46280518e+01  3.60721048e+01 -1.46279616e+01 
 1.85066040e+01  3.62122715e+01 -1.61599752e+01  3.60587565e+01 -1.49627294e+01  3.60587569e+01 -1.49626413e+01 
 1.89333613e+01  3.61981804e+01 -1.64737292e+01  3.60448265e+01 -1.53037737e+01  3.60448270e+01 -1.53036874e+01 
 1.93699595e+01  3.61834924e+01 -1.67945454e+01  3.60302914e+01 -1.56512705e+01  3.60302918e+01 -1.56511862e+01 
 1.98166255e+01  3.61681834e+01 -1.71224940e+01  3.60151272e+01 -1.60053039e+01  3.60151277e+01 -1.60052215e+01 
 2.02735916e+01  3.61522284e+01 -1.74576431e+01  3.59993094e+01 -1.63659555e+01  3.59993099e+01 -1.63658749e+01 
 2.07410951e+01  3.61356017e+01 -1.78000586e+01  3.59828125e+01 -1.67333040e+01  3.59828130e+01 -1.67332252e+01 
 2.12193792e+01  3.61182767e+01 -1.81498033e+01  3.59656104e+01 -1.71074255e+01  3.59656109e+01 -1.71073484e+01 
 2.17086923e+01  3.61002265e+01 -1.85069380e+01  3.59476762e+01 -1.74883927e+01  3.59476766e+01 -1.74883173e+01 
 2.22092889e+01  3.60814229e+01 -1.88715197e+01  3.59289820e+01 -1.78762749e+01  3.59289825e+01 -1.78762013e+01 
 2.27214291e+01  3.60618370e+01 -1.92436016e+01  3.59094994e+01 -1.82711378e+01  3.59094999e+01 -1.82710658e+01 
 2.32453791e+01  3.60414396e+01 -1.96232341e+01  3.58891991e+01 -1.86730428e+01  3.58891996e+01 -1.86729724e+01 
 2.37814113e+01  3.60202002e+01 -2.00104628e+01  3.58680509e+01 -1.90820467e+01  3.58680514e+01 -1.90819779e+01 
 2.43298042e+01  3.59980877e+01 -2.04053284e+01  3.58460240e+01 -1.94982019e+01  3.58460246e+01 -1.94981347e+01 
 2.48908429e+01  3.59750704e+01 -2.08078678e+01  3.58230869e+01 -1.99215558e+01  3.58230875e+01 -1.99214901e+01 
 2.54648190e+01  3.59511156e+01 -2.12181119e+01  3.57992072e+01 -2.03521500e+01  3.57992078e+01 -2.03520858e+01 
 2.60520309e+01  3.59261902e+01 -2.16360865e+01  3.57743517e+01 -2.07900206e+01  3.57743523e+01 -2.07899577e+01 
 2.66527837e+01  3.59002600e+01 -2.20618110e+01  3.57484865e+01 -2.12351972e+01  3.57484872e+01 -2.12351358e+01 
 2.72673897e+01  3.58732905e+01 -2.24952993e+01  3.57215774e+01 -2.16877033e+01  3.57215781e+01 -2.16876434e+01 
 2.78961683e+01  3.58452462e+01 -2.29365578e+01  3.56935890e+01 -2.21475553e+01  3.56935897e+01 -2.21474967e+01 
 2.85394464e+01  3.58160913e+01 -2.33855867e+01  3.56644856e+01 -2.26147625e+01  3.56644862e+01 -2.26147051e+01 
 2.91975583e+01  3.57857892e+01 -2.38423782e+01  3.56342307e+01 -2.30893261e+01  3.56342313e+01 -2.30892701e+01 
 2.98708461e+01  3.57543026e+01 -2.43069163e+01  3.56027873e+01 -2.35712400e+01  3.56027880e+01 -2.35711852e+01 
 3.05596598e+01  3.57215941e+01 -2.47791781e+01  3.55701180e+01 -2.40604888e+01  3.55701187e+01 -2.40604354e+01 
 3.12643573e+01  3.56876255e+01 -2.52591313e+01  3.55361849e+01 -2.45570497e+01  3.55361856e+01 -2.45569973e+01 
 3.19853049e+01  3.56523585e+01 -2.57467352e+01  3.55009494e+01 -2.50608892e+01  3.55009501e+01 -2.50608380e+01 
 3.27228774e+01  3.56157538e+01 -2.62419386e+01  3.54643729e+01 -2.55719658e+01  3.54643735e+01 -2.55719155e+01 
 3.34774581e+01  3.55777727e+01 -2.67446828e+01  3.54264162e+01 -2.60902271e+01  3.54264169e+01 -2.60901780e+01 
 3.42494392e+01  3.55383754e+01 -2.72548970e+01  3.53870402e+01 -2.66156114e+01  3.53870408e+01 -2.66155633e+01 
 3.50392221e+01  3.54975224e+01 -2.77725016e+01  3.53462052e+01 -2.71480460e+01  3.53462059e+01 -2.71479991e+01 
 3.58472171e+01  3.54551742e+01 -2.82974062e+01  3.53038718e+01 -2.76874481e+01  3.53038725e+01 -2.76874021e+01 
 3.66738442e+01  3.54112910e+01 -2.88295099e+01  3.52600004e+01 -2.82337236e+01  3.52600010e+01 -2.82336786e+01 
 3.75195331e+01  3.53658333e+01 -2.93687003e+01  3.52145514e+01 -2.87867672e+01  3.52145521e+01 -2.87867232e+01 
 3.83847234e+01  3.53187615e+01 -2.99148538e+01  3.51674856e+01 -2.93464625e+01  3.51674863e+01 -2.93464195e+01 
 3.92698648e+01  3.52700364e+01 -3.04678354e+01  3.51187638e+01 -2.99126814e+01  3.51187644e+01 -2.99126394e+01 
 4.01754173e+01  3.52196193e+01 -3.10274993e+01  3.50683472e+01 -3.04852842e+01  3.50683478e+01 -3.04852430e+01 
 4.11018515e+01  3.51674717e+01 -3.15936875e+01  3.50161975e+01 -3.10641191e+01  3.50161982e+01 -3.10640790e+01 
 4.20496491e+01  3.51135558e+01 -3.21662307e+01  3.49622770e+01 -3.16490233e+01  3.49622777e+01 -3.16489839e+01 
 4.30193027e+01  3.50578342e+01 -3.27449470e+01  3.49065486e+01 -3.22398213e+01  3.49065493e+01 -3.22397830e+01 
 4.40113162e+01  3.50002708e+01 -3.33296445e+01  3.48489759e+01 -3.28363266e+01  3.48489766e+01 -3.28362890e+01 
 4.50262052e+01  3.49408296e+01 -3.39201178e+01  3.47895234e+01 -3.34383403e+01  3.47895241e+01 -3.34383035e+01 
 4.60644974e+01  3.48794762e+01 -3.45161518e+01  3.47281565e+01 -3.40456522e+01  3.47281572e+01 -3.40456164e+01 
 4.71267322e+01  3.48161772e+01 -3.51175196e+01  3.46648418e+01 -3.46580412e+01  3.46648425e+01 -3.46580061e+01 
 4.82134619e+01  3.47509002e+01 -3.57239829e+01  3.45995472e+01 -3.52752745e+01  3.45995479e+01 -3.52752400e+01 
 4.93252513e+01  3.46836139e+01 -3.63352922e+01  3.45322414e+01 -3.58971081e+01  3.45322422e+01 -3.58970745e+01 
 5.04626783e+01  3.46142889e+01 -3.69511894e+01  3.44628952e+01 -3.65232888e+01  3.44628960e+01 -3.65232559e+01 
 5.16263340e+01  3.45428970e+01 -3.75714045e+01  3.43914804e+01 -3.71535521e+01  3.43914812e+01 -3.71535198e+01 
 5.28168234e+01  3.44694118e+01 -3.81956596e+01  3.43179706e+01 -3.77876243e+01  3.43179714e+01 -3.77875928e+01 
 5.40347650e+01  3.43938083e+01 -3.88236666e+01  3.42423411e+01 -3.84252225e+01  3.42423418e+01 -3.84251917e+01 
 5.52807921e+01  3.43160636e+01 -3.94551290e+01  3.41645689e+01 -3.90660553e+01  3.41645696e+01 -3.90660252e+01 
 5.65555523e+01  3.42361566e+01 -4.00897428e+01  3.40846330e+01 -3.97098234e+01  3.40846337e+01 -3.97097937e+01 
 5.78597080e+01  3.41540681e+01 -4.07271970e+01  3.40025143e+01 -4.03562197e+01  3.40025151e+01 -4.03561908e+01 
 5.91939372e+01  3.40697810e+01 -4.13671737e+01  3.39181959e+01 -4.10049309e+01  3.39181967e+01 -4.10049029e+01 
 6.05589334e+01  3.39832802e+01 -4.20093484e+01  3.38316627e+01 -4.16556378e+01  3.38316635e+01 -4.16556102e+01 
 6.19554061e+01  3.38945531e+01 -4.26533932e+01  3.37429020e+01 -4.23080155e+01  3.37429028e+01 -4.23079886e+01 
 6.33840810e+01  3.38035888e+01 -4.32989746e+01  3.36519034e+01 -4.29617359e+01  3.36519042e+01 -4.29617094e+01 
 6.48457008e+01  3.37103792e+01 -4.39457562e+01  3.35586585e+01 -4.36164657e+01  3.35586593e+01 -4.36164400e+01 
 6.63410251e+01  3.36149182e+01 -4.45933987e+01  3.34631615e+01 -4.42718706e+01  3.34631623e+01 -4.42718456e+01 
 6.78708313e+01  3.35172020e+01 -4.52415613e+01  3.33654086e+01 -4.49276137e+01  3.33654094e+01 -4.49275891e+01 
 6.94359143e+01  3.34172293e+01 -4.58899029e+01  3.32653986e+01 -4.55833566e+01  3.32653993e+01 -4.55833326e+01 
 7.10370877e+01  3.33150011e+01 -4.65380812e+01  3.31631325e+01 -4.62387621e+01  3.31631332e+01 -4.62387386e+01 
 7.26751838e+01  3.32105206e+01 -4.71857555e+01  3.30586136e+01 -4.68934925e+01  3.30586144e+01 -4.68934696e+01 
 7.43510539e+01  3.31037934e+01 -4.78325857e+01  3.29518478e+01 -4.75472131e+01  3.29518486e+01 -4.75471906e+01 
 7.60655691e+01  3.29948276e+01 -4.84782371e+01  3.28428430e+01 -4.81995908e+01  3.28428438e+01 -4.81995687e+01 
 7.78196206e+01  3.28836333e+01 -4.91223756e+01  3.27316096e+01 -4.88502964e+01  3.27316103e+01 -4.88502745e+01 
 7.96141200e+01  3.27702231e+01 -4.97646734e+01  3.26181599e+01 -4.94990044e+01  3.26181607e+01 -4.94989831e+01 
 8.14500001e+01  3.26546115e+01 -5.04048059e+01  3.25025088e+01 -5.01453951e+01  3.25025096e+01 -5.01453744e+01 
 8.33282151e+01  3.25368152e+01 -5.10424564e+01  3.23846730e+01 -5.07891540e+01  3.23846738e+01 -5.07891340e+01 
 8.52497412e+01  3.24168530e+01 -5.16773129e+01  3.22646714e+01 -5.14299737e+01  3.22646722e+01 -5.14299537e+01 
 8.72155772e+01  3.22947458e+01 -5.23090725e+01  3.21425248e+01 -5.20675533e+01  3.21425256e+01 -5.20675339e+01 
 8.92267449e+01  3.21705161e+01 -5.29374384e+01  3.20182560e+01 -5.27016006e+01  3.20182568e+01 -5.27015815e+01 
 9.12842895e+01  3.20441885e+01 -5.35621239e+01  3.18918895e+01 -5.33318312e+01  3.18918903e+01 -5.33318126e+01 
 9.33892805e+01  3.19157893e+01 -5.41828514e+01  3.17634516e+01 -5.39579705e+01  3.17634523e+01 -5.39579520e+01 
 9.55428121e+01  3.17853462e+01 -5.47993517e+01  3.16329700e+01 -5.45797525e+01  3.16329708e+01 -5.45797346e+01 
 9.77460036e+01  3.16528885e+01 -5.54113660e+01  3.15004744e+01 -5.51969223e+01  3.15004752e+01 -5.51969048e+01 
 1.00000000e+02  3.15184471e+01 -5.60186473e+01  3.13659953e+01 -5.58092342e+01  3.13659961e+01 -5.58092174e+01 
 1.02305973e+02  3.13820540e+01 -5.66209575e+01  3.12295651e+01 -5.64164549e+01  3.12295659e+01 -5.64164381e+01 
 1.04665121e+02  3.12437425e+01 -5.72180709e+01  3.10912169e+01 -5.70183607e+01  3.10912178e+01 -5.70183444e+01 
 1.07078670e+02  3.11035471e+01 -5.78097739e+01  3.09509854e+01 -5.76147403e+01  3.09509862e+01 -5.76147242e+01 
 1.09547876e+02  3.09615031e+01 -5.83958623e+01  3.08089058e+01 -5.82053929e+01  3.08089066e+01 -5.82053771e+01 
 1.12074020e+02  3.08176467e+01 -5.89761455e+01  3.06650144e+01 -5.87901302e+01  3.06650153e+01 -5.87901149e+01 
 1.14658417e+02  3.06720150e+01 -5.95504435e+01  3.05193484e+01 -5.93687754e+01  3.05193492e+01 -5.93687604e+01 
 1.17302409e+02  3.05246458e+01 -6.01185891e+01  3.03719454e+01 -5.99411633e+01  3.03719462e+01 -5.99411486e+01 
 1.20007371e+02  3.03755771e+01 -6.06804261e+01  3.02228437e+01 -6.05071407e+01  3.02228445e+01 -6.05071262e+01 
 1.22774708e+02  3.02248479e+01 -6.12358107e+01  3.00720820e+01 -6.10665663e+01  3.00720828e+01 -6.10665520e+01 
 1.25605860e+02  3.00724970e+01 -6.17846103e+01  2.99196994e+01 -6.16193095e+01  2.99197002e+01 -6.16192956e+01 
 1.28502297e+02  2.99185640e+01 -6.23267046e+01  2.97657353e+01 -6.21652524e+01  2.97657362e+01 -6.21652391e+01 
 1.31465525e+02  2.97630882e+01 -6.28619841e+01  2.96102293e+01 -6.27042885e+01  2.96102301e+01 -6.27042750e+01 
