 frequency       v(Cinp)         v(Cinp)         v(Cinn)         v(Cinn)        
 7.78196206e+02  1.25103059e-15  0.00000000e+00  5.22644965e-15  0.00000000e+00 
 7.96141200e+02  1.25087789e-15  0.00000000e+00  5.11645648e-15  0.00000000e+00 
 8.14500001e+02  1.25073444e-15  0.00000000e+00  5.00914991e-15  0.00000000e+00 
 8.33282151e+02  1.25059949e-15  0.00000000e+00  4.90447165e-15  0.00000000e+00 
 8.52497412e+02  1.25047257e-15  0.00000000e+00  4.80236349e-15  0.00000000e+00 
 8.72155772e+02  1.25035314e-15  0.00000000e+00  4.70276989e-15  0.00000000e+00 
 8.92267449e+02  1.25024068e-15  0.00000000e+00  4.60563601e-15  0.00000000e+00 
 9.12842895e+02  1.25013477e-15  0.00000000e+00  4.51090803e-15  0.00000000e+00 
 9.33892805e+02  1.25003500e-15  0.00000000e+00  4.41853368e-15  0.00000000e+00 
 9.55428121e+02  1.24994097e-15  0.00000000e+00  4.32846253e-15  0.00000000e+00 
 9.77460036e+02  1.24985232e-15  0.00000000e+00  4.24064391e-15  0.00000000e+00 
 1.00000000e+03  1.24976869e-15  0.00000000e+00  4.15503000e-15  0.00000000e+00 
 1.02305973e+03  1.24968979e-15  0.00000000e+00  4.07157275e-15  0.00000000e+00 
 1.04665121e+03  1.24961530e-15  0.00000000e+00  3.99022576e-15  0.00000000e+00 
 1.07078670e+03  1.24954499e-15  0.00000000e+00  3.91094396e-15  0.00000000e+00 
 1.09547876e+03  1.24947856e-15  0.00000000e+00  3.83368304e-15  0.00000000e+00 
 1.12074020e+03  1.24941578e-15  0.00000000e+00  3.75839971e-15  0.00000000e+00 
 1.14658417e+03  1.24935646e-15  0.00000000e+00  3.68505145e-15  0.00000000e+00 
 1.17302409e+03  1.24930037e-15  0.00000000e+00  3.61359714e-15  0.00000000e+00 
 1.20007371e+03  1.24924731e-15  0.00000000e+00  3.54399634e-15  0.00000000e+00 
 1.22774708e+03  1.24919711e-15  0.00000000e+00  3.47620951e-15  0.00000000e+00 
 1.25605860e+03  1.24914959e-15  0.00000000e+00  3.41019800e-15  0.00000000e+00 
 1.28502297e+03  1.24910461e-15  0.00000000e+00  3.34592416e-15  0.00000000e+00 
 1.31465525e+03  1.24906200e-15  0.00000000e+00  3.28335058e-15  0.00000000e+00 
 1.34497085e+03  1.24902163e-15  0.00000000e+00  3.22244143e-15  0.00000000e+00 
 1.37598551e+03  1.24898339e-15  0.00000000e+00  3.16316123e-15  0.00000000e+00 
 1.40771537e+03  1.24894713e-15  0.00000000e+00  3.10547522e-15  0.00000000e+00 
 1.44017690e+03  1.24891275e-15  0.00000000e+00  3.04934939e-15  0.00000000e+00 
 1.47338699e+03  1.24888015e-15  0.00000000e+00  2.99475056e-15  0.00000000e+00 
 1.50736290e+03  1.24884924e-15  0.00000000e+00  2.94164604e-15  0.00000000e+00 
 1.54212228e+03  1.24881989e-15  0.00000000e+00  2.89000363e-15  0.00000000e+00 
 1.57768320e+03  1.24879203e-15  0.00000000e+00  2.83979224e-15  0.00000000e+00 
 1.61406415e+03  1.24876558e-15  0.00000000e+00  2.79098117e-15  0.00000000e+00 
 1.65128404e+03  1.24874047e-15  0.00000000e+00  2.74353986e-15  0.00000000e+00 
 1.68936220e+03  1.24871662e-15  0.00000000e+00  2.69743892e-15  0.00000000e+00 
 1.72831844e+03  1.24869395e-15  0.00000000e+00  2.65264918e-15  0.00000000e+00 
 1.76817299e+03  1.24867242e-15  0.00000000e+00  2.60914186e-15  0.00000000e+00 
 1.80894658e+03  1.24865196e-15  0.00000000e+00  2.56688921e-15  0.00000000e+00 
 1.85066040e+03  1.24863250e-15  0.00000000e+00  2.52586356e-15  0.00000000e+00 
 1.89333613e+03  1.24861400e-15  0.00000000e+00  2.48603757e-15  0.00000000e+00 
 1.93699595e+03  1.24859641e-15  0.00000000e+00  2.44738473e-15  0.00000000e+00 
 1.98166255e+03  1.24857968e-15  0.00000000e+00  2.40987872e-15  0.00000000e+00 
 2.02735916e+03  1.24856376e-15  0.00000000e+00  2.37349363e-15  0.00000000e+00 
 2.07410951e+03  1.24854862e-15  0.00000000e+00  2.33820408e-15  0.00000000e+00 
 2.12193792e+03  1.24853420e-15  0.00000000e+00  2.30398507e-15  0.00000000e+00 
 2.17086923e+03  1.24852048e-15  0.00000000e+00  2.27081187e-15  0.00000000e+00 
 2.22092889e+03  1.24850742e-15  0.00000000e+00  2.23866013e-15  0.00000000e+00 
 2.27214291e+03  1.24849499e-15  0.00000000e+00  2.20750607e-15  0.00000000e+00 
 2.32453791e+03  1.24848315e-15  0.00000000e+00  2.17732613e-15  0.00000000e+00 
 2.37814113e+03  1.24847187e-15  0.00000000e+00  2.14809692e-15  0.00000000e+00 
 2.43298042e+03  1.24846113e-15  0.00000000e+00  2.11979566e-15  0.00000000e+00 
 2.48908429e+03  1.24845090e-15  0.00000000e+00  2.09239962e-15  0.00000000e+00 
 2.54648190e+03  1.24844115e-15  0.00000000e+00  2.06588668e-15  0.00000000e+00 
 2.60520309e+03  1.24843187e-15  0.00000000e+00  2.04023492e-15  0.00000000e+00 
 2.66527837e+03  1.24842301e-15  0.00000000e+00  2.01542267e-15  0.00000000e+00 
 2.72673897e+03  1.24841458e-15  0.00000000e+00  1.99142871e-15  0.00000000e+00 
 2.78961683e+03  1.24840654e-15  0.00000000e+00  1.96823191e-15  0.00000000e+00 
 2.85394464e+03  1.24839888e-15  0.00000000e+00  1.94581159e-15  0.00000000e+00 
 2.91975583e+03  1.24839157e-15  0.00000000e+00  1.92414746e-15  0.00000000e+00 
 2.98708461e+03  1.24838461e-15  0.00000000e+00  1.90321935e-15  0.00000000e+00 
 3.05596598e+03  1.24837797e-15  0.00000000e+00  1.88300744e-15  0.00000000e+00 
 3.12643573e+03  1.24837163e-15  0.00000000e+00  1.86349233e-15  0.00000000e+00 
 3.19853049e+03  1.24836559e-15  0.00000000e+00  1.84465483e-15  0.00000000e+00 
 3.27228774e+03  1.24835983e-15  0.00000000e+00  1.82647597e-15  0.00000000e+00 
 3.34774581e+03  1.24835434e-15  0.00000000e+00  1.80893729e-15  0.00000000e+00 
 3.42494392e+03  1.24834910e-15  0.00000000e+00  1.79202044e-15  0.00000000e+00 
 3.50392221e+03  1.24834410e-15  0.00000000e+00  1.77570752e-15  0.00000000e+00 
 3.58472171e+03  1.24833933e-15  0.00000000e+00  1.75998088e-15  0.00000000e+00 
 3.66738442e+03  1.24833478e-15  0.00000000e+00  1.74482316e-15  0.00000000e+00 
 3.75195331e+03  1.24833044e-15  0.00000000e+00  1.73021733e-15  0.00000000e+00 
 3.83847234e+03  1.24832629e-15  0.00000000e+00  1.71614672e-15  0.00000000e+00 
 3.92698648e+03  1.24832234e-15  0.00000000e+00  1.70259497e-15  0.00000000e+00 
 4.01754173e+03  1.24831857e-15  0.00000000e+00  1.68954594e-15  0.00000000e+00 
 4.11018515e+03  1.24831497e-15  0.00000000e+00  1.67698395e-15  0.00000000e+00 
 4.20496491e+03  1.24831153e-15  0.00000000e+00  1.66489353e-15  0.00000000e+00 
 4.30193027e+03  1.24830825e-15  0.00000000e+00  1.65325964e-15  0.00000000e+00 
 4.40113162e+03  1.24830512e-15  0.00000000e+00  1.64206748e-15  0.00000000e+00 
 4.50262052e+03  1.24830213e-15  0.00000000e+00  1.63130265e-15  0.00000000e+00 
 4.60644974e+03  1.24829928e-15  0.00000000e+00  1.62095097e-15  0.00000000e+00 
 4.71267322e+03  1.24829656e-15  0.00000000e+00  1.61099870e-15  0.00000000e+00 
 4.82134619e+03  1.24829396e-15  0.00000000e+00  1.60143242e-15  0.00000000e+00 
 4.93252513e+03  1.24829148e-15  0.00000000e+00  1.59223893e-15  0.00000000e+00 
 5.04626783e+03  1.24828911e-15  0.00000000e+00  1.58340550e-15  0.00000000e+00 
 5.16263340e+03  1.24828685e-15  0.00000000e+00  1.57491962e-15  0.00000000e+00 
 5.28168234e+03  1.24828469e-15  0.00000000e+00  1.56676910e-15  0.00000000e+00 
 5.40347650e+03  1.24828263e-15  0.00000000e+00  1.55894215e-15  0.00000000e+00 
 5.52807921e+03  1.24828066e-15  0.00000000e+00  1.55142725e-15  0.00000000e+00 
 5.65555523e+03  1.24827878e-15  0.00000000e+00  1.54421325e-15  0.00000000e+00 
 5.78597080e+03  1.24827699e-15  0.00000000e+00  1.53728921e-15  0.00000000e+00 
 5.91939372e+03  1.24827527e-15  0.00000000e+00  1.53064461e-15  0.00000000e+00 
 6.05589334e+03  1.24827364e-15  0.00000000e+00  1.52426916e-15  0.00000000e+00 
 6.19554061e+03  1.24827207e-15  0.00000000e+00  1.51815294e-15  0.00000000e+00 
 6.33840810e+03  1.24827058e-15  0.00000000e+00  1.51228625e-15  0.00000000e+00 
 6.48457008e+03  1.24826916e-15  0.00000000e+00  1.50665975e-15  0.00000000e+00 
 6.63410251e+03  1.24826779e-15  0.00000000e+00  1.50126440e-15  0.00000000e+00 
 6.78708313e+03  1.24826650e-15  0.00000000e+00  1.49609137e-15  0.00000000e+00 
 6.94359143e+03  1.24826525e-15  0.00000000e+00  1.49113220e-15  0.00000000e+00 
 7.10370877e+03  1.24826407e-15  0.00000000e+00  1.48637863e-15  0.00000000e+00 
 7.26751838e+03  1.24826294e-15  0.00000000e+00  1.48182274e-15  0.00000000e+00 
 7.43510539e+03  1.24826185e-15  0.00000000e+00  1.47745680e-15  0.00000000e+00 
 7.60655691e+03  1.24826082e-15  0.00000000e+00  1.47327340e-15  0.00000000e+00 
 7.78196206e+03  1.24825984e-15  0.00000000e+00  1.46926535e-15  0.00000000e+00 
 7.96141200e+03  1.24825889e-15  0.00000000e+00  1.46542573e-15  0.00000000e+00 
 8.14500001e+03  1.24825799e-15  0.00000000e+00  1.46174786e-15  0.00000000e+00 
 8.33282151e+03  1.24825713e-15  0.00000000e+00  1.45822527e-15  0.00000000e+00 
 8.52497412e+03  1.24825631e-15  0.00000000e+00  1.45485172e-15  0.00000000e+00 
 8.72155772e+03  1.24825553e-15  0.00000000e+00  1.45162124e-15  0.00000000e+00 
 8.92267449e+03  1.24825478e-15  0.00000000e+00  1.44852803e-15  0.00000000e+00 
 9.12842895e+03  1.24825406e-15  0.00000000e+00  1.44556651e-15  0.00000000e+00 
 9.33892805e+03  1.24825338e-15  0.00000000e+00  1.44273132e-15  0.00000000e+00 
 9.55428121e+03  1.24825273e-15  0.00000000e+00  1.44001730e-15  0.00000000e+00 
 9.77460036e+03  1.24825210e-15  0.00000000e+00  1.43741949e-15  0.00000000e+00 
 1.00000000e+04  1.24825151e-15  0.00000000e+00  1.43493306e-15  0.00000000e+00 
 1.02305973e+04  1.24825094e-15  0.00000000e+00  1.43255344e-15  0.00000000e+00 
 1.04665121e+04  1.24825039e-15  0.00000000e+00  1.43027619e-15  0.00000000e+00 
 1.07078670e+04  1.24824988e-15  0.00000000e+00  1.42809706e-15  0.00000000e+00 
 1.09547876e+04  1.24824938e-15  0.00000000e+00  1.42601195e-15  0.00000000e+00 
 1.12074020e+04  1.24824891e-15  0.00000000e+00  1.42401693e-15  0.00000000e+00 
 1.14658417e+04  1.24824845e-15  0.00000000e+00  1.42210823e-15  0.00000000e+00 
 1.17302409e+04  1.24824802e-15  0.00000000e+00  1.42028220e-15  0.00000000e+00 
 1.20007371e+04  1.24824761e-15  0.00000000e+00  1.41853537e-15  0.00000000e+00 
 1.22774708e+04  1.24824721e-15  0.00000000e+00  1.41686440e-15  0.00000000e+00 
 1.25605860e+04  1.24824684e-15  0.00000000e+00  1.41526606e-15  0.00000000e+00 
 1.28502297e+04  1.24824648e-15  0.00000000e+00  1.41373728e-15  0.00000000e+00 
 1.31465525e+04  1.24824613e-15  0.00000000e+00  1.41227510e-15  0.00000000e+00 
 1.34497085e+04  1.24824580e-15  0.00000000e+00  1.41087668e-15  0.00000000e+00 
 1.37598551e+04  1.24824549e-15  0.00000000e+00  1.40953929e-15  0.00000000e+00 
 1.40771537e+04  1.24824519e-15  0.00000000e+00  1.40826033e-15  0.00000000e+00 
 1.44017690e+04  1.24824490e-15  0.00000000e+00  1.40703729e-15  0.00000000e+00 
 1.47338699e+04  1.24824463e-15  0.00000000e+00  1.40586777e-15  0.00000000e+00 
 1.50736290e+04  1.24824437e-15  0.00000000e+00  1.40474947e-15  0.00000000e+00 
 1.54212228e+04  1.24824412e-15  0.00000000e+00  1.40368019e-15  0.00000000e+00 
 1.57768320e+04  1.24824388e-15  0.00000000e+00  1.40265780e-15  0.00000000e+00 
 1.61406415e+04  1.24824365e-15  0.00000000e+00  1.40168029e-15  0.00000000e+00 
 1.65128404e+04  1.24824343e-15  0.00000000e+00  1.40074571e-15  0.00000000e+00 
 1.68936220e+04  1.24824322e-15  0.00000000e+00  1.39985221e-15  0.00000000e+00 
 1.72831844e+04  1.24824302e-15  0.00000000e+00  1.39899800e-15  0.00000000e+00 
 1.76817299e+04  1.24824283e-15  0.00000000e+00  1.39818138e-15  0.00000000e+00 
 1.80894658e+04  1.24824265e-15  0.00000000e+00  1.39740071e-15  0.00000000e+00 
 1.85066040e+04  1.24824248e-15  0.00000000e+00  1.39665443e-15  0.00000000e+00 
 1.89333613e+04  1.24824231e-15  0.00000000e+00  1.39594104e-15  0.00000000e+00 
 1.93699595e+04  1.24824216e-15  0.00000000e+00  1.39525911e-15  0.00000000e+00 
 1.98166255e+04  1.24824200e-15  0.00000000e+00  1.39460726e-15  0.00000000e+00 
 2.02735916e+04  1.24824186e-15  0.00000000e+00  1.39398418e-15  0.00000000e+00 
 2.07410951e+04  1.24824172e-15  0.00000000e+00  1.39338861e-15  0.00000000e+00 
 2.12193792e+04  1.24824159e-15  0.00000000e+00  1.39281935e-15  0.00000000e+00 
 2.17086923e+04  1.24824146e-15  0.00000000e+00  1.39227525e-15  0.00000000e+00 
 2.22092889e+04  1.24824134e-15  0.00000000e+00  1.39175520e-15  0.00000000e+00 
 2.27214291e+04  1.24824123e-15  0.00000000e+00  1.39125815e-15  0.00000000e+00 
 2.32453791e+04  1.24824112e-15  0.00000000e+00  1.39078309e-15  0.00000000e+00 
 2.37814113e+04  1.24824101e-15  0.00000000e+00  1.39032905e-15  0.00000000e+00 
 2.43298042e+04  1.24824091e-15  0.00000000e+00  1.38989511e-15  0.00000000e+00 
 2.48908429e+04  1.24824082e-15  0.00000000e+00  1.38948039e-15  0.00000000e+00 
 2.54648190e+04  1.24824073e-15  0.00000000e+00  1.38908403e-15  0.00000000e+00 
 2.60520309e+04  1.24824064e-15  0.00000000e+00  1.38870524e-15  0.00000000e+00 
 2.66527837e+04  1.24824056e-15  0.00000000e+00  1.38834323e-15  0.00000000e+00 
 2.72673897e+04  1.24824048e-15  0.00000000e+00  1.38799727e-15  0.00000000e+00 
 2.78961683e+04  1.24824040e-15  0.00000000e+00  1.38766665e-15  0.00000000e+00 
 2.85394464e+04  1.24824033e-15  0.00000000e+00  1.38735069e-15  0.00000000e+00 
 2.91975583e+04  1.24824026e-15  0.00000000e+00  1.38704875e-15  0.00000000e+00 
 2.98708461e+04  1.24824019e-15  0.00000000e+00  1.38676020e-15  0.00000000e+00 
 3.05596598e+04  1.24824013e-15  0.00000000e+00  1.38648446e-15  0.00000000e+00 
 3.12643573e+04  1.24824007e-15  0.00000000e+00  1.38622096e-15  0.00000000e+00 
 3.19853049e+04  1.24824001e-15  0.00000000e+00  1.38596916e-15  0.00000000e+00 
 3.27228774e+04  1.24823995e-15  0.00000000e+00  1.38572854e-15  0.00000000e+00 
 3.34774581e+04  1.24823990e-15  0.00000000e+00  1.38549860e-15  0.00000000e+00 
 3.42494392e+04  1.24823985e-15  0.00000000e+00  1.38527888e-15  0.00000000e+00 
 3.50392221e+04  1.24823980e-15  0.00000000e+00  1.38506892e-15  0.00000000e+00 
 3.58472171e+04  1.24823975e-15  0.00000000e+00  1.38486828e-15  0.00000000e+00 
 3.66738442e+04  1.24823971e-15  0.00000000e+00  1.38467657e-15  0.00000000e+00 
 3.75195331e+04  1.24823967e-15  0.00000000e+00  1.38449337e-15  0.00000000e+00 
 3.83847234e+04  1.24823963e-15  0.00000000e+00  1.38431831e-15  0.00000000e+00 
 3.92698648e+04  1.24823959e-15  0.00000000e+00  1.38415104e-15  0.00000000e+00 
 4.01754173e+04  1.24823955e-15  0.00000000e+00  1.38399121e-15  0.00000000e+00 
 4.11018515e+04  1.24823952e-15  0.00000000e+00  1.38383848e-15  0.00000000e+00 
 4.20496491e+04  1.24823948e-15  0.00000000e+00  1.38369254e-15  0.00000000e+00 
 4.30193027e+04  1.24823945e-15  0.00000000e+00  1.38355309e-15  0.00000000e+00 
 4.40113162e+04  1.24823942e-15  0.00000000e+00  1.38341985e-15  0.00000000e+00 
 4.50262052e+04  1.24823939e-15  0.00000000e+00  1.38329253e-15  0.00000000e+00 
 4.60644974e+04  1.24823936e-15  0.00000000e+00  1.38317088e-15  0.00000000e+00 
 4.71267322e+04  1.24823934e-15  0.00000000e+00  1.38305464e-15  0.00000000e+00 
 4.82134619e+04  1.24823931e-15  0.00000000e+00  1.38294357e-15  0.00000000e+00 
 4.93252513e+04  1.24823929e-15  0.00000000e+00  1.38283744e-15  0.00000000e+00 
 5.04626783e+04  1.24823926e-15  0.00000000e+00  1.38273603e-15  0.00000000e+00 
 5.16263340e+04  1.24823924e-15  0.00000000e+00  1.38263914e-15  0.00000000e+00 
 5.28168234e+04  1.24823922e-15  0.00000000e+00  1.38254656e-15  0.00000000e+00 
 5.40347650e+04  1.24823920e-15  0.00000000e+00  1.38245811e-15  0.00000000e+00 
 5.52807921e+04  1.24823918e-15  0.00000000e+00  1.38237358e-15  0.00000000e+00 
 5.65555523e+04  1.24823916e-15  0.00000000e+00  1.38229283e-15  0.00000000e+00 
 5.78597080e+04  1.24823914e-15  0.00000000e+00  1.38221566e-15  0.00000000e+00 
 5.91939372e+04  1.24823913e-15  0.00000000e+00  1.38214193e-15  0.00000000e+00 
 6.05589334e+04  1.24823911e-15  0.00000000e+00  1.38207149e-15  0.00000000e+00 
 6.19554061e+04  1.24823910e-15  0.00000000e+00  1.38200418e-15  0.00000000e+00 
 6.33840810e+04  1.24823908e-15  0.00000000e+00  1.38193987e-15  0.00000000e+00 
 6.48457008e+04  1.24823907e-15  0.00000000e+00  1.38187842e-15  0.00000000e+00 
 6.63410251e+04  1.24823905e-15  0.00000000e+00  1.38181971e-15  0.00000000e+00 
 6.78708313e+04  1.24823904e-15  0.00000000e+00  1.38176361e-15  0.00000000e+00 
 6.94359143e+04  1.24823903e-15  0.00000000e+00  1.38171001e-15  0.00000000e+00 
 7.10370877e+04  1.24823902e-15  0.00000000e+00  1.38165880e-15  0.00000000e+00 
 7.26751838e+04  1.24823901e-15  0.00000000e+00  1.38160987e-15  0.00000000e+00 
 7.43510539e+04  1.24823899e-15  0.00000000e+00  1.38156311e-15  0.00000000e+00 
 7.60655691e+04  1.24823898e-15  0.00000000e+00  1.38151845e-15  0.00000000e+00 
 7.78196206e+04  1.24823897e-15  0.00000000e+00  1.38147577e-15  0.00000000e+00 
 7.96141200e+04  1.24823897e-15  0.00000000e+00  1.38143499e-15  0.00000000e+00 
 8.14500001e+04  1.24823896e-15  0.00000000e+00  1.38139602e-15  0.00000000e+00 
 8.33282151e+04  1.24823895e-15  0.00000000e+00  1.38135880e-15  0.00000000e+00 
 8.52497412e+04  1.24823894e-15  0.00000000e+00  1.38132323e-15  0.00000000e+00 
 8.72155772e+04  1.24823893e-15  0.00000000e+00  1.38128925e-15  0.00000000e+00 
 8.92267449e+04  1.24823892e-15  0.00000000e+00  1.38125677e-15  0.00000000e+00 
 9.12842895e+04  1.24823892e-15  0.00000000e+00  1.38122575e-15  0.00000000e+00 
 9.33892805e+04  1.24823891e-15  0.00000000e+00  1.38119611e-15  0.00000000e+00 
 9.55428121e+04  1.24823890e-15  0.00000000e+00  1.38116779e-15  0.00000000e+00 
 9.77460036e+04  1.24823890e-15  0.00000000e+00  1.38114073e-15  0.00000000e+00 
 1.00000000e+05  1.24823889e-15  0.00000000e+00  1.38111488e-15  0.00000000e+00 
 1.02305973e+05  1.24823889e-15  0.00000000e+00  1.38109018e-15  0.00000000e+00 
 1.04665121e+05  1.24823888e-15  0.00000000e+00  1.38106657e-15  0.00000000e+00 
 1.07078670e+05  1.24823888e-15  0.00000000e+00  1.38104403e-15  0.00000000e+00 
 1.09547876e+05  1.24823887e-15  0.00000000e+00  1.38102248e-15  0.00000000e+00 
 1.12074020e+05  1.24823887e-15  0.00000000e+00  1.38100190e-15  0.00000000e+00 
 1.14658417e+05  1.24823886e-15  0.00000000e+00  1.38098223e-15  0.00000000e+00 
 1.17302409e+05  1.24823886e-15  0.00000000e+00  1.38096344e-15  0.00000000e+00 
 1.20007371e+05  1.24823885e-15  0.00000000e+00  1.38094548e-15  0.00000000e+00 
 1.22774708e+05  1.24823885e-15  0.00000000e+00  1.38092833e-15  0.00000000e+00 
 1.25605860e+05  1.24823885e-15  0.00000000e+00  1.38091194e-15  0.00000000e+00 
 1.28502297e+05  1.24823884e-15  0.00000000e+00  1.38089628e-15  0.00000000e+00 
 1.31465525e+05  1.24823884e-15  0.00000000e+00  1.38088132e-15  0.00000000e+00 
 1.34497085e+05  1.24823884e-15  0.00000000e+00  1.38086703e-15  0.00000000e+00 
 1.37598551e+05  1.24823883e-15  0.00000000e+00  1.38085337e-15  0.00000000e+00 
 1.40771537e+05  1.24823883e-15  0.00000000e+00  1.38084032e-15  0.00000000e+00 
 1.44017690e+05  1.24823883e-15  0.00000000e+00  1.38082785e-15  0.00000000e+00 
 1.47338699e+05  1.24823882e-15  0.00000000e+00  1.38081594e-15  0.00000000e+00 
 1.50736290e+05  1.24823882e-15  0.00000000e+00  1.38080456e-15  0.00000000e+00 
 1.54212228e+05  1.24823882e-15  0.00000000e+00  1.38079369e-15  0.00000000e+00 
 1.57768320e+05  1.24823882e-15  0.00000000e+00  1.38078330e-15  0.00000000e+00 
 1.61406415e+05  1.24823881e-15  0.00000000e+00  1.38077337e-15  0.00000000e+00 
 1.65128404e+05  1.24823881e-15  0.00000000e+00  1.38076389e-15  0.00000000e+00 
 1.68936220e+05  1.24823881e-15  0.00000000e+00  1.38075483e-15  0.00000000e+00 
 1.72831844e+05  1.24823881e-15  0.00000000e+00  1.38074617e-15  0.00000000e+00 
 1.76817299e+05  1.24823881e-15  0.00000000e+00  1.38073790e-15  0.00000000e+00 
 1.80894658e+05  1.24823880e-15  0.00000000e+00  1.38072999e-15  0.00000000e+00 
 1.85066040e+05  1.24823880e-15  0.00000000e+00  1.38072244e-15  0.00000000e+00 
 1.89333613e+05  1.24823880e-15  0.00000000e+00  1.38071523e-15  0.00000000e+00 
 1.93699595e+05  1.24823880e-15  0.00000000e+00  1.38070834e-15  0.00000000e+00 
 1.98166255e+05  1.24823880e-15  0.00000000e+00  1.38070175e-15  0.00000000e+00 
 2.02735916e+05  1.24823880e-15  0.00000000e+00  1.38069546e-15  0.00000000e+00 
 2.07410951e+05  1.24823880e-15  0.00000000e+00  1.38068945e-15  0.00000000e+00 
 2.12193792e+05  1.24823879e-15  0.00000000e+00  1.38068371e-15  0.00000000e+00 
 2.17086923e+05  1.24823879e-15  0.00000000e+00  1.38067822e-15  0.00000000e+00 
 2.22092889e+05  1.24823879e-15  0.00000000e+00  1.38067297e-15  0.00000000e+00 
 2.27214291e+05  1.24823879e-15  0.00000000e+00  1.38066797e-15  0.00000000e+00 
 2.32453791e+05  1.24823879e-15  0.00000000e+00  1.38066318e-15  0.00000000e+00 
 2.37814113e+05  1.24823879e-15  0.00000000e+00  1.38065861e-15  0.00000000e+00 
 2.43298042e+05  1.24823879e-15  0.00000000e+00  1.38065424e-15  0.00000000e+00 
 2.48908429e+05  1.24823879e-15  0.00000000e+00  1.38065006e-15  0.00000000e+00 
 2.54648190e+05  1.24823879e-15  0.00000000e+00  1.38064608e-15  0.00000000e+00 
 2.60520309e+05  1.24823878e-15  0.00000000e+00  1.38064227e-15  0.00000000e+00 
 2.66527837e+05  1.24823878e-15  0.00000000e+00  1.38063863e-15  0.00000000e+00 
 2.72673897e+05  1.24823878e-15  0.00000000e+00  1.38063515e-15  0.00000000e+00 
 2.78961683e+05  1.24823878e-15  0.00000000e+00  1.38063182e-15  0.00000000e+00 
 2.85394464e+05  1.24823878e-15  0.00000000e+00  1.38062865e-15  0.00000000e+00 
 2.91975583e+05  1.24823878e-15  0.00000000e+00  1.38062562e-15  0.00000000e+00 
 2.98708461e+05  1.24823878e-15  0.00000000e+00  1.38062272e-15  0.00000000e+00 
 3.05596598e+05  1.24823878e-15  0.00000000e+00  1.38061995e-15  0.00000000e+00 
 3.12643573e+05  1.24823878e-15  0.00000000e+00  1.38061730e-15  0.00000000e+00 
 3.19853049e+05  1.24823878e-15  0.00000000e+00  1.38061478e-15  0.00000000e+00 
 3.27228774e+05  1.24823878e-15  0.00000000e+00  1.38061236e-15  0.00000000e+00 
 3.34774581e+05  1.24823878e-15  0.00000000e+00  1.38061005e-15  0.00000000e+00 
 3.42494392e+05  1.24823878e-15  0.00000000e+00  1.38060785e-15  0.00000000e+00 
 3.50392221e+05  1.24823878e-15  0.00000000e+00  1.38060574e-15  0.00000000e+00 
 3.58472171e+05  1.24823878e-15  0.00000000e+00  1.38060373e-15  0.00000000e+00 
 3.66738442e+05  1.24823878e-15  0.00000000e+00  1.38060181e-15  0.00000000e+00 
 3.75195331e+05  1.24823878e-15  0.00000000e+00  1.38059997e-15  0.00000000e+00 
 3.83847234e+05  1.24823878e-15  0.00000000e+00  1.38059822e-15  0.00000000e+00 
 3.92698648e+05  1.24823878e-15  0.00000000e+00  1.38059654e-15  0.00000000e+00 
 4.01754173e+05  1.24823878e-15  0.00000000e+00  1.38059494e-15  0.00000000e+00 
 4.11018515e+05  1.24823878e-15  0.00000000e+00  1.38059341e-15  0.00000000e+00 
 4.20496491e+05  1.24823878e-15  0.00000000e+00  1.38059195e-15  0.00000000e+00 
 4.30193027e+05  1.24823878e-15  0.00000000e+00  1.38059055e-15  0.00000000e+00 
 4.40113162e+05  1.24823878e-15  0.00000000e+00  1.38058922e-15  0.00000000e+00 
 4.50262052e+05  1.24823878e-15  0.00000000e+00  1.38058794e-15  0.00000000e+00 
 4.60644974e+05  1.24823878e-15  0.00000000e+00  1.38058673e-15  0.00000000e+00 
 4.71267322e+05  1.24823878e-15  0.00000000e+00  1.38058556e-15  0.00000000e+00 
 4.82134619e+05  1.24823878e-15  0.00000000e+00  1.38058445e-15  0.00000000e+00 
 4.93252513e+05  1.24823878e-15  0.00000000e+00  1.38058339e-15  0.00000000e+00 
 5.04626783e+05  1.24823878e-15  0.00000000e+00  1.38058237e-15  0.00000000e+00 
 5.16263340e+05  1.24823878e-15  0.00000000e+00  1.38058140e-15  0.00000000e+00 
 5.28168234e+05  1.24823878e-15  0.00000000e+00  1.38058048e-15  0.00000000e+00 
 5.40347650e+05  1.24823878e-15  0.00000000e+00  1.38057959e-15  0.00000000e+00 
 5.52807921e+05  1.24823878e-15  0.00000000e+00  1.38057875e-15  0.00000000e+00 
 5.65555523e+05  1.24823878e-15  0.00000000e+00  1.38057794e-15  0.00000000e+00 
 5.78597080e+05  1.24823878e-15  0.00000000e+00  1.38057717e-15  0.00000000e+00 
 5.91939372e+05  1.24823878e-15  0.00000000e+00  1.38057644e-15  0.00000000e+00 
 6.05589334e+05  1.24823878e-15  0.00000000e+00  1.38057573e-15  0.00000000e+00 
 6.19554061e+05  1.24823878e-15  0.00000000e+00  1.38057506e-15  0.00000000e+00 
 6.33840810e+05  1.24823878e-15  0.00000000e+00  1.38057442e-15  0.00000000e+00 
 6.48457008e+05  1.24823878e-15  0.00000000e+00  1.38057381e-15  0.00000000e+00 
 6.63410251e+05  1.24823878e-15  0.00000000e+00  1.38057322e-15  0.00000000e+00 
