 time            v(clk)          v(vs)           v(vctail)       v(vcpp)         v(vcpn)         v(voutp)        v(voutn)       
 5.27027305e-08  1.50000000e+00  3.72055334e-01  3.71680758e-01  1.16110846e+00  1.11808830e+00  1.38304619e+00  4.83548788e-05 
 5.27427305e-08  1.50000000e+00  3.72083932e-01  3.71709671e-01  1.16108240e+00  1.11805987e+00  1.38426655e+00  4.81733032e-05 
 5.27827305e-08  1.50000000e+00  3.72112486e-01  3.71738557e-01  1.16105635e+00  1.11803145e+00  1.38548482e+00  4.80016842e-05 
 5.28227305e-08  1.50000000e+00  3.72141032e-01  3.71767417e-01  1.16103034e+00  1.11800306e+00  1.38670093e+00  4.78212905e-05 
 5.28627305e-08  1.50000000e+00  3.72169534e-01  3.71796250e-01  1.16100434e+00  1.11797469e+00  1.38791486e+00  4.76507319e-05 
 5.29027305e-08  1.50000000e+00  3.72198027e-01  3.71825056e-01  1.16097838e+00  1.11794636e+00  1.38912656e+00  4.74712950e-05 
 5.29427305e-08  1.50000000e+00  3.72226478e-01  3.71853836e-01  1.16095243e+00  1.11791804e+00  1.39033598e+00  4.73015701e-05 
 5.29827305e-08  1.50000000e+00  3.72254919e-01  3.71882590e-01  1.16092653e+00  1.11788975e+00  1.39154308e+00  4.71228613e-05 
 5.30227305e-08  1.50000000e+00  3.72283318e-01  3.71911318e-01  1.16090063e+00  1.11786147e+00  1.39274782e+00  4.69537396e-05 
 5.30627305e-08  1.50000000e+00  3.72311708e-01  3.71940019e-01  1.16087478e+00  1.11783324e+00  1.39395013e+00  4.67755263e-05 
 5.31027305e-08  1.50000000e+00  3.72340056e-01  3.71968693e-01  1.16084894e+00  1.11780501e+00  1.39514998e+00  4.66067730e-05 
 5.31427305e-08  1.50000000e+00  3.72368395e-01  3.71997342e-01  1.16082313e+00  1.11777682e+00  1.39634731e+00  4.64288180e-05 
 5.31827305e-08  1.50000000e+00  3.72396692e-01  3.72025965e-01  1.16079734e+00  1.11774864e+00  1.39754204e+00  4.62597119e-05 
 5.32227305e-08  1.50000000e+00  3.72424979e-01  3.72054561e-01  1.16077159e+00  1.11772049e+00  1.39873414e+00  4.60815559e-05 
 5.32627305e-08  1.50000000e+00  3.72453224e-01  3.72083132e-01  1.16074585e+00  1.11769236e+00  1.39992356e+00  4.59130678e-05 
 5.33027305e-08  1.50000000e+00  3.72481461e-01  3.72111676e-01  1.16072015e+00  1.11766426e+00  1.40111023e+00  4.57345491e-05 
 5.33427305e-08  1.50000000e+00  3.72509656e-01  3.72140194e-01  1.16069445e+00  1.11763617e+00  1.40229410e+00  4.55656554e-05 
 5.33827305e-08  1.50000000e+00  3.72537841e-01  3.72168687e-01  1.16066880e+00  1.11760811e+00  1.40347509e+00  4.53867263e-05 
 5.34227305e-08  1.50000000e+00  3.72565985e-01  3.72197153e-01  1.16064316e+00  1.11758006e+00  1.40465315e+00  4.52171372e-05 
 5.34627305e-08  1.50000000e+00  3.72594120e-01  3.72225594e-01  1.16061756e+00  1.11755205e+00  1.40582820e+00  4.50375209e-05 
 5.35027305e-08  1.50000000e+00  3.72622214e-01  3.72254009e-01  1.16059196e+00  1.11752405e+00  1.40700018e+00  4.48669983e-05 
 5.35427305e-08  1.50000000e+00  3.72650298e-01  3.72282399e-01  1.16056641e+00  1.11749608e+00  1.40816901e+00  4.46864033e-05 
 5.35827305e-08  1.50000000e+00  3.72678341e-01  3.72310762e-01  1.16054086e+00  1.11746812e+00  1.40933464e+00  4.45146970e-05 
 5.36227305e-08  1.50000000e+00  3.72706375e-01  3.72339100e-01  1.16051536e+00  1.11744019e+00  1.41049696e+00  4.43328333e-05 
 5.36627305e-08  1.50000000e+00  3.72734369e-01  3.72367413e-01  1.16048986e+00  1.11741227e+00  1.41165591e+00  4.41596786e-05 
 5.37027305e-08  1.50000000e+00  3.72762352e-01  3.72395699e-01  1.16046440e+00  1.11738438e+00  1.41281140e+00  4.39762557e-05 
 5.37427305e-08  1.50000000e+00  3.72790296e-01  3.72423961e-01  1.16043895e+00  1.11735651e+00  1.41396336e+00  4.38013764e-05 
 5.37827305e-08  1.50000000e+00  3.72818229e-01  3.72452197e-01  1.16041354e+00  1.11732866e+00  1.41511169e+00  4.36161011e-05 
 5.38227305e-08  1.50000000e+00  3.72846123e-01  3.72480407e-01  1.16038814e+00  1.11730082e+00  1.41625631e+00  4.34392114e-05 
 5.38627305e-08  1.50000000e+00  3.72874007e-01  3.72508592e-01  1.16036277e+00  1.11727301e+00  1.41739712e+00  4.32517869e-05 
 5.39027305e-08  1.50000000e+00  3.72901851e-01  3.72536752e-01  1.16033742e+00  1.11724521e+00  1.41853405e+00  4.30725935e-05 
 5.39427305e-08  1.50000000e+00  3.72929685e-01  3.72564886e-01  1.16031210e+00  1.11721744e+00  1.41966696e+00  4.28827186e-05 
 5.39827305e-08  1.50000000e+00  3.72957480e-01  3.72592995e-01  1.16028679e+00  1.11718967e+00  1.42079580e+00  4.27009219e-05 
 5.40227305e-08  1.50000000e+00  3.72985265e-01  3.72621079e-01  1.16026151e+00  1.11716194e+00  1.42192042e+00  4.25082915e-05 
 5.40627305e-08  1.50000000e+00  3.73013010e-01  3.72649138e-01  1.16023625e+00  1.11713421e+00  1.42304080e+00  4.23245296e-05 
 5.41027305e-08  1.50000000e+00  3.73040746e-01  3.72677172e-01  1.16021102e+00  1.11710651e+00  1.42415676e+00  4.21292469e-05 
 5.41427305e-08  1.50000000e+00  3.73068442e-01  3.72705181e-01  1.16018580e+00  1.11707881e+00  1.42526821e+00  4.19407359e-05 
 5.41827305e-08  1.50000000e+00  3.73096128e-01  3.72733164e-01  1.16016061e+00  1.11705114e+00  1.42637502e+00  4.17423618e-05 
 5.42227305e-08  1.50000000e+00  3.73123776e-01  3.72761123e-01  1.16013544e+00  1.11702348e+00  1.42747709e+00  4.15504057e-05 
 5.42627305e-08  1.50000000e+00  3.73151413e-01  3.72789057e-01  1.16011030e+00  1.11699585e+00  1.42857428e+00  4.13481854e-05 
 5.43027305e-08  1.50000000e+00  3.73179012e-01  3.72816966e-01  1.16008517e+00  1.11696822e+00  1.42966648e+00  4.11525501e-05 
 5.43427305e-08  1.50000000e+00  3.73206600e-01  3.72844850e-01  1.16006007e+00  1.11694061e+00  1.43075356e+00  4.09462065e-05 
 5.43827305e-08  1.50000000e+00  3.73234151e-01  3.72872709e-01  1.16003498e+00  1.11691301e+00  1.43183541e+00  4.07465320e-05 
 5.44227305e-08  1.50000000e+00  3.73261690e-01  3.72900543e-01  1.16000993e+00  1.11688544e+00  1.43291187e+00  4.05358123e-05 
 5.44627305e-08  1.50000000e+00  3.73289192e-01  3.72928353e-01  1.15998488e+00  1.11685786e+00  1.43398283e+00  4.03317551e-05 
 5.45027305e-08  1.50000000e+00  3.73316683e-01  3.72956138e-01  1.15995987e+00  1.11683032e+00  1.43504813e+00  4.01163965e-05 
 5.45427305e-08  1.50000000e+00  3.73344137e-01  3.72983898e-01  1.15993486e+00  1.11680277e+00  1.43610765e+00  3.99076382e-05 
 5.45827305e-08  1.50000000e+00  3.73371580e-01  3.73011634e-01  1.15990989e+00  1.11677525e+00  1.43716124e+00  3.96873751e-05 
 5.46227305e-08  1.50000000e+00  3.73398986e-01  3.73039345e-01  1.15988493e+00  1.11674773e+00  1.43820876e+00  3.94736200e-05 
 5.46627305e-08  1.50000000e+00  3.73426381e-01  3.73067032e-01  1.15985999e+00  1.11672023e+00  1.43925006e+00  3.92481925e-05 
 5.47027305e-08  1.50000000e+00  3.73453739e-01  3.73094694e-01  1.15983507e+00  1.11669273e+00  1.44028499e+00  3.90291677e-05 
 5.47427305e-08  1.50000000e+00  3.73481085e-01  3.73122332e-01  1.15981018e+00  1.11666526e+00  1.44131340e+00  3.87983294e-05 
 5.47827305e-08  1.50000000e+00  3.73508395e-01  3.73149945e-01  1.15978530e+00  1.11663778e+00  1.44233514e+00  3.85737862e-05 
 5.48227305e-08  1.50000000e+00  3.73535694e-01  3.73177535e-01  1.15976045e+00  1.11661033e+00  1.44335004e+00  3.83373105e-05 
 5.48627305e-08  1.50000000e+00  3.73562957e-01  3.73205099e-01  1.15973560e+00  1.11658287e+00  1.44435796e+00  3.81070278e-05 
 5.49027305e-08  1.50000000e+00  3.73590208e-01  3.73232640e-01  1.15971079e+00  1.11655543e+00  1.44535873e+00  3.78647134e-05 
 5.49427305e-08  1.50000000e+00  3.73617423e-01  3.73260156e-01  1.15968599e+00  1.11652799e+00  1.44635219e+00  3.76285011e-05 
 5.49827305e-08  1.50000000e+00  3.73644626e-01  3.73287648e-01  1.15966121e+00  1.11650057e+00  1.44733818e+00  3.73801784e-05 
 5.50227305e-08  1.50000000e+00  3.73671794e-01  3.73315116e-01  1.15963644e+00  1.11647315e+00  1.44831654e+00  3.71378820e-05 
 5.50627305e-08  1.50000000e+00  3.73698951e-01  3.73342560e-01  1.15961171e+00  1.11644574e+00  1.44928710e+00  3.68834178e-05 
 5.51027305e-08  1.50000000e+00  3.73726071e-01  3.73369980e-01  1.15958698e+00  1.11641833e+00  1.45024971e+00  3.66349233e-05 
 5.51427305e-08  1.50000000e+00  3.73753181e-01  3.73397376e-01  1.15956228e+00  1.11639094e+00  1.45120419e+00  3.63742264e-05 
 5.51827305e-08  1.50000000e+00  3.73780254e-01  3.73424748e-01  1.15953759e+00  1.11636354e+00  1.45215038e+00  3.61194645e-05 
 5.52227305e-08  1.50000000e+00  3.73807316e-01  3.73452096e-01  1.15951292e+00  1.11633616e+00  1.45308811e+00  3.58524906e-05 
 5.52627305e-08  1.50000000e+00  3.73834343e-01  3.73479420e-01  1.15948827e+00  1.11630876e+00  1.45401723e+00  3.55914417e-05 
 5.53027305e-08  1.50000000e+00  3.73861359e-01  3.73506720e-01  1.15946364e+00  1.11628139e+00  1.45493757e+00  3.53181979e-05 
 5.53427305e-08  1.50000000e+00  3.73888339e-01  3.73533996e-01  1.15943902e+00  1.11625400e+00  1.45584897e+00  3.50508963e-05 
 5.53827305e-08  1.50000000e+00  3.73915307e-01  3.73561249e-01  1.15941443e+00  1.11622663e+00  1.45675125e+00  3.47714452e-05 
 5.54227305e-08  1.50000000e+00  3.73942241e-01  3.73588478e-01  1.15938984e+00  1.11619925e+00  1.45764429e+00  3.44979824e-05 
 5.54627305e-08  1.50000000e+00  3.73969163e-01  3.73615683e-01  1.15936528e+00  1.11617189e+00  1.45852790e+00  3.42124456e-05 
 5.55027305e-08  1.50000000e+00  3.73996051e-01  3.73642864e-01  1.15934073e+00  1.11614451e+00  1.45940195e+00  3.39329737e-05 
 5.55427305e-08  1.50000000e+00  3.74022926e-01  3.73670022e-01  1.15931621e+00  1.11611714e+00  1.46026628e+00  3.36415343e-05 
 5.55827305e-08  1.50000000e+00  3.74049768e-01  3.73697157e-01  1.15929169e+00  1.11608976e+00  1.46112074e+00  3.33562679e-05 
 5.56227305e-08  1.50000000e+00  3.74076597e-01  3.73724267e-01  1.15926720e+00  1.11606239e+00  1.46196518e+00  3.30591723e-05 
 5.56627305e-08  1.50000000e+00  3.74103392e-01  3.73751355e-01  1.15924272e+00  1.11603501e+00  1.46279949e+00  3.27683896e-05 
 5.57027305e-08  1.50000000e+00  3.74130175e-01  3.73778418e-01  1.15921826e+00  1.11600764e+00  1.46362349e+00  3.24659479e-05 
 5.57427305e-08  1.50000000e+00  3.74156925e-01  3.73805459e-01  1.15919381e+00  1.11598026e+00  1.46443710e+00  3.21699906e-05 
 5.57827305e-08  1.50000000e+00  3.74183662e-01  3.73832476e-01  1.15916939e+00  1.11595288e+00  1.46524015e+00  3.18625760e-05 
 5.58227305e-08  1.50000000e+00  3.74210366e-01  3.73859470e-01  1.15914497e+00  1.11592549e+00  1.46603255e+00  3.15618484e-05 
 5.58627305e-08  1.50000000e+00  3.74237057e-01  3.73886440e-01  1.15912058e+00  1.11589810e+00  1.46681417e+00  3.12498951e-05 
 5.59027305e-08  1.50000000e+00  3.74263715e-01  3.73913387e-01  1.15909619e+00  1.11587070e+00  1.46758492e+00  3.09448610e-05 
 5.59427305e-08  1.50000000e+00  3.74290361e-01  3.73940311e-01  1.15907183e+00  1.11584331e+00  1.46834467e+00  3.06288616e-05 
 5.59827305e-08  1.50000000e+00  3.74316974e-01  3.73967212e-01  1.15904748e+00  1.11581590e+00  1.46909335e+00  3.03200409e-05 
 5.60227305e-08  1.50000000e+00  3.74343574e-01  3.73994089e-01  1.15902315e+00  1.11578850e+00  1.46983086e+00  3.00005414e-05 
 5.60627305e-08  1.50000000e+00  3.74370142e-01  3.74020944e-01  1.15899883e+00  1.11576107e+00  1.47055714e+00  2.96885049e-05 
 5.61027305e-08  1.50000000e+00  3.74396696e-01  3.74047775e-01  1.15897453e+00  1.11573365e+00  1.47127208e+00  2.93660992e-05 
 5.61427305e-08  1.50000000e+00  3.74423219e-01  3.74074584e-01  1.15895024e+00  1.11570622e+00  1.47197565e+00  2.90514625e-05 
 5.61827305e-08  1.50000000e+00  3.74449728e-01  3.74101369e-01  1.15892597e+00  1.11567879e+00  1.47266777e+00  2.87267859e-05 
 5.62227305e-08  1.50000000e+00  3.74476206e-01  3.74128131e-01  1.15890171e+00  1.11565133e+00  1.47334841e+00  2.84102021e-05 
 5.62627305e-08  1.50000000e+00  3.74502670e-01  3.74154871e-01  1.15887748e+00  1.11562389e+00  1.47401750e+00  2.80839237e-05 
 5.63027305e-08  1.50000000e+00  3.74529103e-01  3.74181587e-01  1.15885325e+00  1.11559642e+00  1.47467504e+00  2.77660757e-05 
 5.63427305e-08  1.50000000e+00  3.74555523e-01  3.74208281e-01  1.15882905e+00  1.11556895e+00  1.47532098e+00  2.74388899e-05 
 5.63827305e-08  1.50000000e+00  3.74581910e-01  3.74234952e-01  1.15880485e+00  1.11554147e+00  1.47595532e+00  2.71204815e-05 
 5.64227305e-08  1.50000000e+00  3.74608285e-01  3.74261600e-01  1.15878068e+00  1.11551399e+00  1.47657805e+00  2.67930994e-05 
 5.64627305e-08  1.50000000e+00  3.74634629e-01  3.74288226e-01  1.15875651e+00  1.11548648e+00  1.47718916e+00  2.64748467e-05 
 5.65027305e-08  1.50000000e+00  3.74660959e-01  3.74314828e-01  1.15873237e+00  1.11545898e+00  1.47778867e+00  2.61479870e-05 
 5.65427305e-08  1.50000000e+00  3.74687258e-01  3.74341409e-01  1.15870823e+00  1.11543146e+00  1.47837660e+00  2.58306092e-05 
 5.65827305e-08  1.50000000e+00  3.74713544e-01  3.74367966e-01  1.15868412e+00  1.11540394e+00  1.47895296e+00  2.55049892e-05 
 5.66227305e-08  1.50000000e+00  3.74739798e-01  3.74394501e-01  1.15866001e+00  1.11537640e+00  1.47951781e+00  2.51891995e-05 
 5.66627305e-08  1.50000000e+00  3.74766040e-01  3.74421013e-01  1.15863593e+00  1.11534886e+00  1.48007117e+00  2.48655263e-05 
 5.67027305e-08  1.50000000e+00  3.74792250e-01  3.74447503e-01  1.15861186e+00  1.11532130e+00  1.48061310e+00  2.45520234e-05 
 5.67427305e-08  1.50000000e+00  3.74818448e-01  3.74473970e-01  1.15858781e+00  1.11529374e+00  1.48114366e+00  2.42309854e-05 
 5.67827305e-08  1.50000000e+00  3.74844614e-01  3.74500415e-01  1.15856377e+00  1.11526616e+00  1.48166292e+00  2.39204457e-05 
 5.68227305e-08  1.50000000e+00  3.74870767e-01  3.74526838e-01  1.15853975e+00  1.11523858e+00  1.48217093e+00  2.36027052e-05 
 5.68627305e-08  1.50000000e+00  3.74896890e-01  3.74553238e-01  1.15851574e+00  1.11521098e+00  1.48266781e+00  2.32957749e-05 
 5.69027305e-08  1.50000000e+00  3.74922999e-01  3.74579616e-01  1.15849175e+00  1.11518339e+00  1.48315361e+00  2.29819609e-05 
 5.69427305e-08  1.50000000e+00  3.74949078e-01  3.74605971e-01  1.15846777e+00  1.11515577e+00  1.48362845e+00  2.26792502e-05 
 5.69827305e-08  1.50000000e+00  3.74975144e-01  3.74632305e-01  1.15844382e+00  1.11512815e+00  1.48409242e+00  2.23699525e-05 
 5.70227305e-08  1.50000000e+00  3.75001179e-01  3.74658616e-01  1.15841987e+00  1.11510052e+00  1.48454564e+00  2.20720296e-05 
 5.70627305e-08  1.50000000e+00  3.75027201e-01  3.74684904e-01  1.15839595e+00  1.11507289e+00  1.48498820e+00  2.17677939e-05 
 5.71027305e-08  1.50000000e+00  3.75053193e-01  3.74711171e-01  1.15837203e+00  1.11504523e+00  1.48542024e+00  2.14751808e-05 
 5.71427305e-08  1.50000000e+00  3.75079172e-01  3.74737416e-01  1.15834814e+00  1.11501758e+00  1.48584187e+00  2.11765045e-05 
 5.71827305e-08  1.50000000e+00  3.75105120e-01  3.74763638e-01  1.15832426e+00  1.11498991e+00  1.48625323e+00  2.08896737e-05 
 5.72227305e-08  1.50000000e+00  3.75131056e-01  3.74789839e-01  1.15830040e+00  1.11496225e+00  1.48665444e+00  2.05970035e-05 
 5.72627305e-08  1.50000000e+00  3.75156961e-01  3.74816017e-01  1.15827655e+00  1.11493456e+00  1.48704566e+00  2.03163751e-05 
 5.73027305e-08  1.50000000e+00  3.75182853e-01  3.74842174e-01  1.15825273e+00  1.11490688e+00  1.48742701e+00  2.00301050e-05 
 5.73427305e-08  1.50000000e+00  3.75208715e-01  3.74868308e-01  1.15822891e+00  1.11487919e+00  1.48779865e+00  1.97560462e-05 
 5.73827305e-08  1.50000000e+00  3.75234564e-01  3.74894421e-01  1.15820512e+00  1.11485149e+00  1.48816072e+00  1.94765163e-05 
 5.74227305e-08  1.50000000e+00  3.75260384e-01  3.74920512e-01  1.15818134e+00  1.11482378e+00  1.48851338e+00  1.92093406e-05 
 5.74627305e-08  1.50000000e+00  3.75286190e-01  3.74946581e-01  1.15815758e+00  1.11479608e+00  1.48885677e+00  1.89368378e-05 
 5.75027305e-08  1.50000000e+00  3.75311967e-01  3.74972628e-01  1.15813383e+00  1.11476836e+00  1.48919107e+00  1.86768054e-05 
 5.75427305e-08  1.50000000e+00  3.75337730e-01  3.74998653e-01  1.15811011e+00  1.11474064e+00  1.48951642e+00  1.84115636e-05 
 5.75827305e-08  1.50000000e+00  3.75363464e-01  3.75024657e-01  1.15808640e+00  1.11471291e+00  1.48983299e+00  1.81588829e-05 
 5.76227305e-08  1.50000000e+00  3.75389185e-01  3.75050639e-01  1.15806271e+00  1.11468519e+00  1.49014093e+00  1.79010854e-05 
 5.76627305e-08  1.50000000e+00  3.75414877e-01  3.75076599e-01  1.15803903e+00  1.11465745e+00  1.49044043e+00  1.76559146e-05 
 5.77027305e-08  1.50000000e+00  3.75440555e-01  3.75102538e-01  1.15801538e+00  1.11462972e+00  1.49073163e+00  1.74056957e-05 
 5.77427305e-08  1.50000000e+00  3.75466204e-01  3.75128455e-01  1.15799173e+00  1.11460197e+00  1.49101470e+00  1.71681457e-05 
 5.77827305e-08  1.50000000e+00  3.75491840e-01  3.75154351e-01  1.15796812e+00  1.11457424e+00  1.49128981e+00  1.69255934e-05 
 5.78227305e-08  1.50000000e+00  3.75517447e-01  3.75180225e-01  1.15794451e+00  1.11454649e+00  1.49155714e+00  1.66957302e-05 
 5.78627305e-08  1.50000000e+00  3.75543041e-01  3.75206077e-01  1.15792093e+00  1.11451875e+00  1.49181682e+00  1.64608895e-05 
 5.79027305e-08  1.50000000e+00  3.75568606e-01  3.75231908e-01  1.15789735e+00  1.11449100e+00  1.49206905e+00  1.62387378e-05 
 5.79427305e-08  1.50000000e+00  3.75594157e-01  3.75257718e-01  1.15787381e+00  1.11446326e+00  1.49231398e+00  1.60116139e-05 
 5.79827305e-08  1.50000000e+00  3.75619680e-01  3.75283506e-01  1.15785027e+00  1.11443551e+00  1.49255177e+00  1.57971601e-05 
 5.80227305e-08  1.50000000e+00  3.75645190e-01  3.75309273e-01  1.15782676e+00  1.11440777e+00  1.49278259e+00  1.55777218e-05 
 5.80627305e-08  1.50000000e+00  3.75670671e-01  3.75335019e-01  1.15780326e+00  1.11438002e+00  1.49300661e+00  1.53709180e-05 
 5.81027305e-08  1.50000000e+00  3.75696139e-01  3.75360743e-01  1.15777979e+00  1.11435229e+00  1.49322398e+00  1.51591014e-05 
 5.81427305e-08  1.50000000e+00  3.75721579e-01  3.75386447e-01  1.15775633e+00  1.11432454e+00  1.49343486e+00  1.49598686e-05 
 5.81827305e-08  1.50000000e+00  3.75747005e-01  3.75412129e-01  1.15773290e+00  1.11429681e+00  1.49363941e+00  1.47555807e-05 
 5.82227305e-08  1.50000000e+00  3.75772403e-01  3.75437789e-01  1.15770947e+00  1.11426907e+00  1.49383779e+00  1.45638125e-05 
 5.82627305e-08  1.50000000e+00  3.75797787e-01  3.75463429e-01  1.15768607e+00  1.11424134e+00  1.49403015e+00  1.43669346e-05 
 5.83027305e-08  1.50000000e+00  3.75823144e-01  3.75489047e-01  1.15766268e+00  1.11421361e+00  1.49421665e+00  1.41825007e-05 
 5.83427305e-08  1.50000000e+00  3.75848487e-01  3.75514645e-01  1.15763933e+00  1.11418589e+00  1.49439743e+00  1.39928918e-05 
 5.83827305e-08  1.50000000e+00  3.75873802e-01  3.75540221e-01  1.15761598e+00  1.11415816e+00  1.49457265e+00  1.38156415e-05 
 5.84227305e-08  1.50000000e+00  3.75899104e-01  3.75565777e-01  1.15759266e+00  1.11413046e+00  1.49474245e+00  1.36331417e-05 
 5.84627305e-08  1.50000000e+00  3.75924378e-01  3.75591311e-01  1.15756934e+00  1.11410274e+00  1.49490697e+00  1.34629067e-05 
 5.85027305e-08  1.50000000e+00  3.75949639e-01  3.75616825e-01  1.15754606e+00  1.11407504e+00  1.49506636e+00  1.32873404e-05 
 5.85427305e-08  1.50000000e+00  3.75974872e-01  3.75642317e-01  1.15752279e+00  1.11404734e+00  1.49522077e+00  1.31239381e-05 
 5.85827305e-08  1.50000000e+00  3.76000092e-01  3.75667789e-01  1.15749954e+00  1.11401966e+00  1.49537031e+00  1.29551166e-05 
 5.86227305e-08  1.50000000e+00  3.76025284e-01  3.75693240e-01  1.15747631e+00  1.11399197e+00  1.49551513e+00  1.27983529e-05 
 5.86627305e-08  1.50000000e+00  3.76050463e-01  3.75718670e-01  1.15745310e+00  1.11396430e+00  1.49565536e+00  1.26360772e-05 
 5.87027305e-08  1.50000000e+00  3.76075614e-01  3.75744079e-01  1.15742990e+00  1.11393662e+00  1.49579114e+00  1.24857489e-05 
 5.87427305e-08  1.50000000e+00  3.76100752e-01  3.75769467e-01  1.15740674e+00  1.11390897e+00  1.49592257e+00  1.23298122e-05 
 5.87827305e-08  1.50000000e+00  3.76125863e-01  3.75794835e-01  1.15738358e+00  1.11388131e+00  1.49604981e+00  1.21857095e-05 
 5.88227305e-08  1.50000000e+00  3.76150960e-01  3.75820182e-01  1.15736045e+00  1.11385368e+00  1.49617295e+00  1.20358994e-05 
 5.88627305e-08  1.50000000e+00  3.76176031e-01  3.75845509e-01  1.15733733e+00  1.11382604e+00  1.49629213e+00  1.18978076e-05 
 5.89027305e-08  1.50000000e+00  3.76201088e-01  3.75870815e-01  1.15731425e+00  1.11379842e+00  1.49640746e+00  1.17539082e-05 
 5.89427305e-08  1.50000000e+00  3.76226117e-01  3.75896100e-01  1.15729117e+00  1.11377080e+00  1.49651905e+00  1.16216102e-05 
 5.89827305e-08  1.50000000e+00  3.76251134e-01  3.75921365e-01  1.15726812e+00  1.11374321e+00  1.49662701e+00  1.14834034e-05 
 5.90227305e-08  1.50000000e+00  3.76276123e-01  3.75946609e-01  1.15724508e+00  1.11371561e+00  1.49673146e+00  1.13566811e-05 
 5.90627305e-08  1.50000000e+00  3.76301100e-01  3.75971833e-01  1.15722207e+00  1.11368803e+00  1.49683248e+00  1.12239488e-05 
 5.91027305e-08  1.50000000e+00  3.76326049e-01  3.75997036e-01  1.15719907e+00  1.11366046e+00  1.49693021e+00  1.11025842e-05 
 5.91427305e-08  1.50000000e+00  3.76350985e-01  3.76022219e-01  1.15717610e+00  1.11363291e+00  1.49702473e+00  1.09751093e-05 
 5.91827305e-08  1.50000000e+00  3.76375895e-01  3.76047381e-01  1.15715314e+00  1.11360535e+00  1.49711614e+00  1.08588864e-05 
 5.92227305e-08  1.50000000e+00  3.76400791e-01  3.76072523e-01  1.15713021e+00  1.11357783e+00  1.49720453e+00  1.07364540e-05 
 5.92627305e-08  1.50000000e+00  3.76425660e-01  3.76097645e-01  1.15710728e+00  1.11355030e+00  1.49729001e+00  1.06251592e-05 
 5.93027305e-08  1.50000000e+00  3.76450516e-01  3.76122747e-01  1.15708439e+00  1.11352280e+00  1.49737265e+00  1.05075576e-05 
 5.93427305e-08  1.50000000e+00  3.76475346e-01  3.76147828e-01  1.15706151e+00  1.11349530e+00  1.49745256e+00  1.04009814e-05 
 5.93827305e-08  1.50000000e+00  3.76500163e-01  3.76172889e-01  1.15703866e+00  1.11346782e+00  1.49752981e+00  1.02880031e-05 
 5.94227305e-08  1.50000000e+00  3.76524953e-01  3.76197930e-01  1.15701582e+00  1.11344035e+00  1.49760449e+00  1.01859401e-05 
 5.94627305e-08  1.50000000e+00  3.76549729e-01  3.76222950e-01  1.15699301e+00  1.11341290e+00  1.49767668e+00  1.00773823e-05 
 5.95027305e-08  1.50000000e+00  3.76574480e-01  3.76247951e-01  1.15697020e+00  1.11338545e+00  1.49774647e+00  9.97963228e-06 
 5.95427305e-08  1.50000000e+00  3.76599217e-01  3.76272931e-01  1.15694743e+00  1.11335803e+00  1.49781392e+00  9.87529759e-06 
 5.95827305e-08  1.50000000e+00  3.76623929e-01  3.76297892e-01  1.15692467e+00  1.11333061e+00  1.49787911e+00  9.78166595e-06 
 5.96227305e-08  1.50000000e+00  3.76648626e-01  3.76322832e-01  1.15690194e+00  1.11330322e+00  1.49794212e+00  9.68136264e-06 
 5.96627305e-08  1.50000000e+00  3.76673298e-01  3.76347752e-01  1.15687922e+00  1.11327583e+00  1.49800301e+00  9.59166076e-06 
 5.97027305e-08  1.50000000e+00  3.76697957e-01  3.76372653e-01  1.15685652e+00  1.11324847e+00  1.49806186e+00  9.49520331e-06 
 5.97427305e-08  1.50000000e+00  3.76722590e-01  3.76397533e-01  1.15683384e+00  1.11322111e+00  1.49811873e+00  9.40924880e-06 
 5.97827305e-08  1.50000000e+00  3.76747209e-01  3.76422394e-01  1.15681119e+00  1.11319378e+00  1.49817368e+00  9.31645804e-06 
 5.98227305e-08  1.50000000e+00  3.76771803e-01  3.76447234e-01  1.15678854e+00  1.11316645e+00  1.49822679e+00  9.23407498e-06 
 5.98627305e-08  1.50000000e+00  3.76796383e-01  3.76472055e-01  1.15676593e+00  1.11313915e+00  1.49827810e+00  9.14477831e-06 
 5.99027305e-08  1.50000000e+00  3.76820938e-01  3.76496856e-01  1.15674333e+00  1.11311186e+00  1.49832768e+00  9.06579743e-06 
 5.99427305e-08  1.50000000e+00  3.76845480e-01  3.76521637e-01  1.15672075e+00  1.11308459e+00  1.49837558e+00  8.97982888e-06 
 5.99827305e-08  1.50000000e+00  3.76869996e-01  3.76546398e-01  1.15669819e+00  1.11305733e+00  1.49842188e+00  8.90408754e-06 
 6.00227305e-08  1.50000000e+00  3.76894499e-01  3.76571140e-01  1.15667565e+00  1.11303009e+00  1.49846659e+00  8.82128785e-06 
 6.00627305e-08  1.50000000e+00  3.76918976e-01  3.76595862e-01  1.15665313e+00  1.11300286e+00  1.49850981e+00  8.74863013e-06 
 6.01027305e-08  1.50000000e+00  3.76943440e-01  3.76620564e-01  1.15663064e+00  1.11297566e+00  1.49855155e+00  8.66884669e-06 
 6.01427305e-08  1.50000000e+00  3.76967879e-01  3.76645247e-01  1.15660815e+00  1.11294846e+00  1.49859189e+00  8.59912329e-06 
 6.01827305e-08  1.50000000e+00  3.76992304e-01  3.76669910e-01  1.15658569e+00  1.11292130e+00  1.49863085e+00  8.52221014e-06 
