 time            v(vin)          v(vout_buf)     v(vout_st)     
 1.62166725e-03  3.30000000e+00  3.30000000e+00  3.29999904e+00 
 1.62666725e-03  3.30000000e+00  3.30000000e+00  3.30000096e+00 
 1.63166725e-03  3.30000000e+00  3.30000000e+00  3.29999904e+00 
 1.63666725e-03  3.30000000e+00  3.30000000e+00  3.30000096e+00 
 1.64166725e-03  3.30000000e+00  3.30000000e+00  3.29999904e+00 
 1.64666725e-03  3.30000000e+00  3.30000000e+00  3.30000096e+00 
 1.65166725e-03  3.30000000e+00  3.30000000e+00  3.29999904e+00 
 1.65666725e-03  3.30000000e+00  3.30000000e+00  3.30000096e+00 
 1.66166725e-03  3.30000000e+00  3.30000000e+00  3.29999904e+00 
 1.66666725e-03  3.30000000e+00  3.30000000e+00  3.30000096e+00 
 1.67166725e-03  3.30000000e+00  3.30000000e+00  3.29999904e+00 
 1.67666725e-03  3.30000000e+00  3.30000000e+00  3.30000096e+00 
 1.68166725e-03  3.30000000e+00  3.30000000e+00  3.29999904e+00 
 1.68666725e-03  3.30000000e+00  3.30000000e+00  3.30000096e+00 
 1.69166725e-03  3.30000000e+00  3.30000000e+00  3.29999904e+00 
 1.69666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.70166725e-03  3.30000000e+00  3.30000000e+00  3.29999904e+00 
 1.70666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.71166725e-03  3.30000000e+00  3.30000000e+00  3.29999904e+00 
 1.71666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.72166725e-03  3.30000000e+00  3.30000000e+00  3.29999904e+00 
 1.72666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.73166725e-03  3.30000000e+00  3.30000000e+00  3.29999904e+00 
 1.73666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.74166725e-03  3.30000000e+00  3.30000000e+00  3.29999904e+00 
 1.74666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.75166725e-03  3.30000000e+00  3.30000000e+00  3.29999904e+00 
 1.75666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.76166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.76666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.77166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.77666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.78166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.78666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.79166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.79666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.80166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.80666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.81166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.81666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.82166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.82666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.83166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.83666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.84166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.84666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.85166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.85666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.86166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.86666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.87166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.87666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.88166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.88666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.89166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.89666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.90166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.90666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.91166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.91666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.92166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.92666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.93166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.93666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.94166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.94666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.95166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.95666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.96166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.96666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.97166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.97666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.98166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.98666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 1.99166725e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 1.99666725e-03  3.30000000e+00  3.30000000e+00  3.30000095e+00 
 2.00000000e-03  3.30000000e+00  3.30000000e+00  3.29999905e+00 
 2.00050000e-03  3.29835000e+00  3.30000000e+00  3.30000000e+00 
 2.00150000e-03  3.29505000e+00  3.30000000e+00  3.30000000e+00 
 2.00350000e-03  3.28845000e+00  3.30000000e+00  3.30000000e+00 
 2.00750000e-03  3.27525000e+00  3.30000000e+00  3.30000000e+00 
 2.01250000e-03  3.25875000e+00  3.30000000e+00  3.30000000e+00 
 2.01750000e-03  3.24225000e+00  3.30000000e+00  3.30000000e+00 
 2.02250000e-03  3.22575000e+00  3.30000000e+00  3.30000000e+00 
 2.02750000e-03  3.20925000e+00  3.30000000e+00  3.30000000e+00 
 2.03250000e-03  3.19275000e+00  3.30000000e+00  3.30000000e+00 
 2.03750000e-03  3.17625000e+00  3.30000000e+00  3.30000000e+00 
 2.04250000e-03  3.15975000e+00  3.30000000e+00  3.30000000e+00 
 2.04750000e-03  3.14325000e+00  3.30000000e+00  3.30000000e+00 
 2.05250000e-03  3.12675000e+00  3.30000000e+00  3.30000000e+00 
 2.05750000e-03  3.11025000e+00  3.30000000e+00  3.30000000e+00 
 2.06250000e-03  3.09375000e+00  3.30000000e+00  3.30000000e+00 
 2.06750000e-03  3.07725000e+00  3.30000000e+00  3.30000000e+00 
 2.07250000e-03  3.06075000e+00  3.30000000e+00  3.30000000e+00 
 2.07750000e-03  3.04425000e+00  3.30000000e+00  3.30000000e+00 
 2.08250000e-03  3.02775000e+00  3.30000000e+00  3.30000000e+00 
 2.08750000e-03  3.01125000e+00  3.30000000e+00  3.30000000e+00 
 2.09250000e-03  2.99475000e+00  3.30000000e+00  3.30000000e+00 
 2.09750000e-03  2.97825000e+00  3.30000000e+00  3.30000000e+00 
 2.10250000e-03  2.96175000e+00  3.30000000e+00  3.30000000e+00 
 2.10750000e-03  2.94525000e+00  3.30000000e+00  3.30000000e+00 
 2.11250000e-03  2.92875000e+00  3.30000000e+00  3.30000000e+00 
 2.11750000e-03  2.91225000e+00  3.30000000e+00  3.30000000e+00 
 2.12250000e-03  2.89575000e+00  3.30000000e+00  3.30000000e+00 
 2.12750000e-03  2.87925000e+00  3.30000000e+00  3.30000000e+00 
 2.13250000e-03  2.86275000e+00  3.30000000e+00  3.30000000e+00 
 2.13750000e-03  2.84625000e+00  3.30000000e+00  3.30000000e+00 
 2.14250000e-03  2.82975000e+00  3.30000000e+00  3.30000000e+00 
 2.14750000e-03  2.81325000e+00  3.30000000e+00  3.30000000e+00 
 2.15250000e-03  2.79675000e+00  3.30000000e+00  3.30000000e+00 
 2.15750000e-03  2.78025000e+00  3.30000000e+00  3.30000000e+00 
 2.16250000e-03  2.76375000e+00  3.30000000e+00  3.30000000e+00 
 2.16750000e-03  2.74725000e+00  3.30000000e+00  3.30000000e+00 
 2.17250000e-03  2.73075000e+00  3.30000000e+00  3.30000000e+00 
 2.17750000e-03  2.71425000e+00  3.30000000e+00  3.30000000e+00 
 2.18250000e-03  2.69775000e+00  3.30000000e+00  3.30000000e+00 
 2.18750000e-03  2.68125000e+00  3.30000000e+00  3.30000000e+00 
 2.19250000e-03  2.66475000e+00  3.30000000e+00  3.30000000e+00 
 2.19750000e-03  2.64825000e+00  3.30000000e+00  3.30000000e+00 
 2.20250000e-03  2.63175000e+00  3.30000000e+00  3.30000000e+00 
 2.20750000e-03  2.61525000e+00  3.30000000e+00  3.30000000e+00 
 2.21250000e-03  2.59875000e+00  3.30000000e+00  3.30000000e+00 
 2.21750000e-03  2.58225000e+00  3.30000000e+00  3.30000000e+00 
 2.22250000e-03  2.56575000e+00  3.30000000e+00  3.30000000e+00 
 2.22750000e-03  2.54925000e+00  3.30000000e+00  3.30000000e+00 
 2.23250000e-03  2.53275000e+00  3.30000000e+00  3.30000000e+00 
 2.23750000e-03  2.51625000e+00  3.30000000e+00  3.30000000e+00 
 2.24250000e-03  2.49975000e+00  3.30000000e+00  3.30000000e+00 
 2.24750000e-03  2.48325000e+00  3.30000000e+00  3.30000000e+00 
 2.25250000e-03  2.46675000e+00  3.30000000e+00  3.30000000e+00 
 2.25750000e-03  2.45025000e+00  3.30000000e+00  3.30000000e+00 
 2.26250000e-03  2.43375000e+00  3.30000000e+00  3.30000000e+00 
 2.26750000e-03  2.41725000e+00  3.30000000e+00  3.30000000e+00 
 2.27250000e-03  2.40075000e+00  3.30000000e+00  3.30000000e+00 
 2.27750000e-03  2.38425000e+00  3.30000000e+00  3.30000000e+00 
 2.28250000e-03  2.36775000e+00  3.30000000e+00  3.30000000e+00 
 2.28750000e-03  2.35125000e+00  3.30000000e+00  3.30000000e+00 
 2.29250000e-03  2.33475000e+00  3.30000000e+00  3.30000000e+00 
 2.29750000e-03  2.31825000e+00  3.30000000e+00  3.30000000e+00 
 2.30250000e-03  2.30175000e+00  3.30000000e+00  3.30000000e+00 
 2.30750000e-03  2.28525000e+00  3.30000000e+00  3.30000000e+00 
 2.31250000e-03  2.26875000e+00  3.30000000e+00  3.30000000e+00 
 2.31750000e-03  2.25225000e+00  3.30000001e+00  3.30000000e+00 
 2.32250000e-03  2.23575000e+00  3.30000001e+00  3.30000000e+00 
 2.32750000e-03  2.21925000e+00  3.30000001e+00  3.30000000e+00 
 2.33250000e-03  2.20275000e+00  3.30000001e+00  3.30000000e+00 
 2.33750000e-03  2.18625000e+00  3.30000001e+00  3.30000000e+00 
 2.34250000e-03  2.16975000e+00  3.30000001e+00  3.30000000e+00 
 2.34750000e-03  2.15325000e+00  3.30000001e+00  3.30000000e+00 
 2.35250000e-03  2.13675000e+00  3.30000001e+00  3.30000000e+00 
 2.35750000e-03  2.12025000e+00  3.30000001e+00  3.30000000e+00 
 2.36250000e-03  2.10375000e+00  3.30000001e+00  3.30000000e+00 
 2.36750000e-03  2.08725000e+00  3.30000001e+00  3.30000000e+00 
 2.37250000e-03  2.07075000e+00  3.30000001e+00  3.30000000e+00 
 2.37750000e-03  2.05425000e+00  3.30000001e+00  3.30000000e+00 
 2.38250000e-03  2.03775000e+00  3.30000001e+00  3.30000000e+00 
 2.38750000e-03  2.02125000e+00  3.30000001e+00  3.30000000e+00 
 2.39250000e-03  2.00475000e+00  3.30000001e+00  3.30000000e+00 
 2.39750000e-03  1.98825000e+00  3.30000001e+00  3.30000000e+00 
 2.40250000e-03  1.97175000e+00  3.30000001e+00  3.30000000e+00 
 2.40750000e-03  1.95525000e+00  3.30000001e+00  3.30000000e+00 
 2.41250000e-03  1.93875000e+00  3.30000001e+00  3.30000000e+00 
 2.41750000e-03  1.92225000e+00  3.30000001e+00  3.30000000e+00 
 2.42250000e-03  1.90575000e+00  3.30000001e+00  3.30000000e+00 
 2.42750000e-03  1.88925000e+00  3.30000000e+00  3.30000000e+00 
 2.43250000e-03  1.87275000e+00  3.30000000e+00  3.30000000e+00 
 2.43750000e-03  1.85625000e+00  3.29999999e+00  3.30000000e+00 
 2.44250000e-03  1.83975000e+00  3.29999998e+00  3.30000000e+00 
 2.44750000e-03  1.82325000e+00  3.29999995e+00  3.30000000e+00 
 2.45250000e-03  1.80675000e+00  3.29999991e+00  3.30000000e+00 
 2.45750000e-03  1.79025000e+00  3.29999984e+00  3.30000000e+00 
 2.46250000e-03  1.77375000e+00  3.29999968e+00  3.30000000e+00 
 2.46750000e-03  1.75725000e+00  3.29999936e+00  3.30000000e+00 
 2.47250000e-03  1.74075000e+00  3.29999858e+00  3.30000000e+00 
 2.47750000e-03  1.72425000e+00  3.29999647e+00  3.30000000e+00 
 2.48250000e-03  1.70775000e+00  3.29998958e+00  3.30000000e+00 
 2.48750000e-03  1.69125000e+00  3.29996072e+00  3.30000000e+00 
 2.49250000e-03  1.67475000e+00  3.29979136e+00  3.30000000e+00 
 2.49750000e-03  1.65825000e+00  3.29850004e+00  3.30000000e+00 
 2.50250000e-03  1.64175000e+00  3.29036879e+00  3.30000000e+00 
 2.50750000e-03  1.62525000e+00  3.25306542e+00  3.30000000e+00 
 2.51250000e-03  1.60875000e+00  3.07575334e+00  3.30000000e+00 
 2.51750000e-03  1.59225000e+00  2.35042676e-01  3.30000000e+00 
 2.52139136e-03  1.57940853e+00  6.37468646e-02  3.30000000e+00 
 2.52503607e-03  1.56738096e+00  2.22801424e-02  3.30000000e+00 
 2.52987053e-03  1.55142724e+00  5.95029870e-03  3.30000000e+00 
 2.53487053e-03  1.53492724e+00  1.52504735e-03  3.30000000e+00 
 2.53987053e-03  1.51842724e+00  3.56310398e-04  3.30000000e+00 
 2.54487053e-03  1.50192724e+00  1.11633259e-04  3.30000000e+00 
 2.54987053e-03  1.48542724e+00  1.76201959e-05  3.30000000e+00 
 2.55487053e-03  1.46892724e+00  2.48299304e-05  3.30000000e+00 
 2.55987053e-03  1.45242724e+00 -7.86814757e-06  3.30000000e+00 
 2.56487053e-03  1.43592724e+00  1.54228445e-05  3.30000000e+00 
 2.56987053e-03  1.41942724e+00 -1.21677042e-05  3.30000000e+00 
 2.57487053e-03  1.40292724e+00  1.34792881e-05  3.30000000e+00 
 2.57987053e-03  1.38642724e+00 -1.24688077e-05  3.30000000e+00 
 2.58487053e-03  1.36992724e+00  1.30257041e-05  3.30000000e+00 
 2.58987053e-03  1.35342724e+00 -1.25605084e-05  3.30000000e+00 
 2.59487053e-03  1.33692724e+00  1.28007906e-05  3.30000000e+00 
 2.59987053e-03  1.32042724e+00 -1.25547214e-05  3.30000000e+00 
 2.60487053e-03  1.30392724e+00  1.26660809e-05  3.30000000e+00 
 2.60987053e-03  1.28742724e+00 -1.25186690e-05  3.30000000e+00 
 2.61487053e-03  1.27092724e+00  1.25728295e-05  3.30000000e+00 
 2.61987053e-03  1.25442724e+00 -1.24747091e-05  3.30000000e+00 
 2.62487053e-03  1.23792724e+00  1.25016205e-05  3.30000000e+00 
 2.62987053e-03  1.22142724e+00 -1.24305342e-05  3.30000000e+00 
 2.63487053e-03  1.20492724e+00  1.24437405e-05  3.30000000e+00 
 2.63987053e-03  1.18842724e+00 -1.23887693e-05  3.30000000e+00 
 2.64487053e-03  1.17192724e+00  1.23948166e-05  3.30000000e+00 
 2.64987053e-03  1.15542724e+00 -1.23501975e-05  3.30000000e+00 
 2.65487053e-03  1.13892724e+00  1.23524268e-05  3.30000000e+00 
 2.65987053e-03  1.12242724e+00 -1.23149187e-05  3.30000000e+00 
 2.66487053e-03  1.10592724e+00  1.23151116e-05  3.30000000e+00 
 2.66987053e-03  1.08942724e+00 -1.22827883e-05  3.30000000e+00 
 2.67487053e-03  1.07292724e+00  1.22819286e-05  3.30000000e+00 
 2.67987053e-03  1.05642724e+00 -1.22535884e-05  3.30000000e+00 
 2.68487053e-03  1.03992724e+00  1.22273517e-05  3.30000000e+00 
 2.68987053e-03  1.02342724e+00 -1.22032237e-05  3.30000000e+00 
 2.69487053e-03  1.00692724e+00  1.22031654e-05  3.30000000e+00 
 2.69987053e-03  9.90427238e-01 -1.21816271e-05  3.30000000e+00 
 2.70487053e-03  9.73927238e-01  1.21814715e-05  3.30000000e+00 
 2.70987053e-03  9.57427238e-01 -1.21621671e-05  3.30000000e+00 
 2.71487053e-03  9.40927238e-01  1.21620479e-05  3.30000000e+00 
 2.71987053e-03  9.24427238e-01 -1.21447232e-05  3.30000000e+00 
 2.72487053e-03  9.07927238e-01  1.21447211e-05  3.30000000e+00 
 2.72987053e-03  8.91427238e-01 -1.21291890e-05  3.30000000e+00 
 2.73487053e-03  8.74927238e-01  1.21293522e-05  3.30000001e+00 
 2.73987053e-03  8.58427238e-01 -1.21154703e-05  3.30000001e+00 
 2.74487053e-03  8.41927238e-01  1.21158267e-05  3.30000002e+00 
 2.74549553e-03  8.39864738e-01  3.50817852e-09  3.30000003e+00 
 2.74674553e-03  8.35739738e-01  2.92532270e-09  3.30000005e+00 
 2.74705803e-03  8.34708488e-01  3.19065701e-09  3.30000182e+00 
 2.74768303e-03  8.32645988e-01  3.16235431e-09  3.29999792e+00 
 2.74783928e-03  8.32130363e-01  3.16360210e-09  3.29999991e+00 
 2.74815178e-03  8.31099113e-01  3.14950046e-09  3.29999980e+00 
 2.74877678e-03  8.29036613e-01  3.13382208e-09  3.29999965e+00 
 2.74936363e-03  8.27100024e-01  3.11137585e-09  2.03781742e-04 
 2.74978360e-03  8.25714133e-01  3.10273527e-09 -2.03598303e-04 
 2.75017351e-03  8.24427414e-01  3.09406953e-09  2.03413785e-04 
 2.75066285e-03  8.22812588e-01  3.07088245e-09 -2.03677366e-04 
 2.75164153e-03  8.19582936e-01  3.06290604e-09  2.03321119e-04 
 2.75359890e-03  8.13123632e-01  2.99910918e-09 -2.03630665e-04 
 2.75751363e-03  8.00205024e-01  2.82072998e-09  2.03515673e-04 
 2.76251363e-03  7.83705024e-01  2.76110979e-09 -2.03399598e-04 
 2.76751363e-03  7.67205024e-01  2.53362278e-09  2.03503132e-04 
 2.77251363e-03  7.50705024e-01  2.48320463e-09 -2.03388204e-04 
 2.77751363e-03  7.34205024e-01  2.26461930e-09  2.03490696e-04 
 2.78251363e-03  7.17705024e-01  2.22276125e-09 -2.03376878e-04 
 2.78751363e-03  7.01205024e-01  2.01283089e-09  2.03478363e-04 
 2.79251363e-03  6.84705024e-01  1.97974189e-09 -2.03365618e-04 
 2.79751363e-03  6.68205024e-01  1.77914953e-09  2.03466129e-04 
 2.80251363e-03  6.51705024e-01  1.75614402e-09 -2.03354422e-04 
 2.80751363e-03  6.35205024e-01  1.56698252e-09  2.03453990e-04 
 2.81251363e-03  6.18705024e-01  1.55721338e-09 -2.03343289e-04 
 2.81751363e-03  6.02205024e-01  1.38389521e-09  2.03441942e-04 
 2.82251363e-03  5.85705024e-01  1.39309961e-09 -2.03332217e-04 
 2.82751363e-03  5.69205024e-01  1.24214533e-09  2.03429984e-04 
 2.83251363e-03  5.52705024e-01  1.27630147e-09 -2.03321204e-04 
 2.83751363e-03  5.36205024e-01  1.15108923e-09  2.03418112e-04 
 2.84251363e-03  5.19705024e-01  1.20924454e-09 -2.03310248e-04 
 2.84751363e-03  5.03205024e-01  1.10423525e-09  2.03406324e-04 
 2.85251363e-03  4.86705024e-01  1.17785125e-09 -2.03299346e-04 
 2.85751363e-03  4.70205024e-01  1.08384335e-09  2.03394619e-04 
 2.86251363e-03  4.53705024e-01  1.16486259e-09 -2.03288457e-04 
 2.86751363e-03  4.37205024e-01  1.07568046e-09  2.03383061e-04 
 2.87191671e-03  4.22674866e-01  1.16001109e-09 -2.03276694e-04 
 2.87615822e-03  4.08677870e-01  1.07273196e-09  2.03370027e-04 
 2.88007587e-03  3.95749637e-01  1.15820182e-09 -2.03263020e-04 
 2.88397808e-03  3.82872320e-01  1.07154097e-09  2.03355653e-04 
 2.88827897e-03  3.68679406e-01  1.15734671e-09 -2.03249555e-04 
 2.89327897e-03  3.52179406e-01  1.07090716e-09  2.03343246e-04 
 2.89827897e-03  3.35679406e-01  1.15690930e-09 -2.03238783e-04 
 2.90327897e-03  3.19179406e-01  1.07063975e-09  2.03331800e-04 
 2.90827897e-03  3.02679406e-01  1.15673906e-09 -2.03228066e-04 
 2.91327897e-03  2.86179406e-01  1.07058094e-09  2.03129038e-04 
 2.91827897e-03  2.69679406e-01  1.15658472e-09 -2.03217389e-04 
 2.92327897e-03  2.53179406e-01  1.07060328e-09  2.03119110e-04 
 2.92827897e-03  2.36679406e-01  1.15653357e-09 -2.03396899e-04 
 2.93327897e-03  2.20179406e-01  1.07059253e-09  2.03108294e-04 
 2.93827897e-03  2.03679406e-01  1.15652272e-09 -2.03384879e-04 
 2.94327897e-03  1.87179406e-01  1.07058977e-09  2.03098420e-04 
 2.94827897e-03  1.70679406e-01  1.15651675e-09 -2.03372939e-04 
 2.95327897e-03  1.54179406e-01  1.07059001e-09  2.03088575e-04 
 2.95827897e-03  1.37679406e-01  1.15651324e-09 -2.03361078e-04 
 2.96327897e-03  1.21179406e-01  1.07059159e-09  2.03078759e-04 
 2.96827897e-03  1.04679406e-01  1.15651031e-09 -2.03349296e-04 
 2.97327897e-03  8.81794056e-02  1.07059366e-09  2.03068971e-04 
 2.97827897e-03  7.16794056e-02  1.15650762e-09 -2.03337588e-04 
 2.98327897e-03  5.51794056e-02  1.07059596e-09  2.03059211e-04 
 2.98827897e-03  3.86794056e-02  1.15650511e-09 -2.03325953e-04 
 2.99327897e-03  2.21794056e-02  1.07059831e-09  2.03049480e-04 
 2.99827897e-03  5.67940565e-03  1.15650270e-09 -2.03314389e-04 
 3.00000000e-03  0.00000000e+00  1.07060280e-09  2.03029790e-04
