 time            v(vind)         v(vout)         v(vinp)         v(vinn)         v(voutp)        v(voutn)       
 2.04280000e-03  4.79510869e-03  3.78617007e-01  3.47397554e-01  3.42602446e-01  9.41055178e-01  5.62438171e-01 
 2.05280000e-03  4.80391513e-03  3.79459665e-01  3.47401958e-01  3.42598042e-01  9.41486520e-01  5.62026855e-01 
 2.06280000e-03  4.81253192e-03  3.80287374e-01  3.47406266e-01  3.42593734e-01  9.41910225e-01  5.61622851e-01 
 2.07280000e-03  4.82095873e-03  3.81100196e-01  3.47410479e-01  3.42589521e-01  9.42326347e-01  5.61226151e-01 
 2.08280000e-03  4.82919520e-03  3.81898089e-01  3.47414598e-01  3.42585402e-01  9.42734844e-01  5.60836754e-01 
 2.09280000e-03  4.83724104e-03  3.82680915e-01  3.47418621e-01  3.42581379e-01  9.43135671e-01  5.60454756e-01 
 2.10280000e-03  4.84509590e-03  3.83448695e-01  3.47422548e-01  3.42577452e-01  9.43528827e-01  5.60080132e-01 
 2.11280000e-03  4.85275949e-03  3.84201447e-01  3.47426380e-01  3.42573620e-01  9.43914361e-01  5.59712914e-01 
 2.12280000e-03  4.86023150e-03  3.84939045e-01  3.47430116e-01  3.42569884e-01  9.44292216e-01  5.59353171e-01 
 2.13280000e-03  4.86751164e-03  3.85661485e-01  3.47433756e-01  3.42566244e-01  9.44662348e-01  5.59000862e-01 
 2.14280000e-03  4.87459961e-03  3.86368758e-01  3.47437300e-01  3.42562700e-01  9.45024739e-01  5.58655982e-01 
 2.15280000e-03  4.88149515e-03  3.87060765e-01  3.47440748e-01  3.42559252e-01  9.45379373e-01  5.58318608e-01 
 2.16280000e-03  4.88819797e-03  3.87737606e-01  3.47444099e-01  3.42555901e-01  9.45726293e-01  5.57988687e-01 
 2.17280000e-03  4.89470781e-03  3.88399235e-01  3.47447354e-01  3.42552646e-01  9.46065511e-01  5.57666276e-01 
 2.18280000e-03  4.90102442e-03  3.89045533e-01  3.47450512e-01  3.42549488e-01  9.46396835e-01  5.57351302e-01 
 2.19280000e-03  4.90714754e-03  3.89676496e-01  3.47453574e-01  3.42546426e-01  9.46720255e-01  5.57043759e-01 
 2.20280000e-03  4.91307694e-03  3.90292163e-01  3.47456538e-01  3.42543462e-01  9.47035847e-01  5.56743684e-01 
 2.21280000e-03  4.91881238e-03  3.90892326e-01  3.47459406e-01  3.42540594e-01  9.47343499e-01  5.56451173e-01 
 2.22280000e-03  4.92435364e-03  3.91477121e-01  3.47462177e-01  3.42537823e-01  9.47643428e-01  5.56166307e-01 
 2.23280000e-03  4.92970048e-03  3.92046459e-01  3.47464850e-01  3.42535150e-01  9.47935531e-01  5.55889071e-01 
 2.24280000e-03  4.93485272e-03  3.92600464e-01  3.47467426e-01  3.42532574e-01  9.48219758e-01  5.55619294e-01 
 2.25280000e-03  4.93981013e-03  3.93139099e-01  3.47469905e-01  3.42530095e-01  9.48496142e-01  5.55357043e-01 
 2.26280000e-03  4.94457253e-03  3.93662411e-01  3.47472286e-01  3.42527714e-01  9.48764753e-01  5.55102342e-01 
 2.27280000e-03  4.94913972e-03  3.94170087e-01  3.47474570e-01  3.42525430e-01  9.49025388e-01  5.54855301e-01 
 2.28280000e-03  4.95351153e-03  3.94662233e-01  3.47476756e-01  3.42523244e-01  9.49278161e-01  5.54615928e-01 
 2.29280000e-03  4.95768778e-03  3.95138967e-01  3.47478844e-01  3.42521156e-01  9.49522995e-01  5.54384028e-01 
 2.30280000e-03  4.96166832e-03  3.95600290e-01  3.47480834e-01  3.42519166e-01  9.49759899e-01  5.54159609e-01 
 2.31280000e-03  4.96545297e-03  3.96046055e-01  3.47482726e-01  3.42517274e-01  9.49988857e-01  5.53942802e-01 
 2.32280000e-03  4.96904160e-03  3.96476300e-01  3.47484521e-01  3.42515479e-01  9.50209910e-01  5.53733610e-01 
 2.33280000e-03  4.97243406e-03  3.96890946e-01  3.47486217e-01  3.42513783e-01  9.50423013e-01  5.53532067e-01 
 2.34280000e-03  4.97563021e-03  3.97289879e-01  3.47487815e-01  3.42512185e-01  9.50628099e-01  5.53338220e-01 
 2.35280000e-03  4.97862994e-03  3.97673149e-01  3.47489315e-01  3.42510685e-01  9.50825247e-01  5.53152098e-01 
 2.36280000e-03  4.98143312e-03  3.98040827e-01  3.47490717e-01  3.42509283e-01  9.51014465e-01  5.52973638e-01 
 2.37280000e-03  4.98403964e-03  3.98392903e-01  3.47492020e-01  3.42507980e-01  9.51195706e-01  5.52802804e-01 
 2.38280000e-03  4.98644939e-03  3.98729438e-01  3.47493225e-01  3.42506775e-01  9.51368938e-01  5.52639501e-01 
 2.39280000e-03  4.98866230e-03  3.99050381e-01  3.47494331e-01  3.42505669e-01  9.51534206e-01  5.52483825e-01 
 2.40280000e-03  4.99067825e-03  3.99355485e-01  3.47495339e-01  3.42504661e-01  9.51691302e-01  5.52335816e-01 
 2.41280000e-03  4.99249719e-03  3.99645043e-01  3.47496249e-01  3.42503751e-01  9.51840411e-01  5.52195368e-01 
 2.42280000e-03  4.99411903e-03  3.99918862e-01  3.47497060e-01  3.42502940e-01  9.51981501e-01  5.52062640e-01 
 2.43280000e-03  4.99554371e-03  4.00177082e-01  3.47497772e-01  3.42502228e-01  9.52114536e-01  5.51937454e-01 
 2.44280000e-03  4.99677117e-03  4.00419684e-01  3.47498386e-01  3.42501614e-01  9.52239494e-01  5.51819810e-01 
 2.45280000e-03  4.99780137e-03  4.00646598e-01  3.47498901e-01  3.42501099e-01  9.52356328e-01  5.51709730e-01 
 2.46280000e-03  4.99863427e-03  4.00857783e-01  3.47499317e-01  3.42500683e-01  9.52465104e-01  5.51607322e-01 
 2.47280000e-03  4.99926982e-03  4.01053174e-01  3.47499635e-01  3.42500365e-01  9.52565802e-01  5.51512628e-01 
 2.48280000e-03  4.99970802e-03  4.01232736e-01  3.47499854e-01  3.42500146e-01  9.52658417e-01  5.51425681e-01 
 2.49280000e-03  4.99994884e-03  4.01396489e-01  3.47499974e-01  3.42500026e-01  9.52742895e-01  5.51346406e-01 
 2.50280000e-03  4.99999226e-03  4.01544368e-01  3.47499996e-01  3.42500004e-01  9.52819262e-01  5.51274894e-01 
 2.51280000e-03  4.99983830e-03  4.01676503e-01  3.47499919e-01  3.42500081e-01  9.52887638e-01  5.51211134e-01 
 2.52280000e-03  4.99948695e-03  4.01792888e-01  3.47499743e-01  3.42500257e-01  9.52948038e-01  5.51155150e-01 
 2.53280000e-03  4.99893823e-03  4.01893525e-01  3.47499469e-01  3.42500531e-01  9.53000342e-01  5.51106817e-01 
 2.54280000e-03  4.99819216e-03  4.01978389e-01  3.47499096e-01  3.42500904e-01  9.53044638e-01  5.51066249e-01 
 2.55280000e-03  4.99724876e-03  4.02047539e-01  3.47498624e-01  3.42501376e-01  9.53080963e-01  5.51033424e-01 
 2.56280000e-03  4.99610809e-03  4.02100953e-01  3.47498054e-01  3.42501946e-01  9.53109275e-01  5.51008322e-01 
 2.57280000e-03  4.99477018e-03  4.02138637e-01  3.47497385e-01  3.42502615e-01  9.53129539e-01  5.50990902e-01 
 2.58280000e-03  4.99323508e-03  4.02160636e-01  3.47496618e-01  3.42503382e-01  9.53141853e-01  5.50981217e-01 
 2.59280000e-03  4.99150286e-03  4.02166900e-01  3.47495751e-01  3.42504249e-01  9.53146246e-01  5.50979347e-01 
 2.60280000e-03  4.98957359e-03  4.02157544e-01  3.47494787e-01  3.42505213e-01  9.53142757e-01  5.50985214e-01 
 2.61280000e-03  4.98744733e-03  4.02132315e-01  3.47493724e-01  3.42506276e-01  9.53131190e-01  5.50998875e-01 
 2.62280000e-03  4.98512418e-03  4.02091184e-01  3.47492562e-01  3.42507438e-01  9.53111499e-01  5.51020315e-01 
 2.63280000e-03  4.98260422e-03  4.02034169e-01  3.47491302e-01  3.42508698e-01  9.53083615e-01  5.51049446e-01 
 2.64280000e-03  4.97988756e-03  4.01961365e-01  3.47489944e-01  3.42510056e-01  9.53047638e-01  5.51086272e-01 
 2.65280000e-03  4.97697430e-03  4.01872895e-01  3.47488487e-01  3.42511513e-01  9.53003600e-01  5.51130705e-01 
 2.66280000e-03  4.97386456e-03  4.01768580e-01  3.47486932e-01  3.42513068e-01  9.52951403e-01  5.51182823e-01 
 2.67280000e-03  4.97055846e-03  4.01648512e-01  3.47485279e-01  3.42514721e-01  9.52890993e-01  5.51242481e-01 
 2.68280000e-03  4.96705613e-03  4.01512626e-01  3.47483528e-01  3.42516472e-01  9.52822382e-01  5.51309756e-01 
 2.69280000e-03  4.96335771e-03  4.01360981e-01  3.47481679e-01  3.42518321e-01  9.52745617e-01  5.51384636e-01 
 2.70280000e-03  4.95946334e-03  4.01193613e-01  3.47479732e-01  3.42520268e-01  9.52660794e-01  5.51467182e-01 
 2.71280000e-03  4.95537318e-03  4.01010572e-01  3.47477687e-01  3.42522313e-01  9.52567960e-01  5.51557388e-01 
 2.72280000e-03  4.95108740e-03  4.00811834e-01  3.47475544e-01  3.42524456e-01  9.52467053e-01  5.51655219e-01 
 2.73280000e-03  4.94660615e-03  4.00597417e-01  3.47473303e-01  3.42526697e-01  9.52358110e-01  5.51760693e-01 
 2.74280000e-03  4.94192962e-03  4.00367187e-01  3.47470965e-01  3.42529035e-01  9.52241043e-01  5.51873856e-01 
 2.75280000e-03  4.93705799e-03  4.00121187e-01  3.47468529e-01  3.42531471e-01  9.52115990e-01  5.51994803e-01 
 2.76280000e-03  4.93199146e-03  3.99859498e-01  3.47465996e-01  3.42534004e-01  9.51982925e-01  5.52123427e-01 
 2.77280000e-03  4.92673021e-03  3.99582074e-01  3.47463365e-01  3.42536635e-01  9.51841846e-01  5.52259773e-01 
 2.78280000e-03  4.92127447e-03  3.99289007e-01  3.47460637e-01  3.42539363e-01  9.51692785e-01  5.52403777e-01 
 2.79280000e-03  4.91562445e-03  3.98980310e-01  3.47457812e-01  3.42542188e-01  9.51535794e-01  5.52555484e-01 
 2.80280000e-03  4.90978036e-03  3.98656057e-01  3.47454890e-01  3.42545110e-01  9.51370842e-01  5.52714785e-01 
 2.81280000e-03  4.90374245e-03  3.98316214e-01  3.47451871e-01  3.42548129e-01  9.51197846e-01  5.52881632e-01 
 2.82280000e-03  4.89751094e-03  3.97960726e-01  3.47448755e-01  3.42551245e-01  9.51016755e-01  5.53056029e-01 
 2.83280000e-03  4.89108609e-03  3.97589547e-01  3.47445543e-01  3.42554457e-01  9.50827555e-01  5.53238008e-01 
 2.84280000e-03  4.88446814e-03  3.97202931e-01  3.47442234e-01  3.42557766e-01  9.50630529e-01  5.53427598e-01 
 2.85280000e-03  4.87765737e-03  3.96800698e-01  3.47438829e-01  3.42561171e-01  9.50425653e-01  5.53624955e-01 
 2.86280000e-03  4.87065404e-03  3.96383025e-01  3.47435327e-01  3.42564673e-01  9.50212922e-01  5.53829896e-01 
 2.87280000e-03  4.86345842e-03  3.95949651e-01  3.47431729e-01  3.42568271e-01  9.49992148e-01  5.54042497e-01 
 2.88280000e-03  4.85607079e-03  3.95500728e-01  3.47428035e-01  3.42571965e-01  9.49763531e-01  5.54262803e-01 
 2.89280000e-03  4.84849146e-03  3.95036174e-01  3.47424246e-01  3.42575754e-01  9.49526861e-01  5.54490687e-01 
 2.90280000e-03  4.84072072e-03  3.94556134e-01  3.47420360e-01  3.42579640e-01  9.49282318e-01  5.54726184e-01 
 2.91280000e-03  4.83275888e-03  3.94060693e-01  3.47416379e-01  3.42583621e-01  9.49029914e-01  5.54969222e-01 
 2.92280000e-03  4.82460624e-03  3.93549761e-01  3.47412303e-01  3.42587697e-01  9.48769565e-01  5.55219804e-01 
 2.93280000e-03  4.81626314e-03  3.93023389e-01  3.47408132e-01  3.42591868e-01  9.48501393e-01  5.55478004e-01 
 2.94280000e-03  4.80772990e-03  3.92481657e-01  3.47403865e-01  3.42596135e-01  9.48225380e-01  5.55743723e-01 
 2.95280000e-03  4.79900687e-03  3.91924645e-01  3.47399503e-01  3.42600497e-01  9.47941541e-01  5.56016896e-01 
 2.96280000e-03  4.79009437e-03  3.91352119e-01  3.47395047e-01  3.42604953e-01  9.47649693e-01  5.56297575e-01 
 2.97280000e-03  4.78099277e-03  3.90764303e-01  3.47390496e-01  3.42609504e-01  9.47349976e-01  5.56585673e-01 
 2.98280000e-03  4.77170242e-03  3.90161142e-01  3.47385851e-01  3.42614149e-01  9.47042363e-01  5.56881221e-01 
 2.99280000e-03  4.76222370e-03  3.89542574e-01  3.47381112e-01  3.42618888e-01  9.46726854e-01  5.57184280e-01 
 3.00280000e-03  4.75255697e-03  3.88908537e-01  3.47376278e-01  3.42623722e-01  9.46403482e-01  5.57494945e-01 
 3.01280000e-03  4.74270262e-03  3.88259303e-01  3.47371351e-01  3.42628649e-01  9.46072346e-01  5.57813043e-01 
 3.02280000e-03  4.73266103e-03  3.87594864e-01  3.47366331e-01  3.42633669e-01  9.45733485e-01  5.58138621e-01 
 3.03280000e-03  4.72243261e-03  3.86915165e-01  3.47361216e-01  3.42638784e-01  9.45386816e-01  5.58471651e-01 
 3.04280000e-03  4.71201775e-03  3.86220359e-01  3.47356009e-01  3.42643991e-01  9.45032417e-01  5.58812058e-01 
 3.05280000e-03  4.70141687e-03  3.85510375e-01  3.47350708e-01  3.42649292e-01  9.44670235e-01  5.59159860e-01 
 3.06280000e-03  4.69063039e-03  3.84785110e-01  3.47345315e-01  3.42654685e-01  9.44300234e-01  5.59515123e-01 
 3.07280000e-03  4.67965873e-03  3.84044749e-01  3.47339829e-01  3.42660171e-01  9.43922517e-01  5.59877767e-01 
 3.08280000e-03  4.66850232e-03  3.83289332e-01  3.47334251e-01  3.42665749e-01  9.43537238e-01  5.60247906e-01 
 3.09280000e-03  4.65716161e-03  3.82518853e-01  3.47328581e-01  3.42671419e-01  9.43144266e-01  5.60625412e-01 
 3.10280000e-03  4.64563704e-03  3.81733345e-01  3.47322819e-01  3.42677181e-01  9.42743525e-01  5.61010180e-01 
 3.11280000e-03  4.63392908e-03  3.80932764e-01  3.47316965e-01  3.42683035e-01  9.42335007e-01  5.61402243e-01 
 3.12280000e-03  4.62203817e-03  3.80117232e-01  3.47311019e-01  3.42688981e-01  9.41918831e-01  5.61801599e-01 
 3.13280000e-03  4.60996479e-03  3.79286798e-01  3.47304982e-01  3.42695018e-01  9.41495024e-01  5.62208226e-01 
 3.14280000e-03  4.59770942e-03  3.78441399e-01  3.47298855e-01  3.42701145e-01  9.41063631e-01  5.62622232e-01 
 3.15280000e-03  4.58527253e-03  3.77581137e-01  3.47292636e-01  3.42707364e-01  9.40624652e-01  5.63043516e-01 
 3.16280000e-03  4.57265463e-03  3.76706112e-01  3.47286327e-01  3.42713673e-01  9.40178151e-01  5.63472039e-01 
 3.17280000e-03  4.55985621e-03  3.75816381e-01  3.47279928e-01  3.42720072e-01  9.39724174e-01  5.63907793e-01 
 3.18280000e-03  4.54687778e-03  3.74911821e-01  3.47273439e-01  3.42726561e-01  9.39262708e-01  5.64350888e-01 
 3.19280000e-03  4.53371984e-03  3.73992521e-01  3.47266860e-01  3.42733140e-01  9.38793712e-01  5.64801190e-01 
 3.20280000e-03  4.52038291e-03  3.73058455e-01  3.47260191e-01  3.42739809e-01  9.38317171e-01  5.65258716e-01 
 3.21280000e-03  4.50686753e-03  3.72109576e-01  3.47253434e-01  3.42746566e-01  9.37833119e-01  5.65723543e-01 
 3.22280000e-03  4.49317423e-03  3.71146201e-01  3.47246587e-01  3.42753413e-01  9.37341671e-01  5.66195470e-01 
 3.23280000e-03  4.47930354e-03  3.70168234e-01  3.47239652e-01  3.42760348e-01  9.36842748e-01  5.66674514e-01 
 3.24280000e-03  4.46525602e-03  3.69175802e-01  3.47232628e-01  3.42767372e-01  9.36336429e-01  5.67160627e-01 
 3.25280000e-03  4.45103222e-03  3.68168742e-01  3.47225516e-01  3.42774484e-01  9.35822625e-01  5.67653884e-01 
 3.26280000e-03  4.43663270e-03  3.67147118e-01  3.47218316e-01  3.42781684e-01  9.35301375e-01  5.68154257e-01 
 3.27280000e-03  4.42205803e-03  3.66111148e-01  3.47211029e-01  3.42788971e-01  9.34772891e-01  5.68661743e-01 
 3.28280000e-03  4.40730878e-03  3.65060845e-01  3.47203654e-01  3.42796346e-01  9.34237186e-01  5.69176340e-01 
 3.29280000e-03  4.39238554e-03  3.63996136e-01  3.47196193e-01  3.42803807e-01  9.33694136e-01  5.69697999e-01 
 3.30280000e-03  4.37728890e-03  3.62917156e-01  3.47188644e-01  3.42811356e-01  9.33143748e-01  5.70226592e-01 
 3.31280000e-03  4.36201944e-03  3.61823781e-01  3.47181010e-01  3.42818990e-01  9.32586035e-01  5.70762255e-01 
 3.32280000e-03  4.34657779e-03  3.60716196e-01  3.47173289e-01  3.42826711e-01  9.32021133e-01  5.71304937e-01 
 3.33280000e-03  4.33096453e-03  3.59594425e-01  3.47165482e-01  3.42834518e-01  9.31449058e-01  5.71854633e-01 
 3.34280000e-03  4.31518030e-03  3.58458355e-01  3.47157590e-01  3.42842410e-01  9.30869827e-01  5.72411473e-01 
 3.35280000e-03  4.29922571e-03  3.57308088e-01  3.47149613e-01  3.42850387e-01  9.30283379e-01  5.72975291e-01 
 3.36280000e-03  4.28310140e-03  3.56143696e-01  3.47141551e-01  3.42858449e-01  9.29689771e-01  5.73546074e-01 
 3.37280000e-03  4.26680800e-03  3.54965409e-01  3.47133404e-01  3.42866596e-01  9.29089096e-01  5.74123687e-01 
 3.38280000e-03  4.25034615e-03  3.53773196e-01  3.47125173e-01  3.42874827e-01  9.28481312e-01  5.74708117e-01 
 3.39280000e-03  4.23371650e-03  3.52567006e-01  3.47116858e-01  3.42883142e-01  9.27866392e-01  5.75299386e-01 
 3.40280000e-03  4.21691972e-03  3.51346910e-01  3.47108460e-01  3.42891540e-01  9.27244406e-01  5.75897496e-01 
 3.41280000e-03  4.19995646e-03  3.50112971e-01  3.47099978e-01  3.42900022e-01  9.26615332e-01  5.76502361e-01 
 3.42280000e-03  4.18282739e-03  3.48865314e-01  3.47091414e-01  3.42908586e-01  9.25979204e-01  5.77113890e-01 
 3.43280000e-03  4.16553319e-03  3.47603813e-01  3.47082767e-01  3.42917233e-01  9.25335996e-01  5.77732184e-01 
 3.44280000e-03  4.14807454e-03  3.46328522e-01  3.47074037e-01  3.42925963e-01  9.24685745e-01  5.78357222e-01 
 3.45280000e-03  4.13045213e-03  3.45039602e-01  3.47065226e-01  3.42934774e-01  9.24028564e-01  5.78988962e-01 
 3.46280000e-03  4.11266666e-03  3.43737129e-01  3.47056333e-01  3.42943667e-01  9.23364477e-01  5.79627349e-01 
 3.47280000e-03  4.09471883e-03  3.42421010e-01  3.47047359e-01  3.42952641e-01  9.22693567e-01  5.80272557e-01 
 3.48280000e-03  4.07660934e-03  3.41091256e-01  3.47038305e-01  3.42961695e-01  9.22015744e-01  5.80924488e-01 
 3.49280000e-03  4.05833892e-03  3.39748125e-01  3.47029169e-01  3.42970831e-01  9.21331101e-01  5.81582976e-01 
 3.50280000e-03  4.03990829e-03  3.38391670e-01  3.47019954e-01  3.42980046e-01  9.20639753e-01  5.82248083e-01 
 3.51280000e-03  4.02131816e-03  3.37021869e-01  3.47010659e-01  3.42989341e-01  9.19941756e-01  5.82919887e-01 
 3.52280000e-03  4.00256928e-03  3.35638841e-01  3.47001285e-01  3.42998715e-01  9.19237128e-01  5.83598286e-01 
 3.53280000e-03  3.98366238e-03  3.34242536e-01  3.46991831e-01  3.43008169e-01  9.18525756e-01  5.84283220e-01 
 3.54280000e-03  3.96459822e-03  3.32833078e-01  3.46982299e-01  3.43017701e-01  9.17807660e-01  5.84974582e-01 
 3.55280000e-03  3.94537754e-03  3.31410478e-01  3.46972689e-01  3.43027311e-01  9.17082863e-01  5.85672385e-01 
 3.56280000e-03  3.92600110e-03  3.29974700e-01  3.46963001e-01  3.43036999e-01  9.16351477e-01  5.86376777e-01 
 3.57280000e-03  3.90646967e-03  3.28525988e-01  3.46953235e-01  3.43046765e-01  9.15613544e-01  5.87087556e-01 
 3.58280000e-03  3.88678403e-03  3.27064279e-01  3.46943392e-01  3.43056608e-01  9.14869070e-01  5.87804791e-01 
 3.59280000e-03  3.86694493e-03  3.25589604e-01  3.46933472e-01  3.43066528e-01  9.14118011e-01  5.88528407e-01 
 3.60280000e-03  3.84695318e-03  3.24102027e-01  3.46923477e-01  3.43076523e-01  9.13360487e-01  5.89258460e-01 
 3.61280000e-03  3.82680956e-03  3.22601567e-01  3.46913405e-01  3.43086595e-01  9.12596478e-01  5.89994911e-01 
 3.62280000e-03  3.80651486e-03  3.21088379e-01  3.46903257e-01  3.43096743e-01  9.11826110e-01  5.90737731e-01 
 3.63280000e-03  3.78606988e-03  3.19562543e-01  3.46893035e-01  3.43106965e-01  9.11049296e-01  5.91486753e-01 
 3.64280000e-03  3.76547544e-03  3.18023990e-01  3.46882738e-01  3.43117262e-01  9.10266143e-01  5.92242153e-01 
 3.65280000e-03  3.74473234e-03  3.16472932e-01  3.46872366e-01  3.43127634e-01  9.09476670e-01  5.93003738e-01 
 3.66280000e-03  3.72384141e-03  3.14909302e-01  3.46861921e-01  3.43138079e-01  9.08680781e-01  5.93771480e-01 
 3.67280000e-03  3.70280347e-03  3.13333269e-01  3.46851402e-01  3.43148598e-01  9.07878748e-01  5.94545479e-01 
 3.68280000e-03  3.68161935e-03  3.11744687e-01  3.46840810e-01  3.43159190e-01  9.07070381e-01  5.95325694e-01 
 3.69280000e-03  3.66028988e-03  3.10143634e-01  3.46830145e-01  3.43169855e-01  9.06255753e-01  5.96112120e-01 
 3.70280000e-03  3.63881591e-03  3.08530494e-01  3.46819408e-01  3.43180592e-01  9.05435004e-01  5.96904510e-01 
 3.71280000e-03  3.61719829e-03  3.06905345e-01  3.46808599e-01  3.43191401e-01  9.04608181e-01  5.97702836e-01 
 3.72280000e-03  3.59543786e-03  3.05267954e-01  3.46797719e-01  3.43202281e-01  9.03775086e-01  5.98507132e-01 
 3.73280000e-03  3.57353549e-03  3.03618351e-01  3.46786768e-01  3.43213232e-01  9.02935819e-01  5.99317468e-01 
 3.74280000e-03  3.55149205e-03  3.01956754e-01  3.46775746e-01  3.43224254e-01  9.02090458e-01  6.00133704e-01 
 3.75280000e-03  3.52930840e-03  3.00283147e-01  3.46764654e-01  3.43235346e-01  9.01239041e-01  6.00955894e-01 
 3.76280000e-03  3.50698542e-03  2.98597758e-01  3.46753493e-01  3.43246507e-01  9.00381705e-01  6.01783948e-01 
 3.77280000e-03  3.48452399e-03  2.96900465e-01  3.46742262e-01  3.43257738e-01  8.99518384e-01  6.02617919e-01 
 3.78280000e-03  3.46192500e-03  2.95191369e-01  3.46730962e-01  3.43269038e-01  8.98649087e-01  6.03457719e-01 
 3.79280000e-03  3.43918933e-03  2.93470611e-01  3.46719595e-01  3.43280405e-01  8.97773923e-01  6.04303312e-01 
 3.80280000e-03  3.41631789e-03  2.91738041e-01  3.46708159e-01  3.43291841e-01  8.96893004e-01  6.05154963e-01 
 3.81280000e-03  3.39331158e-03  2.89993951e-01  3.46696656e-01  3.43303344e-01  8.96006321e-01  6.06012370e-01 
 3.82280000e-03  3.37017131e-03  2.88238340e-01  3.46685086e-01  3.43314914e-01  8.95113772e-01  6.06875432e-01 
 3.83280000e-03  3.34689800e-03  2.86471428e-01  3.46673449e-01  3.43326551e-01  8.94215582e-01  6.07744154e-01 
 3.84280000e-03  3.32349255e-03  2.84693093e-01  3.46661746e-01  3.43338254e-01  8.93311686e-01  6.08618594e-01 
 3.85280000e-03  3.29995589e-03  2.82903427e-01  3.46649978e-01  3.43350022e-01  8.92402104e-01  6.09498677e-01 
 3.86280000e-03  3.27628896e-03  2.81102472e-01  3.46638144e-01  3.43361856e-01  8.91486957e-01  6.10384485e-01 
 3.87280000e-03  3.25249269e-03  2.79290445e-01  3.46626246e-01  3.43373754e-01  8.90566277e-01  6.11275831e-01 
 3.88280000e-03  3.22856801e-03  2.77467440e-01  3.46614284e-01  3.43385716e-01  8.89639989e-01  6.12172549e-01 
 3.89280000e-03  3.20451588e-03  2.75633491e-01  3.46602258e-01  3.43397742e-01  8.88708116e-01  6.13074625e-01 
 3.90280000e-03  3.18033723e-03  2.73788564e-01  3.46590169e-01  3.43409831e-01  8.87770701e-01  6.13982137e-01 
 3.91280000e-03  3.15603303e-03  2.71932655e-01  3.46578017e-01  3.43421983e-01  8.86827860e-01  6.14895205e-01 
 3.92280000e-03  3.13160424e-03  2.70065841e-01  3.46565802e-01  3.43434198e-01  8.85879686e-01  6.15813845e-01 
 3.93280000e-03  3.10705182e-03  2.68188454e-01  3.46553526e-01  3.43446474e-01  8.84926234e-01  6.16737781e-01 
 3.94280000e-03  3.08237673e-03  2.66300341e-01  3.46541188e-01  3.43458812e-01  8.83967366e-01  6.17667025e-01 
 3.95280000e-03  3.05757996e-03  2.64401648e-01  3.46528790e-01  3.43471210e-01  8.83003185e-01  6.18601537e-01 
 3.96280000e-03  3.03266248e-03  2.62492463e-01  3.46516331e-01  3.43483669e-01  8.82033859e-01  6.19541396e-01 
 3.97280000e-03  3.00762528e-03  2.60572831e-01  3.46503813e-01  3.43496187e-01  8.81059346e-01  6.20486515e-01 
 3.98280000e-03  2.98246934e-03  2.58642792e-01  3.46491235e-01  3.43508765e-01  8.80079643e-01  6.21436851e-01 
 3.99280000e-03  2.95719566e-03  2.56702466e-01  3.46478598e-01  3.43521402e-01  8.79094735e-01  6.22392269e-01 
 4.00280000e-03  2.93180523e-03  2.54751929e-01  3.46465903e-01  3.43534097e-01  8.78104747e-01  6.23352818e-01 
 4.01280000e-03  2.90629906e-03  2.52791157e-01  3.46453150e-01  3.43546850e-01  8.77109713e-01  6.24318556e-01 
 4.02280000e-03  2.88067816e-03  2.50820291e-01  3.46440339e-01  3.43559661e-01  8.76109550e-01  6.25289259e-01 
 4.03280000e-03  2.85494353e-03  2.48839537e-01  3.46427472e-01  3.43572528e-01  8.75104391e-01  6.26264854e-01 
 4.04280000e-03  2.82909619e-03  2.46848883e-01  3.46414548e-01  3.43585452e-01  8.74094401e-01  6.27245518e-01 
 4.05280000e-03  2.80313716e-03  2.44848537e-01  3.46401569e-01  3.43598431e-01  8.73079739e-01  6.28231202e-01 
 4.06280000e-03  2.77706747e-03  2.42838372e-01  3.46388534e-01  3.43611466e-01  8.72060301e-01  6.29221929e-01 
 4.07280000e-03  2.75088815e-03  2.40818381e-01  3.46375444e-01  3.43624556e-01  8.71035923e-01  6.30217541e-01 
 4.08280000e-03  2.72460023e-03  2.38788890e-01  3.46362300e-01  3.43637700e-01  8.70006747e-01  6.31217857e-01 
 4.09280000e-03  2.69820474e-03  2.36749938e-01  3.46349102e-01  3.43650898e-01  8.68972807e-01  6.32222870e-01 
 4.10280000e-03  2.67170274e-03  2.34701523e-01  3.46335851e-01  3.43664149e-01  8.67934190e-01  6.33232667e-01 
 4.11280000e-03  2.64509526e-03  2.32643774e-01  3.46322548e-01  3.43677452e-01  8.66890858e-01  6.34247084e-01 
 4.12280000e-03  2.61838335e-03  2.30576566e-01  3.46309192e-01  3.43690808e-01  8.65842819e-01  6.35266254e-01 
 4.13280000e-03  2.59156808e-03  2.28500183e-01  3.46295784e-01  3.43704216e-01  8.64790335e-01  6.36290153e-01 
 4.14280000e-03  2.56465049e-03  2.26414819e-01  3.46282325e-01  3.43717675e-01  8.63733464e-01  6.37318646e-01 
 4.15280000e-03  2.53763166e-03  2.24320240e-01  3.46268816e-01  3.43731184e-01  8.62672024e-01  6.38351784e-01 
 4.16280000e-03  2.51051265e-03  2.22216788e-01  3.46255256e-01  3.43744744e-01  8.61606266e-01  6.39389478e-01 
 4.17280000e-03  2.48329452e-03  2.20104362e-01  3.46241647e-01  3.43758353e-01  8.60536273e-01  6.40431911e-01 
