 frequency       v(Amag_dB)      v(Aarg)        
 1.09547876e+00  1.96550597e+01  1.56428456e+01 
 1.12074020e+00  1.96691595e+01  1.53068976e+01 
 1.14658417e+00  1.96826738e+01  1.49774747e+01 
 1.17302409e+00  1.96956251e+01  1.46544926e+01 
 1.20007371e+00  1.97080353e+01  1.43378656e+01 
 1.22774708e+00  1.97199256e+01  1.40275066e+01 
 1.25605860e+00  1.97313164e+01  1.37233269e+01 
 1.28502297e+00  1.97422275e+01  1.34252372e+01 
 1.31465525e+00  1.97526779e+01  1.31331471e+01 
 1.34497085e+00  1.97626861e+01  1.28469653e+01 
 1.37598551e+00  1.97722697e+01  1.25666004e+01 
 1.40771537e+00  1.97814461e+01  1.22919603e+01 
 1.44017690e+00  1.97902315e+01  1.20229526e+01 
 1.47338699e+00  1.97986420e+01  1.17594851e+01 
 1.50736290e+00  1.98066929e+01  1.15014654e+01 
 1.54212228e+00  1.98143989e+01  1.12488011e+01 
 1.57768320e+00  1.98217742e+01  1.10014002e+01 
 1.61406415e+00  1.98288325e+01  1.07591712e+01 
 1.65128404e+00  1.98355870e+01  1.05220226e+01 
 1.68936220e+00  1.98420502e+01  1.02898638e+01 
 1.72831844e+00  1.98482343e+01  1.00626044e+01 
 1.76817299e+00  1.98541511e+01  9.84015512e+00 
 1.80894658e+00  1.98598116e+01  9.62242701e+00 
 1.85066040e+00  1.98652268e+01  9.40933208e+00 
 1.89333613e+00  1.98704069e+01  9.20078313e+00 
 1.93699595e+00  1.98753619e+01  8.99669386e+00 
 1.98166255e+00  1.98801013e+01  8.79697891e+00 
 2.02735916e+00  1.98846343e+01  8.60155386e+00 
 2.07410951e+00  1.98889697e+01  8.41033532e+00 
 2.12193792e+00  1.98931159e+01  8.22324093e+00 
 2.17086923e+00  1.98970810e+01  8.04018939e+00 
 2.22092889e+00  1.99008728e+01  7.86110049e+00 
 2.27214291e+00  1.99044986e+01  7.68589513e+00 
 2.32453791e+00  1.99079657e+01  7.51449535e+00 
 2.37814113e+00  1.99112808e+01  7.34682431e+00 
 2.43298042e+00  1.99144506e+01  7.18280634e+00 
 2.48908429e+00  1.99174812e+01  7.02236693e+00 
 2.54648190e+00  1.99203787e+01  6.86543275e+00 
 2.60520309e+00  1.99231488e+01  6.71193162e+00 
 2.66527837e+00  1.99257972e+01  6.56179258e+00 
 2.72673897e+00  1.99283290e+01  6.41494582e+00 
 2.78961683e+00  1.99307493e+01  6.27132271e+00 
 2.85394464e+00  1.99330631e+01  6.13085582e+00 
 2.91975583e+00  1.99352748e+01  5.99347888e+00 
 2.98708461e+00  1.99373890e+01  5.85912679e+00 
 3.05596598e+00  1.99394100e+01  5.72773562e+00 
 3.12643573e+00  1.99413417e+01  5.59924259e+00 
 3.19853049e+00  1.99431882e+01  5.47358608e+00 
 3.27228774e+00  1.99449531e+01  5.35070560e+00 
 3.34774581e+00  1.99466400e+01  5.23054179e+00 
 3.42494392e+00  1.99482523e+01  5.11303641e+00 
