 time            v(VDD)          v(Vbias)        v(bias_en)      v(Vsu)         
 1.01712500e-03  1.50000000e+00  1.51530476e-01  1.50000000e+00  1.02701290e-03 
 1.01737500e-03  1.50000000e+00  1.51530515e-01  1.50000000e+00  1.02701121e-03 
 1.01762500e-03  1.50000000e+00  1.51530553e-01  1.50000000e+00  1.02700944e-03 
 1.01787500e-03  1.50000000e+00  1.51530592e-01  1.50000000e+00  1.02700777e-03 
 1.01812500e-03  1.50000000e+00  1.51530630e-01  1.50000000e+00  1.02700594e-03 
 1.01837500e-03  1.50000000e+00  1.51530668e-01  1.50000000e+00  1.02700423e-03 
 1.01862500e-03  1.50000000e+00  1.51530707e-01  1.50000000e+00  1.02700246e-03 
 1.01887500e-03  1.50000000e+00  1.51530745e-01  1.50000000e+00  1.02700086e-03 
 1.01912500e-03  1.50000000e+00  1.51530783e-01  1.50000000e+00  1.02699912e-03 
 1.01937500e-03  1.50000000e+00  1.51530821e-01  1.50000000e+00  1.02699747e-03 
 1.01962500e-03  1.50000000e+00  1.51530859e-01  1.50000000e+00  1.02699572e-03 
 1.01987500e-03  1.50000000e+00  1.51530896e-01  1.50000000e+00  1.02699405e-03 
 1.02012500e-03  1.50000000e+00  1.51530934e-01  1.50000000e+00  1.02699225e-03 
 1.02037500e-03  1.50000000e+00  1.51530971e-01  1.50000000e+00  1.02699060e-03 
 1.02062500e-03  1.50000000e+00  1.51531009e-01  1.50000000e+00  1.02698887e-03 
 1.02087500e-03  1.50000000e+00  1.51531046e-01  1.50000000e+00  1.02698726e-03 
 1.02112500e-03  1.50000000e+00  1.51531083e-01  1.50000000e+00  1.02698552e-03 
 1.02137500e-03  1.50000000e+00  1.51531121e-01  1.50000000e+00  1.02698389e-03 
 1.02162500e-03  1.50000000e+00  1.51531158e-01  1.50000000e+00  1.02698217e-03 
 1.02187500e-03  1.50000000e+00  1.51531195e-01  1.50000000e+00  1.02698060e-03 
 1.02212500e-03  1.50000000e+00  1.51531232e-01  1.50000000e+00  1.02697888e-03 
 1.02237500e-03  1.50000000e+00  1.51531269e-01  1.50000000e+00  1.02697728e-03 
 1.02262500e-03  1.50000000e+00  1.51531306e-01  1.50000000e+00  1.02697558e-03 
 1.02287500e-03  1.50000000e+00  1.51531342e-01  1.50000000e+00  1.02697400e-03 
 1.02312500e-03  1.50000000e+00  1.51531379e-01  1.50000000e+00  1.02697232e-03 
 1.02337500e-03  1.50000000e+00  1.51531416e-01  1.50000000e+00  1.02697076e-03 
 1.02362500e-03  1.50000000e+00  1.51531453e-01  1.50000000e+00  1.02696907e-03 
 1.02387500e-03  1.50000000e+00  1.51531489e-01  1.50000000e+00  1.02696751e-03 
 1.02412500e-03  1.50000000e+00  1.51531525e-01  1.50000000e+00  1.02696587e-03 
 1.02437500e-03  1.50000000e+00  1.51531562e-01  1.50000000e+00  1.02696434e-03 
 1.02462500e-03  1.50000000e+00  1.51531598e-01  1.50000000e+00  1.02696268e-03 
 1.02487500e-03  1.50000000e+00  1.51531634e-01  1.50000000e+00  1.02696109e-03 
 1.02512500e-03  1.50000000e+00  1.51531670e-01  1.50000000e+00  1.02695937e-03 
 1.02537500e-03  1.50000000e+00  1.51531706e-01  1.50000000e+00  1.02695777e-03 
 1.02562500e-03  1.50000000e+00  1.51531741e-01  1.50000000e+00  1.02695605e-03 
 1.02587500e-03  1.50000000e+00  1.51531777e-01  1.50000000e+00  1.02695447e-03 
 1.02612500e-03  1.50000000e+00  1.51531813e-01  1.50000000e+00  1.02695279e-03 
 1.02637500e-03  1.50000000e+00  1.51531848e-01  1.50000000e+00  1.02695124e-03 
 1.02662500e-03  1.50000000e+00  1.51531884e-01  1.50000000e+00  1.02694954e-03 
 1.02687500e-03  1.50000000e+00  1.51531919e-01  1.50000000e+00  1.02694793e-03 
 1.02712500e-03  1.50000000e+00  1.51531954e-01  1.50000000e+00  1.02694623e-03 
 1.02737500e-03  1.50000000e+00  1.51531989e-01  1.50000000e+00  1.02694464e-03 
 1.02762500e-03  1.50000000e+00  1.51532024e-01  1.50000000e+00  1.02694293e-03 
 1.02787500e-03  1.50000000e+00  1.51532059e-01  1.50000000e+00  1.02694134e-03 
 1.02812500e-03  1.50000000e+00  1.51532094e-01  1.50000000e+00  1.02693967e-03 
 1.02837500e-03  1.50000000e+00  1.51532129e-01  1.50000000e+00  1.02693812e-03 
 1.02862500e-03  1.50000000e+00  1.51532164e-01  1.50000000e+00  1.02693648e-03 
 1.02887500e-03  1.50000000e+00  1.51532198e-01  1.50000000e+00  1.02693500e-03 
 1.02912500e-03  1.50000000e+00  1.51532233e-01  1.50000000e+00  1.02693342e-03 
 1.02937500e-03  1.50000000e+00  1.51532268e-01  1.50000000e+00  1.02693201e-03 
 1.02962500e-03  1.50000000e+00  1.51532303e-01  1.50000000e+00  1.02693047e-03 
 1.02987500e-03  1.50000000e+00  1.51532337e-01  1.50000000e+00  1.02692902e-03 
 1.03012500e-03  1.50000000e+00  1.51532372e-01  1.50000000e+00  1.02692744e-03 
 1.03037500e-03  1.50000000e+00  1.51532407e-01  1.50000000e+00  1.02692594e-03 
 1.03062500e-03  1.50000000e+00  1.51532441e-01  1.50000000e+00  1.02692436e-03 
 1.03087500e-03  1.50000000e+00  1.51532475e-01  1.50000000e+00  1.02692291e-03 
 1.03112500e-03  1.50000000e+00  1.51532510e-01  1.50000000e+00  1.02692131e-03 
 1.03137500e-03  1.50000000e+00  1.51532544e-01  1.50000000e+00  1.02691981e-03 
 1.03162500e-03  1.50000000e+00  1.51532578e-01  1.50000000e+00  1.02691828e-03 
 1.03187500e-03  1.50000000e+00  1.51532612e-01  1.50000000e+00  1.02691690e-03 
 1.03212500e-03  1.50000000e+00  1.51532646e-01  1.50000000e+00  1.02691542e-03 
 1.03237500e-03  1.50000000e+00  1.51532681e-01  1.50000000e+00  1.02691407e-03 
 1.03262500e-03  1.50000000e+00  1.51532715e-01  1.50000000e+00  1.02691255e-03 
 1.03287500e-03  1.50000000e+00  1.51532748e-01  1.50000000e+00  1.02691109e-03 
 1.03312500e-03  1.50000000e+00  1.51532782e-01  1.50000000e+00  1.02690953e-03 
 1.03337500e-03  1.50000000e+00  1.51532816e-01  1.50000000e+00  1.02690809e-03 
 1.03362500e-03  1.50000000e+00  1.51532850e-01  1.50000000e+00  1.02690652e-03 
 1.03387500e-03  1.50000000e+00  1.51532883e-01  1.50000000e+00  1.02690502e-03 
 1.03412500e-03  1.50000000e+00  1.51532916e-01  1.50000000e+00  1.02690337e-03 
 1.03437500e-03  1.50000000e+00  1.51532950e-01  1.50000000e+00  1.02690188e-03 
 1.03462500e-03  1.50000000e+00  1.51532983e-01  1.50000000e+00  1.02690032e-03 
 1.03487500e-03  1.50000000e+00  1.51533016e-01  1.50000000e+00  1.02689886e-03 
 1.03512500e-03  1.50000000e+00  1.51533049e-01  1.50000000e+00  1.02689732e-03 
 1.03537500e-03  1.50000000e+00  1.51533083e-01  1.50000000e+00  1.02689591e-03 
 1.03562500e-03  1.50000000e+00  1.51533116e-01  1.50000000e+00  1.02689439e-03 
 1.03587500e-03  1.50000000e+00  1.51533148e-01  1.50000000e+00  1.02689296e-03 
 1.03612500e-03  1.50000000e+00  1.51533181e-01  1.50000000e+00  1.02689140e-03 
 1.03637500e-03  1.50000000e+00  1.51533214e-01  1.50000000e+00  1.02688998e-03 
 1.03662500e-03  1.50000000e+00  1.51533247e-01  1.50000000e+00  1.02688845e-03 
 1.03687500e-03  1.50000000e+00  1.51533280e-01  1.50000000e+00  1.02688702e-03 
 1.03712500e-03  1.50000000e+00  1.51533312e-01  1.50000000e+00  1.02688548e-03 
 1.03737500e-03  1.50000000e+00  1.51533345e-01  1.50000000e+00  1.02688407e-03 
 1.03762500e-03  1.50000000e+00  1.51533377e-01  1.50000000e+00  1.02688253e-03 
 1.03787500e-03  1.50000000e+00  1.51533409e-01  1.50000000e+00  1.02688108e-03 
 1.03812500e-03  1.50000000e+00  1.51533441e-01  1.50000000e+00  1.02687955e-03 
 1.03837500e-03  1.50000000e+00  1.51533474e-01  1.50000000e+00  1.02687812e-03 
 1.03862500e-03  1.50000000e+00  1.51533506e-01  1.50000000e+00  1.02687651e-03 
 1.03887500e-03  1.50000000e+00  1.51533537e-01  1.50000000e+00  1.02687504e-03 
 1.03912500e-03  1.50000000e+00  1.51533569e-01  1.50000000e+00  1.02687346e-03 
 1.03937500e-03  1.50000000e+00  1.51533601e-01  1.50000000e+00  1.02687203e-03 
 1.03962500e-03  1.50000000e+00  1.51533633e-01  1.50000000e+00  1.02687054e-03 
 1.03987500e-03  1.50000000e+00  1.51533665e-01  1.50000000e+00  1.02686919e-03 
 1.04012500e-03  1.50000000e+00  1.51533697e-01  1.50000000e+00  1.02686771e-03 
 1.04037500e-03  1.50000000e+00  1.51533728e-01  1.50000000e+00  1.02686629e-03 
 1.04062500e-03  1.50000000e+00  1.51533760e-01  1.50000000e+00  1.02686480e-03 
 1.04087500e-03  1.50000000e+00  1.51533791e-01  1.50000000e+00  1.02686346e-03 
 1.04112500e-03  1.50000000e+00  1.51533823e-01  1.50000000e+00  1.02686201e-03 
 1.04137500e-03  1.50000000e+00  1.51533854e-01  1.50000000e+00  1.02686063e-03 
 1.04162500e-03  1.50000000e+00  1.51533886e-01  1.50000000e+00  1.02685918e-03 
 1.04187500e-03  1.50000000e+00  1.51533917e-01  1.50000000e+00  1.02685790e-03 
 1.04212500e-03  1.50000000e+00  1.51533948e-01  1.50000000e+00  1.02685646e-03 
 1.04237500e-03  1.50000000e+00  1.51533979e-01  1.50000000e+00  1.02685505e-03 
 1.04262500e-03  1.50000000e+00  1.51534011e-01  1.50000000e+00  1.02685353e-03 
 1.04287500e-03  1.50000000e+00  1.51534041e-01  1.50000000e+00  1.02685212e-03 
 1.04312500e-03  1.50000000e+00  1.51534072e-01  1.50000000e+00  1.02685059e-03 
 1.04337500e-03  1.50000000e+00  1.51534103e-01  1.50000000e+00  1.02684917e-03 
 1.04362500e-03  1.50000000e+00  1.51534134e-01  1.50000000e+00  1.02684766e-03 
 1.04387500e-03  1.50000000e+00  1.51534165e-01  1.50000000e+00  1.02684632e-03 
 1.04412500e-03  1.50000000e+00  1.51534195e-01  1.50000000e+00  1.02684492e-03 
 1.04437500e-03  1.50000000e+00  1.51534226e-01  1.50000000e+00  1.02684360e-03 
 1.04462500e-03  1.50000000e+00  1.51534257e-01  1.50000000e+00  1.02684218e-03 
 1.04487500e-03  1.50000000e+00  1.51534287e-01  1.50000000e+00  1.02684092e-03 
 1.04512500e-03  1.50000000e+00  1.51534318e-01  1.50000000e+00  1.02683945e-03 
 1.04537500e-03  1.50000000e+00  1.51534348e-01  1.50000000e+00  1.02683803e-03 
 1.04562500e-03  1.50000000e+00  1.51534378e-01  1.50000000e+00  1.02683655e-03 
 1.04587500e-03  1.50000000e+00  1.51534409e-01  1.50000000e+00  1.02683519e-03 
 1.04612500e-03  1.50000000e+00  1.51534439e-01  1.50000000e+00  1.02683372e-03 
 1.04637500e-03  1.50000000e+00  1.51534469e-01  1.50000000e+00  1.02683240e-03 
 1.04662500e-03  1.50000000e+00  1.51534499e-01  1.50000000e+00  1.02683103e-03 
 1.04687500e-03  1.50000000e+00  1.51534529e-01  1.50000000e+00  1.02682975e-03 
 1.04712500e-03  1.50000000e+00  1.51534559e-01  1.50000000e+00  1.02682832e-03 
 1.04737500e-03  1.50000000e+00  1.51534589e-01  1.50000000e+00  1.02682702e-03 
 1.04762500e-03  1.50000000e+00  1.51534619e-01  1.50000000e+00  1.02682562e-03 
 1.04787500e-03  1.50000000e+00  1.51534648e-01  1.50000000e+00  1.02682431e-03 
 1.04812500e-03  1.50000000e+00  1.51534678e-01  1.50000000e+00  1.02682286e-03 
 1.04837500e-03  1.50000000e+00  1.51534708e-01  1.50000000e+00  1.02682149e-03 
 1.04862500e-03  1.50000000e+00  1.51534737e-01  1.50000000e+00  1.02682007e-03 
 1.04887500e-03  1.50000000e+00  1.51534767e-01  1.50000000e+00  1.02681877e-03 
 1.04912500e-03  1.50000000e+00  1.51534796e-01  1.50000000e+00  1.02681735e-03 
 1.04937500e-03  1.50000000e+00  1.51534826e-01  1.50000000e+00  1.02681611e-03 
 1.04962500e-03  1.50000000e+00  1.51534855e-01  1.50000000e+00  1.02681476e-03 
 1.04987500e-03  1.50000000e+00  1.51534885e-01  1.50000000e+00  1.02681351e-03 
 1.05012500e-03  1.50000000e+00  1.51534914e-01  1.50000000e+00  1.02681213e-03 
 1.05037500e-03  1.50000000e+00  1.51534943e-01  1.50000000e+00  1.02681080e-03 
 1.05062500e-03  1.50000000e+00  1.51534972e-01  1.50000000e+00  1.02680938e-03 
 1.05087500e-03  1.50000000e+00  1.51535001e-01  1.50000000e+00  1.02680811e-03 
 1.05112500e-03  1.50000000e+00  1.51535030e-01  1.50000000e+00  1.02680677e-03 
 1.05137500e-03  1.50000000e+00  1.51535059e-01  1.50000000e+00  1.02680554e-03 
 1.05162500e-03  1.50000000e+00  1.51535088e-01  1.50000000e+00  1.02680417e-03 
 1.05187500e-03  1.50000000e+00  1.51535117e-01  1.50000000e+00  1.02680289e-03 
 1.05212500e-03  1.50000000e+00  1.51535146e-01  1.50000000e+00  1.02680153e-03 
 1.05237500e-03  1.50000000e+00  1.51535175e-01  1.50000000e+00  1.02680027e-03 
 1.05262500e-03  1.50000000e+00  1.51535203e-01  1.50000000e+00  1.02679889e-03 
 1.05287500e-03  1.50000000e+00  1.51535232e-01  1.50000000e+00  1.02679757e-03 
 1.05312500e-03  1.50000000e+00  1.51535260e-01  1.50000000e+00  1.02679617e-03 
 1.05337500e-03  1.50000000e+00  1.51535288e-01  1.50000000e+00  1.02679492e-03 
 1.05362500e-03  1.50000000e+00  1.51535317e-01  1.50000000e+00  1.02679353e-03 
 1.05387500e-03  1.50000000e+00  1.51535345e-01  1.50000000e+00  1.02679222e-03 
 1.05412500e-03  1.50000000e+00  1.51535373e-01  1.50000000e+00  1.02679079e-03 
 1.05437500e-03  1.50000000e+00  1.51535401e-01  1.50000000e+00  1.02678944e-03 
 1.05462500e-03  1.50000000e+00  1.51535429e-01  1.50000000e+00  1.02678802e-03 
 1.05487500e-03  1.50000000e+00  1.51535457e-01  1.50000000e+00  1.02678678e-03 
 1.05512500e-03  1.50000000e+00  1.51535484e-01  1.50000000e+00  1.02678543e-03 
 1.05537500e-03  1.50000000e+00  1.51535512e-01  1.50000000e+00  1.02678413e-03 
 1.05562500e-03  1.50000000e+00  1.51535540e-01  1.50000000e+00  1.02678273e-03 
 1.05587500e-03  1.50000000e+00  1.51535568e-01  1.50000000e+00  1.02678148e-03 
 1.05612500e-03  1.50000000e+00  1.51535595e-01  1.50000000e+00  1.02678009e-03 
 1.05637500e-03  1.50000000e+00  1.51535623e-01  1.50000000e+00  1.02677876e-03 
 1.05662500e-03  1.50000000e+00  1.51535650e-01  1.50000000e+00  1.02677738e-03 
 1.05687500e-03  1.50000000e+00  1.51535677e-01  1.50000000e+00  1.02677611e-03 
 1.05712500e-03  1.50000000e+00  1.51535705e-01  1.50000000e+00  1.02677476e-03 
 1.05737500e-03  1.50000000e+00  1.51535732e-01  1.50000000e+00  1.02677354e-03 
 1.05762500e-03  1.50000000e+00  1.51535759e-01  1.50000000e+00  1.02677223e-03 
 1.05787500e-03  1.50000000e+00  1.51535787e-01  1.50000000e+00  1.02677103e-03 
 1.05812500e-03  1.50000000e+00  1.51535814e-01  1.50000000e+00  1.02676971e-03 
 1.05837500e-03  1.50000000e+00  1.51535841e-01  1.50000000e+00  1.02676849e-03 
 1.05862500e-03  1.50000000e+00  1.51535867e-01  1.50000000e+00  1.02676713e-03 
 1.05887500e-03  1.50000000e+00  1.51535894e-01  1.50000000e+00  1.02676591e-03 
 1.05912500e-03  1.50000000e+00  1.51535921e-01  1.50000000e+00  1.02676462e-03 
 1.05937500e-03  1.50000000e+00  1.51535948e-01  1.50000000e+00  1.02676338e-03 
 1.05962500e-03  1.50000000e+00  1.51535975e-01  1.50000000e+00  1.02676201e-03 
 1.05987500e-03  1.50000000e+00  1.51536002e-01  1.50000000e+00  1.02676081e-03 
 1.06012500e-03  1.50000000e+00  1.51536028e-01  1.50000000e+00  1.02675952e-03 
 1.06037500e-03  1.50000000e+00  1.51536055e-01  1.50000000e+00  1.02675830e-03 
 1.06062500e-03  1.50000000e+00  1.51536081e-01  1.50000000e+00  1.02675697e-03 
 1.06087500e-03  1.50000000e+00  1.51536108e-01  1.50000000e+00  1.02675576e-03 
 1.06112500e-03  1.50000000e+00  1.51536134e-01  1.50000000e+00  1.02675450e-03 
 1.06137500e-03  1.50000000e+00  1.51536161e-01  1.50000000e+00  1.02675332e-03 
 1.06162500e-03  1.50000000e+00  1.51536187e-01  1.50000000e+00  1.02675200e-03 
 1.06187500e-03  1.50000000e+00  1.51536213e-01  1.50000000e+00  1.02675079e-03 
 1.06212500e-03  1.50000000e+00  1.51536239e-01  1.50000000e+00  1.02674950e-03 
 1.06237500e-03  1.50000000e+00  1.51536266e-01  1.50000000e+00  1.02674833e-03 
 1.06262500e-03  1.50000000e+00  1.51536292e-01  1.50000000e+00  1.02674706e-03 
 1.06287500e-03  1.50000000e+00  1.51536318e-01  1.50000000e+00  1.02674590e-03 
 1.06312500e-03  1.50000000e+00  1.51536344e-01  1.50000000e+00  1.02674463e-03 
 1.06337500e-03  1.50000000e+00  1.51536369e-01  1.50000000e+00  1.02674346e-03 
 1.06362500e-03  1.50000000e+00  1.51536395e-01  1.50000000e+00  1.02674214e-03 
 1.06387500e-03  1.50000000e+00  1.51536421e-01  1.50000000e+00  1.02674092e-03 
 1.06412500e-03  1.50000000e+00  1.51536447e-01  1.50000000e+00  1.02673959e-03 
 1.06437500e-03  1.50000000e+00  1.51536472e-01  1.50000000e+00  1.02673835e-03 
 1.06462500e-03  1.50000000e+00  1.51536498e-01  1.50000000e+00  1.02673709e-03 
 1.06487500e-03  1.50000000e+00  1.51536523e-01  1.50000000e+00  1.02673594e-03 
 1.06512500e-03  1.50000000e+00  1.51536549e-01  1.50000000e+00  1.02673465e-03 
 1.06537500e-03  1.50000000e+00  1.51536574e-01  1.50000000e+00  1.02673349e-03 
 1.06562500e-03  1.50000000e+00  1.51536600e-01  1.50000000e+00  1.02673228e-03 
 1.06587500e-03  1.50000000e+00  1.51536625e-01  1.50000000e+00  1.02673118e-03 
 1.06612500e-03  1.50000000e+00  1.51536651e-01  1.50000000e+00  1.02672996e-03 
 1.06637500e-03  1.50000000e+00  1.51536676e-01  1.50000000e+00  1.02672884e-03 
 1.06662500e-03  1.50000000e+00  1.51536701e-01  1.50000000e+00  1.02672759e-03 
 1.06687500e-03  1.50000000e+00  1.51536727e-01  1.50000000e+00  1.02672642e-03 
 1.06712500e-03  1.50000000e+00  1.51536752e-01  1.50000000e+00  1.02672516e-03 
 1.06737500e-03  1.50000000e+00  1.51536777e-01  1.50000000e+00  1.02672402e-03 
 1.06762500e-03  1.50000000e+00  1.51536802e-01  1.50000000e+00  1.02672282e-03 
 1.06787500e-03  1.50000000e+00  1.51536827e-01  1.50000000e+00  1.02672175e-03 
 1.06812500e-03  1.50000000e+00  1.51536852e-01  1.50000000e+00  1.02672055e-03 
 1.06837500e-03  1.50000000e+00  1.51536877e-01  1.50000000e+00  1.02671943e-03 
 1.06862500e-03  1.50000000e+00  1.51536902e-01  1.50000000e+00  1.02671820e-03 
 1.06887500e-03  1.50000000e+00  1.51536927e-01  1.50000000e+00  1.02671705e-03 
 1.06912500e-03  1.50000000e+00  1.51536951e-01  1.50000000e+00  1.02671575e-03 
 1.06937500e-03  1.50000000e+00  1.51536975e-01  1.50000000e+00  1.02671456e-03 
 1.06962500e-03  1.50000000e+00  1.51537000e-01  1.50000000e+00  1.02671330e-03 
 1.06987500e-03  1.50000000e+00  1.51537024e-01  1.50000000e+00  1.02671213e-03 
 1.07012500e-03  1.50000000e+00  1.51537049e-01  1.50000000e+00  1.02671084e-03 
 1.07037500e-03  1.50000000e+00  1.51537073e-01  1.50000000e+00  1.02670968e-03 
 1.07062500e-03  1.50000000e+00  1.51537097e-01  1.50000000e+00  1.02670843e-03 
 1.07087500e-03  1.50000000e+00  1.51537121e-01  1.50000000e+00  1.02670731e-03 
 1.07112500e-03  1.50000000e+00  1.51537145e-01  1.50000000e+00  1.02670612e-03 
 1.07137500e-03  1.50000000e+00  1.51537169e-01  1.50000000e+00  1.02670504e-03 
 1.07162500e-03  1.50000000e+00  1.51537193e-01  1.50000000e+00  1.02670382e-03 
 1.07187500e-03  1.50000000e+00  1.51537217e-01  1.50000000e+00  1.02670266e-03 
 1.07212500e-03  1.50000000e+00  1.51537241e-01  1.50000000e+00  1.02670139e-03 
 1.07237500e-03  1.50000000e+00  1.51537265e-01  1.50000000e+00  1.02670023e-03 
 1.07262500e-03  1.50000000e+00  1.51537289e-01  1.50000000e+00  1.02669898e-03 
 1.07287500e-03  1.50000000e+00  1.51537313e-01  1.50000000e+00  1.02669783e-03 
 1.07312500e-03  1.50000000e+00  1.51537336e-01  1.50000000e+00  1.02669656e-03 
 1.07337500e-03  1.50000000e+00  1.51537360e-01  1.50000000e+00  1.02669544e-03 
 1.07362500e-03  1.50000000e+00  1.51537384e-01  1.50000000e+00  1.02669426e-03 
 1.07387500e-03  1.50000000e+00  1.51537407e-01  1.50000000e+00  1.02669324e-03 
 1.07412500e-03  1.50000000e+00  1.51537431e-01  1.50000000e+00  1.02669214e-03 
 1.07437500e-03  1.50000000e+00  1.51537455e-01  1.50000000e+00  1.02669115e-03 
 1.07462500e-03  1.50000000e+00  1.51537478e-01  1.50000000e+00  1.02669000e-03 
 1.07487500e-03  1.50000000e+00  1.51537502e-01  1.50000000e+00  1.02668894e-03 
 1.07512500e-03  1.50000000e+00  1.51537525e-01  1.50000000e+00  1.02668780e-03 
 1.07537500e-03  1.50000000e+00  1.51537549e-01  1.50000000e+00  1.02668676e-03 
 1.07562500e-03  1.50000000e+00  1.51537572e-01  1.50000000e+00  1.02668566e-03 
 1.07587500e-03  1.50000000e+00  1.51537596e-01  1.50000000e+00  1.02668460e-03 
 1.07612500e-03  1.50000000e+00  1.51537619e-01  1.50000000e+00  1.02668340e-03 
 1.07637500e-03  1.50000000e+00  1.51537642e-01  1.50000000e+00  1.02668232e-03 
 1.07662500e-03  1.50000000e+00  1.51537665e-01  1.50000000e+00  1.02668117e-03 
 1.07687500e-03  1.50000000e+00  1.51537688e-01  1.50000000e+00  1.02668008e-03 
 1.07712500e-03  1.50000000e+00  1.51537711e-01  1.50000000e+00  1.02667883e-03 
 1.07737500e-03  1.50000000e+00  1.51537734e-01  1.50000000e+00  1.02667770e-03 
 1.07762500e-03  1.50000000e+00  1.51537757e-01  1.50000000e+00  1.02667652e-03 
 1.07787500e-03  1.50000000e+00  1.51537780e-01  1.50000000e+00  1.02667547e-03 
 1.07812500e-03  1.50000000e+00  1.51537802e-01  1.50000000e+00  1.02667430e-03 
 1.07837500e-03  1.50000000e+00  1.51537825e-01  1.50000000e+00  1.02667324e-03 
 1.07862500e-03  1.50000000e+00  1.51537848e-01  1.50000000e+00  1.02667209e-03 
 1.07887500e-03  1.50000000e+00  1.51537871e-01  1.50000000e+00  1.02667100e-03 
 1.07912500e-03  1.50000000e+00  1.51537893e-01  1.50000000e+00  1.02666984e-03 
 1.07937500e-03  1.50000000e+00  1.51537916e-01  1.50000000e+00  1.02666882e-03 
 1.07962500e-03  1.50000000e+00  1.51537939e-01  1.50000000e+00  1.02666768e-03 
 1.07987500e-03  1.50000000e+00  1.51537962e-01  1.50000000e+00  1.02666664e-03 
 1.08012500e-03  1.50000000e+00  1.51537984e-01  1.50000000e+00  1.02666550e-03 
 1.08037500e-03  1.50000000e+00  1.51538007e-01  1.50000000e+00  1.02666453e-03 
 1.08062500e-03  1.50000000e+00  1.51538030e-01  1.50000000e+00  1.02666355e-03 
 1.08087500e-03  1.50000000e+00  1.51538053e-01  1.50000000e+00  1.02666267e-03 
 1.08112500e-03  1.50000000e+00  1.51538076e-01  1.50000000e+00  1.02666164e-03 
 1.08137500e-03  1.50000000e+00  1.51538098e-01  1.50000000e+00  1.02666067e-03 
 1.08162500e-03  1.50000000e+00  1.51538121e-01  1.50000000e+00  1.02665961e-03 
 1.08187500e-03  1.50000000e+00  1.51538144e-01  1.50000000e+00  1.02665861e-03 
 1.08212500e-03  1.50000000e+00  1.51538166e-01  1.50000000e+00  1.02665749e-03 
 1.08237500e-03  1.50000000e+00  1.51538188e-01  1.50000000e+00  1.02665643e-03 
 1.08262500e-03  1.50000000e+00  1.51538211e-01  1.50000000e+00  1.02665526e-03 
 1.08287500e-03  1.50000000e+00  1.51538233e-01  1.50000000e+00  1.02665429e-03 
 1.08312500e-03  1.50000000e+00  1.51538256e-01  1.50000000e+00  1.02665326e-03 
 1.08337500e-03  1.50000000e+00  1.51538278e-01  1.50000000e+00  1.02665231e-03 
 1.08362500e-03  1.50000000e+00  1.51538301e-01  1.50000000e+00  1.02665125e-03 
 1.08387500e-03  1.50000000e+00  1.51538323e-01  1.50000000e+00  1.02665029e-03 
 1.08412500e-03  1.50000000e+00  1.51538346e-01  1.50000000e+00  1.02664926e-03 
 1.08437500e-03  1.50000000e+00  1.51538368e-01  1.50000000e+00  1.02664831e-03 
 1.08462500e-03  1.50000000e+00  1.51538390e-01  1.50000000e+00  1.02664727e-03 
 1.08487500e-03  1.50000000e+00  1.51538413e-01  1.50000000e+00  1.02664630e-03 
 1.08512500e-03  1.50000000e+00  1.51538435e-01  1.50000000e+00  1.02664522e-03 
 1.08537500e-03  1.50000000e+00  1.51538457e-01  1.50000000e+00  1.02664422e-03 
 1.08562500e-03  1.50000000e+00  1.51538479e-01  1.50000000e+00  1.02664312e-03 
 1.08587500e-03  1.50000000e+00  1.51538501e-01  1.50000000e+00  1.02664214e-03 
 1.08612500e-03  1.50000000e+00  1.51538523e-01  1.50000000e+00  1.02664101e-03 
 1.08637500e-03  1.50000000e+00  1.51538545e-01  1.50000000e+00  1.02663998e-03 
 1.08662500e-03  1.50000000e+00  1.51538567e-01  1.50000000e+00  1.02663889e-03 
 1.08687500e-03  1.50000000e+00  1.51538589e-01  1.50000000e+00  1.02663790e-03 
 1.08712500e-03  1.50000000e+00  1.51538611e-01  1.50000000e+00  1.02663681e-03 
 1.08737500e-03  1.50000000e+00  1.51538633e-01  1.50000000e+00  1.02663580e-03 
 1.08762500e-03  1.50000000e+00  1.51538655e-01  1.50000000e+00  1.02663473e-03 
 1.08787500e-03  1.50000000e+00  1.51538676e-01  1.50000000e+00  1.02663376e-03 
 1.08812500e-03  1.50000000e+00  1.51538698e-01  1.50000000e+00  1.02663266e-03 
 1.08837500e-03  1.50000000e+00  1.51538720e-01  1.50000000e+00  1.02663164e-03 
 1.08862500e-03  1.50000000e+00  1.51538741e-01  1.50000000e+00  1.02663053e-03 
 1.08887500e-03  1.50000000e+00  1.51538763e-01  1.50000000e+00  1.02662954e-03 
 1.08912500e-03  1.50000000e+00  1.51538784e-01  1.50000000e+00  1.02662851e-03 
 1.08937500e-03  1.50000000e+00  1.51538806e-01  1.50000000e+00  1.02662752e-03 
 1.08962500e-03  1.50000000e+00  1.51538827e-01  1.50000000e+00  1.02662639e-03 
 1.08987500e-03  1.50000000e+00  1.51538848e-01  1.50000000e+00  1.02662538e-03 
 1.09012500e-03  1.50000000e+00  1.51538869e-01  1.50000000e+00  1.02662427e-03 
 1.09037500e-03  1.50000000e+00  1.51538891e-01  1.50000000e+00  1.02662323e-03 
 1.09062500e-03  1.50000000e+00  1.51538912e-01  1.50000000e+00  1.02662208e-03 
 1.09087500e-03  1.50000000e+00  1.51538933e-01  1.50000000e+00  1.02662110e-03 
 1.09112500e-03  1.50000000e+00  1.51538954e-01  1.50000000e+00  1.02662007e-03 
