 frequency       v(Cinp)         v(Cinp)         v(Cinn)         v(Cinn)        
 8.14500001e+02  3.11531648e-15  0.00000000e+00  3.86789154e-15  0.00000000e+00 
 8.33282151e+02  3.07159244e-15  0.00000000e+00  3.79317741e-15  0.00000000e+00 
 8.52497412e+02  3.02922778e-15  0.00000000e+00  3.72034043e-15  0.00000000e+00 
 8.72155772e+02  2.98819037e-15  0.00000000e+00  3.64934482e-15  0.00000000e+00 
 8.92267449e+02  2.94844858e-15  0.00000000e+00  3.58015400e-15  0.00000000e+00 
 9.12842895e+02  2.90997119e-15  0.00000000e+00  3.51273317e-15  0.00000000e+00 
 9.33892805e+02  2.87272743e-15  0.00000000e+00  3.44704705e-15  0.00000000e+00 
 9.55428121e+02  2.83668695e-15  0.00000000e+00  3.38306183e-15  0.00000000e+00 
 9.77460036e+02  2.80181983e-15  0.00000000e+00  3.32074375e-15  0.00000000e+00 
 1.00000000e+03  2.76809657e-15  0.00000000e+00  3.26005940e-15  0.00000000e+00 
 1.02305973e+03  2.73548809e-15  0.00000000e+00  3.20097672e-15  0.00000000e+00 
 1.04665121e+03  2.70396572e-15  0.00000000e+00  3.14346298e-15  0.00000000e+00 
 1.07078670e+03  2.67350119e-15  0.00000000e+00  3.08748768e-15  0.00000000e+00 
 1.09547876e+03  2.64406665e-15  0.00000000e+00  3.03301897e-15  0.00000000e+00 
 1.12074020e+03  2.61563467e-15  0.00000000e+00  2.98002648e-15  0.00000000e+00 
 1.14658417e+03  2.58817820e-15  0.00000000e+00  2.92848033e-15  0.00000000e+00 
 1.17302409e+03  2.56167064e-15  0.00000000e+00  2.87835071e-15  0.00000000e+00 
 1.20007371e+03  2.53608576e-15  0.00000000e+00  2.82960870e-15  0.00000000e+00 
 1.22774708e+03  2.51139779e-15  0.00000000e+00  2.78222564e-15  0.00000000e+00 
 1.25605860e+03  2.48758134e-15  0.00000000e+00  2.73617296e-15  0.00000000e+00 
 1.28502297e+03  2.46461145e-15  0.00000000e+00  2.69142327e-15  0.00000000e+00 
 1.31465525e+03  2.44246360e-15  0.00000000e+00  2.64794869e-15  0.00000000e+00 
 1.34497085e+03  2.42111366e-15  0.00000000e+00  2.60572248e-15  0.00000000e+00 
 1.37598551e+03  2.40053796e-15  0.00000000e+00  2.56471794e-15  0.00000000e+00 
 1.40771537e+03  2.38071324e-15  0.00000000e+00  2.52490877e-15  0.00000000e+00 
 1.44017690e+03  2.36161670e-15  0.00000000e+00  2.48626904e-15  0.00000000e+00 
 1.47338699e+03  2.34322606e-15  0.00000000e+00  2.44877321e-15  0.00000000e+00 
 1.50736290e+03  2.32551917e-15  0.00000000e+00  2.41239608e-15  0.00000000e+00 
 1.54212228e+03  2.30847463e-15  0.00000000e+00  2.37711281e-15  0.00000000e+00 
 1.57768320e+03  2.29207140e-15  0.00000000e+00  2.34289876e-15  0.00000000e+00 
 1.61406415e+03  2.27628888e-15  0.00000000e+00  2.30972976e-15  0.00000000e+00 
 1.65128404e+03  2.26110691e-15  0.00000000e+00  2.27758184e-15  0.00000000e+00 
 1.68936220e+03  2.24650579e-15  0.00000000e+00  2.24643184e-15  0.00000000e+00 
 1.72831844e+03  2.23246627e-15  0.00000000e+00  2.21625592e-15  0.00000000e+00 
 1.76817299e+03  2.21896953e-15  0.00000000e+00  2.18703129e-15  0.00000000e+00 
 1.80894658e+03  2.20599724e-15  0.00000000e+00  2.15873522e-15  0.00000000e+00 
 1.85066040e+03  2.19353148e-15  0.00000000e+00  2.13134541e-15  0.00000000e+00 
 1.89333613e+03  2.18155481e-15  0.00000000e+00  2.10483972e-15  0.00000000e+00 
 1.93699595e+03  2.17005021e-15  0.00000000e+00  2.07919631e-15  0.00000000e+00 
 1.98166255e+03  2.15900113e-15  0.00000000e+00  2.05439364e-15  0.00000000e+00 
 2.02735916e+03  2.14839145e-15  0.00000000e+00  2.03041056e-15  0.00000000e+00 
 2.07410951e+03  2.13820548e-15  0.00000000e+00  2.00722580e-15  0.00000000e+00 
 2.12193792e+03  2.12842798e-15  0.00000000e+00  1.98481917e-15  0.00000000e+00 
 2.17086923e+03  2.11904415e-15  0.00000000e+00  1.96316992e-15  0.00000000e+00 
 2.22092889e+03  2.11003958e-15  0.00000000e+00  1.94225803e-15  0.00000000e+00 
 2.27214291e+03  2.10140033e-15  0.00000000e+00  1.92206363e-15  0.00000000e+00 
 2.32453791e+03  2.09311283e-15  0.00000000e+00  1.90256737e-15  0.00000000e+00 
 2.37814113e+03  2.08516395e-15  0.00000000e+00  1.88374972e-15  0.00000000e+00 
 2.43298042e+03  2.07754096e-15  0.00000000e+00  1.86559215e-15  0.00000000e+00 
 2.48908429e+03  2.07023152e-15  0.00000000e+00  1.84807575e-15  0.00000000e+00 
 2.54648190e+03  2.06322368e-15  0.00000000e+00  1.83118220e-15  0.00000000e+00 
 2.60520309e+03  2.05650589e-15  0.00000000e+00  1.81489350e-15  0.00000000e+00 
 2.66527837e+03  2.05006696e-15  0.00000000e+00  1.79919196e-15  0.00000000e+00 
 2.72673897e+03  2.04389608e-15  0.00000000e+00  1.78406011e-15  0.00000000e+00 
 2.78961683e+03  2.03798279e-15  0.00000000e+00  1.76948094e-15  0.00000000e+00 
 2.85394464e+03  2.03231700e-15  0.00000000e+00  1.75543753e-15  0.00000000e+00 
 2.91975583e+03  2.02688894e-15  0.00000000e+00  1.74191355e-15  0.00000000e+00 
 2.98708461e+03  2.02168921e-15  0.00000000e+00  1.72889281e-15  0.00000000e+00 
 3.05596598e+03  2.01670872e-15  0.00000000e+00  1.71635948e-15  0.00000000e+00 
 3.12643573e+03  2.01193871e-15  0.00000000e+00  1.70429793e-15  0.00000000e+00 
 3.19853049e+03  2.00737071e-15  0.00000000e+00  1.69269323e-15  0.00000000e+00 
 3.27228774e+03  2.00299658e-15  0.00000000e+00  1.68153038e-15  0.00000000e+00 
 3.34774581e+03  1.99880848e-15  0.00000000e+00  1.67079493e-15  0.00000000e+00 
 3.42494392e+03  1.99479883e-15  0.00000000e+00  1.66047266e-15  0.00000000e+00 
 3.50392221e+03  1.99096036e-15  0.00000000e+00  1.65054983e-15  0.00000000e+00 
 3.58472171e+03  1.98728605e-15  0.00000000e+00  1.64101285e-15  0.00000000e+00 
 3.66738442e+03  1.98376916e-15  0.00000000e+00  1.63184851e-15  0.00000000e+00 
 3.75195331e+03  1.98040318e-15  0.00000000e+00  1.62304397e-15  0.00000000e+00 
 3.83847234e+03  1.97718188e-15  0.00000000e+00  1.61458677e-15  0.00000000e+00 
 3.92698648e+03  1.97409925e-15  0.00000000e+00  1.60646460e-15  0.00000000e+00 
 4.01754173e+03  1.97114951e-15  0.00000000e+00  1.59866571e-15  0.00000000e+00 
 4.11018515e+03  1.96832712e-15  0.00000000e+00  1.59117846e-15  0.00000000e+00 
 4.20496491e+03  1.96562675e-15  0.00000000e+00  1.58399167e-15  0.00000000e+00 
 4.30193027e+03  1.96304326e-15  0.00000000e+00  1.57709443e-15  0.00000000e+00 
 4.40113162e+03  1.96057175e-15  0.00000000e+00  1.57047617e-15  0.00000000e+00 
 4.50262052e+03  1.95820748e-15  0.00000000e+00  1.56412654e-15  0.00000000e+00 
 4.60644974e+03  1.95594592e-15  0.00000000e+00  1.55803564e-15  0.00000000e+00 
 4.71267322e+03  1.95378272e-15  0.00000000e+00  1.55219372e-15  0.00000000e+00 
 4.82134619e+03  1.95171371e-15  0.00000000e+00  1.54659147e-15  0.00000000e+00 
 4.93252513e+03  1.94973487e-15  0.00000000e+00  1.54121978e-15  0.00000000e+00 
 5.04626783e+03  1.94784233e-15  0.00000000e+00  1.53606989e-15  0.00000000e+00 
 5.16263340e+03  1.94603244e-15  0.00000000e+00  1.53113323e-15  0.00000000e+00 
 5.28168234e+03  1.94430164e-15  0.00000000e+00  1.52640164e-15  0.00000000e+00 
 5.40347650e+03  1.94264654e-15  0.00000000e+00  1.52186710e-15  0.00000000e+00 
 5.52807921e+03  1.94106390e-15  0.00000000e+00  1.51752195e-15  0.00000000e+00 
 5.65555523e+03  1.93955059e-15  0.00000000e+00  1.51335875e-15  0.00000000e+00 
 5.78597080e+03  1.93810362e-15  0.00000000e+00  1.50937034e-15  0.00000000e+00 
 5.91939372e+03  1.93672015e-15  0.00000000e+00  1.50554976e-15  0.00000000e+00 
 6.05589334e+03  1.93539741e-15  0.00000000e+00  1.50189033e-15  0.00000000e+00 
 6.19554061e+03  1.93413278e-15  0.00000000e+00  1.49838563e-15  0.00000000e+00 
 6.33840810e+03  1.93292375e-15  0.00000000e+00  1.49502940e-15  0.00000000e+00 
 6.48457008e+03  1.93176790e-15  0.00000000e+00  1.49181569e-15  0.00000000e+00 
 6.63410251e+03  1.93066293e-15  0.00000000e+00  1.48873869e-15  0.00000000e+00 
 6.78708313e+03  1.92960661e-15  0.00000000e+00  1.48579287e-15  0.00000000e+00 
 6.94359143e+03  1.92859684e-15  0.00000000e+00  1.48297286e-15  0.00000000e+00 
 7.10370877e+03  1.92763158e-15  0.00000000e+00  1.48027349e-15  0.00000000e+00 
 7.26751838e+03  1.92670888e-15  0.00000000e+00  1.47768979e-15  0.00000000e+00 
 7.43510539e+03  1.92582691e-15  0.00000000e+00  1.47521702e-15  0.00000000e+00 
 7.60655691e+03  1.92498387e-15  0.00000000e+00  1.47285055e-15  0.00000000e+00 
 7.78196206e+03  1.92417806e-15  0.00000000e+00  1.47058599e-15  0.00000000e+00 
 7.96141200e+03  1.92340785e-15  0.00000000e+00  1.46841909e-15  0.00000000e+00 
 8.14500001e+03  1.92267168e-15  0.00000000e+00  1.46634577e-15  0.00000000e+00 
 8.33282151e+03  1.92196806e-15  0.00000000e+00  1.46436210e-15  0.00000000e+00 
 8.52497412e+03  1.92129556e-15  0.00000000e+00  1.46246431e-15  0.00000000e+00 
 8.72155772e+03  1.92065281e-15  0.00000000e+00  1.46064880e-15  0.00000000e+00 
 8.92267449e+03  1.92003852e-15  0.00000000e+00  1.45891209e-15  0.00000000e+00 
 9.12842895e+03  1.91945142e-15  0.00000000e+00  1.45725084e-15  0.00000000e+00 
 9.33892805e+03  1.91889031e-15  0.00000000e+00  1.45566186e-15  0.00000000e+00 
 9.55428121e+03  1.91835407e-15  0.00000000e+00  1.45414207e-15  0.00000000e+00 
 9.77460036e+03  1.91784159e-15  0.00000000e+00  1.45268853e-15  0.00000000e+00 
 1.00000000e+04  1.91735182e-15  0.00000000e+00  1.45129841e-15  0.00000000e+00 
 1.02305973e+04  1.91688376e-15  0.00000000e+00  1.44996900e-15  0.00000000e+00 
 1.04665121e+04  1.91643646e-15  0.00000000e+00  1.44869770e-15  0.00000000e+00 
 1.07078670e+04  1.91600900e-15  0.00000000e+00  1.44748201e-15  0.00000000e+00 
 1.09547876e+04  1.91560050e-15  0.00000000e+00  1.44631954e-15  0.00000000e+00 
 1.12074020e+04  1.91521013e-15  0.00000000e+00  1.44520802e-15  0.00000000e+00 
 1.14658417e+04  1.91483709e-15  0.00000000e+00  1.44414523e-15  0.00000000e+00 
 1.17302409e+04  1.91448060e-15  0.00000000e+00  1.44312908e-15  0.00000000e+00 
 1.20007371e+04  1.91413994e-15  0.00000000e+00  1.44215755e-15  0.00000000e+00 
 1.22774708e+04  1.91381441e-15  0.00000000e+00  1.44122871e-15  0.00000000e+00 
 1.25605860e+04  1.91350334e-15  0.00000000e+00  1.44034070e-15  0.00000000e+00 
 1.28502297e+04  1.91320608e-15  0.00000000e+00  1.43949176e-15  0.00000000e+00 
 1.31465525e+04  1.91292203e-15  0.00000000e+00  1.43868019e-15  0.00000000e+00 
 1.34497085e+04  1.91265060e-15  0.00000000e+00  1.43790436e-15  0.00000000e+00 
 1.37598551e+04  1.91239123e-15  0.00000000e+00  1.43716272e-15  0.00000000e+00 
 1.40771537e+04  1.91214339e-15  0.00000000e+00  1.43645377e-15  0.00000000e+00 
 1.44017690e+04  1.91190657e-15  0.00000000e+00  1.43577610e-15  0.00000000e+00 
 1.47338699e+04  1.91168028e-15  0.00000000e+00  1.43512833e-15  0.00000000e+00 
 1.50736290e+04  1.91146404e-15  0.00000000e+00  1.43450916e-15  0.00000000e+00 
 1.54212228e+04  1.91125743e-15  0.00000000e+00  1.43391733e-15  0.00000000e+00 
 1.57768320e+04  1.91106000e-15  0.00000000e+00  1.43335166e-15  0.00000000e+00 
 1.61406415e+04  1.91087135e-15  0.00000000e+00  1.43281099e-15  0.00000000e+00 
 1.65128404e+04  1.91069109e-15  0.00000000e+00  1.43229422e-15  0.00000000e+00 
 1.68936220e+04  1.91051885e-15  0.00000000e+00  1.43180031e-15  0.00000000e+00 
 1.72831844e+04  1.91035427e-15  0.00000000e+00  1.43132826e-15  0.00000000e+00 
 1.76817299e+04  1.91019702e-15  0.00000000e+00  1.43087710e-15  0.00000000e+00 
 1.80894658e+04  1.91004676e-15  0.00000000e+00  1.43044592e-15  0.00000000e+00 
 1.85066040e+04  1.90990319e-15  0.00000000e+00  1.43003384e-15  0.00000000e+00 
 1.89333613e+04  1.90976601e-15  0.00000000e+00  1.42964001e-15  0.00000000e+00 
 1.93699595e+04  1.90963493e-15  0.00000000e+00  1.42926363e-15  0.00000000e+00 
 1.98166255e+04  1.90950969e-15  0.00000000e+00  1.42890393e-15  0.00000000e+00 
 2.02735916e+04  1.90939002e-15  0.00000000e+00  1.42856019e-15  0.00000000e+00 
 2.07410951e+04  1.90927568e-15  0.00000000e+00  1.42823168e-15  0.00000000e+00 
 2.12193792e+04  1.90916643e-15  0.00000000e+00  1.42791775e-15  0.00000000e+00 
 2.17086923e+04  1.90906204e-15  0.00000000e+00  1.42761775e-15  0.00000000e+00 
 2.22092889e+04  1.90896230e-15  0.00000000e+00  1.42733105e-15  0.00000000e+00 
 2.27214291e+04  1.90886700e-15  0.00000000e+00  1.42705709e-15  0.00000000e+00 
 2.32453791e+04  1.90877594e-15  0.00000000e+00  1.42679528e-15  0.00000000e+00 
 2.37814113e+04  1.90868894e-15  0.00000000e+00  1.42654510e-15  0.00000000e+00 
 2.43298042e+04  1.90860582e-15  0.00000000e+00  1.42630603e-15  0.00000000e+00 
 2.48908429e+04  1.90852639e-15  0.00000000e+00  1.42607758e-15  0.00000000e+00 
 2.54648190e+04  1.90845050e-15  0.00000000e+00  1.42585927e-15  0.00000000e+00 
 2.60520309e+04  1.90837799e-15  0.00000000e+00  1.42565067e-15  0.00000000e+00 
 2.66527837e+04  1.90830871e-15  0.00000000e+00  1.42545133e-15  0.00000000e+00 
 2.72673897e+04  1.90824252e-15  0.00000000e+00  1.42526085e-15  0.00000000e+00 
 2.78961683e+04  1.90817927e-15  0.00000000e+00  1.42507884e-15  0.00000000e+00 
 2.85394464e+04  1.90811884e-15  0.00000000e+00  1.42490492e-15  0.00000000e+00 
 2.91975583e+04  1.90806111e-15  0.00000000e+00  1.42473873e-15  0.00000000e+00 
 2.98708461e+04  1.90800594e-15  0.00000000e+00  1.42457994e-15  0.00000000e+00 
 3.05596598e+04  1.90795323e-15  0.00000000e+00  1.42442820e-15  0.00000000e+00 
 3.12643573e+04  1.90790287e-15  0.00000000e+00  1.42428321e-15  0.00000000e+00 
 3.19853049e+04  1.90785476e-15  0.00000000e+00  1.42414467e-15  0.00000000e+00 
 3.27228774e+04  1.90780878e-15  0.00000000e+00  1.42401230e-15  0.00000000e+00 
 3.34774581e+04  1.90776486e-15  0.00000000e+00  1.42388581e-15  0.00000000e+00 
 3.42494392e+04  1.90772289e-15  0.00000000e+00  1.42376495e-15  0.00000000e+00 
 3.50392221e+04  1.90768279e-15  0.00000000e+00  1.42364946e-15  0.00000000e+00 
 3.58472171e+04  1.90764448e-15  0.00000000e+00  1.42353912e-15  0.00000000e+00 
 3.66738442e+04  1.90760787e-15  0.00000000e+00  1.42343368e-15  0.00000000e+00 
 3.75195331e+04  1.90757290e-15  0.00000000e+00  1.42333294e-15  0.00000000e+00 
 3.83847234e+04  1.90753948e-15  0.00000000e+00  1.42323669e-15  0.00000000e+00 
 3.92698648e+04  1.90750756e-15  0.00000000e+00  1.42314471e-15  0.00000000e+00 
 4.01754173e+04  1.90747705e-15  0.00000000e+00  1.42305683e-15  0.00000000e+00 
 4.11018515e+04  1.90744791e-15  0.00000000e+00  1.42297287e-15  0.00000000e+00 
 4.20496491e+04  1.90742006e-15  0.00000000e+00  1.42289264e-15  0.00000000e+00 
 4.30193027e+04  1.90739345e-15  0.00000000e+00  1.42281598e-15  0.00000000e+00 
 4.40113162e+04  1.90736803e-15  0.00000000e+00  1.42274274e-15  0.00000000e+00 
 4.50262052e+04  1.90734374e-15  0.00000000e+00  1.42267276e-15  0.00000000e+00 
 4.60644974e+04  1.90732054e-15  0.00000000e+00  1.42260589e-15  0.00000000e+00 
 4.71267322e+04  1.90729837e-15  0.00000000e+00  1.42254200e-15  0.00000000e+00 
 4.82134619e+04  1.90727718e-15  0.00000000e+00  1.42248096e-15  0.00000000e+00 
 4.93252513e+04  1.90725695e-15  0.00000000e+00  1.42242264e-15  0.00000000e+00 
 5.04626783e+04  1.90723761e-15  0.00000000e+00  1.42236691e-15  0.00000000e+00 
 5.16263340e+04  1.90721913e-15  0.00000000e+00  1.42231367e-15  0.00000000e+00 
 5.28168234e+04  1.90720148e-15  0.00000000e+00  1.42226279e-15  0.00000000e+00 
 5.40347650e+04  1.90718461e-15  0.00000000e+00  1.42221419e-15  0.00000000e+00 
 5.52807921e+04  1.90716850e-15  0.00000000e+00  1.42216775e-15  0.00000000e+00 
 5.65555523e+04  1.90715310e-15  0.00000000e+00  1.42212337e-15  0.00000000e+00 
 5.78597080e+04  1.90713839e-15  0.00000000e+00  1.42208098e-15  0.00000000e+00 
 5.91939372e+04  1.90712434e-15  0.00000000e+00  1.42204047e-15  0.00000000e+00 
 6.05589334e+04  1.90711091e-15  0.00000000e+00  1.42200177e-15  0.00000000e+00 
 6.19554061e+04  1.90709808e-15  0.00000000e+00  1.42196479e-15  0.00000000e+00 
 6.33840810e+04  1.90708582e-15  0.00000000e+00  1.42192946e-15  0.00000000e+00 
 6.48457008e+04  1.90707411e-15  0.00000000e+00  1.42189571e-15  0.00000000e+00 
 6.63410251e+04  1.90706292e-15  0.00000000e+00  1.42186346e-15  0.00000000e+00 
 6.78708313e+04  1.90705223e-15  0.00000000e+00  1.42183264e-15  0.00000000e+00 
 6.94359143e+04  1.90704202e-15  0.00000000e+00  1.42180320e-15  0.00000000e+00 
 7.10370877e+04  1.90703226e-15  0.00000000e+00  1.42177507e-15  0.00000000e+00 
 7.26751838e+04  1.90702293e-15  0.00000000e+00  1.42174820e-15  0.00000000e+00 
 7.43510539e+04  1.90701402e-15  0.00000000e+00  1.42172252e-15  0.00000000e+00 
 7.60655691e+04  1.90700551e-15  0.00000000e+00  1.42169798e-15  0.00000000e+00 
 7.78196206e+04  1.90699738e-15  0.00000000e+00  1.42167454e-15  0.00000000e+00 
 7.96141200e+04  1.90698961e-15  0.00000000e+00  1.42165215e-15  0.00000000e+00 
 8.14500001e+04  1.90698219e-15  0.00000000e+00  1.42163075e-15  0.00000000e+00 
 8.33282151e+04  1.90697509e-15  0.00000000e+00  1.42161031e-15  0.00000000e+00 
 8.52497412e+04  1.90696832e-15  0.00000000e+00  1.42159078e-15  0.00000000e+00 
 8.72155772e+04  1.90696184e-15  0.00000000e+00  1.42157211e-15  0.00000000e+00 
 8.92267449e+04  1.90695566e-15  0.00000000e+00  1.42155428e-15  0.00000000e+00 
 9.12842895e+04  1.90694975e-15  0.00000000e+00  1.42153725e-15  0.00000000e+00 
 9.33892805e+04  1.90694410e-15  0.00000000e+00  1.42152097e-15  0.00000000e+00 
 9.55428121e+04  1.90693870e-15  0.00000000e+00  1.42150542e-15  0.00000000e+00 
 9.77460036e+04  1.90693355e-15  0.00000000e+00  1.42149056e-15  0.00000000e+00 
 1.00000000e+05  1.90692862e-15  0.00000000e+00  1.42147637e-15  0.00000000e+00 
 1.02305973e+05  1.90692392e-15  0.00000000e+00  1.42146281e-15  0.00000000e+00 
 1.04665121e+05  1.90691942e-15  0.00000000e+00  1.42144985e-15  0.00000000e+00 
 1.07078670e+05  1.90691513e-15  0.00000000e+00  1.42143747e-15  0.00000000e+00 
 1.09547876e+05  1.90691102e-15  0.00000000e+00  1.42142564e-15  0.00000000e+00 
 1.12074020e+05  1.90690710e-15  0.00000000e+00  1.42141434e-15  0.00000000e+00 
 1.14658417e+05  1.90690335e-15  0.00000000e+00  1.42140354e-15  0.00000000e+00 
 1.17302409e+05  1.90689977e-15  0.00000000e+00  1.42139323e-15  0.00000000e+00 
 1.20007371e+05  1.90689635e-15  0.00000000e+00  1.42138337e-15  0.00000000e+00 
 1.22774708e+05  1.90689309e-15  0.00000000e+00  1.42137396e-15  0.00000000e+00 
 1.25605860e+05  1.90688997e-15  0.00000000e+00  1.42136496e-15  0.00000000e+00 
 1.28502297e+05  1.90688698e-15  0.00000000e+00  1.42135636e-15  0.00000000e+00 
 1.31465525e+05  1.90688413e-15  0.00000000e+00  1.42134815e-15  0.00000000e+00 
 1.34497085e+05  1.90688141e-15  0.00000000e+00  1.42134031e-15  0.00000000e+00 
 1.37598551e+05  1.90687881e-15  0.00000000e+00  1.42133281e-15  0.00000000e+00 
 1.40771537e+05  1.90687632e-15  0.00000000e+00  1.42132565e-15  0.00000000e+00 
 1.44017690e+05  1.90687395e-15  0.00000000e+00  1.42131880e-15  0.00000000e+00 
 1.47338699e+05  1.90687168e-15  0.00000000e+00  1.42131227e-15  0.00000000e+00 
 1.50736290e+05  1.90686951e-15  0.00000000e+00  1.42130602e-15  0.00000000e+00 
 1.54212228e+05  1.90686744e-15  0.00000000e+00  1.42130005e-15  0.00000000e+00 
 1.57768320e+05  1.90686546e-15  0.00000000e+00  1.42129435e-15  0.00000000e+00 
 1.61406415e+05  1.90686357e-15  0.00000000e+00  1.42128890e-15  0.00000000e+00 
 1.65128404e+05  1.90686176e-15  0.00000000e+00  1.42128370e-15  0.00000000e+00 
 1.68936220e+05  1.90686004e-15  0.00000000e+00  1.42127872e-15  0.00000000e+00 
 1.72831844e+05  1.90685839e-15  0.00000000e+00  1.42127397e-15  0.00000000e+00 
 1.76817299e+05  1.90685681e-15  0.00000000e+00  1.42126943e-15  0.00000000e+00 
 1.80894658e+05  1.90685531e-15  0.00000000e+00  1.42126510e-15  0.00000000e+00 
 1.85066040e+05  1.90685387e-15  0.00000000e+00  1.42126095e-15  0.00000000e+00 
 1.89333613e+05  1.90685250e-15  0.00000000e+00  1.42125699e-15  0.00000000e+00 
 1.93699595e+05  1.90685118e-15  0.00000000e+00  1.42125321e-15  0.00000000e+00 
 1.98166255e+05  1.90684993e-15  0.00000000e+00  1.42124960e-15  0.00000000e+00 
 2.02735916e+05  1.90684873e-15  0.00000000e+00  1.42124615e-15  0.00000000e+00 
 2.07410951e+05  1.90684759e-15  0.00000000e+00  1.42124285e-15  0.00000000e+00 
 2.12193792e+05  1.90684649e-15  0.00000000e+00  1.42123970e-15  0.00000000e+00 
 2.17086923e+05  1.90684545e-15  0.00000000e+00  1.42123668e-15  0.00000000e+00 
 2.22092889e+05  1.90684445e-15  0.00000000e+00  1.42123381e-15  0.00000000e+00 
 2.27214291e+05  1.90684349e-15  0.00000000e+00  1.42123106e-15  0.00000000e+00 
 2.32453791e+05  1.90684258e-15  0.00000000e+00  1.42122843e-15  0.00000000e+00 
 2.37814113e+05  1.90684171e-15  0.00000000e+00  1.42122592e-15  0.00000000e+00 
 2.43298042e+05  1.90684088e-15  0.00000000e+00  1.42122353e-15  0.00000000e+00 
 2.48908429e+05  1.90684008e-15  0.00000000e+00  1.42122124e-15  0.00000000e+00 
 2.54648190e+05  1.90683932e-15  0.00000000e+00  1.42121905e-15  0.00000000e+00 
 2.60520309e+05  1.90683860e-15  0.00000000e+00  1.42121696e-15  0.00000000e+00 
 2.66527837e+05  1.90683790e-15  0.00000000e+00  1.42121496e-15  0.00000000e+00 
 2.72673897e+05  1.90683724e-15  0.00000000e+00  1.42121305e-15  0.00000000e+00 
 2.78961683e+05  1.90683661e-15  0.00000000e+00  1.42121123e-15  0.00000000e+00 
 2.85394464e+05  1.90683600e-15  0.00000000e+00  1.42120948e-15  0.00000000e+00 
 2.91975583e+05  1.90683542e-15  0.00000000e+00  1.42120782e-15  0.00000000e+00 
 2.98708461e+05  1.90683487e-15  0.00000000e+00  1.42120623e-15  0.00000000e+00 
 3.05596598e+05  1.90683434e-15  0.00000000e+00  1.42120471e-15  0.00000000e+00 
 3.12643573e+05  1.90683384e-15  0.00000000e+00  1.42120326e-15  0.00000000e+00 
 3.19853049e+05  1.90683336e-15  0.00000000e+00  1.42120187e-15  0.00000000e+00 
 3.27228774e+05  1.90683290e-15  0.00000000e+00  1.42120055e-15  0.00000000e+00 
 3.34774581e+05  1.90683246e-15  0.00000000e+00  1.42119928e-15  0.00000000e+00 
 3.42494392e+05  1.90683204e-15  0.00000000e+00  1.42119807e-15  0.00000000e+00 
 3.50392221e+05  1.90683164e-15  0.00000000e+00  1.42119692e-15  0.00000000e+00 
 3.58472171e+05  1.90683125e-15  0.00000000e+00  1.42119581e-15  0.00000000e+00 
 3.66738442e+05  1.90683089e-15  0.00000000e+00  1.42119476e-15  0.00000000e+00 
 3.75195331e+05  1.90683053e-15  0.00000000e+00  1.42119375e-15  0.00000000e+00 
 3.83847234e+05  1.90683020e-15  0.00000000e+00  1.42119279e-15  0.00000000e+00 
 3.92698648e+05  1.90682988e-15  0.00000000e+00  1.42119187e-15  0.00000000e+00 
 4.01754173e+05  1.90682957e-15  0.00000000e+00  1.42119099e-15  0.00000000e+00 
 4.11018515e+05  1.90682928e-15  0.00000000e+00  1.42119015e-15  0.00000000e+00 
 4.20496491e+05  1.90682900e-15  0.00000000e+00  1.42118934e-15  0.00000000e+00 
 4.30193027e+05  1.90682874e-15  0.00000000e+00  1.42118858e-15  0.00000000e+00 
 4.40113162e+05  1.90682848e-15  0.00000000e+00  1.42118785e-15  0.00000000e+00 
 4.50262052e+05  1.90682824e-15  0.00000000e+00  1.42118715e-15  0.00000000e+00 
 4.60644974e+05  1.90682800e-15  0.00000000e+00  1.42118648e-15  0.00000000e+00 
 4.71267322e+05  1.90682778e-15  0.00000000e+00  1.42118584e-15  0.00000000e+00 
 4.82134619e+05  1.90682757e-15  0.00000000e+00  1.42118523e-15  0.00000000e+00 
 4.93252513e+05  1.90682736e-15  0.00000000e+00  1.42118464e-15  0.00000000e+00 
 5.04626783e+05  1.90682717e-15  0.00000000e+00  1.42118409e-15  0.00000000e+00 
 5.16263340e+05  1.90682698e-15  0.00000000e+00  1.42118356e-15  0.00000000e+00 
 5.28168234e+05  1.90682681e-15  0.00000000e+00  1.42118305e-15  0.00000000e+00 
 5.40347650e+05  1.90682664e-15  0.00000000e+00  1.42118256e-15  0.00000000e+00 
 5.52807921e+05  1.90682647e-15  0.00000000e+00  1.42118210e-15  0.00000000e+00 
 5.65555523e+05  1.90682632e-15  0.00000000e+00  1.42118165e-15  0.00000000e+00 
 5.78597080e+05  1.90682617e-15  0.00000000e+00  1.42118123e-15  0.00000000e+00 
 5.91939372e+05  1.90682603e-15  0.00000000e+00  1.42118083e-15  0.00000000e+00 
 6.05589334e+05  1.90682589e-15  0.00000000e+00  1.42118044e-15  0.00000000e+00 
 6.19554061e+05  1.90682576e-15  0.00000000e+00  1.42118007e-15  0.00000000e+00 
 6.33840810e+05  1.90682564e-15  0.00000000e+00  1.42117972e-15  0.00000000e+00 
 6.48457008e+05  1.90682552e-15  0.00000000e+00  1.42117938e-15  0.00000000e+00 
 6.63410251e+05  1.90682540e-15  0.00000000e+00  1.42117906e-15  0.00000000e+00 
 6.78708313e+05  1.90682530e-15  0.00000000e+00  1.42117875e-15  0.00000000e+00 
 6.94359143e+05  1.90682519e-15  0.00000000e+00  1.42117845e-15  0.00000000e+00 
