 frequency       v(inoise_spectrum) v(onoise_spectrum)
 3.99791755e+00  1.65139566e-06  7.62690946e-05 
 4.09010845e+00  1.63288670e-06  7.54142558e-05 
 4.18442524e+00  1.61458988e-06  7.45692147e-05 
 4.28091696e+00  1.59650283e-06  7.37338614e-05 
 4.37963375e+00  1.57862320e-06  7.29080872e-05 
 4.48062692e+00  1.56094866e-06  7.20917849e-05 
 4.58394897e+00  1.54347691e-06  7.12848483e-05 
 4.68965359e+00  1.52620568e-06  7.04871725e-05 
 4.79779574e+00  1.50913274e-06  6.96986538e-05 
 4.90843161e+00  1.49225585e-06  6.89191897e-05 
 5.02161872e+00  1.47557282e-06  6.81486788e-05 
 5.13741589e+00  1.45908149e-06  6.73870210e-05 
 5.25588331e+00  1.44277971e-06  6.66341172e-05 
 5.37708256e+00  1.42666536e-06  6.58898695e-05 
 5.50107663e+00  1.41073635e-06  6.51541811e-05 
 5.62792997e+00  1.39499061e-06  6.44269563e-05 
 5.75770852e+00  1.37942608e-06  6.37081007e-05 
 5.89047972e+00  1.36404074e-06  6.29975206e-05 
 6.02631259e+00  1.34883260e-06  6.22951238e-05 
 6.16527773e+00  1.33379967e-06  6.16008187e-05 
 6.30744737e+00  1.31894000e-06  6.09145152e-05 
 6.45289540e+00  1.30425166e-06  6.02361240e-05 
 6.60169743e+00  1.28973274e-06  5.95655567e-05 
 6.75393078e+00  1.27538134e-06  5.89027263e-05 
 6.90967460e+00  1.26119561e-06  5.82475464e-05 
 7.06900983e+00  1.24717370e-06  5.75999318e-05 
 7.23201929e+00  1.23331378e-06  5.69597982e-05 
 7.39878770e+00  1.21961405e-06  5.63270624e-05 
 7.56940175e+00  1.20607272e-06  5.57016421e-05 
 7.74395011e+00  1.19268805e-06  5.50834557e-05 
 7.92252350e+00  1.17945828e-06  5.44724230e-05 
 8.10521476e+00  1.16638169e-06  5.38684643e-05 
 8.29211882e+00  1.15345658e-06  5.32715011e-05 
 8.48333284e+00  1.14068127e-06  5.26814556e-05 
 8.67895620e+00  1.12805410e-06  5.20982511e-05 
 8.87909059e+00  1.11557343e-06  5.15218115e-05 
 9.08384002e+00  1.10323762e-06  5.09520619e-05 
 9.29331091e+00  1.09104508e-06  5.03889281e-05 
 9.50761215e+00  1.07899421e-06  4.98323367e-05 
 9.72685512e+00  1.06708345e-06  4.92822152e-05 
 9.95115377e+00  1.05531125e-06  4.87384920e-05 
 1.01806247e+01  1.04367606e-06  4.82010962e-05 
 1.04153871e+01  1.03217639e-06  4.76699579e-05 
 1.06555632e+01  1.02081073e-06  4.71450078e-05 
 1.09012776e+01  1.00957760e-06  4.66261775e-05 
 1.11526581e+01  9.98475533e-07  4.61133994e-05 
 1.14098354e+01  9.87503088e-07  4.56066066e-05 
 1.16729431e+01  9.76658833e-07  4.51057331e-05 
 1.19421180e+01  9.65941356e-07  4.46107135e-05 
 1.22175000e+01  9.55349259e-07  4.41214833e-05 
 1.24992323e+01  9.44881161e-07  4.36379788e-05 
 1.27874612e+01  9.34535698e-07  4.31601367e-05 
 1.30823366e+01  9.24311522e-07  4.26878948e-05 
 1.33840117e+01  9.14207297e-07  4.22211915e-05 
 1.36926434e+01  9.04221708e-07  4.17599657e-05 
 1.40083921e+01  8.94353450e-07  4.13041573e-05 
 1.43314218e+01  8.84601236e-07  4.08537068e-05 
 1.46619005e+01  8.74963794e-07  4.04085554e-05 
 1.50000000e+01  8.65439866e-07  3.99686447e-05 
 1.53458959e+01  8.56028208e-07  3.95339175e-05 
 1.56997682e+01  8.46727591e-07  3.91043168e-05 
 1.60618006e+01  8.37536800e-07  3.86797866e-05 
 1.64321814e+01  8.28454636e-07  3.82602711e-05 
 1.68111030e+01  8.19479910e-07  3.78457157e-05 
 1.71987625e+01  8.10611449e-07  3.74360659e-05 
 1.75953613e+01  8.01848096e-07  3.70312683e-05 
 1.80011056e+01  7.93188702e-07  3.66312697e-05 
 1.84162062e+01  7.84632136e-07  3.62360178e-05 
 1.88408790e+01  7.76177278e-07  3.58454609e-05 
 1.92753446e+01  7.67823021e-07  3.54595476e-05 
 1.97198288e+01  7.59568271e-07  3.50782273e-05 
 2.01745627e+01  7.51411947e-07  3.47014501e-05 
 2.06397827e+01  7.43352981e-07  3.43291665e-05 
 2.11157305e+01  7.35390315e-07  3.39613276e-05 
 2.16026535e+01  7.27522907e-07  3.35978850e-05 
 2.21008049e+01  7.19749723e-07  3.32387911e-05 
 2.26104435e+01  7.12069744e-07  3.28839985e-05 
 2.31318342e+01  7.04481962e-07  3.25334605e-05 
 2.36652481e+01  6.96985380e-07  3.21871311e-05 
 2.42109623e+01  6.89579012e-07  3.18449646e-05 
 2.47692605e+01  6.82261885e-07  3.15069158e-05 
 2.53404330e+01  6.75033037e-07  3.11729402e-05 
 2.59247765e+01  6.67891516e-07  3.08429938e-05 
 2.65225949e+01  6.60836381e-07  3.05170329e-05 
 2.71341987e+01  6.53866704e-07  3.01950144e-05 
 2.77599060e+01  6.46981564e-07  2.98768957e-05 
 2.84000420e+01  6.40180055e-07  2.95626348e-05 
 2.90549393e+01  6.33461278e-07  2.92521899e-05 
 2.97249383e+01  6.26824345e-07  2.89455200e-05 
 3.04103874e+01  6.20268379e-07  2.86425843e-05 
 3.11116427e+01  6.13792514e-07  2.83433425e-05 
 3.18290688e+01  6.07395891e-07  2.80477548e-05 
 3.25630385e+01  6.01077663e-07  2.77557820e-05 
 3.33139333e+01  5.94836992e-07  2.74673851e-05 
 3.40821437e+01  5.88673050e-07  2.71825256e-05 
 3.48680687e+01  5.82585019e-07  2.69011655e-05 
 3.56721169e+01  5.76572089e-07  2.66232671e-05 
 3.64947063e+01  5.70633459e-07  2.63487932e-05 
 3.73362644e+01  5.64768339e-07  2.60777071e-05 
 3.81972285e+01  5.58975946e-07  2.58099723e-05 
 3.90780463e+01  5.53255507e-07  2.55455528e-05 
 3.99791755e+01  5.47606258e-07  2.52844131e-05 
 4.09010845e+01  5.42027442e-07  2.50265178e-05 
 4.18442524e+01  5.36518312e-07  2.47718323e-05 
 4.28091696e+01  5.31078130e-07  2.45203220e-05 
 4.37963375e+01  5.25706165e-07  2.42719528e-05 
 4.48062692e+01  5.20401693e-07  2.40266910e-05 
 4.58394897e+01  5.15164002e-07  2.37845033e-05 
 4.68965359e+01  5.09992383e-07  2.35453566e-05 
 4.79779574e+01  5.04886139e-07  2.33092183e-05 
 4.90843161e+01  4.99844579e-07  2.30760560e-05 
 5.02161872e+01  4.94867020e-07  2.28458378e-05 
 5.13741589e+01  4.89952786e-07  2.26185319e-05 
 5.25588331e+01  4.85101208e-07  2.23941072e-05 
 5.37708256e+01  4.80311626e-07  2.21725325e-05 
 5.50107663e+01  4.75583387e-07  2.19537772e-05 
 5.62792997e+01  4.70915843e-07  2.17378109e-05 
 5.75770852e+01  4.66308355e-07  2.15246036e-05 
 5.89047972e+01  4.61760291e-07  2.13141253e-05 
 6.02631259e+01  4.57271024e-07  2.11063467e-05 
 6.16527773e+01  4.52839936e-07  2.09012385e-05 
 6.30744737e+01  4.48466415e-07  2.06987718e-05 
 6.45289540e+01  4.44149853e-07  2.04989180e-05 
 6.60169743e+01  4.39889652e-07  2.03016486e-05 
 6.75393078e+01  4.35685219e-07  2.01069356e-05 
 6.90967460e+01  4.31535966e-07  1.99147512e-05 
 7.06900983e+01  4.27441314e-07  1.97250677e-05 
 7.23201929e+01  4.23400686e-07  1.95378577e-05 
 7.39878770e+01  4.19413514e-07  1.93530941e-05 
 7.56940175e+01  4.15479235e-07  1.91707502e-05 
 7.74395011e+01  4.11597293e-07  1.89907992e-05 
 7.92252350e+01  4.07767134e-07  1.88132147e-05 
 8.10521476e+01  4.03988215e-07  1.86379705e-05 
 8.29211882e+01  4.00259993e-07  1.84650407e-05 
 8.48333284e+01  3.96581934e-07  1.82943994e-05 
 8.67895620e+01  3.92953508e-07  1.81260211e-05 
 8.87909059e+01  3.89374192e-07  1.79598804e-05 
 9.08384002e+01  3.85843464e-07  1.77959521e-05 
 9.29331091e+01  3.82360811e-07  1.76342112e-05 
 9.50761215e+01  3.78925724e-07  1.74746329e-05 
 9.72685512e+01  3.75537698e-07  1.73171926e-05 
 9.95115377e+01  3.72196234e-07  1.71618657e-05 
 1.01806247e+02  3.68900837e-07  1.70086280e-05 
 1.04153871e+02  3.65651015e-07  1.68574552e-05 
 1.06555632e+02  3.62446285e-07  1.67083233e-05 
 1.09012776e+02  3.59286164e-07  1.65612086e-05 
 1.11526581e+02  3.56170175e-07  1.64160871e-05 
 1.14098354e+02  3.53097847e-07  1.62729354e-05 
 1.16729431e+02  3.50068712e-07  1.61317299e-05 
 1.19421180e+02  3.47082304e-07  1.59924473e-05 
 1.22175000e+02  3.44138164e-07  1.58550642e-05 
 1.24992323e+02  3.41235837e-07  1.57195576e-05 
 1.27874612e+02  3.38374870e-07  1.55859044e-05 
 1.30823366e+02  3.35554816e-07  1.54540815e-05 
 1.33840117e+02  3.32775231e-07  1.53240662e-05 
 1.36926434e+02  3.30035673e-07  1.51958357e-05 
 1.40083921e+02  3.27335708e-07  1.50693671e-05 
 1.43314218e+02  3.24674901e-07  1.49446378e-05 
 1.46619005e+02  3.22052823e-07  1.48216252e-05 
 1.50000000e+02  3.19469048e-07  1.47003068e-05 
 1.53458959e+02  3.16923155e-07  1.45806599e-05 
 1.56997682e+02  3.14414724e-07  1.44626621e-05 
 1.60618006e+02  3.11943339e-07  1.43462910e-05 
 1.64321814e+02  3.09508588e-07  1.42315240e-05 
 1.68111030e+02  3.07110061e-07  1.41183388e-05 
 1.71987625e+02  3.04747354e-07  1.40067129e-05 
 1.75953613e+02  3.02420064e-07  1.38966239e-05 
 1.80011056e+02  3.00127789e-07  1.37880493e-05 
 1.84162062e+02  2.97870135e-07  1.36809666e-05 
 1.88408790e+02  2.95646707e-07  1.35753534e-05 
 1.92753446e+02  2.93457114e-07  1.34711871e-05 
 1.97198288e+02  2.91300970e-07  1.33684451e-05 
 2.01745627e+02  2.89177888e-07  1.32671048e-05 
 2.06397827e+02  2.87087487e-07  1.31671435e-05 
 2.11157305e+02  2.85029387e-07  1.30685384e-05 
 2.16026535e+02  2.83003212e-07  1.29712667e-05 
 2.21008049e+02  2.81008588e-07  1.28753054e-05 
 2.26104435e+02  2.79045145e-07  1.27806314e-05 
 2.31318342e+02  2.77112512e-07  1.26872217e-05 
 2.36652481e+02  2.75210325e-07  1.25950529e-05 
 2.42109623e+02  2.73338221e-07  1.25041016e-05 
 2.47692605e+02  2.71495837e-07  1.24143444e-05 
 2.53404330e+02  2.69682818e-07  1.23257575e-05 
 2.59247765e+02  2.67898806e-07  1.22383171e-05 
 2.65225949e+02  2.66143448e-07  1.21519993e-05 
 2.71341987e+02  2.64416394e-07  1.20667797e-05 
