 time            v(clk)          v(vs)           v(vctail)       v(vcpp)         v(vcpn)         v(voutp)        v(voutn)       
 3.70627305e-08  1.50000000e+00  3.58251217e-01  3.57684718e-01  1.17382757e+00  1.13207176e+00  8.39138038e-01  8.40644568e-04 
 3.71027305e-08  1.50000000e+00  3.58295107e-01  3.57729609e-01  1.17378767e+00  1.13202601e+00  8.40636522e-01  8.36884296e-04 
 3.71427305e-08  1.50000000e+00  3.58339458e-01  3.57774439e-01  1.17374785e+00  1.13198034e+00  8.42134550e-01  8.33143610e-04 
 3.71827305e-08  1.50000000e+00  3.58383233e-01  3.57819206e-01  1.17370806e+00  1.13193473e+00  8.43632151e-01  8.29450971e-04 
 3.72227305e-08  1.50000000e+00  3.58427458e-01  3.57863911e-01  1.17366834e+00  1.13188920e+00  8.45129294e-01  8.25776970e-04 
 3.72627305e-08  1.50000000e+00  3.58471117e-01  3.57908554e-01  1.17362866e+00  1.13184372e+00  8.46626007e-01  8.22149912e-04 
 3.73027305e-08  1.50000000e+00  3.58515219e-01  3.57953136e-01  1.17358905e+00  1.13179833e+00  8.48122260e-01  8.18540571e-04 
 3.73427305e-08  1.50000000e+00  3.58558763e-01  3.57997655e-01  1.17354948e+00  1.13175299e+00  8.49618081e-01  8.14977097e-04 
 3.73827305e-08  1.50000000e+00  3.58602741e-01  3.58042114e-01  1.17350998e+00  1.13170774e+00  8.51113439e-01  8.11430445e-04 
 3.74227305e-08  1.50000000e+00  3.58646170e-01  3.58086511e-01  1.17347052e+00  1.13166253e+00  8.52608362e-01  8.07928615e-04 
 3.74627305e-08  1.50000000e+00  3.58690025e-01  3.58130848e-01  1.17343112e+00  1.13161741e+00  8.54102822e-01  8.04442735e-04 
 3.75027305e-08  1.50000000e+00  3.58733341e-01  3.58175123e-01  1.17339177e+00  1.13157234e+00  8.55596844e-01  8.01000657e-04 
 3.75427305e-08  1.50000000e+00  3.58777073e-01  3.58219338e-01  1.17335248e+00  1.13152736e+00  8.57090400e-01  7.97573682e-04 
 3.75827305e-08  1.50000000e+00  3.58820276e-01  3.58263492e-01  1.17331323e+00  1.13148242e+00  8.58583517e-01  7.94189515e-04 
 3.76227305e-08  1.50000000e+00  3.58863887e-01  3.58307586e-01  1.17327406e+00  1.13143757e+00  8.60076165e-01  7.90819624e-04 
 3.76627305e-08  1.50000000e+00  3.58906977e-01  3.58351619e-01  1.17323491e+00  1.13139277e+00  8.61568373e-01  7.87491573e-04 
 3.77027305e-08  1.50000000e+00  3.58950467e-01  3.58395593e-01  1.17319584e+00  1.13134805e+00  8.63060110e-01  7.84176992e-04 
 3.77427305e-08  1.50000000e+00  3.58993444e-01  3.58439506e-01  1.17315680e+00  1.13130338e+00  8.64551404e-01  7.80903306e-04 
 3.77827305e-08  1.50000000e+00  3.59036814e-01  3.58483360e-01  1.17311784e+00  1.13125880e+00  8.66042226e-01  7.77642302e-04 
 3.78227305e-08  1.50000000e+00  3.59079680e-01  3.58527154e-01  1.17307890e+00  1.13121426e+00  8.67532603e-01  7.74421270e-04 
 3.78627305e-08  1.50000000e+00  3.59122930e-01  3.58570889e-01  1.17304004e+00  1.13116981e+00  8.69022506e-01  7.71212153e-04 
 3.79027305e-08  1.50000000e+00  3.59165685e-01  3.58614565e-01  1.17300121e+00  1.13112540e+00  8.70511962e-01  7.68042104e-04 
 3.79427305e-08  1.50000000e+00  3.59208817e-01  3.58658181e-01  1.17296246e+00  1.13108108e+00  8.72000943e-01  7.64883220e-04 
 3.79827305e-08  1.50000000e+00  3.59251461e-01  3.58701738e-01  1.17292373e+00  1.13103680e+00  8.73489475e-01  7.61762522e-04 
 3.80227305e-08  1.50000000e+00  3.59294474e-01  3.58745237e-01  1.17288508e+00  1.13099261e+00  8.74977530e-01  7.58652254e-04 
 3.80627305e-08  1.50000000e+00  3.59337008e-01  3.58788676e-01  1.17284646e+00  1.13094846e+00  8.76465134e-01  7.55579308e-04 
 3.81027305e-08  1.50000000e+00  3.59379904e-01  3.58832058e-01  1.17280790e+00  1.13090440e+00  8.77952259e-01  7.52516074e-04 
 3.81427305e-08  1.50000000e+00  3.59422328e-01  3.58875380e-01  1.17276939e+00  1.13086039e+00  8.79438933e-01  7.49489314e-04 
 3.81827305e-08  1.50000000e+00  3.59465107e-01  3.58918645e-01  1.17273094e+00  1.13081645e+00  8.80925126e-01  7.46471562e-04 
 3.82227305e-08  1.50000000e+00  3.59507422e-01  3.58961852e-01  1.17269252e+00  1.13077256e+00  8.82410865e-01  7.43489454e-04 
 3.82627305e-08  1.50000000e+00  3.59550085e-01  3.59005000e-01  1.17265417e+00  1.13072876e+00  8.83896123e-01  7.40515663e-04 
 3.83027305e-08  1.50000000e+00  3.59592291e-01  3.59048091e-01  1.17261586e+00  1.13068500e+00  8.85380925e-01  7.37576701e-04 
 3.83427305e-08  1.50000000e+00  3.59634838e-01  3.59091124e-01  1.17257761e+00  1.13064132e+00  8.86865245e-01  7.34645378e-04 
 3.83827305e-08  1.50000000e+00  3.59676937e-01  3.59134100e-01  1.17253939e+00  1.13059769e+00  8.88349108e-01  7.31748085e-04 
 3.84227305e-08  1.50000000e+00  3.59719369e-01  3.59177018e-01  1.17250125e+00  1.13055414e+00  8.89832486e-01  7.28857763e-04 
 3.84627305e-08  1.50000000e+00  3.59761360e-01  3.59219879e-01  1.17246313e+00  1.13051063e+00  8.91315406e-01  7.26000686e-04 
 3.85027305e-08  1.50000000e+00  3.59803677e-01  3.59262684e-01  1.17242508e+00  1.13046721e+00  8.92797841e-01  7.23149922e-04 
 3.85427305e-08  1.50000000e+00  3.59845561e-01  3.59305431e-01  1.17238707e+00  1.13042383e+00  8.94279817e-01  7.20331629e-04 
 3.85827305e-08  1.50000000e+00  3.59887765e-01  3.59348122e-01  1.17234912e+00  1.13038053e+00  8.95761305e-01  7.17519004e-04 
 3.86227305e-08  1.50000000e+00  3.59929542e-01  3.59390755e-01  1.17231120e+00  1.13033727e+00  8.97242333e-01  7.14738088e-04 
 3.86627305e-08  1.50000000e+00  3.59971633e-01  3.59433333e-01  1.17227335e+00  1.13029410e+00  8.98722874e-01  7.11962201e-04 
 3.87027305e-08  1.50000000e+00  3.60013304e-01  3.59475854e-01  1.17223554e+00  1.13025097e+00  9.00202952e-01  7.09217272e-04 
 3.87427305e-08  1.50000000e+00  3.60055282e-01  3.59518319e-01  1.17219778e+00  1.13020792e+00  9.01682542e-01  7.06476744e-04 
 3.87827305e-08  1.50000000e+00  3.60096848e-01  3.59560728e-01  1.17216006e+00  1.13016491e+00  9.03161668e-01  7.03766432e-04 
 3.88227305e-08  1.50000000e+00  3.60138714e-01  3.59603081e-01  1.17212241e+00  1.13012198e+00  9.04640306e-01  7.01059897e-04 
 3.88627305e-08  1.50000000e+00  3.60180175e-01  3.59645378e-01  1.17208479e+00  1.13007910e+00  9.06118479e-01  6.98382847e-04 
 3.89027305e-08  1.50000000e+00  3.60221930e-01  3.59687620e-01  1.17204723e+00  1.13003630e+00  9.07596161e-01  6.95708958e-04 
 3.89427305e-08  1.50000000e+00  3.60263285e-01  3.59729806e-01  1.17200970e+00  1.12999354e+00  9.09073379e-01  6.93063829e-04 
 3.89827305e-08  1.50000000e+00  3.60304930e-01  3.59771937e-01  1.17197224e+00  1.12995086e+00  9.10550105e-01  6.90421250e-04 
 3.90227305e-08  1.50000000e+00  3.60346181e-01  3.59814013e-01  1.17193481e+00  1.12990822e+00  9.12026366e-01  6.87806715e-04 
 3.90627305e-08  1.50000000e+00  3.60387715e-01  3.59856034e-01  1.17189744e+00  1.12986566e+00  9.13502135e-01  6.85194123e-04 
 3.91027305e-08  1.50000000e+00  3.60428863e-01  3.59897999e-01  1.17186011e+00  1.12982314e+00  9.14977437e-01  6.82608864e-04 
 3.91427305e-08  1.50000000e+00  3.60470288e-01  3.59939910e-01  1.17182284e+00  1.12978070e+00  9.16452246e-01  6.80024947e-04 
 3.91827305e-08  1.50000000e+00  3.60511333e-01  3.59981767e-01  1.17178559e+00  1.12973831e+00  9.17926588e-01  6.77467656e-04 
 3.92227305e-08  1.50000000e+00  3.60552648e-01  3.60023569e-01  1.17174842e+00  1.12969599e+00  9.19400437e-01  6.74911107e-04 
 3.92627305e-08  1.50000000e+00  3.60593590e-01  3.60065316e-01  1.17171127e+00  1.12965371e+00  9.20873818e-01  6.72380485e-04 
 3.93027305e-08  1.50000000e+00  3.60634798e-01  3.60107010e-01  1.17167419e+00  1.12961152e+00  9.22346705e-01  6.69850007e-04 
 3.93427305e-08  1.50000000e+00  3.60675638e-01  3.60148649e-01  1.17163713e+00  1.12956936e+00  9.23819124e-01  6.67344758e-04 
 3.93827305e-08  1.50000000e+00  3.60716737e-01  3.60190234e-01  1.17160014e+00  1.12952728e+00  9.25291049e-01  6.64839057e-04 
 3.94227305e-08  1.50000000e+00  3.60757475e-01  3.60231765e-01  1.17156318e+00  1.12948525e+00  9.26762504e-01  6.62357891e-04 
 3.94627305e-08  1.50000000e+00  3.60798467e-01  3.60273243e-01  1.17152628e+00  1.12944328e+00  9.28233466e-01  6.59875677e-04 
 3.95027305e-08  1.50000000e+00  3.60839104e-01  3.60314667e-01  1.17148941e+00  1.12940137e+00  9.29703957e-01  6.57417305e-04 
 3.95427305e-08  1.50000000e+00  3.60879989e-01  3.60356038e-01  1.17145261e+00  1.12935952e+00  9.31173955e-01  6.54957289e-04 
 3.95827305e-08  1.50000000e+00  3.60920525e-01  3.60397356e-01  1.17141583e+00  1.12931772e+00  9.32643482e-01  6.52520423e-04 
 3.96227305e-08  1.50000000e+00  3.60961305e-01  3.60438620e-01  1.17137911e+00  1.12927600e+00  9.34112515e-01  6.50081317e-04 
 3.96627305e-08  1.50000000e+00  3.61001740e-01  3.60479831e-01  1.17134243e+00  1.12923432e+00  9.35581077e-01  6.47664668e-04 
 3.97027305e-08  1.50000000e+00  3.61042414e-01  3.60520990e-01  1.17130580e+00  1.12919271e+00  9.37049145e-01  6.45245179e-04 
 3.97427305e-08  1.50000000e+00  3.61082749e-01  3.60562096e-01  1.17126920e+00  1.12915114e+00  9.38516742e-01  6.42847455e-04 
 3.97827305e-08  1.50000000e+00  3.61123318e-01  3.60603149e-01  1.17123267e+00  1.12910965e+00  9.39983844e-01  6.40446289e-04 
 3.98227305e-08  1.50000000e+00  3.61163554e-01  3.60644149e-01  1.17119616e+00  1.12906820e+00  9.41450477e-01  6.38066193e-04 
 3.98627305e-08  1.50000000e+00  3.61204018e-01  3.60685098e-01  1.17115972e+00  1.12902682e+00  9.42916614e-01  6.35682049e-04 
 3.99027305e-08  1.50000000e+00  3.61244155e-01  3.60725994e-01  1.17112330e+00  1.12898549e+00  9.44382281e-01  6.33318278e-04 
 3.99427305e-08  1.50000000e+00  3.61284516e-01  3.60766838e-01  1.17108694e+00  1.12894423e+00  9.45847453e-01  6.30949847e-04 
 3.99827305e-08  1.50000000e+00  3.61324554e-01  3.60807630e-01  1.17105061e+00  1.12890301e+00  9.47312154e-01  6.28601090e-04 
 4.00227305e-08  1.50000000e+00  3.61364811e-01  3.60848370e-01  1.17101434e+00  1.12886186e+00  9.48776361e-01  6.26247056e-04 
 4.00627305e-08  1.50000000e+00  3.61404751e-01  3.60889058e-01  1.17097810e+00  1.12882076e+00  9.50240098e-01  6.23911990e-04 
 4.01027305e-08  1.50000000e+00  3.61444905e-01  3.60929695e-01  1.17094192e+00  1.12877972e+00  9.51703341e-01  6.21571025e-04 
 4.01427305e-08  1.50000000e+00  3.61484747e-01  3.60970280e-01  1.17090576e+00  1.12873873e+00  9.53166114e-01  6.19248317e-04 
 4.01827305e-08  1.50000000e+00  3.61524800e-01  3.61010814e-01  1.17086966e+00  1.12869781e+00  9.54628392e-01  6.16919079e-04 
 4.02227305e-08  1.50000000e+00  3.61564544e-01  3.61051297e-01  1.17083360e+00  1.12865694e+00  9.56090201e-01  6.14607383e-04 
 4.02627305e-08  1.50000000e+00  3.61604495e-01  3.61091728e-01  1.17079759e+00  1.12861613e+00  9.57551516e-01  6.12288518e-04 
 4.03027305e-08  1.50000000e+00  3.61644143e-01  3.61132109e-01  1.17076160e+00  1.12857536e+00  9.59012362e-01  6.09986470e-04 
 4.03427305e-08  1.50000000e+00  3.61683992e-01  3.61172439e-01  1.17072568e+00  1.12853467e+00  9.60472715e-01  6.07676605e-04 
 4.03827305e-08  1.50000000e+00  3.61723543e-01  3.61212718e-01  1.17068978e+00  1.12849402e+00  9.61932599e-01  6.05382826e-04 
 4.04227305e-08  1.50000000e+00  3.61763292e-01  3.61252946e-01  1.17065394e+00  1.12845343e+00  9.63391990e-01  6.03080572e-04 
 4.04627305e-08  1.50000000e+00  3.61802747e-01  3.61293124e-01  1.17061812e+00  1.12841289e+00  9.64850913e-01  6.00793662e-04 
 4.05027305e-08  1.50000000e+00  3.61842395e-01  3.61333252e-01  1.17058237e+00  1.12837242e+00  9.66309344e-01  5.98497610e-04 
 4.05427305e-08  1.50000000e+00  3.61881755e-01  3.61373329e-01  1.17054663e+00  1.12833199e+00  9.67767307e-01  5.96216151e-04 
 4.05827305e-08  1.50000000e+00  3.61921303e-01  3.61413357e-01  1.17051096e+00  1.12829163e+00  9.69224779e-01  5.93924868e-04 
 4.06227305e-08  1.50000000e+00  3.61960568e-01  3.61453334e-01  1.17047531e+00  1.12825131e+00  9.70681783e-01  5.91647417e-04 
 4.06627305e-08  1.50000000e+00  3.62000017e-01  3.61493261e-01  1.17043972e+00  1.12821106e+00  9.72138297e-01  5.89359450e-04 
 4.07027305e-08  1.50000000e+00  3.62039187e-01  3.61533139e-01  1.17040415e+00  1.12817085e+00  9.73594344e-01  5.87084541e-04 
 4.07427305e-08  1.50000000e+00  3.62078538e-01  3.61572967e-01  1.17036864e+00  1.12813071e+00  9.75049901e-01  5.84798410e-04 
 4.07827305e-08  1.50000000e+00  3.62117613e-01  3.61612745e-01  1.17033316e+00  1.12809061e+00  9.76504993e-01  5.82524550e-04 
 4.08227305e-08  1.50000000e+00  3.62156866e-01  3.61652474e-01  1.17029773e+00  1.12805058e+00  9.77959596e-01  5.80238749e-04 
 4.08627305e-08  1.50000000e+00  3.62195847e-01  3.61692154e-01  1.17026232e+00  1.12801058e+00  9.79413733e-01  5.77964419e-04 
 4.09027305e-08  1.50000000e+00  3.62235002e-01  3.61731785e-01  1.17022697e+00  1.12797066e+00  9.80867383e-01  5.75677412e-04 
 4.09427305e-08  1.50000000e+00  3.62273890e-01  3.61771366e-01  1.17019165e+00  1.12793078e+00  9.82320568e-01  5.73401065e-04 
 4.09827305e-08  1.50000000e+00  3.62312947e-01  3.61810899e-01  1.17015638e+00  1.12789096e+00  9.83773266e-01  5.71111289e-04 
 4.10227305e-08  1.50000000e+00  3.62351742e-01  3.61850383e-01  1.17012113e+00  1.12785119e+00  9.85225501e-01  5.68831344e-04 
 4.10627305e-08  1.50000000e+00  3.62390703e-01  3.61889818e-01  1.17008594e+00  1.12781148e+00  9.86677249e-01  5.66537204e-04 
 4.11027305e-08  1.50000000e+00  3.62429405e-01  3.61929205e-01  1.17005077e+00  1.12777181e+00  9.88128535e-01  5.64252051e-04 
 4.11427305e-08  1.50000000e+00  3.62468270e-01  3.61968543e-01  1.17001565e+00  1.12773221e+00  9.89579336e-01  5.61951920e-04 
 4.11827305e-08  1.50000000e+00  3.62506880e-01  3.62007833e-01  1.16998056e+00  1.12769265e+00  9.91029675e-01  5.59659917e-04 
 4.12227305e-08  1.50000000e+00  3.62545648e-01  3.62047074e-01  1.16994553e+00  1.12765316e+00  9.92479530e-01  5.57352134e-04 
 4.12627305e-08  1.50000000e+00  3.62584167e-01  3.62086268e-01  1.16991051e+00  1.12761370e+00  9.93928925e-01  5.55051604e-04 
 4.13027305e-08  1.50000000e+00  3.62622840e-01  3.62125413e-01  1.16987555e+00  1.12757431e+00  9.95377837e-01  5.52734476e-04 
 4.13427305e-08  1.50000000e+00  3.62661267e-01  3.62164511e-01  1.16984061e+00  1.12753496e+00  9.96826289e-01  5.50423707e-04 
 4.13827305e-08  1.50000000e+00  3.62699845e-01  3.62203561e-01  1.16980572e+00  1.12749568e+00  9.98274259e-01  5.48095505e-04 
 4.14227305e-08  1.50000000e+00  3.62738181e-01  3.62242563e-01  1.16977085e+00  1.12745644e+00  9.99721770e-01  5.45772753e-04 
 4.14627305e-08  1.50000000e+00  3.62776665e-01  3.62281517e-01  1.16973604e+00  1.12741726e+00  1.00116880e+00  5.43431714e-04 
 4.15027305e-08  1.50000000e+00  3.62814910e-01  3.62320424e-01  1.16970125e+00  1.12737812e+00  1.00261537e+00  5.41095199e-04 
 4.15427305e-08  1.50000000e+00  3.62853300e-01  3.62359284e-01  1.16966651e+00  1.12733905e+00  1.00406147e+00  5.38739525e-04 
 4.15827305e-08  1.50000000e+00  3.62891455e-01  3.62398097e-01  1.16963179e+00  1.12730001e+00  1.00550710e+00  5.36387433e-04 
 4.16227305e-08  1.50000000e+00  3.62929751e-01  3.62436862e-01  1.16959712e+00  1.12726105e+00  1.00695226e+00  5.34015293e-04 
 4.16627305e-08  1.50000000e+00  3.62967816e-01  3.62475581e-01  1.16956247e+00  1.12722211e+00  1.00839696e+00  5.31645776e-04 
 4.17027305e-08  1.50000000e+00  3.63006020e-01  3.62514252e-01  1.16952788e+00  1.12718325e+00  1.00984118e+00  5.29255305e-04 
 4.17427305e-08  1.50000000e+00  3.63043995e-01  3.62552877e-01  1.16949330e+00  1.12714442e+00  1.01128495e+00  5.26866483e-04 
 4.17827305e-08  1.50000000e+00  3.63082106e-01  3.62591455e-01  1.16945877e+00  1.12710566e+00  1.01272825e+00  5.24455787e-04 
 4.18227305e-08  1.50000000e+00  3.63119993e-01  3.62629987e-01  1.16942426e+00  1.12706693e+00  1.01417108e+00  5.22045750e-04 
 4.18627305e-08  1.50000000e+00  3.63158012e-01  3.62668472e-01  1.16938980e+00  1.12702828e+00  1.01561345e+00  5.19612903e-04 
 4.19027305e-08  1.50000000e+00  3.63195810e-01  3.62706910e-01  1.16935536e+00  1.12698965e+00  1.01705535e+00  5.17179714e-04 
 4.19427305e-08  1.50000000e+00  3.63233737e-01  3.62745303e-01  1.16932097e+00  1.12695110e+00  1.01849679e+00  5.14722766e-04 
 4.19827305e-08  1.50000000e+00  3.63271446e-01  3.62783649e-01  1.16928660e+00  1.12691257e+00  1.01993777e+00  5.12264463e-04 
 4.20227305e-08  1.50000000e+00  3.63309282e-01  3.62821950e-01  1.16925228e+00  1.12687412e+00  1.02137827e+00  5.09781441e-04 
 4.20627305e-08  1.50000000e+00  3.63346904e-01  3.62860204e-01  1.16921797e+00  1.12683570e+00  1.02281833e+00  5.07296043e-04 
 4.21027305e-08  1.50000000e+00  3.63384649e-01  3.62898413e-01  1.16918371e+00  1.12679734e+00  1.02425791e+00  5.04784958e-04 
 4.21427305e-08  1.50000000e+00  3.63422183e-01  3.62936576e-01  1.16914947e+00  1.12675903e+00  1.02569704e+00  5.02270468e-04 
 4.21827305e-08  1.50000000e+00  3.63459838e-01  3.62974693e-01  1.16911528e+00  1.12672077e+00  1.02713569e+00  4.99729317e-04 
 4.22227305e-08  1.50000000e+00  3.63497284e-01  3.63012765e-01  1.16908110e+00  1.12668255e+00  1.02857390e+00  4.97183732e-04 
 4.22627305e-08  1.50000000e+00  3.63534849e-01  3.63050792e-01  1.16904697e+00  1.12664440e+00  1.03001163e+00  4.94610510e-04 
 4.23027305e-08  1.50000000e+00  3.63572209e-01  3.63088773e-01  1.16901286e+00  1.12660628e+00  1.03144891e+00  4.92031824e-04 
 4.23427305e-08  1.50000000e+00  3.63609685e-01  3.63126709e-01  1.16897879e+00  1.12656823e+00  1.03288572e+00  4.89424530e-04 
 4.23827305e-08  1.50000000e+00  3.63646958e-01  3.63164600e-01  1.16894474e+00  1.12653021e+00  1.03432207e+00  4.86810747e-04 
 4.24227305e-08  1.50000000e+00  3.63684345e-01  3.63202446e-01  1.16891073e+00  1.12649226e+00  1.03575795e+00  4.84167392e-04 
 4.24627305e-08  1.50000000e+00  3.63721532e-01  3.63240247e-01  1.16887674e+00  1.12645434e+00  1.03719339e+00  4.81516535e-04 
 4.25027305e-08  1.50000000e+00  3.63758830e-01  3.63278003e-01  1.16884279e+00  1.12641648e+00  1.03862834e+00  4.78835156e-04 
 4.25427305e-08  1.50000000e+00  3.63795932e-01  3.63315715e-01  1.16880885e+00  1.12637866e+00  1.04006285e+00  4.76145281e-04 
 4.25827305e-08  1.50000000e+00  3.63833141e-01  3.63353382e-01  1.16877496e+00  1.12634090e+00  1.04149688e+00  4.73423952e-04 
 4.26227305e-08  1.50000000e+00  3.63870158e-01  3.63391004e-01  1.16874109e+00  1.12630318e+00  1.04293046e+00  4.70693158e-04 
 4.26627305e-08  1.50000000e+00  3.63907279e-01  3.63428583e-01  1.16870725e+00  1.12626552e+00  1.04436356e+00  4.67930008e-04 
 4.27027305e-08  1.50000000e+00  3.63944211e-01  3.63466116e-01  1.16867343e+00  1.12622789e+00  1.04579621e+00  4.65156457e-04 
 4.27427305e-08  1.50000000e+00  3.63981245e-01  3.63503606e-01  1.16863965e+00  1.12619033e+00  1.04722839e+00  4.62349685e-04 
 4.27827305e-08  1.50000000e+00  3.64018092e-01  3.63541052e-01  1.16860589e+00  1.12615280e+00  1.04866011e+00  4.59531617e-04 
 4.28227305e-08  1.50000000e+00  3.64055039e-01  3.63578454e-01  1.16857216e+00  1.12611534e+00  1.05009135e+00  4.56679510e-04 
 4.28627305e-08  1.50000000e+00  3.64091802e-01  3.63615812e-01  1.16853845e+00  1.12607791e+00  1.05152213e+00  4.53815265e-04 
 4.29027305e-08  1.50000000e+00  3.64128663e-01  3.63653126e-01  1.16850478e+00  1.12604054e+00  1.05295244e+00  4.50916221e-04 
 4.29427305e-08  1.50000000e+00  3.64165342e-01  3.63690397e-01  1.16847111e+00  1.12600321e+00  1.05438228e+00  4.48004262e-04 
 4.29827305e-08  1.50000000e+00  3.64202116e-01  3.63727624e-01  1.16843749e+00  1.12596593e+00  1.05581165e+00  4.45056811e-04 
 4.30227305e-08  1.50000000e+00  3.64238712e-01  3.63764807e-01  1.16840388e+00  1.12592869e+00  1.05724055e+00  4.42095744e-04 
 4.30627305e-08  1.50000000e+00  3.64275400e-01  3.63801947e-01  1.16837031e+00  1.12589152e+00  1.05866897e+00  4.39098577e-04 
 4.31027305e-08  1.50000000e+00  3.64311913e-01  3.63839044e-01  1.16833675e+00  1.12585437e+00  1.06009692e+00  4.36087182e-04 
 4.31427305e-08  1.50000000e+00  3.64348516e-01  3.63876098e-01  1.16830322e+00  1.12581729e+00  1.06152438e+00  4.33039173e-04 
 4.31827305e-08  1.50000000e+00  3.64384945e-01  3.63913108e-01  1.16826970e+00  1.12578024e+00  1.06295138e+00  4.29976430e-04 
 4.32227305e-08  1.50000000e+00  3.64421464e-01  3.63950076e-01  1.16823623e+00  1.12574326e+00  1.06437788e+00  4.26876672e-04 
 4.32627305e-08  1.50000000e+00  3.64457810e-01  3.63987001e-01  1.16820276e+00  1.12570630e+00  1.06580392e+00  4.23761791e-04 
 4.33027305e-08  1.50000000e+00  3.64494244e-01  3.64023883e-01  1.16816932e+00  1.12566941e+00  1.06722945e+00  4.20609621e-04 
 4.33427305e-08  1.50000000e+00  3.64530509e-01  3.64060722e-01  1.16813590e+00  1.12563255e+00  1.06865451e+00  4.17442075e-04 
 4.33827305e-08  1.50000000e+00  3.64566859e-01  3.64097519e-01  1.16810251e+00  1.12559575e+00  1.07007907e+00  4.14237109e-04 
 4.34227305e-08  1.50000000e+00  3.64603042e-01  3.64134273e-01  1.16806912e+00  1.12555898e+00  1.07150315e+00  4.11016666e-04 
 4.34627305e-08  1.50000000e+00  3.64639307e-01  3.64170985e-01  1.16803577e+00  1.12552228e+00  1.07292673e+00  4.07758832e-04 
 4.35027305e-08  1.50000000e+00  3.64675409e-01  3.64207654e-01  1.16800243e+00  1.12548560e+00  1.07434981e+00  4.04485590e-04 
 4.35427305e-08  1.50000000e+00  3.64711591e-01  3.64244282e-01  1.16796912e+00  1.12544899e+00  1.07577238e+00  4.01175161e-04 
 4.35827305e-08  1.50000000e+00  3.64747612e-01  3.64280867e-01  1.16793582e+00  1.12541241e+00  1.07719447e+00  3.97849578e-04 
 4.36227305e-08  1.50000000e+00  3.64783711e-01  3.64317410e-01  1.16790255e+00  1.12537589e+00  1.07861603e+00  3.94487206e-04 
 4.36627305e-08  1.50000000e+00  3.64819651e-01  3.64353911e-01  1.16786928e+00  1.12533940e+00  1.08003709e+00  3.91110134e-04 
 4.37027305e-08  1.50000000e+00  3.64855667e-01  3.64390370e-01  1.16783605e+00  1.12530297e+00  1.08145763e+00  3.87696881e-04 
 4.37427305e-08  1.50000000e+00  3.64891527e-01  3.64426788e-01  1.16780282e+00  1.12526658e+00  1.08287766e+00  3.84269600e-04 
 4.37827305e-08  1.50000000e+00  3.64927461e-01  3.64463164e-01  1.16776963e+00  1.12523024e+00  1.08429716e+00  3.80806968e-04 
 4.38227305e-08  1.50000000e+00  3.64963240e-01  3.64499498e-01  1.16773643e+00  1.12519393e+00  1.08571614e+00  3.77331210e-04 
 4.38627305e-08  1.50000000e+00  3.64999093e-01  3.64535791e-01  1.16770327e+00  1.12515769e+00  1.08713458e+00  3.73821168e-04 
 4.39027305e-08  1.50000000e+00  3.65034792e-01  3.64572042e-01  1.16767011e+00  1.12512147e+00  1.08855250e+00  3.70299144e-04 
 4.39427305e-08  1.50000000e+00  3.65070563e-01  3.64608252e-01  1.16763699e+00  1.12508532e+00  1.08996987e+00  3.66744148e-04 
 4.39827305e-08  1.50000000e+00  3.65106183e-01  3.64644421e-01  1.16760386e+00  1.12504919e+00  1.09138671e+00  3.63178566e-04 
 4.40227305e-08  1.50000000e+00  3.65141873e-01  3.64680549e-01  1.16757077e+00  1.12501313e+00  1.09280299e+00  3.59581580e-04 
 4.40627305e-08  1.50000000e+00  3.65177414e-01  3.64716636e-01  1.16753767e+00  1.12497709e+00  1.09421873e+00  3.55975661e-04 
 4.41027305e-08  1.50000000e+00  3.65213022e-01  3.64752682e-01  1.16750461e+00  1.12494112e+00  1.09563391e+00  3.52340162e-04 
 4.41427305e-08  1.50000000e+00  3.65248485e-01  3.64788687e-01  1.16747155e+00  1.12490517e+00  1.09704853e+00  3.48697642e-04 
 4.41827305e-08  1.50000000e+00  3.65284013e-01  3.64824651e-01  1.16743852e+00  1.12486929e+00  1.09846258e+00  3.45027627e-04 
 4.42227305e-08  1.50000000e+00  3.65319397e-01  3.64860575e-01  1.16740548e+00  1.12483343e+00  1.09987607e+00  3.41352760e-04 
 4.42627305e-08  1.50000000e+00  3.65354845e-01  3.64896458e-01  1.16737248e+00  1.12479763e+00  1.10128897e+00  3.37652734e-04 
 4.43027305e-08  1.50000000e+00  3.65390151e-01  3.64932300e-01  1.16733948e+00  1.12476186e+00  1.10270130e+00  3.33950275e-04 
 4.43427305e-08  1.50000000e+00  3.65425519e-01  3.64968103e-01  1.16730651e+00  1.12472615e+00  1.10411304e+00  3.30225240e-04 
 4.43827305e-08  1.50000000e+00  3.65460747e-01  3.65003864e-01  1.16727354e+00  1.12469047e+00  1.10552419e+00  3.26500427e-04 
 4.44227305e-08  1.50000000e+00  3.65496036e-01  3.65039586e-01  1.16724060e+00  1.12465485e+00  1.10693475e+00  3.22755848e-04 
 4.44627305e-08  1.50000000e+00  3.65531187e-01  3.65075268e-01  1.16720766e+00  1.12461926e+00  1.10834471e+00  3.19014369e-04 
 4.45027305e-08  1.50000000e+00  3.65566397e-01  3.65110909e-01  1.16717474e+00  1.12458373e+00  1.10975405e+00  3.15256144e-04 
 4.45427305e-08  1.50000000e+00  3.65601470e-01  3.65146510e-01  1.16714183e+00  1.12454822e+00  1.11116280e+00  3.11504093e-04 
