 frequency       v(Amag_dB)      v(Aarg)        
 9.12842895e-02  9.08132796e+00  7.29089285e+01 
 9.33892805e-02  9.26288296e+00  7.25364487e+01 
 9.55428121e-02  9.44373632e+00  7.21568033e+01 
 9.77460036e-02  9.62386108e+00  7.17699159e+01 
 1.00000000e-01  9.80322949e+00  7.13757133e+01 
 1.02305973e-01  9.98181303e+00  7.09741257e+01 
 1.04665121e-01  1.01595824e+01  7.05650873e+01 
 1.07078670e-01  1.03364257e+01  7.01487237e+01 
 1.09547876e-01  1.05124761e+01  6.97246065e+01 
 1.12074020e-01  1.06876198e+01  6.92928673e+01 
 1.14658417e-01  1.08618243e+01  6.88534588e+01 
 1.17302409e-01  1.10350567e+01  6.84063394e+01 
 1.20007371e-01  1.12072830e+01  6.79514733e+01 
 1.22774708e-01  1.13784687e+01  6.74888309e+01 
 1.25605860e-01  1.15485787e+01  6.70183893e+01 
 1.28502297e-01  1.17175771e+01  6.65401325e+01 
 1.31465525e-01  1.18854275e+01  6.60540520e+01 
 1.34497085e-01  1.20520928e+01  6.55601468e+01 
 1.37598551e-01  1.22175355e+01  6.50584242e+01 
 1.40771537e-01  1.23817176e+01  6.45488999e+01 
 1.44017690e-01  1.25446007e+01  6.40315983e+01 
 1.47338699e-01  1.27061458e+01  6.35065530e+01 
 1.50736290e-01  1.28663139e+01  6.29738072e+01 
 1.54212228e-01  1.30250656e+01  6.24334138e+01 
 1.57768320e-01  1.31823614e+01  6.18854356e+01 
 1.61406415e-01  1.33381614e+01  6.13299462e+01 
 1.65128404e-01  1.34924261e+01  6.07670296e+01 
 1.68936220e-01  1.36451157e+01  6.01967805e+01 
 1.72831844e-01  1.37961908e+01  5.96193049e+01 
 1.76817299e-01  1.39456121e+01  5.90347199e+01 
 1.80894658e-01  1.40933407e+01  5.84431540e+01 
 1.85066040e-01  1.42392706e+01  5.78450135e+01 
 1.89333613e-01  1.43834995e+01  5.72399199e+01 
 1.93699595e-01  1.45259218e+01  5.66282996e+01 
 1.98166255e-01  1.46665009e+01  5.60103270e+01 
 2.02735916e-01  1.48052009e+01  5.53861880e+01 
 2.07410951e-01  1.49419872e+01  5.47560795e+01 
 2.12193792e-01  1.50768260e+01  5.41202096e+01 
 2.17086923e-01  1.52096846e+01  5.34787973e+01 
 2.22092889e-01  1.53405317e+01  5.28320720e+01 
 2.27214291e-01  1.54693375e+01  5.21802734e+01 
 2.32453791e-01  1.55960734e+01  5.15236508e+01 
 2.37814113e-01  1.57206553e+01  5.08627548e+01 
 2.43298042e-01  1.58431737e+01  5.01972712e+01 
 2.48908429e-01  1.59635470e+01  4.95277659e+01 
 2.54648190e-01  1.60817536e+01  4.88545223e+01 
 2.60520309e-01  1.61977739e+01  4.81778311e+01 
 2.66527837e-01  1.63115904e+01  4.74979891e+01 
 2.72673897e-01  1.64231877e+01  4.68152988e+01 
 2.78961683e-01  1.65325020e+01  4.61303673e+01 
 2.85394464e-01  1.66396240e+01  4.54429070e+01 
 2.91975583e-01  1.67444936e+01  4.47535314e+01 
 2.98708461e-01  1.68471040e+01  4.40625574e+01 
 3.05596598e-01  1.69474511e+01  4.33703033e+01 
 3.12643573e-01  1.70455329e+01  4.26770880e+01 
 3.19853049e-01  1.71413057e+01  4.19835308e+01 
 3.27228774e-01  1.72348615e+01  4.12893473e+01 
 3.34774581e-01  1.73261600e+01  4.05951537e+01 
 3.42494392e-01  1.74152087e+01  3.99012623e+01 
 3.50392221e-01  1.75019770e+01  3.92082801e+01 
 3.58472171e-01  1.75865578e+01  3.85159132e+01 
 3.66738442e-01  1.76689240e+01  3.78247591e+01 
 3.75195331e-01  1.77490916e+01  3.71351100e+01 
 3.83847234e-01  1.78270426e+01  3.64475448e+01 
 3.92698648e-01  1.79028700e+01  3.57617518e+01 
 4.01754173e-01  1.79765589e+01  3.50782951e+01 
 4.11018515e-01  1.80480997e+01  3.43977235e+01 
 4.20496491e-01  1.81175850e+01  3.37197080e+01 
 4.30193027e-01  1.81850077e+01  3.30447794e+01 
 4.40113162e-01  1.82503661e+01  3.23734498e+01 
 4.50262052e-01  1.83137515e+01  3.17053707e+01 
 4.60644974e-01  1.83751354e+01  3.10413117e+01 
 4.71267322e-01  1.84346080e+01  3.03809104e+01 
 4.82134619e-01  1.84921466e+01  2.97249032e+01 
 4.93252513e-01  1.85478400e+01  2.90729134e+01 
 5.04626783e-01  1.86016706e+01  2.84256428e+01 
 5.16263340e-01  1.86537254e+01  2.77827006e+01 
 5.28168234e-01  1.87039917e+01  2.71447524e+01 
 5.40347650e-01  1.87525542e+01  2.65113938e+01 
 5.52807921e-01  1.87994043e+01  2.58832539e+01 
 5.65555523e-01  1.88446244e+01  2.52599154e+01 
 5.78597080e-01  1.88882096e+01  2.46419703e+01 
 5.91939372e-01  1.89302197e+01  2.40292353e+01 
 6.05589334e-01  1.89706930e+01  2.34217704e+01 
 6.19554061e-01  1.90096861e+01  2.28193845e+01 
 6.33840810e-01  1.90471993e+01  2.22225967e+01 
 6.48457008e-01  1.90832895e+01  2.16311899e+01 
 6.63410251e-01  1.91179942e+01  2.10451785e+01 
 6.78708313e-01  1.91513505e+01  2.04645664e+01 
 6.94359143e-01  1.91833950e+01  1.98893471e+01 
 7.10370877e-01  1.92141639e+01  1.93195041e+01 
 7.26751838e-01  1.92436927e+01  1.87550112e+01 
 7.43510539e-01  1.92720167e+01  1.81958328e+01 
 7.60655691e-01  1.92991700e+01  1.76419242e+01 
 7.78196206e-01  1.93251864e+01  1.70932323e+01 
 7.96141200e-01  1.93500867e+01  1.65498974e+01 
 8.14500001e-01  1.93739280e+01  1.60114428e+01 
 8.33282151e-01  1.93967289e+01  1.54779968e+01 
 8.52497412e-01  1.94185092e+01  1.49496670e+01 
 8.72155772e-01  1.94393207e+01  1.44259753e+01 
 8.92267449e-01  1.94591710e+01  1.39072045e+01 
 9.12842895e-01  1.94781086e+01  1.33928771e+01 
 9.33892805e-01  1.94961407e+01  1.28832504e+01 
 9.55428121e-01  1.95133036e+01  1.23780244e+01 
 9.77460036e-01  1.95296223e+01  1.18770785e+01 
 1.00000000e+00  1.95451213e+01  1.13802877e+01 
 1.02305973e+00  1.95598237e+01  1.08875221e+01 
 1.04665121e+00  1.95737520e+01  1.03986474e+01 
 1.07078670e+00  1.95869275e+01  9.91352565e+00 
 1.09547876e+00  1.95993636e+01  9.43217101e+00 
 1.12074020e+00  1.96111011e+01  8.95396889e+00 
 1.14658417e+00  1.96221242e+01  8.47954023e+00 
 1.17302409e+00  1.96324780e+01  8.00811686e+00 
 1.20007371e+00  1.96421782e+01  7.53955299e+00 
 1.22774708e+00  1.96512284e+01  7.07398319e+00 
 1.25605860e+00  1.96596494e+01  6.61110038e+00 
 1.28502297e+00  1.96674498e+01  6.15087861e+00 
 1.31465525e+00  1.96746532e+01  5.69287917e+00 
 1.34497085e+00  1.96812612e+01  5.23720556e+00 
 1.37598551e+00  1.96872948e+01  4.78342645e+00 
 1.40771537e+00  1.96927544e+01  4.33163128e+00 
 1.44017690e+00  1.96976541e+01  3.88151915e+00 
 1.47338699e+00  1.97020021e+01  3.43291847e+00 
 1.50736290e+00  1.97058016e+01  2.98577423e+00 
 1.54212228e+00  1.97090675e+01  2.53967500e+00 
 1.57768320e+00  1.97117972e+01  2.09467930e+00 
 1.61406415e+00  1.97139994e+01  1.65049441e+00 
 1.65128404e+00  1.97156778e+01  1.20694473e+00 
 1.68936220e+00  1.97168319e+01  7.63960060e-01 
 1.72831844e+00  1.97174673e+01  3.21253686e-01 
 1.76817299e+00  1.97175849e+01 -1.21350864e-01 
 1.80894658e+00  1.97171849e+01 -5.64030155e-01 
 1.85066040e+00  1.97162666e+01 -1.00696073e+00 
 1.89333613e+00  1.97148255e+01 -1.45022391e+00 
 1.93699595e+00  1.97128595e+01 -1.89400196e+00 
 1.98166255e+00  1.97103731e+01 -2.33874962e+00 
 2.02735916e+00  1.97073515e+01 -2.78427385e+00 
 2.07410951e+00  1.97037949e+01 -3.23093514e+00 
 2.12193792e+00  1.96996947e+01 -3.67882187e+00 
 2.17086923e+00  1.96950486e+01 -4.12827921e+00 
 2.22092889e+00  1.96898443e+01 -4.57931014e+00 
 2.27214291e+00  1.96840730e+01 -5.03209059e+00 
 2.32453791e+00  1.96777272e+01 -5.48687308e+00 
 2.37814113e+00  1.96707963e+01 -5.94382523e+00 
 2.43298042e+00  1.96632667e+01 -6.40303832e+00 
 2.48908429e+00  1.96551296e+01 -6.86482771e+00 
 2.54648190e+00  1.96463663e+01 -7.32913626e+00 
 2.60520309e+00  1.96369660e+01 -7.79627340e+00 
 2.66527837e+00  1.96269117e+01 -8.26632835e+00 
 2.72673897e+00  1.96161889e+01 -8.73952762e+00 
 2.78961683e+00  1.96047787e+01 -9.21595806e+00 
 2.85394464e+00  1.95926646e+01 -9.69583731e+00 
 2.91975583e+00  1.95798259e+01 -1.01792488e+01 
 2.98708461e+00  1.95662442e+01 -1.06664006e+01 
 3.05596598e+00  1.95518969e+01 -1.11573717e+01 
 3.12643573e+00  1.95367634e+01 -1.16523595e+01 
 3.19853049e+00  1.95208196e+01 -1.21514375e+01 
 3.27228774e+00  1.95040416e+01 -1.26547356e+01 
 3.34774581e+00  1.94864034e+01 -1.31623243e+01 
 3.42494392e+00  1.94678840e+01 -1.36745411e+01 
 3.50392221e+00  1.94484521e+01 -1.41912802e+01 
 3.58472171e+00  1.94280824e+01 -1.47127560e+01 
 3.66738442e+00  1.94067452e+01 -1.52390176e+01 
 3.75195331e+00  1.93844113e+01 -1.57701608e+01 
 3.83847234e+00  1.93610504e+01 -1.63062748e+01 
 3.92698648e+00  1.93366316e+01 -1.68474415e+01 
 4.01754173e+00  1.93111248e+01 -1.73938266e+01 
 4.11018515e+00  1.92844917e+01 -1.79452225e+01 
 4.20496491e+00  1.92567065e+01 -1.85020489e+01 
 4.30193027e+00  1.92277313e+01 -1.90641730e+01 
 4.40113162e+00  1.91975304e+01 -1.96315936e+01 
 4.50262052e+00  1.91660694e+01 -2.02043859e+01 
 4.60644974e+00  1.91333131e+01 -2.07826116e+01 
 4.71267322e+00  1.90992234e+01 -2.13662017e+01 
 4.82134619e+00  1.90637649e+01 -2.19552368e+01 
 4.93252513e+00  1.90268996e+01 -2.25496676e+01 
 5.04626783e+00  1.89885890e+01 -2.31494377e+01 
 5.16263340e+00  1.89487967e+01 -2.37545893e+01 
 5.28168234e+00  1.89074839e+01 -2.43650425e+01 
 5.40347650e+00  1.88646130e+01 -2.49807766e+01 
 5.52807921e+00  1.88201444e+01 -2.56016561e+01 
 5.65555523e+00  1.87740406e+01 -2.62276372e+01 
 5.78597080e+00  1.87262639e+01 -2.68586288e+01 
 5.91939372e+00  1.86767770e+01 -2.74945586e+01 
 6.05589334e+00  1.86255420e+01 -2.81352780e+01 
 6.19554061e+00  1.85725214e+01 -2.87806287e+01 
 6.33840810e+00  1.85176808e+01 -2.94305590e+01 
 6.48457008e+00  1.84609822e+01 -3.00847975e+01 
 6.63410251e+00  1.84023925e+01 -3.07432654e+01 
 6.78708313e+00  1.83418780e+01 -3.14057826e+01 
 6.94359143e+00  1.82794050e+01 -3.20721301e+01 
 7.10370877e+00  1.82149412e+01 -3.27420798e+01 
 7.26751838e+00  1.81484580e+01 -3.34154959e+01 
 7.43510539e+00  1.80799244e+01 -3.40920754e+01 
 7.60655691e+00  1.80093138e+01 -3.47716327e+01 
 7.78196206e+00  1.79365995e+01 -3.54538963e+01 
 7.96141200e+00  1.78617575e+01 -3.61386336e+01 
 8.14500001e+00  1.77847646e+01 -3.68255550e+01 
 8.33282151e+00  1.77056004e+01 -3.75144088e+01 
 8.52497412e+00  1.76242457e+01 -3.82049117e+01 
 8.72155772e+00  1.75406833e+01 -3.88967518e+01 
 8.92267449e+00  1.74548980e+01 -3.95896335e+01 
 9.12842895e+00  1.73668781e+01 -4.02832957e+01 
 9.33892805e+00  1.72766121e+01 -4.09773894e+01 
 9.55428121e+00  1.71840921e+01 -4.16716235e+01 
 9.77460036e+00  1.70893114e+01 -4.23656637e+01 
 1.00000000e+01  1.69922673e+01 -4.30592306e+01 
 1.02305973e+01  1.68929578e+01 -4.37519856e+01 
 1.04665121e+01  1.67913838e+01 -4.44436088e+01 
 1.07078670e+01  1.66875484e+01 -4.51337808e+01 
 1.09547876e+01  1.65814571e+01 -4.58221831e+01 
 1.12074020e+01  1.64731177e+01 -4.65084994e+01 
 1.14658417e+01  1.63625403e+01 -4.71924161e+01 
 1.17302409e+01  1.62497381e+01 -4.78736551e+01 
 1.20007371e+01  1.61347235e+01 -4.85518472e+01 
 1.22774708e+01  1.60175153e+01 -4.92267551e+01 
 1.25605860e+01  1.58981308e+01 -4.98980533e+01 
 1.28502297e+01  1.57765914e+01 -5.05654693e+01 
 1.31465525e+01  1.56529190e+01 -5.12287084e+01 
 1.34497085e+01  1.55271379e+01 -5.18874993e+01 
 1.37598551e+01  1.53992752e+01 -5.25416058e+01 
 1.40771537e+01  1.52693572e+01 -5.31907332e+01 
 1.44017690e+01  1.51374144e+01 -5.38346768e+01 
 1.47338699e+01  1.50034767e+01 -5.44731760e+01 
 1.50736290e+01  1.48675765e+01 -5.51060194e+01 
 1.54212228e+01  1.47297471e+01 -5.57329934e+01 
 1.57768320e+01  1.45900227e+01 -5.63538957e+01 
 1.61406415e+01  1.44484387e+01 -5.69685347e+01 
 1.65128404e+01  1.43050309e+01 -5.75767195e+01 
 1.68936220e+01  1.41598372e+01 -5.81783042e+01 
 1.72831844e+01  1.40128940e+01 -5.87730991e+01 
 1.76817299e+01  1.38642409e+01 -5.93609918e+01 
 1.80894658e+01  1.37139162e+01 -5.99418373e+01 
 1.85066040e+01  1.35619591e+01 -6.05155134e+01 
 1.89333613e+01  1.34084085e+01 -6.10818992e+01 
 1.93699595e+01  1.32533048e+01 -6.16409145e+01 
 1.98166255e+01  1.30966874e+01 -6.21924604e+01 
 2.02735916e+01  1.29385959e+01 -6.27364588e+01 
 2.07410951e+01  1.27790691e+01 -6.32728241e+01 
 2.12193792e+01  1.26181482e+01 -6.38015351e+01 
 2.17086923e+01  1.24558712e+01 -6.43225174e+01 
 2.22092889e+01  1.22922775e+01 -6.48357422e+01 
 2.27214291e+01  1.21274058e+01 -6.53411809e+01 
 2.32453791e+01  1.19612941e+01 -6.58388140e+01 
 2.37814113e+01  1.17939800e+01 -6.63286228e+01 
 2.43298042e+01  1.16255015e+01 -6.68106204e+01 
 2.48908429e+01  1.14558945e+01 -6.72847965e+01 
 2.54648190e+01  1.12851955e+01 -6.77511718e+01 
 2.60520309e+01  1.11134401e+01 -6.82097661e+01 
 2.66527837e+01  1.09406630e+01 -6.86606060e+01 
 2.72673897e+01  1.07668984e+01 -6.91037248e+01 
 2.78961683e+01  1.05921794e+01 -6.95391549e+01 
 2.85394464e+01  1.04165391e+01 -6.99669481e+01 
 2.91975583e+01  1.02400094e+01 -7.03871545e+01 
 2.98708461e+01  1.00626216e+01 -7.07998293e+01 
 3.05596598e+01  9.88440571e+00 -7.12050263e+01 
 3.12643573e+01  9.70539181e+00 -7.16028157e+01 
 3.19853049e+01  9.52560880e+00 -7.19932658e+01 
 3.27228774e+01  9.34508436e+00 -7.23764425e+01 
 3.34774581e+01  9.16384623e+00 -7.27524269e+01 
 3.42494392e+01  8.98192055e+00 -7.31212918e+01 
 3.50392221e+01  8.79933349e+00 -7.34831237e+01 
 3.58472171e+01  8.61611005e+00 -7.38380062e+01 
 3.66738442e+01  8.43227404e+00 -7.41860200e+01 
 3.75195331e+01  8.24784893e+00 -7.45272532e+01 
 3.83847234e+01  8.06285828e+00 -7.48618054e+01 
 3.92698648e+01  7.87732284e+00 -7.51897531e+01 
 4.01754173e+01  7.69126513e+00 -7.55112034e+01 
 4.11018515e+01  7.50470444e+00 -7.58262361e+01 
 4.20496491e+01  7.31766148e+00 -7.61349550e+01 
 4.30193027e+01  7.13015543e+00 -7.64374557e+01 
 4.40113162e+01  6.94220439e+00 -7.67338297e+01 
 4.50262052e+01  6.75382620e+00 -7.70241740e+01 
 4.60644974e+01  6.56503853e+00 -7.73085894e+01 
 4.71267322e+01  6.37585754e+00 -7.75871689e+01 
 4.82134619e+01  6.18629925e+00 -7.78600096e+01 
 4.93252513e+01  5.99637948e+00 -7.81272125e+01 
 5.04626783e+01  5.80611265e+00 -7.83888704e+01 
 5.16263340e+01  5.61551347e+00 -7.86450834e+01 
 5.28168234e+01  5.42459527e+00 -7.88959439e+01 
 5.40347650e+01  5.23337125e+00 -7.91415476e+01 
 5.52807921e+01  5.04185457e+00 -7.93819928e+01 
 5.65555523e+01  4.85005661e+00 -7.96173671e+01 
 5.78597080e+01  4.65798995e+00 -7.98477708e+01 
 5.91939372e+01  4.46566546e+00 -8.00732933e+01 
 6.05589334e+01  4.27309400e+00 -8.02940266e+01 
 6.19554061e+01  4.08028597e+00 -8.05100618e+01 
 6.33840810e+01  3.88725222e+00 -8.07214948e+01 
 6.48457008e+01  3.69400109e+00 -8.09284057e+01 
 6.63410251e+01  3.50054222e+00 -8.11308857e+01 
 6.78708313e+01  3.30688487e+00 -8.13290243e+01 
 6.94359143e+01  3.11303710e+00 -8.15229047e+01 
 7.10370877e+01  2.91900663e+00 -8.17126090e+01 
 7.26751838e+01  2.72480253e+00 -8.18982286e+01 
 7.43510539e+01  2.53043101e+00 -8.20798382e+01 
 7.60655691e+01  2.33589969e+00 -8.22575215e+01 
 7.78196206e+01  2.14121584e+00 -8.24313611e+01 
 7.96141200e+01  1.94638524e+00 -8.26014309e+01 
 8.14500001e+01  1.75141503e+00 -8.27678132e+01 
 8.33282151e+01  1.55631084e+00 -8.29305820e+01 
 8.52497412e+01  1.36107849e+00 -8.30898126e+01 
 8.72155772e+01  1.16572393e+00 -8.32455809e+01 
 8.92267449e+01  9.70251670e-01 -8.33979553e+01 
 9.12842895e+01  7.74667212e-01 -8.35470095e+01 
 9.33892805e+01  5.78975854e-01 -8.36928157e+01 
 9.55428121e+01  3.83181857e-01 -8.38354408e+01 
 9.77460036e+01  1.87289279e-01 -8.39749507e+01 
 1.00000000e+02 -8.69635011e-03 -8.41114178e+01 
 1.02305973e+02 -2.04772589e-01 -8.42448998e+01 
 1.04665121e+02 -4.00934267e-01 -8.43754666e+01 
 1.07078670e+02 -5.97177627e-01 -8.45031811e+01 
 1.09547876e+02 -7.93499902e-01 -8.46281015e+01 
 1.12074020e+02 -9.89897238e-01 -8.47502904e+01 
 1.14658417e+02 -1.18636634e+00 -8.48698074e+01 
 1.17302409e+02 -1.38290364e+00 -8.49867123e+01 
 1.20007371e+02 -1.57950696e+00 -8.51010594e+01 
 1.22774708e+02 -1.77617258e+00 -8.52129079e+01 
 1.25605860e+02 -1.97289775e+00 -8.53223128e+01 
 1.28502297e+02 -2.16968147e+00 -8.54293223e+01 
 1.31465525e+02 -2.36651917e+00 -8.55339968e+01 
 1.34497085e+02 -2.56340924e+00 -8.56363852e+01 
 1.37598551e+02 -2.76034937e+00 -8.57365385e+01 
 1.40771537e+02 -2.95733737e+00 -8.58345064e+01 
 1.44017690e+02 -3.15437111e+00 -8.59303380e+01 
 1.47338699e+02 -3.35144858e+00 -8.60240812e+01 
 1.50736290e+02 -3.54856785e+00 -8.61157828e+01 
 1.54212228e+02 -3.74572747e+00 -8.62054878e+01 
 1.57768320e+02 -3.94292444e+00 -8.62932449e+01 
 1.61406415e+02 -4.14015832e+00 -8.63790945e+01 
 1.65128404e+02 -4.33742706e+00 -8.64630812e+01 
 1.68936220e+02 -4.53472872e+00 -8.65452485e+01 
 1.72831844e+02 -4.73206265e+00 -8.66256357e+01 
 1.76817299e+02 -4.92942701e+00 -8.67042846e+01 
 1.80894658e+02 -5.12682005e+00 -8.67812360e+01 
 1.85066040e+02 -5.32424130e+00 -8.68565270e+01 
 1.89333613e+02 -5.52168912e+00 -8.69301969e+01 
 1.93699595e+02 -5.71916190e+00 -8.70022839e+01 
 1.98166255e+02 -5.91665935e+00 -8.70728230e+01 
 2.02735916e+02 -6.11417957e+00 -8.71418519e+01 
 2.07410951e+02 -6.31172234e+00 -8.72094040e+01 
 2.12193792e+02 -6.50928586e+00 -8.72755156e+01 
 2.17086923e+02 -6.70687001e+00 -8.73402186e+01 
 2.22092889e+02 -6.90447307e+00 -8.74035479e+01 
 2.27214291e+02 -7.10209499e+00 -8.74655341e+01 
 2.32453791e+02 -7.29973414e+00 -8.75262107e+01 
 2.37814113e+02 -7.49739013e+00 -8.75856080e+01 
 2.43298042e+02 -7.69506262e+00 -8.76437555e+01 
 2.48908429e+02 -7.89275008e+00 -8.77006847e+01 
 2.54648190e+02 -8.09045222e+00 -8.77564239e+01 
 2.60520309e+02 -8.28816923e+00 -8.78110006e+01 
 2.66527837e+02 -8.48589880e+00 -8.78644454e+01 
 2.72673897e+02 -8.68364117e+00 -8.79167845e+01 
 2.78961683e+02 -8.88139577e+00 -8.79680448e+01 
 2.85394464e+02 -9.07916205e+00 -8.80182526e+01 
 2.91975583e+02 -9.27693948e+00 -8.80674339e+01 
 2.98708461e+02 -9.47472755e+00 -8.81156139e+01 
 3.05596598e+02 -9.67252621e+00 -8.81628169e+01 
 3.12643573e+02 -9.87033416e+00 -8.82090684e+01 
 3.19853049e+02 -1.00681514e+01 -8.82543917e+01 
 3.27228774e+02 -1.02659775e+01 -8.82988101e+01 
 3.34774581e+02 -1.04638120e+01 -8.83423466e+01 
 3.42494392e+02 -1.06616550e+01 -8.83850232e+01 
 3.50392221e+02 -1.08595053e+01 -8.84268628e+01 
 3.58472171e+02 -1.10573629e+01 -8.84678867e+01 
 3.66738442e+02 -1.12552275e+01 -8.85081160e+01 
 3.75195331e+02 -1.14530989e+01 -8.85475714e+01 
 3.83847234e+02 -1.16509766e+01 -8.85862735e+01 
 3.92698648e+02 -1.18488604e+01 -8.86242422e+01 
 4.01754173e+02 -1.20467504e+01 -8.86614967e+01 
 4.11018515e+02 -1.22446455e+01 -8.86980572e+01 
 4.20496491e+02 -1.24425459e+01 -8.87339421e+01 
