 frequency       v(inoise_spectrum) v(onoise_spectrum)
 3.40821437e+01  2.44321078e-07  2.07376853e-05 
 3.48680687e+01  2.42036234e-07  2.05435916e-05 
 3.56721169e+01  2.39781850e-07  2.03520790e-05 
 3.64947063e+01  2.37557605e-07  2.01631199e-05 
 3.73362644e+01  2.35363181e-07  1.99766872e-05 
 3.81972285e+01  2.33198263e-07  1.97927540e-05 
 3.90780463e+01  2.31062539e-07  1.96112936e-05 
 3.99791755e+01  2.28955702e-07  1.94322796e-05 
 4.09010845e+01  2.26877446e-07  1.92556858e-05 
 4.18442524e+01  2.24827467e-07  1.90814864e-05 
 4.28091696e+01  2.22805468e-07  1.89096556e-05 
 4.37963375e+01  2.20811151e-07  1.87401679e-05 
 4.48062692e+01  2.18844221e-07  1.85729983e-05 
 4.58394897e+01  2.16904390e-07  1.84081216e-05 
 4.68965359e+01  2.14991367e-07  1.82455132e-05 
 4.79779574e+01  2.13104867e-07  1.80851484e-05 
 4.90843161e+01  2.11244608e-07  1.79270029e-05 
 5.02161872e+01  2.09410309e-07  1.77710526e-05 
 5.13741589e+01  2.07601692e-07  1.76172736e-05 
 5.25588331e+01  2.05818482e-07  1.74656421e-05 
 5.37708256e+01  2.04060406e-07  1.73161346e-05 
 5.50107663e+01  2.02327194e-07  1.71687277e-05 
 5.62792997e+01  2.00618577e-07  1.70233982e-05 
 5.75770852e+01  1.98934291e-07  1.68801232e-05 
 5.89047972e+01  1.97274071e-07  1.67388799e-05 
 6.02631259e+01  1.95637657e-07  1.65996457e-05 
 6.16527773e+01  1.94024790e-07  1.64623980e-05 
 6.30744737e+01  1.92435212e-07  1.63271147e-05 
 6.45289540e+01  1.90868670e-07  1.61937734e-05 
 6.60169743e+01  1.89324912e-07  1.60623523e-05 
 6.75393078e+01  1.87803685e-07  1.59328296e-05 
 6.90967460e+01  1.86304744e-07  1.58051835e-05 
 7.06900983e+01  1.84827840e-07  1.56793925e-05 
 7.23201929e+01  1.83372730e-07  1.55554353e-05 
 7.39878770e+01  1.81939171e-07  1.54332905e-05 
 7.56940175e+01  1.80526923e-07  1.53129371e-05 
 7.74395011e+01  1.79135748e-07  1.51943540e-05 
 7.92252350e+01  1.77765408e-07  1.50775204e-05 
 8.10521476e+01  1.76415668e-07  1.49624155e-05 
 8.29211882e+01  1.75086296e-07  1.48490188e-05 
 8.48333284e+01  1.73777060e-07  1.47373096e-05 
 8.67895620e+01  1.72487730e-07  1.46272675e-05 
 8.87909059e+01  1.71218079e-07  1.45188723e-05 
 9.08384002e+01  1.69967879e-07  1.44121038e-05 
 9.29331091e+01  1.68736908e-07  1.43069418e-05 
 9.50761215e+01  1.67524941e-07  1.42033664e-05 
 9.72685512e+01  1.66331757e-07  1.41013576e-05 
 9.95115377e+01  1.65157137e-07  1.40008956e-05 
 1.01806247e+02  1.64000862e-07  1.39019607e-05 
 1.04153871e+02  1.62862717e-07  1.38045331e-05 
 1.06555632e+02  1.61742485e-07  1.37085934e-05 
 1.09012776e+02  1.60639953e-07  1.36141219e-05 
 1.11526581e+02  1.59554910e-07  1.35210992e-05 
 1.14098354e+02  1.58487144e-07  1.34295059e-05 
