 time            v(vind)         v(vout_dac_upper) v(vout_dac_lower) v(voutp1)       v(voutn1)       v(voutp2)       v(voutn2)       v(vout_comp_upper) v(vout_comp_lower) v(phi_dac_1)    v(phi_dac_2)    v(phi_dac_upper) v(phi_dac_lower) v(phi_comp)     v(D0_upper)     v(D1_upper)     v(D2_upper)     v(D3_upper)    
 2.50012400e-07  4.71261496e-03  4.17604765e-03 -4.18026853e-03  8.92563425e-01  8.88387377e-01  8.88385263e-01  8.92565531e-01  7.47951189e-01  7.47285085e-01  1.50000000e+00  1.50000000e+00  1.84033604e-03  1.84033607e-03  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.50015600e-07  4.71267528e-03  4.17529602e-03 -4.18112793e-03  8.92556247e-01  8.88380951e-01  8.88378031e-01  8.92559159e-01  7.48098063e-01  7.47571659e-01  1.50000000e+00  1.50000000e+00 -5.01748066e-04 -5.01748066e-04  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.50022000e-07  4.71279592e-03  4.17764300e-03 -4.17899720e-03  8.92542343e-01  8.88364700e-01  8.88364019e-01  8.92543016e-01  7.48731839e-01  7.48628454e-01  1.50000000e+00  1.50000000e+00 -5.88421997e-03 -5.88422005e-03  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.50034800e-07  4.71303719e-03  4.18486976e-03 -4.17219929e-03  8.92547267e-01  8.88362397e-01  8.88368728e-01  8.92540927e-01  7.48969565e-01  7.49007699e-01  1.50000000e+00  1.50000000e+00 -6.30770744e-03 -6.30770754e-03  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.50060400e-07  4.71351974e-03  4.12298868e-03 -4.23489473e-03  8.92727769e-01  8.88604780e-01  8.88548823e-01  8.92783718e-01  7.48361198e-01  7.47969083e-01  1.50000000e+00  1.50000000e+00  8.47455577e-02  8.47455592e-02  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.50111600e-07  4.71448483e-03  3.84095345e-03 -4.51849663e-03  8.93089931e-01  8.89248978e-01  8.88910204e-01  8.93428701e-01  7.54590088e-01  7.58348052e-01  1.50000000e+00  1.50000000e+00  3.74973131e-01  3.74973141e-01  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.50202986e-07  4.71620741e-03  1.58312960e-02  7.46924102e-03  8.95637878e-01  8.79806582e-01  8.91456871e-01  8.83987630e-01  7.40062943e-01  7.34258432e-01  1.50000000e+00  1.50000000e+00  7.49916961e-01  7.49917003e-01  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.50335379e-07  4.71870295e-03  1.35498565e-01  1.27269813e-01  9.49080446e-01  8.13581881e-01  9.44982259e-01  8.17712446e-01  7.56352465e-01  7.61122008e-01  1.50000000e+00  1.50000000e+00  1.10144102e+00  1.10144267e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.50519442e-07  4.72217242e-03  2.52930340e-01  2.45051417e-01  9.99037723e-01  7.46107383e-01  9.95124905e-01  7.50073488e-01  7.44396397e-01  7.41512262e-01  1.50000000e+00  1.50000000e+00  1.44986739e+00  1.44987473e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.50691549e-07  4.72541655e-03  2.88633564e-01  2.81184000e-01  1.01401358e+00  7.25380014e-01  1.01029758e+00  7.29113578e-01  7.51246635e-01  7.52715671e-01  1.50000000e+00  1.50000000e+00  1.52536948e+00  1.52537147e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.50912837e-07  4.72958771e-03  2.88244543e-01  2.81351628e-01  1.01103800e+00  7.22793457e-01  1.00756809e+00  7.26216461e-01  7.47676930e-01  7.46908799e-01  1.50000000e+00  1.50000000e+00  1.52315288e+00  1.52315213e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.51134743e-07  4.73377052e-03  2.72877832e-01  2.66499027e-01  9.98643932e-01  7.25766100e-01  9.95402085e-01  7.28903058e-01  7.49423246e-01  7.49739939e-01  1.50000000e+00  1.50000000e+00  1.50847431e+00  1.50847306e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.51448914e-07  4.73969248e-03  2.48662849e-01  2.42931057e-01  9.77937083e-01  7.29274234e-01  9.74985102e-01  7.32054045e-01  7.48694449e-01  7.48563533e-01  1.50000000e+00  1.50000000e+00  1.50018258e+00  1.50018153e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.51971689e-07  4.74954650e-03  2.12207011e-01  2.07383273e-01  9.45397177e-01  7.33190166e-01  9.42853681e-01  7.35470409e-01  7.48968465e-01  7.49004508e-01  1.50000000e+00  1.50000000e+00  1.49881526e+00  1.49881455e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.52926950e-07  4.76755266e-03  1.58186879e-01  1.54633266e-01  8.96488844e-01  7.38301965e-01  8.94522400e-01  7.39889134e-01  7.48896967e-01  7.48889800e-01  1.50000000e+00  1.50000000e+00  1.49967120e+00  1.49967079e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.54629160e-07  4.79963840e-03  9.04848866e-02  8.84508189e-02  8.34585918e-01  7.44101032e-01  8.33362477e-01  7.44911658e-01  7.48910492e-01  7.48911431e-01  1.50000000e+00  1.50000000e+00  1.49999603e+00  1.49999595e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.57462673e-07  4.85304858e-03  2.93890269e-02  2.86889144e-02  7.78052545e-01  7.48663519e-01  7.77561516e-01  7.48872602e-01  7.48908761e-01  7.48908670e-01  1.50000000e+00  1.50000000e+00  1.49999608e+00  1.49999621e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.61677403e-07  4.93249394e-03 -2.31486738e-03 -2.33817591e-03  7.48287593e-01  7.50602460e-01  7.48222596e-01  7.50560772e-01  7.48908926e-01  7.48908932e-01  1.50000000e+00  1.50000000e+00  1.49999661e+00  1.49999669e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.64528718e-07  4.98623968e-03 -4.84610493e-03 -4.82270819e-03  7.45706877e-01  7.50552982e-01  7.45697765e-01  7.50520473e-01  7.48908914e-01  7.48908914e-01  1.50000000e+00  1.50000000e+00  1.49999841e+00  1.49999843e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.67868682e-07  5.04919617e-03 -3.26457394e-03 -3.28109436e-03  7.47022679e-01  7.50287253e-01  7.47010318e-01  7.50291412e-01  7.48908915e-01  7.48908915e-01  1.50000000e+00  1.50000000e+00  1.49999812e+00  1.49999813e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.71674958e-07  5.12094236e-03 -1.36495319e-03 -1.42523035e-03  7.48719680e-01  7.50084633e-01  7.48690925e-01  7.50116155e-01  7.48908915e-01  7.48908915e-01  1.50000000e+00  1.50000000e+00  1.49999747e+00  1.49999747e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.77990724e-07  5.23999105e-03 -3.69509294e-05 -1.26957158e-04  7.49931249e-01  7.49968200e-01  7.49888267e-01  7.50015225e-01  7.48908915e-01  7.48908915e-01  1.50000000e+00  1.50000000e+00  1.49999699e+00  1.49999698e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 2.90622257e-07  5.47808832e-03  3.06322661e-04  2.09017294e-04  7.50256366e-01  7.49950044e-01  7.50208372e-01  7.49999354e-01  7.48908915e-01  7.48908915e-01  1.50000000e+00  1.50000000e+00  1.49999685e+00  1.49999685e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.09043820e-07  5.82532412e-03  1.31491166e-04  3.82580873e-05  7.50101565e-01  7.49970074e-01  7.50054928e-01  7.50016670e-01  7.48908915e-01  7.48908915e-01  1.50000000e+00  1.50000000e+00  1.49999691e+00  1.49999691e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.37573349e-07  6.36308864e-03  4.34389718e-05 -4.78155976e-05  7.50021221e-01  7.49977782e-01  7.49975538e-01  7.50023354e-01  7.48908915e-01  7.48908915e-01  1.50000000e+00  1.50000000e+00  1.49999694e+00  1.49999694e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75010000e-07  7.06874580e-03  4.11130645e-05 -5.01003796e-05  7.50018716e-01  7.49977603e-01  7.49973102e-01  7.50023203e-01  7.48908915e-01  7.48908915e-01  1.50000000e+00  1.50000000e+00  1.49999694e+00  1.49999694e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75011000e-07  7.06876465e-03  4.13070569e-05 -4.99064691e-05  7.50017991e-01  7.49976684e-01  7.49972378e-01  7.50022284e-01  7.48839841e-01  7.48784109e-01  1.35000000e+00  1.35000000e+00  1.49966437e+00  1.49966437e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75013000e-07  7.06880235e-03  4.17909156e-05 -4.94228885e-05  7.50016332e-01  7.49974541e-01  7.49970718e-01  7.50020141e-01  7.48728136e-01  7.48598180e-01  1.05000000e+00  1.05000000e+00  1.49901446e+00  1.49901446e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75017000e-07  7.06887775e-03  4.18792699e-05 -4.93353672e-05  7.50014798e-01  7.49972919e-01  7.49969184e-01  7.50018519e-01  7.48728812e-01  7.48609765e-01  4.50000000e-01  4.50000000e-01  1.49854151e+00  1.49854151e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75020000e-07  7.06893430e-03  4.05190287e-05 -5.06959103e-05  7.50018170e-01  7.49977651e-01  7.49972555e-01  7.50023251e-01  7.49021293e-01  7.49115779e-01  0.00000000e+00  0.00000000e+00  1.49998167e+00  1.49998167e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75020800e-07  7.06894938e-03  3.98020207e-05 -5.14128587e-05  7.50020395e-01  7.49980593e-01  7.49974780e-01  7.50026193e-01  7.49189540e-01  7.49408827e-01  0.00000000e+00  0.00000000e+00  1.50089934e+00  1.50089934e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75022400e-07  7.06897953e-03  3.84294687e-05 -5.27850479e-05  7.50024934e-01  7.49986505e-01  7.49979320e-01  7.50032105e-01  7.49471306e-01  7.49880394e-01  0.00000000e+00  0.00000000e+00  1.50260028e+00  1.50260028e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75025600e-07  7.06903985e-03  3.69742119e-05 -5.42384705e-05  7.50033741e-01  7.49996767e-01  7.49988128e-01  7.50042366e-01  7.49697281e-01  7.50245994e-01  0.00000000e+00  0.00000000e+00  1.50573669e+00  1.50573669e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75032000e-07  7.06916049e-03  3.82068384e-05 -5.29984037e-05  7.50047365e-01  7.50009158e-01  7.50001755e-01  7.50054754e-01  7.49559539e-01  7.49999563e-01  0.00000000e+00  0.00000000e+00  1.51058209e+00  1.51058209e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75044800e-07  7.06940176e-03  4.95648005e-05 -4.16399800e-05  7.50006124e-01  7.49956559e-01  7.49960514e-01  7.50002154e-01  7.49042195e-01  7.49126378e-01  0.00000000e+00  0.00000000e+00  1.49510060e+00  1.49510060e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75070400e-07  7.06988430e-03  4.90017136e-05 -4.24554848e-05  7.49691432e-01  7.49642430e-01  7.49645695e-01  7.49688151e-01  7.49265572e-01  7.49538670e-01  0.00000000e+00  0.00000000e+00  1.36827301e+00  1.36827301e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75121600e-07  7.07084939e-03 -2.93218264e-04 -3.85615168e-04  7.48910238e-01  7.49203456e-01  7.48864028e-01  7.49249643e-01  7.43057484e-01  7.39087824e-01  0.00000000e+00  0.00000000e+00  1.02472403e+00  1.02472403e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75201471e-07  7.07235491e-03 -1.59765310e-02 -1.60712589e-02  7.45040945e-01  7.61017476e-01  7.44993578e-01  7.61064837e-01  7.59492489e-01  7.66494262e-01  0.00000000e+00  0.00000000e+00  6.30611104e-01  6.30611124e-01  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75303837e-07  7.07428443e-03 -1.30656204e-01 -1.30754268e-01  6.76960684e-01  8.07616888e-01  6.76911630e-01  8.07665898e-01  7.37045310e-01  7.29192483e-01  0.00000000e+00  0.00000000e+00  2.40112218e-01  2.40112249e-01  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75439785e-07  7.07684697e-03 -2.44591506e-01 -2.44694085e-01  6.12090124e-01  8.56681631e-01  6.12038845e-01  8.56732930e-01  7.58497318e-01  7.64678569e-01  0.00000000e+00  0.00000000e+00  9.30748545e-03  9.30748005e-03  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75570253e-07  7.07930620e-03 -2.96711750e-01 -2.96818642e-01  5.88636244e-01  8.85347994e-01  5.88582861e-01  8.85401503e-01  7.42013648e-01  7.37574148e-01  0.00000000e+00  0.00000000e+00 -2.58013096e-02 -2.58013142e-02  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75735629e-07  7.08242344e-03 -3.21918750e-01 -3.22031120e-01  5.81987916e-01  9.03906666e-01  5.81931821e-01  9.03962941e-01  7.53537315e-01  7.56460859e-01  0.00000000e+00  0.00000000e+00 -1.20560765e-02 -1.20560725e-02  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
 3.75946612e-07  7.08640032e-03 -3.31318029e-01 -3.31437415e-01  5.82064058e-01  9.13382087e-01  5.82004455e-01  9.13441871e-01  7.46561340e-01  7.45088018e-01  0.00000000e+00  0.00000000e+00 -1.23564363e-03 -1.23564300e-03  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 
