 frequency       v(Amag_dB)      v(Aarg)        
 1.17302409e-01  2.50126976e+01  6.89621416e+01 
 1.20007371e-01  2.51846878e+01  6.85207728e+01 
 1.22774708e-01  2.53556298e+01  6.80719783e+01 
 1.25605860e-01  2.55254883e+01  6.76157452e+01 
 1.28502297e-01  2.56942273e+01  6.71520677e+01 
 1.31465525e-01  2.58618103e+01  6.66809480e+01 
 1.34497085e-01  2.60282002e+01  6.62023958e+01 
 1.37598551e-01  2.61933594e+01  6.57164296e+01 
 1.40771537e-01  2.63572499e+01  6.52230766e+01 
 1.44017690e-01  2.65198331e+01  6.47223728e+01 
 1.47338699e-01  2.66810704e+01  6.42143641e+01 
 1.50736290e-01  2.68409224e+01  6.36991058e+01 
 1.54212228e-01  2.69993500e+01  6.31766635e+01 
 1.57768320e-01  2.71563135e+01  6.26471132e+01 
 1.61406415e-01  2.73117733e+01  6.21105415e+01 
 1.65128404e-01  2.74656900e+01  6.15670460e+01 
 1.68936220e-01  2.76180239e+01  6.10167355e+01 
 1.72831844e-01  2.77687358e+01  6.04597299e+01 
 1.76817299e-01  2.79177865e+01  5.98961610e+01 
 1.80894658e-01  2.80651373e+01  5.93261720e+01 
 1.85066040e-01  2.82107501e+01  5.87499178e+01 
 1.89333613e-01  2.83545870e+01  5.81675652e+01 
 1.93699595e-01  2.84966110e+01  5.75792928e+01 
 1.98166255e-01  2.86367859e+01  5.69852908e+01 
 2.02735916e-01  2.87750764e+01  5.63857613e+01 
 2.07410951e-01  2.89114479e+01  5.57809176e+01 
 2.12193792e-01  2.90458673e+01  5.51709846e+01 
 2.17086923e-01  2.91783024e+01  5.45561981e+01 
 2.22092889e-01  2.93087224e+01  5.39368047e+01 
 2.27214291e-01  2.94370981e+01  5.33130614e+01 
 2.32453791e-01  2.95634015e+01  5.26852354e+01 
 2.37814113e-01  2.96876065e+01  5.20536032e+01 
 2.43298042e-01  2.98096886e+01  5.14184505e+01 
 2.48908429e-01  2.99296251e+01  5.07800715e+01 
 2.54648190e-01  3.00473953e+01  5.01387681e+01 
 2.60520309e-01  3.01629803e+01  4.94948498e+01 
 2.66527837e-01  3.02763634e+01  4.88486321e+01 
 2.72673897e-01  3.03875301e+01  4.82004368e+01 
 2.78961683e-01  3.04964677e+01  4.75505904e+01 
 2.85394464e-01  3.06031663e+01  4.68994238e+01 
 2.91975583e-01  3.07076177e+01  4.62472711e+01 
 2.98708461e-01  3.08098164e+01  4.55944692e+01 
 3.05596598e-01  3.09097591e+01  4.49413564e+01 
 3.12643573e-01  3.10074447e+01  4.42882719e+01 
 3.19853049e-01  3.11028747e+01  4.36355551e+01 
 3.27228774e-01  3.11960528e+01  4.29835440e+01 
 3.34774581e-01  3.12869850e+01  4.23325751e+01 
 3.42494392e-01  3.13756797e+01  4.16829820e+01 
 3.50392221e-01  3.14621474e+01  4.10350949e+01 
 3.58472171e-01  3.15464010e+01  4.03892395e+01 
 3.66738442e-01  3.16284555e+01  3.97457365e+01 
 3.75195331e-01  3.17083279e+01  3.91049006e+01 
 3.83847234e-01  3.17860375e+01  3.84670398e+01 
 3.92698648e-01  3.18616053e+01  3.78324548e+01 
 4.01754173e-01  3.19350542e+01  3.72014383e+01 
 4.11018515e-01  3.20064092e+01  3.65742745e+01 
 4.20496491e-01  3.20756967e+01  3.59512384e+01 
 4.30193027e-01  3.21429447e+01  3.53325952e+01 
 4.40113162e-01  3.22081830e+01  3.47186003e+01 
 4.50262052e-01  3.22714425e+01  3.41094983e+01 
 4.60644974e-01  3.23327554e+01  3.35055233e+01 
 4.71267322e-01  3.23921554e+01  3.29068980e+01 
 4.82134619e-01  3.24496770e+01  3.23138338e+01 
 4.93252513e-01  3.25053556e+01  3.17265308e+01 
 5.04626783e-01  3.25592278e+01  3.11451771e+01 
 5.16263340e-01  3.26113306e+01  3.05699492e+01 
 5.28168234e-01  3.26617020e+01  3.00010118e+01 
 5.40347650e-01  3.27103801e+01  2.94385179e+01 
 5.52807921e-01  3.27574039e+01  2.88826085e+01 
 5.65555523e-01  3.28028124e+01  2.83334134e+01 
 5.78597080e-01  3.28466450e+01  2.77910505e+01 
 5.91939372e-01  3.28889412e+01  2.72556267e+01 
 6.05589334e-01  3.29297407e+01  2.67272375e+01 
 6.19554061e-01  3.29690831e+01  2.62059676e+01 
 6.33840810e-01  3.30070077e+01  2.56918913e+01 
 6.48457008e-01  3.30435540e+01  2.51850722e+01 
 6.63410251e-01  3.30787610e+01  2.46855640e+01 
 6.78708313e-01  3.31126674e+01  2.41934107e+01 
 6.94359143e-01  3.31453118e+01  2.37086468e+01 
 7.10370877e-01  3.31767321e+01  2.32312980e+01 
 7.26751838e-01  3.32069657e+01  2.27613810e+01 
 7.43510539e-01  3.32360497e+01  2.22989044e+01 
 7.60655691e-01  3.32640206e+01  2.18438687e+01 
 7.78196206e-01  3.32909140e+01  2.13962669e+01 
 7.96141200e-01  3.33167653e+01  2.09560847e+01 
 8.14500001e-01  3.33416089e+01  2.05233012e+01 
 8.33282151e-01  3.33654787e+01  2.00978888e+01 
 8.52497412e-01  3.33884077e+01  1.96798138e+01 
 8.72155772e-01  3.34104285e+01  1.92690371e+01 
 8.92267449e-01  3.34315725e+01  1.88655138e+01 
 9.12842895e-01  3.34518708e+01  1.84691942e+01 
 9.33892805e-01  3.34713533e+01  1.80800240e+01 
 9.55428121e-01  3.34900495e+01  1.76979443e+01 
 9.77460036e-01  3.35079878e+01  1.73228925e+01 
 1.00000000e+00  3.35251961e+01  1.69548021e+01 
 1.02305973e+00  3.35417013e+01  1.65936031e+01 
 1.04665121e+00  3.35575297e+01  1.62392225e+01 
 1.07078670e+00  3.35727066e+01  1.58915846e+01 
 1.09547876e+00  3.35872568e+01  1.55506109e+01 
 1.12074020e+00  3.36012042e+01  1.52162207e+01 
 1.14658417e+00  3.36145718e+01  1.48883312e+01 
 1.17302409e+00  3.36273822e+01  1.45668578e+01 
 1.20007371e+00  3.36396570e+01  1.42517142e+01 
 1.22774708e+00  3.36514172e+01  1.39428129e+01 
 1.25605860e+00  3.36626831e+01  1.36400650e+01 
 1.28502297e+00  3.36734741e+01  1.33433807e+01 
 1.31465525e+00  3.36838093e+01  1.30526693e+01 
 1.34497085e+00  3.36937069e+01  1.27678395e+01 
 1.37598551e+00  3.37031844e+01  1.24887995e+01 
 1.40771537e+00  3.37122589e+01  1.22154571e+01 
 1.44017690e+00  3.37209466e+01  1.19477199e+01 
 1.47338699e+00  3.37292634e+01  1.16854954e+01 
 1.50736290e+00  3.37372244e+01  1.14286911e+01 
 1.54212228e+00  3.37448442e+01  1.11772149e+01 
 1.57768320e+00  3.37521369e+01  1.09309746e+01 
 1.61406415e+00  3.37591160e+01  1.06898786e+01 
 1.65128404e+00  3.37657945e+01  1.04538355e+01 
 1.68936220e+00  3.37721850e+01  1.02227548e+01 
 1.72831844e+00  3.37782994e+01  9.99654620e+00 
 1.76817299e+00  3.37841494e+01  9.77512034e+00 
 1.80894658e+00  3.37897459e+01  9.55838849e+00 
 1.85066040e+00  3.37950998e+01  9.34626272e+00 
 1.89333613e+00  3.38002212e+01  9.13865597e+00 
 1.93699595e+00  3.38051200e+01  8.93548204e+00 
 1.98166255e+00  3.38098056e+01  8.73665572e+00 
 2.02735916e+00  3.38142870e+01  8.54209272e+00 
 2.07410951e+00  3.38185731e+01  8.35170980e+00 
 2.12193792e+00  3.38226720e+01  8.16542475e+00 
 2.17086923e+00  3.38265919e+01  7.98315643e+00 
 2.22092889e+00  3.38303404e+01  7.80482478e+00 
 2.27214291e+00  3.38339248e+01  7.63035086e+00 
 2.32453791e+00  3.38373523e+01  7.45965688e+00 
 2.37814113e+00  3.38406294e+01  7.29266615e+00 
 2.43298042e+00  3.38437629e+01  7.12930317e+00 
 2.48908429e+00  3.38467588e+01  6.96949358e+00 
 2.54648190e+00  3.38496230e+01  6.81316421e+00 
 2.60520309e+00  3.38523614e+01  6.66024305e+00 
 2.66527837e+00  3.38549793e+01  6.51065927e+00 
 2.72673897e+00  3.38574820e+01  6.36434321e+00 
 2.78961683e+00  3.38598746e+01  6.22122641e+00 
 2.85394464e+00  3.38621617e+01  6.08124156e+00 
 2.91975583e+00  3.38643480e+01  5.94432253e+00 
 2.98708461e+00  3.38664378e+01  5.81040435e+00 
 3.05596598e+00  3.38684355e+01  5.67942322e+00 
 3.12643573e+00  3.38703450e+01  5.55131648e+00 
 3.19853049e+00  3.38721701e+01  5.42602261e+00 
 3.27228774e+00  3.38739146e+01  5.30348124e+00 
 3.34774581e+00  3.38755820e+01  5.18363311e+00 
 3.42494392e+00  3.38771757e+01  5.06642006e+00 
 3.50392221e+00  3.38786989e+01  4.95178505e+00 
 3.58472171e+00  3.38801547e+01  4.83967212e+00 
 3.66738442e+00  3.38815461e+01  4.73002639e+00 
 3.75195331e+00  3.38828759e+01  4.62279404e+00 
 3.83847234e+00  3.38841467e+01  4.51792228e+00 
 3.92698648e+00  3.38853613e+01  4.41535938e+00 
 4.01754173e+00  3.38865221e+01  4.31505461e+00 
 4.11018515e+00  3.38876314e+01  4.21695826e+00 
 4.20496491e+00  3.38886915e+01  4.12102159e+00 
 4.30193027e+00  3.38897046e+01  4.02719687e+00 
 4.40113162e+00  3.38906728e+01  3.93543728e+00 
 4.50262052e+00  3.38915980e+01  3.84569699e+00 
 4.60644974e+00  3.38924821e+01  3.75793106e+00 
 4.71267322e+00  3.38933271e+01  3.67209551e+00 
 4.82134619e+00  3.38941345e+01  3.58814721e+00 
 4.93252513e+00  3.38949060e+01  3.50604393e+00 
 5.04626783e+00  3.38956433e+01  3.42574433e+00 
 5.16263340e+00  3.38963478e+01  3.34720788e+00 
 5.28168234e+00  3.38970211e+01  3.27039492e+00 
 5.40347650e+00  3.38976644e+01  3.19526659e+00 
 5.52807921e+00  3.38982791e+01  3.12178485e+00 
 5.65555523e+00  3.38988665e+01  3.04991243e+00 
 5.78597080e+00  3.38994278e+01  2.97961286e+00 
 5.91939372e+00  3.38999641e+01  2.91085041e+00 
 6.05589334e+00  3.39004766e+01  2.84359010e+00 
 6.19554061e+00  3.39009663e+01  2.77779769e+00 
 6.33840810e+00  3.39014342e+01  2.71343965e+00 
 6.48457008e+00  3.39018813e+01  2.65048315e+00 
 6.63410251e+00  3.39023085e+01  2.58889604e+00 
 6.78708313e+00  3.39027167e+01  2.52864686e+00 
 6.94359143e+00  3.39031067e+01  2.46970480e+00 
 7.10370877e+00  3.39034794e+01  2.41203970e+00 
 7.26751838e+00  3.39038355e+01  2.35562203e+00 
 7.43510539e+00  3.39041757e+01  2.30042288e+00 
 7.60655691e+00  3.39045008e+01  2.24641394e+00 
 7.78196206e+00  3.39048114e+01  2.19356750e+00 
 7.96141200e+00  3.39051081e+01  2.14185643e+00 
 8.14500001e+00  3.39053917e+01  2.09125417e+00 
 8.33282151e+00  3.39056626e+01  2.04173472e+00 
 8.52497412e+00  3.39059214e+01  1.99327259e+00 
 8.72155772e+00  3.39061687e+01  1.94584288e+00 
 8.92267449e+00  3.39064050e+01  1.89942115e+00 
 9.12842895e+00  3.39066307e+01  1.85398352e+00 
 9.33892805e+00  3.39068464e+01  1.80950656e+00 
 9.55428121e+00  3.39070524e+01  1.76596736e+00 
 9.77460036e+00  3.39072493e+01  1.72334347e+00 
 1.00000000e+01  3.39074374e+01  1.68161291e+00 
 1.02305973e+01  3.39076171e+01  1.64075414e+00 
 1.04665121e+01  3.39077887e+01  1.60074607e+00 
 1.07078670e+01  3.39079527e+01  1.56156806e+00 
 1.09547876e+01  3.39081094e+01  1.52319986e+00 
 1.12074020e+01  3.39082591e+01  1.48562165e+00 
 1.14658417e+01  3.39084021e+01  1.44881403e+00 
 1.17302409e+01  3.39085387e+01  1.41275795e+00 
 1.20007371e+01  3.39086691e+01  1.37743478e+00 
 1.22774708e+01  3.39087938e+01  1.34282625e+00 
 1.25605860e+01  3.39089128e+01  1.30891446e+00 
 1.28502297e+01  3.39090266e+01  1.27568186e+00 
 1.31465525e+01  3.39091352e+01  1.24311126e+00 
 1.34497085e+01  3.39092390e+01  1.21118579e+00 
 1.37598551e+01  3.39093381e+01  1.17988893e+00 
 1.40771537e+01  3.39094327e+01  1.14920447e+00 
 1.44017690e+01  3.39095231e+01  1.11911652e+00 
 1.47338699e+01  3.39096094e+01  1.08960950e+00 
 1.50736290e+01  3.39096919e+01  1.06066811e+00 
 1.54212228e+01  3.39097706e+01  1.03227736e+00 
 1.57768320e+01  3.39098458e+01  1.00442255e+00 
 1.61406415e+01  3.39099176e+01  9.77089219e-01 
 1.65128404e+01  3.39099861e+01  9.50263214e-01 
 1.68936220e+01  3.39100515e+01  9.23930623e-01 
 1.72831844e+01  3.39101140e+01  8.98077793e-01 
 1.76817299e+01  3.39101736e+01  8.72691317e-01 
 1.80894658e+01  3.39102305e+01  8.47758028e-01 
 1.85066040e+01  3.39102848e+01  8.23264995e-01 
 1.89333613e+01  3.39103367e+01  7.99199512e-01 
 1.93699595e+01  3.39103861e+01  7.75549094e-01 
 1.98166255e+01  3.39104333e+01  7.52301470e-01 
 2.02735916e+01  3.39104783e+01  7.29444578e-01 
 2.07410951e+01  3.39105212e+01  7.06966556e-01 
 2.12193792e+01  3.39105621e+01  6.84855739e-01 
 2.17086923e+01  3.39106012e+01  6.63100651e-01 
 2.22092889e+01  3.39106383e+01  6.41690001e-01 
 2.27214291e+01  3.39106738e+01  6.20612675e-01 
 2.32453791e+01  3.39107076e+01  5.99857731e-01 
 2.37814113e+01  3.39107397e+01  5.79414394e-01 
 2.43298042e+01  3.39107703e+01  5.59272050e-01 
 2.48908429e+01  3.39107995e+01  5.39420241e-01 
 2.54648190e+01  3.39108272e+01  5.19848659e-01 
 2.60520309e+01  3.39108536e+01  5.00547142e-01 
 2.66527837e+01  3.39108787e+01  4.81505666e-01 
 2.72673897e+01  3.39109025e+01  4.62714343e-01 
 2.78961683e+01  3.39109251e+01  4.44163413e-01 
 2.85394464e+01  3.39109466e+01  4.25843242e-01 
 2.91975583e+01  3.39109669e+01  4.07744315e-01 
 2.98708461e+01  3.39109862e+01  3.89857231e-01 
 3.05596598e+01  3.39110045e+01  3.72172699e-01 
 3.12643573e+01  3.39110218e+01  3.54681533e-01 
 3.19853049e+01  3.39110381e+01  3.37374648e-01 
 3.27228774e+01  3.39110535e+01  3.20243052e-01 
 3.34774581e+01  3.39110680e+01  3.03277846e-01 
 3.42494392e+01  3.39110817e+01  2.86470217e-01 
 3.50392221e+01  3.39110945e+01  2.69811433e-01 
 3.58472171e+01  3.39111066e+01  2.53292838e-01 
 3.66738442e+01  3.39111178e+01  2.36905852e-01 
 3.75195331e+01  3.39111283e+01  2.20641960e-01 
 3.83847234e+01  3.39111381e+01  2.04492712e-01 
 3.92698648e+01  3.39111472e+01  1.88449717e-01 
 4.01754173e+01  3.39111555e+01  1.72504640e-01 
 4.11018515e+01  3.39111632e+01  1.56649196e-01 
 4.20496491e+01  3.39111703e+01  1.40875146e-01 
 4.30193027e+01  3.39111767e+01  1.25174295e-01 
 4.40113162e+01  3.39111824e+01  1.09538484e-01 
 4.50262052e+01  3.39111876e+01  9.39595880e-02 
 4.60644974e+01  3.39111921e+01  7.84295125e-02 
 4.71267322e+01  3.39111961e+01  6.29401875e-02 
 4.82134619e+01  3.39111994e+01  4.74835643e-02 
 4.93252513e+01  3.39112022e+01  3.20516112e-02 
 5.04626783e+01  3.39112044e+01  1.66363092e-02 
 5.16263340e+01  3.39112060e+01  1.22964803e-03 
 5.28168234e+01  3.39112070e+01 -1.41763783e-02 
 5.40347650e+01  3.39112075e+01 -2.95897753e-02 
 5.52807921e+01  3.39112074e+01 -4.50185524e-02 
 5.65555523e+01  3.39112068e+01 -6.04707271e-02 
 5.78597080e+01  3.39112056e+01 -7.59543289e-02 
 5.91939372e+01  3.39112038e+01 -9.14774037e-02 
 6.05589334e+01  3.39112014e+01 -1.07048018e-01 
 6.19554061e+01  3.39111985e+01 -1.22674262e-01 
 6.33840810e+01  3.39111949e+01 -1.38364257e-01 
 6.48457008e+01  3.39111908e+01 -1.54126156e-01 
 6.63410251e+01  3.39111861e+01 -1.69968148e-01 
 6.78708313e+01  3.39111808e+01 -1.85898465e-01 
 6.94359143e+01  3.39111748e+01 -2.01925386e-01 
 7.10370877e+01  3.39111682e+01 -2.18057238e-01 
 7.26751838e+01  3.39111610e+01 -2.34302403e-01 
 7.43510539e+01  3.39111531e+01 -2.50669323e-01 
 7.60655691e+01  3.39111445e+01 -2.67166501e-01 
 7.78196206e+01  3.39111352e+01 -2.83802509e-01 
 7.96141200e+01  3.39111252e+01 -3.00585991e-01 
 8.14500001e+01  3.39111145e+01 -3.17525668e-01 
 8.33282151e+01  3.39111030e+01 -3.34630340e-01 
 8.52497412e+01  3.39110907e+01 -3.51908894e-01 
 8.72155772e+01  3.39110776e+01 -3.69370307e-01 
 8.92267449e+01  3.39110637e+01 -3.87023651e-01 
 9.12842895e+01  3.39110489e+01 -4.04878097e-01 
 9.33892805e+01  3.39110332e+01 -4.22942921e-01 
 9.55428121e+01  3.39110166e+01 -4.41227507e-01 
 9.77460036e+01  3.39109990e+01 -4.59741353e-01 
 1.00000000e+02  3.39109804e+01 -4.78494078e-01 
 1.02305973e+02  3.39109608e+01 -4.97495421e-01 
 1.04665121e+02  3.39109401e+01 -5.16755252e-01 
 1.07078670e+02  3.39109183e+01 -5.36283576e-01 
 1.09547876e+02  3.39108953e+01 -5.56090536e-01 
 1.12074020e+02  3.39108711e+01 -5.76186418e-01 
 1.14658417e+02  3.39108457e+01 -5.96581659e-01 
 1.17302409e+02  3.39108189e+01 -6.17286851e-01 
 1.20007371e+02  3.39107907e+01 -6.38312747e-01 
 1.22774708e+02  3.39107611e+01 -6.59670265e-01 
 1.25605860e+02  3.39107300e+01 -6.81370494e-01 
 1.28502297e+02  3.39106974e+01 -7.03424703e-01 
 1.31465525e+02  3.39106631e+01 -7.25844343e-01 
 1.34497085e+02  3.39106272e+01 -7.48641051e-01 
 1.37598551e+02  3.39105894e+01 -7.71826664e-01 
 1.40771537e+02  3.39105498e+01 -7.95413217e-01 
 1.44017690e+02  3.39105083e+01 -8.19412953e-01 
 1.47338699e+02  3.39104648e+01 -8.43838330e-01 
 1.50736290e+02  3.39104191e+01 -8.68702023e-01 
 1.54212228e+02  3.39103712e+01 -8.94016936e-01 
 1.57768320e+02  3.39103211e+01 -9.19796206e-01 
 1.61406415e+02  3.39102685e+01 -9.46053209e-01 
 1.65128404e+02  3.39102134e+01 -9.72801567e-01 
 1.68936220e+02  3.39101557e+01 -1.00005516e+00 
 1.72831844e+02  3.39100952e+01 -1.02782812e+00 
 1.76817299e+02  3.39100318e+01 -1.05613486e+00 
 1.80894658e+02  3.39099655e+01 -1.08499005e+00 
 1.85066040e+02  3.39098960e+01 -1.11440866e+00 
 1.89333613e+02  3.39098232e+01 -1.14440594e+00 
 1.93699595e+02  3.39097469e+01 -1.17499745e+00 
 1.98166255e+02  3.39096671e+01 -1.20619904e+00 
 2.02735916e+02  3.39095835e+01 -1.23802689e+00 
 2.07410951e+02  3.39094959e+01 -1.27049749e+00 
 2.12193792e+02  3.39094042e+01 -1.30362766e+00 
 2.17086923e+02  3.39093082e+01 -1.33743457e+00 
 2.22092889e+02  3.39092077e+01 -1.37193573e+00 
 2.27214291e+02  3.39091025e+01 -1.40714902e+00 
 2.32453791e+02  3.39089923e+01 -1.44309265e+00 
 2.37814113e+02  3.39088770e+01 -1.47978525e+00 
 2.43298042e+02  3.39087563e+01 -1.51724581e+00 
 2.48908429e+02  3.39086299e+01 -1.55549371e+00 
 2.54648190e+02  3.39084976e+01 -1.59454875e+00 
 2.60520309e+02  3.39083590e+01 -1.63443112e+00 
 2.66527837e+02  3.39082141e+01 -1.67516146e+00 
 2.72673897e+02  3.39080623e+01 -1.71676082e+00 
 2.78961683e+02  3.39079034e+01 -1.75925071e+00 
 2.85394464e+02  3.39077371e+01 -1.80265309e+00 
 2.91975583e+02  3.39075630e+01 -1.84699038e+00 
 2.98708461e+02  3.39073808e+01 -1.89228548e+00 
 3.05596598e+02  3.39071901e+01 -1.93856177e+00 
 3.12643573e+02  3.39069905e+01 -1.98584316e+00 
 3.19853049e+02  3.39067815e+01 -2.03415402e+00 
 3.27228774e+02  3.39065628e+01 -2.08351929e+00 
 3.34774581e+02  3.39063339e+01 -2.13396442e+00 
 3.42494392e+02  3.39060943e+01 -2.18551541e+00 
 3.50392221e+02  3.39058436e+01 -2.23819882e+00 
 3.58472171e+02  3.39055811e+01 -2.29204179e+00 
 3.66738442e+02  3.39053064e+01 -2.34707203e+00 
 3.75195331e+02  3.39050189e+01 -2.40331786e+00 
 3.83847234e+02  3.39047180e+01 -2.46080820e+00 
 3.92698648e+02  3.39044031e+01 -2.51957262e+00 
 4.01754173e+02  3.39040734e+01 -2.57964130e+00 
 4.11018515e+02  3.39037285e+01 -2.64104509e+00 
 4.20496491e+02  3.39033674e+01 -2.70381550e+00 
 4.30193027e+02  3.39029896e+01 -2.76798473e+00 
 4.40113162e+02  3.39025941e+01 -2.83358567e+00 
 4.50262052e+02  3.39021802e+01 -2.90065192e+00 
 4.60644974e+02  3.39017470e+01 -2.96921781e+00 
 4.71267322e+02  3.39012937e+01 -3.03931841e+00 
 4.82134619e+02  3.39008193e+01 -3.11098956e+00 
 4.93252513e+02  3.39003228e+01 -3.18426786e+00 
 5.04626783e+02  3.38998031e+01 -3.25919070e+00 
 5.16263340e+02  3.38992593e+01 -3.33579629e+00 
