 v-sweep         v(vinp)         v(voutp)       
 4.79000000e-01  4.79000000e-01  1.43244389e+00 
 4.80000000e-01  4.80000000e-01  1.43272409e+00 
 4.81000000e-01  4.81000000e-01  1.43300197e+00 
 4.82000000e-01  4.82000000e-01  1.43327621e+00 
 4.83000000e-01  4.83000000e-01  1.43354839e+00 
 4.84000000e-01  4.84000000e-01  1.43381740e+00 
 4.85000000e-01  4.85000000e-01  1.43408386e+00 
 4.86000000e-01  4.86000000e-01  1.43434751e+00 
 4.87000000e-01  4.87000000e-01  1.43460837e+00 
 4.88000000e-01  4.88000000e-01  1.43486707e+00 
 4.89000000e-01  4.89000000e-01  1.43512291e+00 
 4.90000000e-01  4.90000000e-01  1.43537645e+00 
 4.91000000e-01  4.91000000e-01  1.43562741e+00 
 4.92000000e-01  4.92000000e-01  1.43587586e+00 
 4.93000000e-01  4.93000000e-01  1.43612218e+00 
 4.94000000e-01  4.94000000e-01  1.43636584e+00 
 4.95000000e-01  4.95000000e-01  1.43660738e+00 
 4.96000000e-01  4.96000000e-01  1.43684650e+00 
 4.97000000e-01  4.97000000e-01  1.43708389e+00 
 4.98000000e-01  4.98000000e-01  1.43731835e+00 
 4.99000000e-01  4.99000000e-01  1.43755088e+00 
 5.00000000e-01  5.00000000e-01  1.43778124e+00 
 5.01000000e-01  5.01000000e-01  1.43800945e+00 
 5.02000000e-01  5.02000000e-01  1.43823594e+00 
 5.03000000e-01  5.03000000e-01  1.43845977e+00 
 5.04000000e-01  5.04000000e-01  1.43868204e+00 
 5.05000000e-01  5.05000000e-01  1.43890206e+00 
 5.06000000e-01  5.06000000e-01  1.43911997e+00 
 5.07000000e-01  5.07000000e-01  1.43933644e+00 
 5.08000000e-01  5.08000000e-01  1.43955057e+00 
 5.09000000e-01  5.09000000e-01  1.43976288e+00 
 5.10000000e-01  5.10000000e-01  1.43997339e+00 
 5.11000000e-01  5.11000000e-01  1.44018181e+00 
 5.12000000e-01  5.12000000e-01  1.44038882e+00 
 5.13000000e-01  5.13000000e-01  1.44059393e+00 
 5.14000000e-01  5.14000000e-01  1.44079706e+00 
 5.15000000e-01  5.15000000e-01  1.44099865e+00 
 5.16000000e-01  5.16000000e-01  1.44119841e+00 
 5.17000000e-01  5.17000000e-01  1.44139628e+00 
 5.18000000e-01  5.18000000e-01  1.44159315e+00 
 5.19000000e-01  5.19000000e-01  1.44178750e+00 
 5.20000000e-01  5.20000000e-01  1.44198087e+00 
 5.21000000e-01  5.21000000e-01  1.44217229e+00 
 5.22000000e-01  5.22000000e-01  1.44236207e+00 
 5.23000000e-01  5.23000000e-01  1.44255054e+00 
 5.24000000e-01  5.24000000e-01  1.44273741e+00 
 5.25000000e-01  5.25000000e-01  1.44292264e+00 
 5.26000000e-01  5.26000000e-01  1.44310628e+00 
 5.27000000e-01  5.27000000e-01  1.44328850e+00 
 5.28000000e-01  5.28000000e-01  1.44346944e+00 
 5.29000000e-01  5.29000000e-01  1.44364891e+00 
 5.30000000e-01  5.30000000e-01  1.44382676e+00 
 5.31000000e-01  5.31000000e-01  1.44400307e+00 
 5.32000000e-01  5.32000000e-01  1.44417837e+00 
 5.33000000e-01  5.33000000e-01  1.44435186e+00 
 5.34000000e-01  5.34000000e-01  1.44452430e+00 
 5.35000000e-01  5.35000000e-01  1.44469523e+00 
 5.36000000e-01  5.36000000e-01  1.44486472e+00 
 5.37000000e-01  5.37000000e-01  1.44503337e+00 
 5.38000000e-01  5.38000000e-01  1.44520009e+00 
 5.39000000e-01  5.39000000e-01  1.44536575e+00 
 5.40000000e-01  5.40000000e-01  1.44553047e+00 
 5.41000000e-01  5.41000000e-01  1.44569357e+00 
 5.42000000e-01  5.42000000e-01  1.44585545e+00 
 5.43000000e-01  5.43000000e-01  1.44601628e+00 
 5.44000000e-01  5.44000000e-01  1.44617565e+00 
 5.45000000e-01  5.45000000e-01  1.44633389e+00 
 5.46000000e-01  5.46000000e-01  1.44649106e+00 
 5.47000000e-01  5.47000000e-01  1.44664690e+00 
 5.48000000e-01  5.48000000e-01  1.44680169e+00 
 5.49000000e-01  5.49000000e-01  1.44695540e+00 
 5.50000000e-01  5.50000000e-01  1.44710787e+00 
 5.51000000e-01  5.51000000e-01  1.44725926e+00 
 5.52000000e-01  5.52000000e-01  1.44740948e+00 
 5.53000000e-01  5.53000000e-01  1.44755865e+00 
 5.54000000e-01  5.54000000e-01  1.44770678e+00 
 5.55000000e-01  5.55000000e-01  1.44785358e+00 
 5.56000000e-01  5.56000000e-01  1.44799973e+00 
 5.57000000e-01  5.57000000e-01  1.44814434e+00 
 5.58000000e-01  5.58000000e-01  1.44828831e+00 
 5.59000000e-01  5.59000000e-01  1.44843096e+00 
 5.60000000e-01  5.60000000e-01  1.44857284e+00 
 5.61000000e-01  5.61000000e-01  1.44871371e+00 
 5.62000000e-01  5.62000000e-01  1.44885337e+00 
 5.63000000e-01  5.63000000e-01  1.44899237e+00 
 5.64000000e-01  5.64000000e-01  1.44913001e+00 
 5.65000000e-01  5.65000000e-01  1.44926697e+00 
 5.66000000e-01  5.66000000e-01  1.44940276e+00 
 5.67000000e-01  5.67000000e-01  1.44953786e+00 
 5.68000000e-01  5.68000000e-01  1.44967169e+00 
 5.69000000e-01  5.69000000e-01  1.44980506e+00 
 5.70000000e-01  5.70000000e-01  1.44993709e+00 
 5.71000000e-01  5.71000000e-01  1.45006839e+00 
 5.72000000e-01  5.72000000e-01  1.45019878e+00 
 5.73000000e-01  5.73000000e-01  1.45032832e+00 
 5.74000000e-01  5.74000000e-01  1.45045693e+00 
 5.75000000e-01  5.75000000e-01  1.45058464e+00 
 5.76000000e-01  5.76000000e-01  1.45071151e+00 
 5.77000000e-01  5.77000000e-01  1.45083751e+00 
 5.78000000e-01  5.78000000e-01  1.45096279e+00 
 5.79000000e-01  5.79000000e-01  1.45108711e+00 
 5.80000000e-01  5.80000000e-01  1.45121065e+00 
 5.81000000e-01  5.81000000e-01  1.45133342e+00 
 5.82000000e-01  5.82000000e-01  1.45145520e+00 
 5.83000000e-01  5.83000000e-01  1.45157624e+00 
 5.84000000e-01  5.84000000e-01  1.45169669e+00 
 5.85000000e-01  5.85000000e-01  1.45181613e+00 
 5.86000000e-01  5.86000000e-01  1.45193490e+00 
 5.87000000e-01  5.87000000e-01  1.45205270e+00 
 5.88000000e-01  5.88000000e-01  1.45217003e+00 
 5.89000000e-01  5.89000000e-01  1.45228645e+00 
 5.90000000e-01  5.90000000e-01  1.45240200e+00 
 5.91000000e-01  5.91000000e-01  1.45251706e+00 
 5.92000000e-01  5.92000000e-01  1.45263125e+00 
 5.93000000e-01  5.93000000e-01  1.45274463e+00 
 5.94000000e-01  5.94000000e-01  1.45285757e+00 
 5.95000000e-01  5.95000000e-01  1.45296937e+00 
 5.96000000e-01  5.96000000e-01  1.45308083e+00 
 5.97000000e-01  5.97000000e-01  1.45319139e+00 
 5.98000000e-01  5.98000000e-01  1.45330129e+00 
 5.99000000e-01  5.99000000e-01  1.45341052e+00 
 6.00000000e-01  6.00000000e-01  1.45351915e+00 
 6.01000000e-01  6.01000000e-01  1.45362685e+00 
 6.02000000e-01  6.02000000e-01  1.45373414e+00 
 6.03000000e-01  6.03000000e-01  1.45384069e+00 
 6.04000000e-01  6.04000000e-01  1.45394645e+00 
 6.05000000e-01  6.05000000e-01  1.45405181e+00 
 6.06000000e-01  6.06000000e-01  1.45415622e+00 
 6.07000000e-01  6.07000000e-01  1.45426018e+00 
 6.08000000e-01  6.08000000e-01  1.45436350e+00 
 6.09000000e-01  6.09000000e-01  1.45446620e+00 
 6.10000000e-01  6.10000000e-01  1.45456822e+00 
 6.11000000e-01  6.11000000e-01  1.45466963e+00 
 6.12000000e-01  6.12000000e-01  1.45477046e+00 
 6.13000000e-01  6.13000000e-01  1.45487065e+00 
 6.14000000e-01  6.14000000e-01  1.45497015e+00 
 6.15000000e-01  6.15000000e-01  1.45506919e+00 
 6.16000000e-01  6.16000000e-01  1.45516755e+00 
 6.17000000e-01  6.17000000e-01  1.45526547e+00 
 6.18000000e-01  6.18000000e-01  1.45536257e+00 
 6.19000000e-01  6.19000000e-01  1.45545922e+00 
 6.20000000e-01  6.20000000e-01  1.45555544e+00 
 6.21000000e-01  6.21000000e-01  1.45565075e+00 
 6.22000000e-01  6.22000000e-01  1.45574577e+00 
 6.23000000e-01  6.23000000e-01  1.45584009e+00 
 6.24000000e-01  6.24000000e-01  1.45593412e+00 
 6.25000000e-01  6.25000000e-01  1.45602718e+00 
 6.26000000e-01  6.26000000e-01  1.45612011e+00 
 6.27000000e-01  6.27000000e-01  1.45621212e+00 
 6.28000000e-01  6.28000000e-01  1.45630386e+00 
 6.29000000e-01  6.29000000e-01  1.45639495e+00 
 6.30000000e-01  6.30000000e-01  1.45648559e+00 
 6.31000000e-01  6.31000000e-01  1.45657574e+00 
 6.32000000e-01  6.32000000e-01  1.45666529e+00 
 6.33000000e-01  6.33000000e-01  1.45675429e+00 
 6.34000000e-01  6.34000000e-01  1.45684289e+00 
 6.35000000e-01  6.35000000e-01  1.45693082e+00 
 6.36000000e-01  6.36000000e-01  1.45701853e+00 
 6.37000000e-01  6.37000000e-01  1.45710542e+00 
 6.38000000e-01  6.38000000e-01  1.45719190e+00 
 6.39000000e-01  6.39000000e-01  1.45727806e+00 
 6.40000000e-01  6.40000000e-01  1.45736360e+00 
 6.41000000e-01  6.41000000e-01  1.45744867e+00 
 6.42000000e-01  6.42000000e-01  1.45753339e+00 
 6.43000000e-01  6.43000000e-01  1.45761749e+00 
 6.44000000e-01  6.44000000e-01  1.45770115e+00 
 6.45000000e-01  6.45000000e-01  1.45778432e+00 
 6.46000000e-01  6.46000000e-01  1.45786700e+00 
 6.47000000e-01  6.47000000e-01  1.45794932e+00 
 6.48000000e-01  6.48000000e-01  1.45803111e+00 
 6.49000000e-01  6.49000000e-01  1.45811246e+00 
 6.50000000e-01  6.50000000e-01  1.45819350e+00 
 6.51000000e-01  6.51000000e-01  1.45827392e+00 
 6.52000000e-01  6.52000000e-01  1.45835387e+00 
 6.53000000e-01  6.53000000e-01  1.45843358e+00 
 6.54000000e-01  6.54000000e-01  1.45851265e+00 
 6.55000000e-01  6.55000000e-01  1.45859135e+00 
 6.56000000e-01  6.56000000e-01  1.45866974e+00 
 6.57000000e-01  6.57000000e-01  1.45874756e+00 
 6.58000000e-01  6.58000000e-01  1.45882503e+00 
 6.59000000e-01  6.59000000e-01  1.45890193e+00 
 6.60000000e-01  6.60000000e-01  1.45897872e+00 
 6.61000000e-01  6.61000000e-01  1.45905473e+00 
 6.62000000e-01  6.62000000e-01  1.45913065e+00 
 6.63000000e-01  6.63000000e-01  1.45920603e+00 
 6.64000000e-01  6.64000000e-01  1.45928097e+00 
 6.65000000e-01  6.65000000e-01  1.45935551e+00 
 6.66000000e-01  6.66000000e-01  1.45942958e+00 
 6.67000000e-01  6.67000000e-01  1.45950343e+00 
 6.68000000e-01  6.68000000e-01  1.45957687e+00 
 6.69000000e-01  6.69000000e-01  1.45964982e+00 
 6.70000000e-01  6.70000000e-01  1.45972250e+00 
 6.71000000e-01  6.71000000e-01  1.45979452e+00 
 6.72000000e-01  6.72000000e-01  1.45986653e+00 
 6.73000000e-01  6.73000000e-01  1.45993789e+00 
 6.74000000e-01  6.74000000e-01  1.46000906e+00 
 6.75000000e-01  6.75000000e-01  1.46007975e+00 
 6.76000000e-01  6.76000000e-01  1.46015008e+00 
 6.77000000e-01  6.77000000e-01  1.46021996e+00 
 6.78000000e-01  6.78000000e-01  1.46028960e+00 
 6.79000000e-01  6.79000000e-01  1.46035878e+00 
 6.80000000e-01  6.80000000e-01  1.46042776e+00 
 6.81000000e-01  6.81000000e-01  1.46049616e+00 
 6.82000000e-01  6.82000000e-01  1.46056433e+00 
 6.83000000e-01  6.83000000e-01  1.46063205e+00 
 6.84000000e-01  6.84000000e-01  1.46069948e+00 
 6.85000000e-01  6.85000000e-01  1.46076655e+00 
 6.86000000e-01  6.86000000e-01  1.46083316e+00 
 6.87000000e-01  6.87000000e-01  1.46089963e+00 
 6.88000000e-01  6.88000000e-01  1.46096551e+00 
 6.89000000e-01  6.89000000e-01  1.46103132e+00 
 6.90000000e-01  6.90000000e-01  1.46109648e+00 
 6.91000000e-01  6.91000000e-01  1.46116152e+00 
 6.92000000e-01  6.92000000e-01  1.46122598e+00 
 6.93000000e-01  6.93000000e-01  1.46129029e+00 
 6.94000000e-01  6.94000000e-01  1.46135426e+00 
 6.95000000e-01  6.95000000e-01  1.46141778e+00 
 6.96000000e-01  6.96000000e-01  1.46148101e+00 
 6.97000000e-01  6.97000000e-01  1.46154386e+00 
 6.98000000e-01  6.98000000e-01  1.46160628e+00 
 6.99000000e-01  6.99000000e-01  1.46166848e+00 
 7.00000000e-01  7.00000000e-01  1.46173034e+00 
 7.01000000e-01  7.01000000e-01  1.46179176e+00 
 7.02000000e-01  7.02000000e-01  1.46185288e+00 
 7.03000000e-01  7.03000000e-01  1.46191354e+00 
 7.04000000e-01  7.04000000e-01  1.46197396e+00 
 7.05000000e-01  7.05000000e-01  1.46203403e+00 
 7.06000000e-01  7.06000000e-01  1.46209359e+00 
 7.07000000e-01  7.07000000e-01  1.46215298e+00 
 7.08000000e-01  7.08000000e-01  1.46221186e+00 
 7.09000000e-01  7.09000000e-01  1.46227033e+00 
 7.10000000e-01  7.10000000e-01  1.46232854e+00 
 7.11000000e-01  7.11000000e-01  1.46238621e+00 
 7.12000000e-01  7.12000000e-01  1.46244365e+00 
 7.13000000e-01  7.13000000e-01  1.46250056e+00 
 7.14000000e-01  7.14000000e-01  1.46255705e+00 
 7.15000000e-01  7.15000000e-01  1.46261327e+00 
 7.16000000e-01  7.16000000e-01  1.46266893e+00 
 7.17000000e-01  7.17000000e-01  1.46272420e+00 
 7.18000000e-01  7.18000000e-01  1.46277903e+00 
 7.19000000e-01  7.19000000e-01  1.46283333e+00 
 7.20000000e-01  7.20000000e-01  1.46288737e+00 
 7.21000000e-01  7.21000000e-01  1.46294077e+00 
 7.22000000e-01  7.22000000e-01  1.46299380e+00 
 7.23000000e-01  7.23000000e-01  1.46304635e+00 
 7.24000000e-01  7.24000000e-01  1.46309837e+00 
 7.25000000e-01  7.25000000e-01  1.46314992e+00 
 7.26000000e-01  7.26000000e-01  1.46320105e+00 
 7.27000000e-01  7.27000000e-01  1.46325158e+00 
 7.28000000e-01  7.28000000e-01  1.46330176e+00 
 7.29000000e-01  7.29000000e-01  1.46335127e+00 
 7.30000000e-01  7.30000000e-01  1.46340044e+00 
 7.31000000e-01  7.31000000e-01  1.46344900e+00 
 7.32000000e-01  7.32000000e-01  1.46349701e+00 
 7.33000000e-01  7.33000000e-01  1.46354465e+00 
 7.34000000e-01  7.34000000e-01  1.46359184e+00 
 7.35000000e-01  7.35000000e-01  1.46363828e+00 
 7.36000000e-01  7.36000000e-01  1.46368445e+00 
 7.37000000e-01  7.37000000e-01  1.46373008e+00 
 7.38000000e-01  7.38000000e-01  1.46377519e+00 
 7.39000000e-01  7.39000000e-01  1.46381978e+00 
 7.40000000e-01  7.40000000e-01  1.46386390e+00 
 7.41000000e-01  7.41000000e-01  1.46390762e+00 
 7.42000000e-01  7.42000000e-01  1.46395086e+00 
 7.43000000e-01  7.43000000e-01  1.46399347e+00 
 7.44000000e-01  7.44000000e-01  1.46403583e+00 
 7.45000000e-01  7.45000000e-01  1.46407757e+00 
 7.46000000e-01  7.46000000e-01  1.46411898e+00 
 7.47000000e-01  7.47000000e-01  1.46415986e+00 
 7.48000000e-01  7.48000000e-01  1.46420030e+00 
 7.49000000e-01  7.49000000e-01  1.46424032e+00 
 7.50000000e-01  7.50000000e-01  1.46427993e+00 
