 time            v(vind)         v(vout)         v(vinp)         v(vinn)         v(voutp)        v(voutn)       
 2.43840000e-03  4.99625539e-03  2.29204768e-01  3.47498128e-01  3.42501872e-01  8.63916121e-01  6.34711353e-01 
 2.46840000e-03  4.99901449e-03  2.29578535e-01  3.47499507e-01  3.42500493e-01  8.64102150e-01  6.34523615e-01 
 2.49840000e-03  4.99999747e-03  2.29870899e-01  3.47499999e-01  3.42500001e-01  8.64247289e-01  6.34376390e-01 
 2.52840000e-03  4.99920398e-03  2.30081773e-01  3.47499602e-01  3.42500398e-01  8.64352408e-01  6.34270635e-01 
 2.55840000e-03  4.99663429e-03  2.30211093e-01  3.47498317e-01  3.42501683e-01  8.64416628e-01  6.34205535e-01 
 2.58840000e-03  4.99228932e-03  2.30258822e-01  3.47496145e-01  3.42503855e-01  8.64440602e-01  6.34181780e-01 
 2.61840000e-03  4.98617062e-03  2.30224964e-01  3.47493085e-01  3.42506915e-01  8.64425844e-01  6.34200881e-01 
 2.64840000e-03  4.97828035e-03  2.30109541e-01  3.47489140e-01  3.42510860e-01  8.64370168e-01  6.34260627e-01 
 2.67840000e-03  4.96862132e-03  2.29912573e-01  3.47484311e-01  3.42515689e-01  8.64271512e-01  6.34358939e-01 
 2.70840000e-03  4.95719697e-03  2.29634105e-01  3.47478598e-01  3.42521402e-01  8.64131339e-01  6.34497233e-01 
 2.73840000e-03  4.94401134e-03  2.29274237e-01  3.47472006e-01  3.42527994e-01  8.63950684e-01  6.34676447e-01 
 2.76840000e-03  4.92906913e-03  2.28833103e-01  3.47464535e-01  3.42535465e-01  8.63729401e-01  6.34896298e-01 
 2.79840000e-03  4.91237565e-03  2.28310864e-01  3.47456188e-01  3.42543812e-01  8.63468230e-01  6.35157366e-01 
 2.82840000e-03  4.89393683e-03  2.27707719e-01  3.47446968e-01  3.42553032e-01  8.63167740e-01  6.35460020e-01 
 2.85840000e-03  4.87375921e-03  2.27023889e-01  3.47436880e-01  3.42563120e-01  8.62827248e-01  6.35803358e-01 
 2.88840000e-03  4.85184997e-03  2.26259603e-01  3.47425925e-01  3.42574075e-01  8.62445540e-01  6.36185936e-01 
 2.91840000e-03  4.82821689e-03  2.25415108e-01  3.47414108e-01  3.42585892e-01  8.62022413e-01  6.36607305e-01 
 2.94840000e-03  4.80286836e-03  2.24490684e-01  3.47401434e-01  3.42598566e-01  8.61558157e-01  6.37067473e-01 
 2.97840000e-03  4.77581340e-03  2.23486654e-01  3.47387907e-01  3.42612093e-01  8.61054228e-01  6.37567574e-01 
 3.00840000e-03  4.74706162e-03  2.22403376e-01  3.47373531e-01  3.42626469e-01  8.60510313e-01  6.38106937e-01 
 3.03840000e-03  4.71662323e-03  2.21241210e-01  3.47358312e-01  3.42641688e-01  8.59924597e-01  6.38683387e-01 
 3.06840000e-03  4.68450904e-03  2.20000550e-01  3.47342255e-01  3.42657745e-01  8.59299024e-01  6.39298474e-01 
 3.09840000e-03  4.65073048e-03  2.18681859e-01  3.47325365e-01  3.42674635e-01  8.58636521e-01  6.39954662e-01 
 3.12840000e-03  4.61529952e-03  2.17285642e-01  3.47307650e-01  3.42692350e-01  8.57939266e-01  6.40653624e-01 
 3.15840000e-03  4.57822878e-03  2.15812421e-01  3.47289114e-01  3.42710886e-01  8.57206101e-01  6.41393680e-01 
 3.18840000e-03  4.53953141e-03  2.14262712e-01  3.47269766e-01  3.42730234e-01  8.56434077e-01  6.42171364e-01 
 3.21840000e-03  4.49922117e-03  2.12637034e-01  3.47249611e-01  3.42750389e-01  8.55622854e-01  6.42985820e-01 
 3.24840000e-03  4.45731237e-03  2.10935926e-01  3.47228656e-01  3.42771344e-01  8.54772870e-01  6.43836944e-01 
 3.27840000e-03  4.41381992e-03  2.09159956e-01  3.47206910e-01  3.42793090e-01  8.53884072e-01  6.44724116e-01 
 3.30840000e-03  4.36875925e-03  2.07309727e-01  3.47184380e-01  3.42815620e-01  8.52957359e-01  6.45647633e-01 
 3.33840000e-03  4.32214639e-03  2.05385902e-01  3.47161073e-01  3.42838927e-01  8.51994740e-01  6.46608838e-01 
 3.36840000e-03  4.27399789e-03  2.03389164e-01  3.47136999e-01  3.42863001e-01  8.50995962e-01  6.47606798e-01 
