 frequency       v(PSRR_dB)     
 4.82134619e+01  5.88206365e+01 
 4.93252513e+01  5.88199254e+01 
 5.04626783e+01  5.88208272e+01 
 5.16263340e+01  5.88195098e+01 
 5.28168234e+01  5.88182005e+01 
 5.40347650e+01  5.88172544e+01 
 5.52807921e+01  5.88179465e+01 
 5.65555523e+01  5.88182929e+01 
 5.78597080e+01  5.88168144e+01 
 5.91939372e+01  5.88166043e+01 
 6.05589334e+01  5.88152152e+01 
 6.19554061e+01  5.88125069e+01 
 6.33840810e+01  5.88138775e+01 
 6.48457008e+01  5.88117779e+01 
 6.63410251e+01  5.88115919e+01 
 6.78708313e+01  5.88113017e+01 
 6.94359143e+01  5.88088832e+01 
 7.10370877e+01  5.88101542e+01 
 7.26751838e+01  5.88084564e+01 
 7.43510539e+01  5.88072810e+01 
 7.60655691e+01  5.88059540e+01 
 7.78196206e+01  5.88047148e+01 
 7.96141200e+01  5.88051755e+01 
 8.14500001e+01  5.87974123e+01 
 8.33282151e+01  5.87991633e+01 
 8.52497412e+01  5.87958288e+01 
 8.72155772e+01  5.87950098e+01 
 8.92267449e+01  5.87936077e+01 
 9.12842895e+01  5.87941671e+01 
 9.33892805e+01  5.87912158e+01 
 9.55428121e+01  5.87904336e+01 
 9.77460036e+01  5.87891718e+01 
 1.00000000e+02  5.87870662e+01 
 1.02305973e+02  5.87837529e+01 
 1.04665121e+02  5.87806222e+01 
 1.07078670e+02  5.87800735e+01 
 1.09547876e+02  5.87774920e+01 
 1.12074020e+02  5.87765650e+01 
 1.14658417e+02  5.87736062e+01 
 1.17302409e+02  5.87699523e+01 
 1.20007371e+02  5.87682827e+01 
 1.22774708e+02  5.87639181e+01 
 1.25605860e+02  5.87631954e+01 
 1.28502297e+02  5.87622657e+01 
 1.31465525e+02  5.87577833e+01 
 1.34497085e+02  5.87527516e+01 
 1.37598551e+02  5.87473847e+01 
 1.40771537e+02  5.87432958e+01 
 1.44017690e+02  5.87424144e+01 
 1.47338699e+02  5.87389731e+01 
 1.50736290e+02  5.87380821e+01 
 1.54212228e+02  5.87329693e+01 
 1.57768320e+02  5.87277247e+01 
 1.61406415e+02  5.87232464e+01 
 1.65128404e+02  5.87167346e+01 
 1.68936220e+02  5.87162988e+01 
 1.72831844e+02  5.87098836e+01 
 1.76817299e+02  5.87032657e+01 
 1.80894658e+02  5.86979778e+01 
 1.85066040e+02  5.86900574e+01 
 1.89333613e+02  5.86805486e+01 
 1.93699595e+02  5.86757520e+01 
 1.98166255e+02  5.86661701e+01 
 2.02735916e+02  5.86661493e+01 
 2.07410951e+02  5.86565490e+01 
 2.12193792e+02  5.86506733e+01 
 2.17086923e+02  5.86419084e+01 
 2.22092889e+02  5.86317738e+01 
 2.27214291e+02  5.86187859e+01 
 2.32453791e+02  5.86104747e+01 
 2.37814113e+02  5.86022403e+01 
 2.43298042e+02  5.85902280e+01 
 2.48908429e+02  5.85811522e+01 
 2.54648190e+02  5.85640581e+01 
 2.60520309e+02  5.85510841e+01 
 2.66527837e+02  5.85402823e+01 
 2.72673897e+02  5.85286083e+01 
 2.78961683e+02  5.85161529e+01 
 2.85394464e+02  5.84997623e+01 
 2.91975583e+02  5.84869519e+01 
 2.98708461e+02  5.84774808e+01 
 3.05596598e+02  5.84590073e+01 
 3.12643573e+02  5.84433992e+01 
 3.19853049e+02  5.84282295e+01 
 3.27228774e+02  5.84096012e+01 
 3.34774581e+02  5.83915439e+01 
 3.42494392e+02  5.83740581e+01 
 3.50392221e+02  5.83507964e+01 
 3.58472171e+02  5.83264119e+01 
 3.66738442e+02  5.83121401e+01 
 3.75195331e+02  5.82876929e+01 
 3.83847234e+02  5.82705502e+01 
 3.92698648e+02  5.82415593e+01 
 4.01754173e+02  5.82162460e+01 
 4.11018515e+02  5.81918593e+01 
 4.20496491e+02  5.81640898e+01 
 4.30193027e+02  5.81348707e+01 
 4.40113162e+02  5.81020187e+01 
 4.50262052e+02  5.80720944e+01 
 4.60644974e+02  5.80409346e+01 
 4.71267322e+02  5.80097201e+01 
 4.82134619e+02  5.79781748e+01 
 4.93252513e+02  5.79379725e+01 
 5.04626783e+02  5.79093955e+01 
 5.16263340e+02  5.78686557e+01 
 5.28168234e+02  5.78302722e+01 
 5.40347650e+02  5.77917452e+01 
 5.52807921e+02  5.77519597e+01 
 5.65555523e+02  5.77071191e+01 
 5.78597080e+02  5.76589618e+01 
 5.91939372e+02  5.76126219e+01 
 6.05589334e+02  5.75708693e+01 
 6.19554061e+02  5.75221485e+01 
 6.33840810e+02  5.74745962e+01 
 6.48457008e+02  5.74217370e+01 
 6.63410251e+02  5.73659920e+01 
 6.78708313e+02  5.73122635e+01 
 6.94359143e+02  5.72590850e+01 
 7.10370877e+02  5.72020822e+01 
 7.26751838e+02  5.71420190e+01 
 7.43510539e+02  5.70834425e+01 
 7.60655691e+02  5.70229602e+01 
 7.78196206e+02  5.69582503e+01 
 7.96141200e+02  5.68926963e+01 
 8.14500001e+02  5.68287295e+01 
 8.33282151e+02  5.67624217e+01 
 8.52497412e+02  5.66913536e+01 
 8.72155772e+02  5.66185792e+01 
 8.92267449e+02  5.65486231e+01 
 9.12842895e+02  5.64739182e+01 
 9.33892805e+02  5.64002399e+01 
 9.55428121e+02  5.63232306e+01 
 9.77460036e+02  5.62487383e+01 
 1.00000000e+03  5.61643026e+01 
 1.02305973e+03  5.60822208e+01 
 1.04665121e+03  5.60064757e+01 
 1.07078670e+03  5.59228527e+01 
 1.09547876e+03  5.58410027e+01 
 1.12074020e+03  5.57574417e+01 
 1.14658417e+03  5.56717303e+01 
 1.17302409e+03  5.55855174e+01 
 1.20007371e+03  5.54976922e+01 
 1.22774708e+03  5.54103153e+01 
 1.25605860e+03  5.53241979e+01 
 1.28502297e+03  5.52314001e+01 
 1.31465525e+03  5.51443658e+01 
 1.34497085e+03  5.50518447e+01 
 1.37598551e+03  5.49617104e+01 
 1.40771537e+03  5.48725960e+01 
 1.44017690e+03  5.47772436e+01 
 1.47338699e+03  5.46909702e+01 
 1.50736290e+03  5.45974694e+01 
 1.54212228e+03  5.45091637e+01 
 1.57768320e+03  5.44156291e+01 
 1.61406415e+03  5.43251647e+01 
 1.65128404e+03  5.42366460e+01 
 1.68936220e+03  5.41460010e+01 
 1.72831844e+03  5.40561932e+01 
 1.76817299e+03  5.39676632e+01 
 1.80894658e+03  5.38807460e+01 
 1.85066040e+03  5.37955790e+01 
 1.89333613e+03  5.37092887e+01 
 1.93699595e+03  5.36230636e+01 
 1.98166255e+03  5.35407047e+01 
 2.02735916e+03  5.34581570e+01 
 2.07410951e+03  5.33788432e+01 
 2.12193792e+03  5.32993985e+01 
 2.17086923e+03  5.32235186e+01 
 2.22092889e+03  5.31472825e+01 
 2.27214291e+03  5.30727490e+01 
 2.32453791e+03  5.30020980e+01 
 2.37814113e+03  5.29325258e+01 
 2.43298042e+03  5.28655004e+01 
 2.48908429e+03  5.28004984e+01 
 2.54648190e+03  5.27369669e+01 
 2.60520309e+03  5.26781564e+01 
 2.66527837e+03  5.26204045e+01 
 2.72673897e+03  5.25655896e+01 
 2.78961683e+03  5.25136835e+01 
 2.85394464e+03  5.24653354e+01 
 2.91975583e+03  5.24194019e+01 
 2.98708461e+03  5.23753861e+01 
 3.05596598e+03  5.23383828e+01 
 3.12643573e+03  5.22994832e+01 
 3.19853049e+03  5.22674914e+01 
 3.27228774e+03  5.22371770e+01 
 3.34774581e+03  5.22124960e+01 
 3.42494392e+03  5.21895780e+01 
 3.50392221e+03  5.21713170e+01 
 3.58472171e+03  5.21564993e+01 
 3.66738442e+03  5.21459107e+01 
 3.75195331e+03  5.21380301e+01 
 3.83847234e+03  5.21348158e+01 
 3.92698648e+03  5.21361433e+01 
 4.01754173e+03  5.21409830e+01 
 4.11018515e+03  5.21492003e+01 
 4.20496491e+03  5.21629966e+01 
 4.30193027e+03  5.21804322e+01 
 4.40113162e+03  5.22025350e+01 
 4.50262052e+03  5.22289191e+01 
 4.60644974e+03  5.22593212e+01 
 4.71267322e+03  5.22940178e+01 
 4.82134619e+03  5.23326723e+01 
 4.93252513e+03  5.23755501e+01 
 5.04626783e+03  5.24237228e+01 
 5.16263340e+03  5.24762441e+01 
 5.28168234e+03  5.25328171e+01 
 5.40347650e+03  5.25942913e+01 
 5.52807921e+03  5.26590393e+01 
 5.65555523e+03  5.27287245e+01 
 5.78597080e+03  5.28026841e+01 
 5.91939372e+03  5.28813702e+01 
 6.05589334e+03  5.29637274e+01 
 6.19554061e+03  5.30505505e+01 
 6.33840810e+03  5.31413356e+01 
 6.48457008e+03  5.32354270e+01 
 6.63410251e+03  5.33343236e+01 
 6.78708313e+03  5.34358587e+01 
 6.94359143e+03  5.35417387e+01 
 7.10370877e+03  5.36516717e+01 
 7.26751838e+03  5.37636247e+01 
 7.43510539e+03  5.38797303e+01 
 7.60655691e+03  5.39993004e+01 
 7.78196206e+03  5.41210388e+01 
 7.96141200e+03  5.42450757e+01 
 8.14500001e+03  5.43730355e+01 
 8.33282151e+03  5.45018832e+01 
 8.52497412e+03  5.46331383e+01 
 8.72155772e+03  5.47670365e+01 
 8.92267449e+03  5.49018173e+01 
 9.12842895e+03  5.50386316e+01 
 9.33892805e+03  5.51756505e+01 
 9.55428121e+03  5.53149494e+01 
 9.77460036e+03  5.54537568e+01 
 1.00000000e+04  5.55934849e+01 
 1.02305973e+04  5.57331676e+01 
 1.04665121e+04  5.58730943e+01 
 1.07078670e+04  5.60126085e+01 
 1.09547876e+04  5.61514232e+01 
 1.12074020e+04  5.62891894e+01 
 1.14658417e+04  5.64257476e+01 
 1.17302409e+04  5.65612169e+01 
 1.20007371e+04  5.66945886e+01 
 1.22774708e+04  5.68265379e+01 
 1.25605860e+04  5.69564637e+01 
 1.28502297e+04  5.70837031e+01 
 1.31465525e+04  5.72084897e+01 
 1.34497085e+04  5.73303991e+01 
 1.37598551e+04  5.74492125e+01 
 1.40771537e+04  5.75658820e+01 
 1.44017690e+04  5.76781892e+01 
 1.47338699e+04  5.77875380e+01 
 1.50736290e+04  5.78934513e+01 
 1.54212228e+04  5.79957199e+01 
 1.57768320e+04  5.80938638e+01 
 1.61406415e+04  5.81887095e+01 
 1.65128404e+04  5.82793019e+01 
 1.68936220e+04  5.83659049e+01 
 1.72831844e+04  5.84487322e+01 
 1.76817299e+04  5.85275448e+01 
 1.80894658e+04  5.86021258e+01 
 1.85066040e+04  5.86730900e+01 
 1.89333613e+04  5.87397483e+01 
 1.93699595e+04  5.88027408e+01 
 1.98166255e+04  5.88615996e+01 
 2.02735916e+04  5.89167146e+01 
 2.07410951e+04  5.89681385e+01 
 2.12193792e+04  5.90160096e+01 
 2.17086923e+04  5.90600350e+01 
 2.22092889e+04  5.91006338e+01 
 2.27214291e+04  5.91379601e+01 
 2.32453791e+04  5.91718041e+01 
 2.37814113e+04  5.92025063e+01 
 2.43298042e+04  5.92302146e+01 
 2.48908429e+04  5.92549848e+01 
 2.54648190e+04  5.92768473e+01 
 2.60520309e+04  5.92959274e+01 
 2.66527837e+04  5.93124929e+01 
 2.72673897e+04  5.93266236e+01 
 2.78961683e+04  5.93383686e+01 
 2.85394464e+04  5.93480160e+01 
 2.91975583e+04  5.93553461e+01 
 2.98708461e+04  5.93608579e+01 
 3.05596598e+04  5.93644533e+01 
 3.12643573e+04  5.93663107e+01 
 3.19853049e+04  5.93666747e+01 
 3.27228774e+04  5.93655329e+01 
 3.34774581e+04  5.93629987e+01 
 3.42494392e+04  5.93592035e+01 
 3.50392221e+04  5.93542926e+01 
 3.58472171e+04  5.93483954e+01 
 3.66738442e+04  5.93416203e+01 
 3.75195331e+04  5.93340754e+01 
 3.83847234e+04  5.93257923e+01 
 3.92698648e+04  5.93169749e+01 
 4.01754173e+04  5.93076216e+01 
 4.11018515e+04  5.92979011e+01 
 4.20496491e+04  5.92879140e+01 
 4.30193027e+04  5.92777188e+01 
 4.40113162e+04  5.92674533e+01 
 4.50262052e+04  5.92571384e+01 
 4.60644974e+04  5.92469476e+01 
 4.71267322e+04  5.92368510e+01 
 4.82134619e+04  5.92270126e+01 
 4.93252513e+04  5.92174461e+01 
 5.04626783e+04  5.92082838e+01 
 5.16263340e+04  5.91995630e+01 
 5.28168234e+04  5.91913611e+01 
 5.40347650e+04  5.91837391e+01 
 5.52807921e+04  5.91767507e+01 
 5.65555523e+04  5.91704509e+01 
 5.78597080e+04  5.91649056e+01 
 5.91939372e+04  5.91601749e+01 
 6.05589334e+04  5.91562668e+01 
 6.19554061e+04  5.91532892e+01 
 6.33840810e+04  5.91512059e+01 
 6.48457008e+04  5.91501296e+01 
 6.63410251e+04  5.91500668e+01 
 6.78708313e+04  5.91510604e+01 
 6.94359143e+04  5.91531311e+01 
 7.10370877e+04  5.91563113e+01 
 7.26751838e+04  5.91606372e+01 
 7.43510539e+04  5.91661249e+01 
 7.60655691e+04  5.91727952e+01 
 7.78196206e+04  5.91806774e+01 
 7.96141200e+04  5.91897856e+01 
 8.14500001e+04  5.92001329e+01 
 8.33282151e+04  5.92117401e+01 
 8.52497412e+04  5.92246000e+01 
 8.72155772e+04  5.92387348e+01 
 8.92267449e+04  5.92541529e+01 
 9.12842895e+04  5.92708492e+01 
 9.33892805e+04  5.92888252e+01 
 9.55428121e+04  5.93080906e+01 
 9.77460036e+04  5.93286326e+01 
 1.00000000e+05  5.93504556e+01 
 1.02305973e+05  5.93735452e+01 
 1.04665121e+05  5.93978925e+01 
 1.07078670e+05  5.94234963e+01 
 1.09547876e+05  5.94503350e+01 
 1.12074020e+05  5.94783924e+01 
 1.14658417e+05  5.95076553e+01 
 1.17302409e+05  5.95381061e+01 
 1.20007371e+05  5.95697186e+01 
 1.22774708e+05  5.96024724e+01 
 1.25605860e+05  5.96363408e+01 
 1.28502297e+05  5.96712993e+01 
 1.31465525e+05  5.97073182e+01 
 1.34497085e+05  5.97443641e+01 
 1.37598551e+05  5.97824072e+01 
 1.40771537e+05  5.98214124e+01 
 1.44017690e+05  5.98613446e+01 
 1.47338699e+05  5.99021647e+01 
 1.50736290e+05  5.99438368e+01 
 1.54212228e+05  5.99863197e+01 
 1.57768320e+05  6.00295717e+01 
 1.61406415e+05  6.00735523e+01 
 1.65128404e+05  6.01182172e+01 
 1.68936220e+05  6.01635242e+01 
 1.72831844e+05  6.02094281e+01 
 1.76817299e+05  6.02558848e+01 
 1.80894658e+05  6.03028502e+01 
 1.85066040e+05  6.03502782e+01 
 1.89333613e+05  6.03981248e+01 
 1.93699595e+05  6.04463455e+01 
 1.98166255e+05  6.04948961e+01 
 2.02735916e+05  6.05437335e+01 
 2.07410951e+05  6.05928150e+01 
 2.12193792e+05  6.06420993e+01 
 2.17086923e+05  6.06915459e+01 
 2.22092889e+05  6.07411159e+01 
 2.27214291e+05  6.07907716e+01 
 2.32453791e+05  6.08404773e+01 
 2.37814113e+05  6.08901988e+01 
 2.43298042e+05  6.09399038e+01 
 2.48908429e+05  6.09895623e+01 
 2.54648190e+05  6.10391463e+01 
 2.60520309e+05  6.10886298e+01 
 2.66527837e+05  6.11379897e+01 
 2.72673897e+05  6.11872048e+01 
 2.78961683e+05  6.12362566e+01 
 2.85394464e+05  6.12851291e+01 
 2.91975583e+05  6.13338092e+01 
 2.98708461e+05  6.13822860e+01 
 3.05596598e+05  6.14305508e+01 
 3.12643573e+05  6.14785988e+01 
 3.19853049e+05  6.15264268e+01 
 3.27228774e+05  6.15740344e+01 
 3.34774581e+05  6.16214237e+01 
 3.42494392e+05  6.16685999e+01 
 3.50392221e+05  6.17155701e+01 
 3.58472171e+05  6.17623437e+01 
 3.66738442e+05  6.18089330e+01 
 3.75195331e+05  6.18553521e+01 
 3.83847234e+05  6.19016176e+01 
 3.92698648e+05  6.19477479e+01 
 4.01754173e+05  6.19937634e+01 
 4.11018515e+05  6.20396867e+01 
 4.20496491e+05  6.20855418e+01 
 4.30193027e+05  6.21313546e+01 
 4.40113162e+05  6.21771524e+01 
 4.50262052e+05  6.22229638e+01 
 4.60644974e+05  6.22688192e+01 
 4.71267322e+05  6.23147493e+01 
 4.82134619e+05  6.23607866e+01 
 4.93252513e+05  6.24069639e+01 
 5.04626783e+05  6.24533149e+01 
 5.16263340e+05  6.24998742e+01 
 5.28168234e+05  6.25466764e+01 
 5.40347650e+05  6.25937567e+01 
 5.52807921e+05  6.26411501e+01 
 5.65555523e+05  6.26888919e+01 
 5.78597080e+05  6.27370174e+01 
 5.91939372e+05  6.27855612e+01 
 6.05589334e+05  6.28345576e+01 
 6.19554061e+05  6.28840404e+01 
 6.33840810e+05  6.29340428e+01 
 6.48457008e+05  6.29845966e+01 
 6.63410251e+05  6.30357331e+01 
 6.78708313e+05  6.30874822e+01 
 6.94359143e+05  6.31398725e+01 
 7.10370877e+05  6.31929312e+01 
 7.26751838e+05  6.32466838e+01 
 7.43510539e+05  6.33011542e+01 
 7.60655691e+05  6.33563644e+01 
 7.78196206e+05  6.34123345e+01 
 7.96141200e+05  6.34690824e+01 
