 time            v(clk)          v(voutp)        v(voutn)        v(vinp)         v(vinn)        
 3.25559251e-06  1.50000000e+00  1.06015432e-01  7.39573748e-01  7.41267963e-01  7.50000000e-01 
 3.25586280e-06  1.50000000e+00  1.03597191e-02  1.05251114e+00  7.41269314e-01  7.50000000e-01 
 3.25615791e-06  1.50000000e+00  4.68261196e-04  1.39313715e+00  7.41270790e-01  7.50000000e-01 
 3.25645565e-06  1.50000000e+00  6.46192946e-05  1.50012999e+00  7.41272278e-01  7.50000000e-01 
 3.25677603e-06  1.50000000e+00 -8.75250029e-05  1.50657854e+00  7.41273880e-01  7.50000000e-01 
 3.25718930e-06  1.50000000e+00 -1.66246485e-05  1.50059714e+00  7.41275946e-01  7.50000000e-01 
 3.25767521e-06  1.50000000e+00  2.77281704e-05  1.49905722e+00  7.41278376e-01  7.50000000e-01 
 3.25864703e-06  1.50000000e+00  3.72654107e-05  1.49920495e+00  7.41283235e-01  7.50000000e-01 
 3.26059066e-06  1.50000000e+00  3.34173685e-05  1.49944620e+00  7.41292953e-01  7.50000000e-01 
 3.26247280e-06  1.50000000e+00  2.53748382e-05  1.49969368e+00  7.41302364e-01  7.50000000e-01 
 3.26420805e-06  1.50000000e+00  2.22569004e-05  1.49991332e+00  7.41311040e-01  7.50000000e-01 
 3.26502012e-06  1.50000000e+00  1.97603063e-05  1.49995966e+00  7.41315101e-01  7.50000000e-01 
 3.26577153e-06  1.50000000e+00  1.65817429e-05  1.49997908e+00  7.41318858e-01  7.50000000e-01 
 3.26661636e-06  1.50000000e+00  1.32983825e-05  1.49998857e+00  7.41323082e-01  7.50000000e-01 
 3.26753434e-06  1.50000000e+00  1.05249118e-05  1.49999265e+00  7.41327672e-01  7.50000000e-01 
 3.26875393e-06  1.50000000e+00  8.00749944e-06  1.49999465e+00  7.41333770e-01  7.50000000e-01 
 3.27040614e-06  1.50000000e+00  5.94564353e-06  1.49999564e+00  7.41342031e-01  7.50000000e-01 
 3.27322637e-06  1.50000000e+00  4.10144917e-06  1.49999654e+00  7.41356132e-01  7.50000000e-01 
 3.27886684e-06  1.50000000e+00  2.51767105e-06  1.49999762e+00  7.41384334e-01  7.50000000e-01 
 3.29014777e-06  1.50000000e+00  1.40262891e-06  1.49999856e+00  7.41440739e-01  7.50000000e-01 
 3.30798644e-06  1.50000000e+00  8.31905250e-07  1.49999903e+00  7.41529932e-01  7.50000000e-01 
 3.31451000e-06  1.50000000e+00  7.44271033e-07  1.49999910e+00  7.41562550e-01  7.50000000e-01 
 3.31451100e-06  1.35000000e+00  4.58348578e-03  1.50424211e+00  7.41562555e-01  7.50000000e-01 
 3.31451300e-06  1.05000000e+00  1.39800587e-02  1.51314227e+00  7.41562565e-01  7.50000000e-01 
 3.31451700e-06  4.50000000e-01  2.95536276e-02  1.50092266e+00  7.41562585e-01  7.50000000e-01 
 3.31452000e-06  6.23989749e-12  3.18322763e-02  1.44089780e+00  7.41562600e-01  7.50000000e-01 
 3.31452061e-06  0.00000000e+00  2.74405894e-02  1.42023324e+00  7.41562603e-01  7.50000000e-01 
 3.31452183e-06  0.00000000e+00  1.78706028e-02  1.37825926e+00  7.41562609e-01  7.50000000e-01 
 3.31452428e-06  0.00000000e+00  3.33260775e-03  1.29923274e+00  7.41562621e-01  7.50000000e-01 
 3.31452878e-06  0.00000000e+00 -1.04120522e-02  1.17025044e+00  7.41562644e-01  7.50000000e-01 
 3.31453778e-06  0.00000000e+00 -1.76102697e-02  9.58017924e-01  7.41562689e-01  7.50000000e-01 
 3.31455271e-06  0.00000000e+00 -1.52054450e-02  6.92242604e-01  7.41562764e-01  7.50000000e-01 
 3.31457381e-06  0.00000000e+00  3.50632241e-02  4.30541801e-01  7.41562869e-01  7.50000000e-01 
 3.31459672e-06  0.00000000e+00  1.10617801e-01  2.65556565e-01  7.41562984e-01  7.50000000e-01 
 3.31462605e-06  0.00000000e+00  1.59820842e-01  1.80037591e-01  7.41563130e-01  7.50000000e-01 
 3.31466506e-06  0.00000000e+00  1.68664752e-01  1.51895182e-01  7.41563325e-01  7.50000000e-01 
 3.31470350e-06  0.00000000e+00  1.56269431e-01  1.46935146e-01  7.41563518e-01  7.50000000e-01 
 3.31476330e-06  0.00000000e+00  1.35905751e-01  1.36428311e-01  7.41563816e-01  7.50000000e-01 
 3.31485765e-06  0.00000000e+00  1.09695346e-01  1.12899561e-01  7.41564288e-01  7.50000000e-01 
 3.31504636e-06  0.00000000e+00  6.54656206e-02  6.76855633e-02  7.41565232e-01  7.50000000e-01 
 3.31538062e-06  0.00000000e+00  1.45167488e-02  1.53513950e-02  7.41566903e-01  7.50000000e-01 
 3.31604912e-06  0.00000000e+00 -5.48418203e-04 -5.51074987e-04  7.41570246e-01  7.50000000e-01 
 3.31680389e-06  0.00000000e+00 -1.39140811e-04 -1.45070468e-04  7.41574019e-01  7.50000000e-01 
 3.31760141e-06  0.00000000e+00 -1.66412936e-05 -1.67804528e-05  7.41578007e-01  7.50000000e-01 
 3.31855654e-06  0.00000000e+00 -1.06967628e-05 -1.07767713e-05  7.41582783e-01  7.50000000e-01 
 3.31975564e-06  0.00000000e+00 -3.36056231e-06 -3.42723710e-06  7.41588778e-01  7.50000000e-01 
 3.32181207e-06  0.00000000e+00  6.48312044e-07  6.38805183e-07  7.41599060e-01  7.50000000e-01 
 3.32592494e-06  0.00000000e+00  7.32698506e-07  7.38710547e-07  7.41619625e-01  7.50000000e-01 
 3.33322191e-06  0.00000000e+00  2.03238907e-07  2.04811967e-07  7.41656110e-01  7.50000000e-01 
 3.34764846e-06  0.00000000e+00  1.24271746e-07  1.24172664e-07  7.41728242e-01  7.50000000e-01 
 3.37650156e-06  0.00000000e+00  1.40284628e-07  1.40246394e-07  7.41872508e-01  7.50000000e-01 
 3.37700000e-06  0.00000000e+00  1.41379945e-07  1.41361925e-07  7.41875000e-01  7.50000000e-01 
 3.37700100e-06  1.50000000e-01 -7.15102443e-03 -7.15102437e-03  7.41875005e-01  7.50000000e-01 
 3.37700300e-06  4.50000000e-01 -2.26178906e-02 -2.26178905e-02  7.41875015e-01  7.50000000e-01 
 3.37700700e-06  1.05000000e+00 -5.48344542e-02 -5.48344543e-02  7.41875035e-01  7.50000000e-01 
 3.37701000e-06  1.50000000e+00 -7.28689192e-02 -7.28689232e-02  7.41875050e-01  7.50000000e-01 
 3.37701061e-06  1.50000000e+00 -7.32866863e-02 -7.32866950e-02  7.41875053e-01  7.50000000e-01 
 3.37701184e-06  1.50000000e+00 -7.32215955e-02 -7.32216332e-02  7.41875059e-01  7.50000000e-01 
 3.37701430e-06  1.50000000e+00 -7.29420926e-02 -7.29424283e-02  7.41875071e-01  7.50000000e-01 
 3.37701921e-06  1.50000000e+00 -7.28087859e-02 -7.28103406e-02  7.41875096e-01  7.50000000e-01 
 3.37702612e-06  1.50000000e+00 -7.28559801e-02 -7.28597537e-02  7.41875131e-01  7.50000000e-01 
 3.37703725e-06  1.50000000e+00 -7.29591861e-02 -7.29667102e-02  7.41875186e-01  7.50000000e-01 
 3.37705952e-06  1.50000000e+00 -7.31131434e-02 -7.31281011e-02  7.41875298e-01  7.50000000e-01 
 3.37710405e-06  1.50000000e+00 -7.33938979e-02 -7.34236525e-02  7.41875520e-01  7.50000000e-01 
 3.37719311e-06  1.50000000e+00 -7.39561205e-02 -7.40154405e-02  7.41875966e-01  7.50000000e-01 
 3.37737123e-06  1.50000000e+00 -7.50802299e-02 -7.51984212e-02  7.41876856e-01  7.50000000e-01 
 3.37772748e-06  1.50000000e+00 -7.73032433e-02 -7.75342999e-02  7.41878637e-01  7.50000000e-01 
 3.37843997e-06  1.50000000e+00 -8.06366969e-02 -8.06864577e-02  7.41882200e-01  7.50000000e-01 
 3.37911887e-06  1.50000000e+00 -6.59943971e-02 -5.69910992e-02  7.41885594e-01  7.50000000e-01 
 3.37969481e-06  1.50000000e+00  3.19512863e-02  7.95049167e-02  7.41888474e-01  7.50000000e-01 
 3.38027081e-06  1.50000000e+00  2.93716165e-01  4.43811315e-01  7.41891354e-01  7.50000000e-01 
 3.38057332e-06  1.50000000e+00  1.31104523e-01  7.16559252e-01  7.41892867e-01  7.50000000e-01 
 3.38086021e-06  1.50000000e+00  1.25034460e-02  1.04398183e+00  7.41894301e-01  7.50000000e-01 
 3.38116925e-06  1.50000000e+00  2.64004880e-04  1.39634495e+00  7.41895846e-01  7.50000000e-01 
 3.38147681e-06  1.50000000e+00  5.59946896e-06  1.50118239e+00  7.41897384e-01  7.50000000e-01 
 3.38180440e-06  1.50000000e+00 -8.85956799e-05  1.50634973e+00  7.41899022e-01  7.50000000e-01 
 3.38222194e-06  1.50000000e+00 -1.35738232e-05  1.50045642e+00  7.41901110e-01  7.50000000e-01 
 3.38272553e-06  1.50000000e+00  2.82431937e-05  1.49904788e+00  7.41903628e-01  7.50000000e-01 
 3.38373270e-06  1.50000000e+00  3.70721612e-05  1.49922102e+00  7.41908663e-01  7.50000000e-01 
 3.38574705e-06  1.50000000e+00  3.27370533e-05  1.49946101e+00  7.41918735e-01  7.50000000e-01 
 3.38738958e-06  1.50000000e+00  2.59040656e-05  1.49968330e+00  7.41926948e-01  7.50000000e-01 
 3.38892637e-06  1.50000000e+00  2.31153749e-05  1.49989058e+00  7.41934632e-01  7.50000000e-01 
 3.38974047e-06  1.50000000e+00  2.06393006e-05  1.49994736e+00  7.41938702e-01  7.50000000e-01 
 3.39048244e-06  1.50000000e+00  1.74682912e-05  1.49997269e+00  7.41942412e-01  7.50000000e-01 
 3.39129607e-06  1.50000000e+00  1.41530740e-05  1.49998553e+00  7.41946480e-01  7.50000000e-01 
 3.39219105e-06  1.50000000e+00  1.12372468e-05  1.49999144e+00  7.41950955e-01  7.50000000e-01 
 3.39331704e-06  1.50000000e+00  8.65041986e-06  1.49999421e+00  7.41956585e-01  7.50000000e-01 
 3.39482838e-06  1.50000000e+00  6.47317506e-06  1.49999547e+00  7.41964142e-01  7.50000000e-01 
 3.39720298e-06  1.50000000e+00  4.59207508e-06  1.49999632e+00  7.41976015e-01  7.50000000e-01 
 3.40175546e-06  1.50000000e+00  2.93492634e-06  1.49999732e+00  7.41998777e-01  7.50000000e-01 
 3.41086042e-06  1.50000000e+00  1.68847261e-06  1.49999831e+00  7.42044302e-01  7.50000000e-01 
 3.42626697e-06  1.50000000e+00  9.82952755e-07  1.49999891e+00  7.42121335e-01  7.50000000e-01 
 3.43951000e-06  1.50000000e+00  7.48791192e-07  1.49999910e+00  7.42187550e-01  7.50000000e-01 
 3.43951100e-06  1.35000000e+00  4.58348634e-03  1.50424210e+00  7.42187555e-01  7.50000000e-01 
 3.43951300e-06  1.05000000e+00  1.39800466e-02  1.51314225e+00  7.42187565e-01  7.50000000e-01 
 3.43951700e-06  4.50000000e-01  2.95535923e-02  1.50092267e+00  7.42187585e-01  7.50000000e-01 
 3.43952000e-06  6.23989749e-12  3.18322390e-02  1.44089790e+00  7.42187600e-01  7.50000000e-01 
 3.43952061e-06  0.00000000e+00  2.74405853e-02  1.42023350e+00  7.42187603e-01  7.50000000e-01 
 3.43952183e-06  0.00000000e+00  1.78706557e-02  1.37825984e+00  7.42187609e-01  7.50000000e-01 
 3.43952428e-06  0.00000000e+00  3.33271481e-03  1.29923385e+00  7.42187621e-01  7.50000000e-01 
 3.43952878e-06  0.00000000e+00 -1.04119647e-02  1.17025204e+00  7.42187644e-01  7.50000000e-01 
 3.43953778e-06  0.00000000e+00 -1.76102598e-02  9.58019845e-01  7.42187689e-01  7.50000000e-01 
 3.43955271e-06  0.00000000e+00 -1.52051869e-02  6.92243018e-01  7.42187764e-01  7.50000000e-01 
 3.43957381e-06  0.00000000e+00  3.50694588e-02  4.30537531e-01  7.42187869e-01  7.50000000e-01 
 3.43959672e-06  0.00000000e+00  1.10620244e-01  2.65556586e-01  7.42187984e-01  7.50000000e-01 
 3.43962605e-06  0.00000000e+00  1.59826758e-01  1.80027372e-01  7.42188130e-01  7.50000000e-01 
 3.43966507e-06  0.00000000e+00  1.68665973e-01  1.51891364e-01  7.42188325e-01  7.50000000e-01 
 3.43970351e-06  0.00000000e+00  1.56269499e-01  1.46932713e-01  7.42188518e-01  7.50000000e-01 
 3.43976330e-06  0.00000000e+00  1.35905718e-01  1.36425167e-01  7.42188817e-01  7.50000000e-01 
 3.43985767e-06  0.00000000e+00  1.09693962e-01  1.12893883e-01  7.42189288e-01  7.50000000e-01 
 3.44004639e-06  0.00000000e+00  6.54615677e-02  6.76771344e-02  7.42190232e-01  7.50000000e-01 
 3.44038064e-06  0.00000000e+00  1.45153249e-02  1.53477166e-02  7.42191903e-01  7.50000000e-01 
 3.44104915e-06  0.00000000e+00 -5.48410126e-04 -5.51092034e-04  7.42195246e-01  7.50000000e-01 
 3.44180391e-06  0.00000000e+00 -1.39127416e-04 -1.45042868e-04  7.42199020e-01  7.50000000e-01 
 3.44260143e-06  0.00000000e+00 -1.66408229e-05 -1.67798224e-05  7.42203007e-01  7.50000000e-01 
 3.44355656e-06  0.00000000e+00 -1.06967649e-05 -1.07766448e-05  7.42207783e-01  7.50000000e-01 
 3.44475569e-06  0.00000000e+00 -3.36045365e-06 -3.42693847e-06  7.42213778e-01  7.50000000e-01 
 3.44681214e-06  0.00000000e+00  6.48316148e-07  6.38854690e-07  7.42224061e-01  7.50000000e-01 
 3.45092506e-06  0.00000000e+00  7.32680189e-07  7.38679134e-07  7.42244625e-01  7.50000000e-01 
 3.45822208e-06  0.00000000e+00  2.03235507e-07  2.04803236e-07  7.42281110e-01  7.50000000e-01 
 3.47264916e-06  0.00000000e+00  1.24271946e-07  1.24172929e-07  7.42353246e-01  7.50000000e-01 
 3.50150332e-06  0.00000000e+00  1.40284760e-07  1.40246700e-07  7.42497517e-01  7.50000000e-01 
 3.50200000e-06  0.00000000e+00  1.41378167e-07  1.41360157e-07  7.42500000e-01  7.50000000e-01 
 3.50200100e-06  1.50000000e-01 -7.15102442e-03 -7.15102437e-03  7.42500005e-01  7.50000000e-01 
 3.50200300e-06  4.50000000e-01 -2.26178906e-02 -2.26178905e-02  7.42500015e-01  7.50000000e-01 
 3.50200700e-06  1.05000000e+00 -5.48344542e-02 -5.48344544e-02  7.42500035e-01  7.50000000e-01 
 3.50201000e-06  1.50000000e+00 -7.28689197e-02 -7.28689234e-02  7.42500050e-01  7.50000000e-01 
 3.50201061e-06  1.50000000e+00 -7.32866872e-02 -7.32866952e-02  7.42500053e-01  7.50000000e-01 
 3.50201184e-06  1.50000000e+00 -7.32215989e-02 -7.32216339e-02  7.42500059e-01  7.50000000e-01 
 3.50201430e-06  1.50000000e+00 -7.29421245e-02 -7.29424349e-02  7.42500071e-01  7.50000000e-01 
 3.50201921e-06  1.50000000e+00 -7.28089164e-02 -7.28103532e-02  7.42500096e-01  7.50000000e-01 
 3.50202612e-06  1.50000000e+00 -7.28562650e-02 -7.28597517e-02  7.42500131e-01  7.50000000e-01 
 3.50203725e-06  1.50000000e+00 -7.29597146e-02 -7.29666663e-02  7.42500186e-01  7.50000000e-01 
 3.50205951e-06  1.50000000e+00 -7.31141580e-02 -7.31279771e-02  7.42500298e-01  7.50000000e-01 
 3.50210404e-06  1.50000000e+00 -7.33958833e-02 -7.34233730e-02  7.42500520e-01  7.50000000e-01 
 3.50219310e-06  1.50000000e+00 -7.39600471e-02 -7.40148510e-02  7.42500965e-01  7.50000000e-01 
 3.50237120e-06  1.50000000e+00 -7.50880271e-02 -7.51972192e-02  7.42501856e-01  7.50000000e-01 
 3.50272742e-06  1.50000000e+00 -7.73185082e-02 -7.75319519e-02  7.42503637e-01  7.50000000e-01 
 3.50343985e-06  1.50000000e+00 -8.06445892e-02 -8.06876005e-02  7.42507199e-01  7.50000000e-01 
 3.50411976e-06  1.50000000e+00 -6.54234871e-02 -5.69806450e-02  7.42510599e-01  7.50000000e-01 
 3.50469849e-06  1.50000000e+00  3.61605982e-02  8.07831207e-02  7.42513492e-01  7.50000000e-01 
 3.50481068e-06  1.50000000e+00  7.19338236e-02  1.27941407e-01  7.42514053e-01  7.50000000e-01 
 3.50503504e-06  1.50000000e+00  1.66468795e-01  2.49355089e-01  7.42515175e-01  7.50000000e-01 
 3.50531922e-06  1.50000000e+00  3.20814457e-01  4.63830286e-01  7.42516596e-01  7.50000000e-01 
 3.50551962e-06  1.50000000e+00  2.93569839e-01  6.44722402e-01  7.42517598e-01  7.50000000e-01 
 3.50578022e-06  1.50000000e+00  4.97531799e-02  9.16649739e-01  7.42518901e-01  7.50000000e-01 
 3.50592580e-06  1.50000000e+00  6.25482859e-03  1.10271203e+00  7.42519629e-01  7.50000000e-01 
 3.50612516e-06  1.50000000e+00  6.48271805e-04  1.35974340e+00  7.42520626e-01  7.50000000e-01 
 3.50636618e-06  1.50000000e+00  2.88149659e-04  1.48971812e+00  7.42521831e-01  7.50000000e-01 
 3.50662257e-06  1.50000000e+00 -4.97269480e-05  1.50766829e+00  7.42523113e-01  7.50000000e-01 
 3.50698043e-06  1.50000000e+00 -4.09562285e-05  1.50210061e+00  7.42524902e-01  7.50000000e-01 
 3.50735613e-06  1.50000000e+00  2.14251915e-05  1.49926140e+00  7.42526781e-01  7.50000000e-01 
 3.50810754e-06  1.50000000e+00  3.91774865e-05  1.49905485e+00  7.42530538e-01  7.50000000e-01 
 3.50961035e-06  1.50000000e+00  3.70020555e-05  1.49935167e+00  7.42538052e-01  7.50000000e-01 
 3.51156382e-06  1.50000000e+00  2.85150536e-05  1.49955710e+00  7.42547819e-01  7.50000000e-01 
 3.51322602e-06  1.50000000e+00  2.38330098e-05  1.49980791e+00  7.42556130e-01  7.50000000e-01 
 3.51478101e-06  1.50000000e+00  2.07025547e-05  1.49995432e+00  7.42563905e-01  7.50000000e-01 
 3.51551220e-06  1.50000000e+00  1.76502290e-05  1.49997878e+00  7.42567561e-01  7.50000000e-01 
 3.51625452e-06  1.50000000e+00  1.44075565e-05  1.49998853e+00  7.42571273e-01  7.50000000e-01 
 3.51720446e-06  1.50000000e+00  1.11545320e-05  1.49999307e+00  7.42576022e-01  7.50000000e-01 
 3.51819968e-06  1.50000000e+00  8.77128847e-06  1.49999454e+00  7.42580998e-01  7.50000000e-01 
 3.51983199e-06  1.50000000e+00  6.37124821e-06  1.49999544e+00  7.42589160e-01  7.50000000e-01 
 3.52213282e-06  1.50000000e+00  4.57104776e-06  1.49999620e+00  7.42600664e-01  7.50000000e-01 
 3.52673448e-06  1.50000000e+00  2.91699018e-06  1.49999728e+00  7.42623672e-01  7.50000000e-01 
 3.53593780e-06  1.50000000e+00  1.67658421e-06  1.49999833e+00  7.42669689e-01  7.50000000e-01 
 3.55003932e-06  1.50000000e+00  1.02088525e-06  1.49999888e+00  7.42740197e-01  7.50000000e-01 
 3.56451000e-06  1.50000000e+00  7.52143051e-07  1.49999910e+00  7.42812550e-01  7.50000000e-01 
 3.56451100e-06  1.35000000e+00  4.58348585e-03  1.50424210e+00  7.42812555e-01  7.50000000e-01 
 3.56451300e-06  1.05000000e+00  1.39800338e-02  1.51314224e+00  7.42812565e-01  7.50000000e-01 
 3.56451700e-06  4.50000000e-01  2.95535559e-02  1.50092268e+00  7.42812585e-01  7.50000000e-01 
 3.56452000e-06  6.23989749e-12  3.18321995e-02  1.44089799e+00  7.42812600e-01  7.50000000e-01 
 3.56452061e-06  0.00000000e+00  2.74405786e-02  1.42023375e+00  7.42812603e-01  7.50000000e-01 
 3.56452183e-06  0.00000000e+00  1.78707056e-02  1.37826038e+00  7.42812609e-01  7.50000000e-01 
 3.56452428e-06  0.00000000e+00  3.33281828e-03  1.29923491e+00  7.42812621e-01  7.50000000e-01 
 3.56452878e-06  0.00000000e+00 -1.04118806e-02  1.17025356e+00  7.42812644e-01  7.50000000e-01 
 3.56453778e-06  0.00000000e+00 -1.76102490e-02  9.58021726e-01  7.42812689e-01  7.50000000e-01 
 3.56455271e-06  0.00000000e+00 -1.52050126e-02  6.92243647e-01  7.42812764e-01  7.50000000e-01 
 3.56457381e-06  0.00000000e+00  3.50739482e-02  4.30534483e-01  7.42812869e-01  7.50000000e-01 
 3.56459672e-06  0.00000000e+00  1.10622157e-01  2.65556329e-01  7.42812984e-01  7.50000000e-01 
 3.56462605e-06  0.00000000e+00  1.59831270e-01  1.80019779e-01  7.42813130e-01  7.50000000e-01 
 3.56466507e-06  0.00000000e+00  1.68667258e-01  1.51888322e-01  7.42813325e-01  7.50000000e-01 
 3.56470351e-06  0.00000000e+00  1.56270060e-01  1.46930619e-01  7.42813518e-01  7.50000000e-01 
 3.56476331e-06  0.00000000e+00  1.35906320e-01  1.36422486e-01  7.42813817e-01  7.50000000e-01 
 3.56485768e-06  0.00000000e+00  1.09693697e-01  1.12889328e-01  7.42814288e-01  7.50000000e-01 
 3.56504642e-06  0.00000000e+00  6.54593659e-02  6.76706322e-02  7.42815232e-01  7.50000000e-01 
 3.56538067e-06  0.00000000e+00  1.45146122e-02  1.53447907e-02  7.42816903e-01  7.50000000e-01 
 3.56604917e-06  0.00000000e+00 -5.48402315e-04 -5.51108926e-04  7.42820246e-01  7.50000000e-01 
 3.56680392e-06  0.00000000e+00 -1.39119230e-04 -1.45020725e-04  7.42824020e-01  7.50000000e-01 
 3.56760146e-06  0.00000000e+00 -1.66404620e-05 -1.67793075e-05  7.42828007e-01  7.50000000e-01 
 3.56855657e-06  0.00000000e+00 -1.06967928e-05 -1.07765441e-05  7.42832783e-01  7.50000000e-01 
 3.56975572e-06  0.00000000e+00 -3.36039570e-06 -3.42669215e-06  7.42838779e-01  7.50000000e-01 
 3.57181220e-06  0.00000000e+00  6.48312178e-07  6.38895690e-07  7.42849061e-01  7.50000000e-01 
 3.57592515e-06  0.00000000e+00  7.32667415e-07  7.38653367e-07  7.42869626e-01  7.50000000e-01 
 3.58322220e-06  0.00000000e+00  2.03233613e-07  2.04796058e-07  7.42906111e-01  7.50000000e-01 
 3.59764972e-06  0.00000000e+00  1.24272089e-07  1.24173138e-07  7.42978249e-01  7.50000000e-01 
 3.62650475e-06  0.00000000e+00  1.40284845e-07  1.40246956e-07  7.43122524e-01  7.50000000e-01 
 3.62700000e-06  0.00000000e+00  1.41376720e-07  1.41358725e-07  7.43125000e-01  7.50000000e-01 
 3.62700100e-06  1.50000000e-01 -7.15102442e-03 -7.15102437e-03  7.43125005e-01  7.50000000e-01 
 3.62700300e-06  4.50000000e-01 -2.26178906e-02 -2.26178905e-02  7.43125015e-01  7.50000000e-01 
 3.62700700e-06  1.05000000e+00 -5.48344543e-02 -5.48344545e-02  7.43125035e-01  7.50000000e-01 
 3.62701000e-06  1.50000000e+00 -7.28689202e-02 -7.28689235e-02  7.43125050e-01  7.50000000e-01 
 3.62701061e-06  1.50000000e+00 -7.32866880e-02 -7.32866955e-02  7.43125053e-01  7.50000000e-01 
 3.62701184e-06  1.50000000e+00 -7.32216024e-02 -7.32216345e-02  7.43125059e-01  7.50000000e-01 
 3.62701430e-06  1.50000000e+00 -7.29421564e-02 -7.29424414e-02  7.43125071e-01  7.50000000e-01 
 3.62701921e-06  1.50000000e+00 -7.28090472e-02 -7.28103658e-02  7.43125096e-01  7.50000000e-01 
 3.62702612e-06  1.50000000e+00 -7.28565504e-02 -7.28597497e-02  7.43125131e-01  7.50000000e-01 
 3.62703725e-06  1.50000000e+00 -7.29602440e-02 -7.29666221e-02  7.43125186e-01  7.50000000e-01 
 3.62705951e-06  1.50000000e+00 -7.31151740e-02 -7.31278527e-02  7.43125298e-01  7.50000000e-01 
 3.62710403e-06  1.50000000e+00 -7.33978717e-02 -7.34230922e-02  7.43125520e-01  7.50000000e-01 
 3.62719308e-06  1.50000000e+00 -7.39639794e-02 -7.40142592e-02  7.43125965e-01  7.50000000e-01 
 3.62737117e-06  1.50000000e+00 -7.50958352e-02 -7.51960123e-02  7.43126856e-01  7.50000000e-01 
 3.62772736e-06  1.50000000e+00 -7.73337913e-02 -7.75295940e-02  7.43128637e-01  7.50000000e-01 
 3.62843972e-06  1.50000000e+00 -8.06519761e-02 -8.06886768e-02  7.43132199e-01  7.50000000e-01 
 3.62912066e-06  1.50000000e+00 -6.48312724e-02 -5.69686710e-02  7.43135603e-01  7.50000000e-01 
 3.62970445e-06  1.50000000e+00  4.13869007e-02  8.31939448e-02  7.43138522e-01  7.50000000e-01 
 3.63039521e-06  1.50000000e+00  2.50030884e-01  5.55459783e-01  7.43141976e-01  7.50000000e-01 
 3.63079390e-06  1.50000000e+00  2.84772936e-02  9.67749910e-01  7.43143970e-01  7.50000000e-01 
 3.63108659e-06  1.50000000e+00  1.52632023e-03  1.33101263e+00  7.43145433e-01  7.50000000e-01 
 3.63140601e-06  1.50000000e+00  5.23915303e-06  1.49126126e+00  7.43147030e-01  7.50000000e-01 
 3.63172003e-06  1.50000000e+00 -9.88337441e-05  1.50741038e+00  7.43148600e-01  7.50000000e-01 
 3.63212460e-06  1.50000000e+00 -3.47800337e-05  1.50142585e+00  7.43150623e-01  7.50000000e-01 
 3.63256836e-06  1.50000000e+00  2.07823504e-05  1.49916048e+00  7.43152842e-01  7.50000000e-01 
 3.63345589e-06  1.50000000e+00  3.64086149e-05  1.49914767e+00  7.43157279e-01  7.50000000e-01 
 3.63523094e-06  1.50000000e+00  3.48231241e-05  1.49940985e+00  7.43166155e-01  7.50000000e-01 
 3.63707020e-06  1.50000000e+00  2.68051255e-05  1.49963116e+00  7.43175351e-01  7.50000000e-01 
 3.63864188e-06  1.50000000e+00  2.34898931e-05  1.49986026e+00  7.43183209e-01  7.50000000e-01 
 3.63963717e-06  1.50000000e+00  2.08252511e-05  1.49994259e+00  7.43188186e-01  7.50000000e-01 
 3.64040236e-06  1.50000000e+00  1.76324186e-05  1.49997194e+00  7.43192012e-01  7.50000000e-01 
 3.64120324e-06  1.50000000e+00  1.43276335e-05  1.49998558e+00  7.43196016e-01  7.50000000e-01 
 3.64211179e-06  1.50000000e+00  1.13153322e-05  1.49999178e+00  7.43200559e-01  7.50000000e-01 
 3.64318929e-06  1.50000000e+00  8.77964776e-06  1.49999433e+00  7.43205946e-01  7.50000000e-01 
 3.64469950e-06  1.50000000e+00  6.54254427e-06  1.49999549e+00  7.43213498e-01  7.50000000e-01 
 3.64697934e-06  1.50000000e+00  4.67997160e-06  1.49999626e+00  7.43224897e-01  7.50000000e-01 
 3.65153902e-06  1.50000000e+00  2.96666642e-06  1.49999727e+00  7.43247695e-01  7.50000000e-01 
 3.66065838e-06  1.50000000e+00  1.69480280e-06  1.49999830e+00  7.43293292e-01  7.50000000e-01 
 3.67521579e-06  1.50000000e+00  1.01020189e-06  1.49999889e+00  7.43366079e-01  7.50000000e-01 
 3.68951000e-06  1.50000000e+00  7.48005892e-07  1.49999910e+00  7.43437550e-01  7.50000000e-01 
 3.68951100e-06  1.35000000e+00  4.58347857e-03  1.50424210e+00  7.43437555e-01  7.50000000e-01 
 3.68951300e-06  1.05000000e+00  1.39800157e-02  1.51314225e+00  7.43437565e-01  7.50000000e-01 
 3.68951700e-06  4.50000000e-01  2.95535124e-02  1.50092270e+00  7.43437585e-01  7.50000000e-01 
 3.68952000e-06  6.23989749e-12  3.18321462e-02  1.44089798e+00  7.43437600e-01  7.50000000e-01 
 3.68952061e-06  0.00000000e+00  2.74405562e-02  1.42023386e+00  7.43437603e-01  7.50000000e-01 
 3.68952183e-06  0.00000000e+00  1.78707362e-02  1.37826072e+00  7.43437609e-01  7.50000000e-01 
 3.68952428e-06  0.00000000e+00  3.33289809e-03  1.29923564e+00  7.43437621e-01  7.50000000e-01 
 3.68952878e-06  0.00000000e+00 -1.04118181e-02  1.17025464e+00  7.43437644e-01  7.50000000e-01 
 3.68953778e-06  0.00000000e+00 -1.76102343e-02  9.58023318e-01  7.43437689e-01  7.50000000e-01 
