 time            v(vind)         v(vout)         v(vinp)         v(vinn)         v(voutp)        v(voutn)       
 3.91655000e-03  6.29377357e-04  5.67969597e-02  7.50314689e-01  7.49685311e-01  3.75452122e-01  3.18655163e-01 
 3.92655000e-03  6.24482304e-04  5.64005936e-02  7.50312241e-01  7.49687759e-01  3.75254004e-01  3.18853411e-01 
 3.93655000e-03  6.19562597e-04  5.60019915e-02  7.50309781e-01  7.49690219e-01  3.75054864e-01  3.19052872e-01 
 3.94655000e-03  6.14618430e-04  5.56011856e-02  7.50307309e-01  7.49692691e-01  3.74854634e-01  3.19253448e-01 
 3.95655000e-03  6.09650000e-04  5.51982377e-02  7.50304825e-01  7.49695175e-01  3.74653331e-01  3.19455093e-01 
 3.96655000e-03  6.04657502e-04  5.47930563e-02  7.50302329e-01  7.49697671e-01  3.74450911e-01  3.19657855e-01 
 3.97655000e-03  5.99641133e-04  5.43857089e-02  7.50299821e-01  7.49700179e-01  3.74247344e-01  3.19861635e-01 
 3.98655000e-03  5.94601091e-04  5.39762553e-02  7.50297301e-01  7.49702699e-01  3.74042710e-01  3.20066454e-01 
 3.99655000e-03  5.89537575e-04  5.35647135e-02  7.50294769e-01  7.49705231e-01  3.73837020e-01  3.20272306e-01 
 4.00655000e-03  5.84450786e-04  5.31510680e-02  7.50292225e-01  7.49707775e-01  3.73630285e-01  3.20479217e-01 
 4.01655000e-03  5.79340923e-04  5.27352827e-02  7.50289670e-01  7.49710330e-01  3.73422574e-01  3.20687291e-01 
 4.02655000e-03  5.74208189e-04  5.23174667e-02  7.50287104e-01  7.49712896e-01  3.73213838e-01  3.20896372e-01 
 4.03655000e-03  5.69052786e-04  5.18975553e-02  7.50284526e-01  7.49715474e-01  3.73004035e-01  3.21106480e-01 
 4.04655000e-03  5.63874918e-04  5.14755789e-02  7.50281937e-01  7.49718063e-01  3.72793201e-01  3.21317623e-01 
 4.05655000e-03  5.58674789e-04  5.10516144e-02  7.50279337e-01  7.49720663e-01  3.72581304e-01  3.21529690e-01 
 4.06655000e-03  5.53452604e-04  5.06255481e-02  7.50276726e-01  7.49723274e-01  3.72368082e-01  3.21742534e-01 
 4.07655000e-03  5.48208570e-04  5.01975021e-02  7.50274104e-01  7.49725896e-01  3.72153738e-01  3.21956236e-01 
 4.08655000e-03  5.42942894e-04  4.97674569e-02  7.50271471e-01  7.49728529e-01  3.71938361e-01  3.22170904e-01 
 4.09655000e-03  5.37655783e-04  4.93354204e-02  7.50268828e-01  7.49731172e-01  3.71721981e-01  3.22386560e-01 
 4.10655000e-03  5.32347447e-04  4.89014714e-02  7.50266174e-01  7.49733826e-01  3.71504712e-01  3.22603241e-01 
 4.11655000e-03  5.27018094e-04  4.84654886e-02  7.50263509e-01  7.49736491e-01  3.71286353e-01  3.22820864e-01 
 4.12655000e-03  5.21667936e-04  4.80276094e-02  7.50260834e-01  7.49739166e-01  3.71067066e-01  3.23039457e-01 
 4.13655000e-03  5.16297183e-04  4.75878593e-02  7.50258149e-01  7.49741851e-01  3.70846885e-01  3.23259025e-01 
 4.14655000e-03  5.10906048e-04  4.71461805e-02  7.50255453e-01  7.49744547e-01  3.70625804e-01  3.23479624e-01 
 4.15655000e-03  5.05494743e-04  4.67026586e-02  7.50252747e-01  7.49747253e-01  3.70403876e-01  3.23701218e-01 
 4.16655000e-03  5.00063482e-04  4.62572795e-02  7.50250032e-01  7.49749968e-01  3.70180958e-01  3.23923679e-01 
 4.17655000e-03  4.94612479e-04  4.58100904e-02  7.50247306e-01  7.49752694e-01  3.69957072e-01  3.24146982e-01 
 4.18655000e-03  4.89141950e-04  4.53610834e-02  7.50244571e-01  7.49755429e-01  3.69732259e-01  3.24371176e-01 
 4.19655000e-03  4.83652110e-04  4.49103122e-02  7.50241826e-01  7.49758174e-01  3.69506737e-01  3.24596425e-01 
 4.20655000e-03  4.78143176e-04  4.44577929e-02  7.50239072e-01  7.49760928e-01  3.69280487e-01  3.24822694e-01 
 4.21655000e-03  4.72615367e-04  4.40034601e-02  7.50236308e-01  7.49763692e-01  3.69053332e-01  3.25049871e-01 
 4.22655000e-03  4.67068899e-04  4.35474045e-02  7.50233534e-01  7.49766466e-01  3.68825427e-01  3.25278023e-01 
 4.23655000e-03  4.61503992e-04  4.30896634e-02  7.50230752e-01  7.49769248e-01  3.68596771e-01  3.25507107e-01 
 4.24655000e-03  4.55920865e-04  4.26301779e-02  7.50227960e-01  7.49772040e-01  3.68367234e-01  3.25737056e-01 
 4.25655000e-03  4.50319740e-04  4.21690550e-02  7.50225160e-01  7.49774840e-01  3.68136921e-01  3.25967866e-01 
 4.26655000e-03  4.44700837e-04  4.17062561e-02  7.50222350e-01  7.49777650e-01  3.67905740e-01  3.26199484e-01 
 4.27655000e-03  4.39064378e-04  4.12418239e-02  7.50219532e-01  7.49780468e-01  3.67673583e-01  3.26431759e-01 
 4.28655000e-03  4.33410585e-04  4.07758248e-02  7.50216705e-01  7.49783295e-01  3.67440553e-01  3.26664728e-01 
 4.29655000e-03  4.27739682e-04  4.03081773e-02  7.50213870e-01  7.49786130e-01  3.67206682e-01  3.26898505e-01 
 4.30655000e-03  4.22051893e-04  3.98389031e-02  7.50211026e-01  7.49788974e-01  3.66972111e-01  3.27133208e-01 
 4.31655000e-03  4.16347442e-04  3.93680658e-02  7.50208174e-01  7.49791826e-01  3.66736741e-01  3.27368675e-01 
 4.32655000e-03  4.10626554e-04  3.88956803e-02  7.50205313e-01  7.49794687e-01  3.66500618e-01  3.27604937e-01 
 4.33655000e-03  4.04889455e-04  3.84217878e-02  7.50202445e-01  7.49797555e-01  3.66263733e-01  3.27841945e-01 
 4.34655000e-03  3.99136372e-04  3.79463854e-02  7.50199568e-01  7.49800432e-01  3.66026016e-01  3.28079630e-01 
 4.35655000e-03  3.93367531e-04  3.74694596e-02  7.50196684e-01  7.49803316e-01  3.65787496e-01  3.28318037e-01 
 4.36655000e-03  3.87583162e-04  3.69910509e-02  7.50193792e-01  7.49806208e-01  3.65548224e-01  3.28557173e-01 
 4.37655000e-03  3.81783491e-04  3.65111633e-02  7.50190892e-01  7.49809108e-01  3.65308131e-01  3.28796968e-01 
 4.38655000e-03  3.75968747e-04  3.60298219e-02  7.50187984e-01  7.49812016e-01  3.65067332e-01  3.29037510e-01 
 4.39655000e-03  3.70139162e-04  3.55470944e-02  7.50185070e-01  7.49814930e-01  3.64825929e-01  3.29278835e-01 
 4.40655000e-03  3.64294964e-04  3.50629110e-02  7.50182147e-01  7.49817853e-01  3.64583829e-01  3.29520918e-01 
 4.41655000e-03  3.58436384e-04  3.45773548e-02  7.50179218e-01  7.49820782e-01  3.64341106e-01  3.29763752e-01 
 4.42655000e-03  3.52563653e-04  3.40904765e-02  7.50176282e-01  7.49823718e-01  3.64097705e-01  3.30007229e-01 
 4.43655000e-03  3.46677004e-04  3.36022187e-02  7.50173339e-01  7.49826661e-01  3.63853713e-01  3.30251495e-01 
 4.44655000e-03  3.40776669e-04  3.31126551e-02  7.50170388e-01  7.49829612e-01  3.63609044e-01  3.30496389e-01 
 4.45655000e-03  3.34862881e-04  3.26217953e-02  7.50167431e-01  7.49832569e-01  3.63363724e-01  3.30741928e-01 
 4.46655000e-03  3.28935872e-04  3.21296587e-02  7.50164468e-01  7.49835532e-01  3.63117645e-01  3.30987987e-01 
 4.47655000e-03  3.22995878e-04  3.16362100e-02  7.50161498e-01  7.49838502e-01  3.62870783e-01  3.31234573e-01 
 4.48655000e-03  3.17043133e-04  3.11414927e-02  7.50158522e-01  7.49841478e-01  3.62623242e-01  3.31481749e-01 
 4.49655000e-03  3.11077871e-04  3.06455679e-02  7.50155539e-01  7.49844461e-01  3.62375065e-01  3.31729497e-01 
 4.50655000e-03  3.05100328e-04  3.01483695e-02  7.50152550e-01  7.49847450e-01  3.62126161e-01  3.31977792e-01 
 4.51655000e-03  2.99110741e-04  2.96499697e-02  7.50149555e-01  7.49850445e-01  3.61876700e-01  3.32226730e-01 
 4.52655000e-03  2.93109345e-04  2.91503909e-02  7.50146555e-01  7.49853445e-01  3.61626760e-01  3.32476369e-01 
 4.53655000e-03  2.87096378e-04  2.86496978e-02  7.50143548e-01  7.49856452e-01  3.61376263e-01  3.32726565e-01 
 4.54655000e-03  2.81072077e-04  2.81478804e-02  7.50140536e-01  7.49859464e-01  3.61125353e-01  3.32977472e-01 
 4.55655000e-03  2.75036679e-04  2.76449490e-02  7.50137518e-01  7.49862482e-01  3.60873967e-01  3.33229018e-01 
 4.56655000e-03  2.68990423e-04  2.71409536e-02  7.50134495e-01  7.49865505e-01  3.60622096e-01  3.33481143e-01 
 4.57655000e-03  2.62933549e-04  2.66358394e-02  7.50131467e-01  7.49868533e-01  3.60369690e-01  3.33733851e-01 
 4.58655000e-03  2.56866294e-04  2.61296920e-02  7.50128433e-01  7.49871567e-01  3.60116702e-01  3.33987010e-01 
 4.59655000e-03  2.50788898e-04  2.56224998e-02  7.50125394e-01  7.49874606e-01  3.59863054e-01  3.34240554e-01 
 4.60655000e-03  2.44701602e-04  2.51143299e-02  7.50122351e-01  7.49877649e-01  3.59608922e-01  3.34494592e-01 
 4.61655000e-03  2.38604645e-04  2.46051823e-02  7.50119302e-01  7.49880698e-01  3.59354262e-01  3.34749080e-01 
 4.62655000e-03  2.32498268e-04  2.40950353e-02  7.50116249e-01  7.49883751e-01  3.59099097e-01  3.35004062e-01 
 4.63655000e-03  2.26382713e-04  2.35839493e-02  7.50113191e-01  7.49886809e-01  3.58843522e-01  3.35259573e-01 
 4.64655000e-03  2.20258221e-04  2.30719413e-02  7.50110129e-01  7.49889871e-01  3.58587519e-01  3.35515578e-01 
 4.65655000e-03  2.14125033e-04  2.25589585e-02  7.50107063e-01  7.49892937e-01  3.58331062e-01  3.35772103e-01 
 4.66655000e-03  2.07983392e-04  2.20451224e-02  7.50103992e-01  7.49896008e-01  3.58074249e-01  3.36029126e-01 
 4.67655000e-03  2.01833540e-04  2.15304325e-02  7.50100917e-01  7.49899083e-01  3.57817077e-01  3.36286645e-01 
 4.68655000e-03  1.95675721e-04  2.10148842e-02  7.50097838e-01  7.49902162e-01  3.57559466e-01  3.36544582e-01 
 4.69655000e-03  1.89510176e-04  2.04985125e-02  7.50094755e-01  7.49905245e-01  3.57301315e-01  3.36802802e-01 
 4.70655000e-03  1.83337149e-04  1.99812700e-02  7.50091669e-01  7.49908331e-01  3.57042484e-01  3.37061214e-01 
 4.71655000e-03  1.77156885e-04  1.94632799e-02  7.50088578e-01  7.49911422e-01  3.56783238e-01  3.37319958e-01 
 4.72655000e-03  1.70969627e-04  1.89445470e-02  7.50085485e-01  7.49914515e-01  3.56523731e-01  3.37579184e-01 
 4.73655000e-03  1.64775619e-04  1.84250621e-02  7.50082388e-01  7.49917612e-01  3.56263953e-01  3.37838891e-01 
 4.74655000e-03  1.58575107e-04  1.79048253e-02  7.50079288e-01  7.49920712e-01  3.56003747e-01  3.38098922e-01 
 4.75655000e-03  1.52368334e-04  1.73838824e-02  7.50076184e-01  7.49923816e-01  3.55743209e-01  3.38359327e-01 
 4.76655000e-03  1.46155546e-04  1.68622557e-02  7.50073078e-01  7.49926922e-01  3.55482324e-01  3.38620068e-01 
 4.77655000e-03  1.39936987e-04  1.63399591e-02  7.50069968e-01  7.49930032e-01  3.55221036e-01  3.38881077e-01 
 4.78655000e-03  1.33712905e-04  1.58169999e-02  7.50066856e-01  7.49933144e-01  3.54959348e-01  3.39142348e-01 
 4.79655000e-03  1.27483543e-04  1.52934562e-02  7.50063742e-01  7.49936258e-01  3.54697353e-01  3.39403897e-01 
 4.80655000e-03  1.21249149e-04  1.47692792e-02  7.50060625e-01  7.49939375e-01  3.54435135e-01  3.39665856e-01 
 4.81655000e-03  1.15009968e-04  1.42444879e-02  7.50057505e-01  7.49942495e-01  3.54172626e-01  3.39928138e-01 
 4.82655000e-03  1.08766247e-04  1.37191203e-02  7.50054383e-01  7.49945617e-01  3.53909671e-01  3.40190550e-01 
 4.83655000e-03  1.02518232e-04  1.31932510e-02  7.50051259e-01  7.49948741e-01  3.53646505e-01  3.40453254e-01 
 4.84655000e-03  9.62661691e-05  1.26668534e-02  7.50048133e-01  7.49951867e-01  3.53383220e-01  3.40716367e-01 
 4.85655000e-03  9.00103062e-05  1.21399383e-02  7.50045005e-01  7.49954995e-01  3.53119723e-01  3.40979785e-01 
 4.86655000e-03  8.37508898e-05  1.16125908e-02  7.50041875e-01  7.49958125e-01  3.52856124e-01  3.41243533e-01 
 4.87655000e-03  7.74881671e-05  1.10847535e-02  7.50038744e-01  7.49961256e-01  3.52592314e-01  3.41507561e-01 
 4.87780000e-03  7.67051066e-05  1.10187609e-02  7.50038353e-01  7.49961647e-01  3.52559351e-01  3.41540590e-01 
 4.88030000e-03  7.51388442e-05  1.08867196e-02  7.50037569e-01  7.49962431e-01  3.52493364e-01  3.41606645e-01 
 4.88530000e-03  7.20057669e-05  1.06225493e-02  7.50036003e-01  7.49963997e-01  3.52361404e-01  3.41738854e-01 
 4.89530000e-03  6.57375113e-05  1.00939244e-02  7.50032869e-01  7.49967131e-01  3.52097443e-01  3.42003519e-01 
 4.90530000e-03  5.94666605e-05  9.56489948e-03  7.50029733e-01  7.49970267e-01  3.51833200e-01  3.42268301e-01 
 4.91530000e-03  5.31934620e-05  9.03547166e-03  7.50026597e-01  7.49973403e-01  3.51568721e-01  3.42533249e-01 
 4.92530000e-03  4.69181636e-05  8.50571095e-03  7.50023459e-01  7.49976541e-01  3.51304043e-01  3.42798332e-01 
 4.93530000e-03  4.06410129e-05  7.97561968e-03  7.50020321e-01  7.49979679e-01  3.51039072e-01  3.43063452e-01 
 4.94530000e-03  3.43622577e-05  7.44522005e-03  7.50017181e-01  7.49982819e-01  3.50773822e-01  3.43328602e-01 
 4.95530000e-03  2.80821461e-05  6.91450917e-03  7.50014041e-01  7.49985959e-01  3.50508318e-01  3.43593809e-01 
 4.96530000e-03  2.18009257e-05  6.38348002e-03  7.50010900e-01  7.49989100e-01  3.50242760e-01  3.43859280e-01 
 4.97530000e-03  1.55188447e-05  5.85222907e-03  7.50007759e-01  7.49992241e-01  3.49977132e-01  3.44124903e-01 
 4.98530000e-03  9.23615108e-06  5.32076428e-03  7.50004618e-01  7.49995382e-01  3.49711533e-01  3.44390769e-01 
 4.99530000e-03  2.95309280e-06  4.78906162e-03  7.50001477e-01  7.49998523e-01  3.49445726e-01  3.44656664e-01 
 5.00530000e-03 -3.33008206e-06  4.25716801e-03  7.49998335e-01  7.50001665e-01  3.49179684e-01  3.44922516e-01 
 5.01530000e-03 -9.61312545e-06  3.72510926e-03  7.49995193e-01  7.50004807e-01  3.48913500e-01  3.45188391e-01 
 5.02530000e-03 -1.58957893e-05  3.19295680e-03  7.49992052e-01  7.50007948e-01  3.48647214e-01  3.45454258e-01 
 5.03530000e-03 -2.21778257e-05  2.66061207e-03  7.49988911e-01  7.50011089e-01  3.48380700e-01  3.45720088e-01 
 5.04530000e-03 -2.84589865e-05  2.12817868e-03  7.49985771e-01  7.50014229e-01  3.48114030e-01  3.45985851e-01 
 5.05530000e-03 -3.47390238e-05  1.59567291e-03  7.49982630e-01  7.50017370e-01  3.47847403e-01  3.46251730e-01 
 5.06530000e-03 -4.10176896e-05  1.06311772e-03  7.49979491e-01  7.50020509e-01  3.47580854e-01  3.46517736e-01 
 5.07530000e-03 -4.72947362e-05  5.30493531e-04  7.49976353e-01  7.50023647e-01  3.47314338e-01  3.46783844e-01 
 5.08530000e-03 -5.35699156e-05 -2.11155463e-06  7.49973215e-01  7.50026785e-01  3.47047988e-01  3.47050100e-01 
 5.09530000e-03 -5.98429802e-05 -5.34769469e-04  7.49970079e-01  7.50029921e-01  3.46781614e-01  3.47316383e-01 
 5.10530000e-03 -6.61136823e-05 -1.06733368e-03  7.49966943e-01  7.50033057e-01  3.46515211e-01  3.47582544e-01 
 5.11530000e-03 -7.23817743e-05 -1.59990380e-03  7.49963809e-01  7.50036191e-01  3.46248791e-01  3.47848694e-01 
 5.12530000e-03 -7.86470088e-05 -2.13240052e-03  7.49960676e-01  7.50039324e-01  3.45982506e-01  3.48114907e-01 
 5.13530000e-03 -8.49091385e-05 -2.66480772e-03  7.49957545e-01  7.50042455e-01  3.45716301e-01  3.48381108e-01 
 5.14530000e-03 -9.11679161e-05 -3.19711239e-03  7.49954416e-01  7.50045584e-01  3.45450095e-01  3.48647208e-01 
 5.15530000e-03 -9.74230945e-05 -3.72925274e-03  7.49951288e-01  7.50048712e-01  3.45184087e-01  3.48913339e-01 
 5.16530000e-03 -1.03674427e-04 -4.26126400e-03  7.49948163e-01  7.50051837e-01  3.44918260e-01  3.49179524e-01 
 5.17530000e-03 -1.09921666e-04 -4.79316108e-03  7.49945039e-01  7.50054961e-01  3.44652459e-01  3.49445621e-01 
 5.18530000e-03 -1.16164566e-04 -5.32480787e-03  7.49941918e-01  7.50058082e-01  3.44386635e-01  3.49711443e-01 
 5.19530000e-03 -1.22402880e-04 -5.85627808e-03  7.49938799e-01  7.50061201e-01  3.44120822e-01  3.49977100e-01 
 5.20530000e-03 -1.28636362e-04 -6.38751460e-03  7.49935682e-01  7.50064318e-01  3.43855171e-01  3.50242685e-01 
 5.21530000e-03 -1.34864765e-04 -6.91848157e-03  7.49932568e-01  7.50067432e-01  3.43589718e-01  3.50508200e-01 
 5.22530000e-03 -1.41087844e-04 -7.44918419e-03  7.49929456e-01  7.50070544e-01  3.43324477e-01  3.50773661e-01 
 5.23530000e-03 -1.47305354e-04 -7.97959259e-03  7.49926347e-01  7.50073653e-01  3.43059331e-01  3.51038924e-01 
 5.24530000e-03 -1.53517048e-04 -8.50972226e-03  7.49923241e-01  7.50076759e-01  3.42794263e-01  3.51303985e-01 
 5.25530000e-03 -1.59722681e-04 -9.03947573e-03  7.49920139e-01  7.50079861e-01  3.42529490e-01  3.51568965e-01 
 5.26530000e-03 -1.65922009e-04 -9.56887254e-03  7.49917039e-01  7.50082961e-01  3.42264907e-01  3.51833780e-01 
 5.27530000e-03 -1.72114786e-04 -1.00979294e-02  7.49913943e-01  7.50086057e-01  3.42000436e-01  3.52098365e-01 
 5.28530000e-03 -1.78300769e-04 -1.06265945e-02  7.49910850e-01  7.50089150e-01  3.41736139e-01  3.52362734e-01 
 5.29530000e-03 -1.84479712e-04 -1.11547853e-02  7.49907760e-01  7.50092240e-01  3.41472131e-01  3.52626916e-01 
 5.30530000e-03 -1.90651373e-04 -1.16825559e-02  7.49904674e-01  7.50095326e-01  3.41208513e-01  3.52891069e-01 
 5.31530000e-03 -1.96815507e-04 -1.22098732e-02  7.49901592e-01  7.50098408e-01  3.40945244e-01  3.53155117e-01 
 5.32530000e-03 -2.02971871e-04 -1.27367082e-02  7.49898514e-01  7.50101486e-01  3.40682270e-01  3.53418979e-01 
 5.33530000e-03 -2.09120222e-04 -1.32630327e-02  7.49895440e-01  7.50104560e-01  3.40419356e-01  3.53682388e-01 
 5.34530000e-03 -2.15260317e-04 -1.37888500e-02  7.49892370e-01  7.50107630e-01  3.40156456e-01  3.53945306e-01 
 5.35530000e-03 -2.21391915e-04 -1.43140761e-02  7.49889304e-01  7.50110696e-01  3.39893763e-01  3.54207839e-01 
 5.36530000e-03 -2.27514772e-04 -1.48387974e-02  7.49886243e-01  7.50113757e-01  3.39631314e-01  3.54470112e-01 
 5.37530000e-03 -2.33628647e-04 -1.53629029e-02  7.49883186e-01  7.50116814e-01  3.39369187e-01  3.54732090e-01 
 5.38530000e-03 -2.39733299e-04 -1.58864054e-02  7.49880133e-01  7.50119867e-01  3.39107467e-01  3.54993873e-01 
 5.39530000e-03 -2.45828487e-04 -1.64092857e-02  7.49877086e-01  7.50122914e-01  3.38846175e-01  3.55255461e-01 
 5.40530000e-03 -2.51913970e-04 -1.69315097e-02  7.49874043e-01  7.50125957e-01  3.38585167e-01  3.55516677e-01 
 5.41530000e-03 -2.57989507e-04 -1.74530440e-02  7.49871005e-01  7.50128995e-01  3.38324395e-01  3.55777439e-01 
 5.42530000e-03 -2.64054860e-04 -1.79739137e-02  7.49867973e-01  7.50132027e-01  3.38063948e-01  3.56037862e-01 
 5.43530000e-03 -2.70109788e-04 -1.84940437e-02  7.49864945e-01  7.50135055e-01  3.37803909e-01  3.56297953e-01 
 5.44530000e-03 -2.76154053e-04 -1.90134608e-02  7.49861923e-01  7.50138077e-01  3.37544283e-01  3.56557743e-01 
 5.45530000e-03 -2.82187416e-04 -1.95321216e-02  7.49858906e-01  7.50141094e-01  3.37284969e-01  3.56817090e-01 
 5.46530000e-03 -2.88209638e-04 -2.00500310e-02  7.49855895e-01  7.50144105e-01  3.37026055e-01  3.57076086e-01 
 5.47530000e-03 -2.94220483e-04 -2.05671735e-02  7.49852890e-01  7.50147110e-01  3.36767544e-01  3.57334717e-01 
 5.48530000e-03 -3.00219712e-04 -2.10834486e-02  7.49849890e-01  7.50150110e-01  3.36509439e-01  3.57592888e-01 
 5.49530000e-03 -3.06207089e-04 -2.15989516e-02  7.49846896e-01  7.50153104e-01  3.36251516e-01  3.57850467e-01 
 5.50530000e-03 -3.12182377e-04 -2.21135226e-02  7.49843909e-01  7.50156091e-01  3.35994108e-01  3.58107631e-01 
 5.51530000e-03 -3.18145341e-04 -2.26272808e-02  7.49840927e-01  7.50159073e-01  3.35737121e-01  3.58364402e-01 
 5.52530000e-03 -3.24095745e-04 -2.31401301e-02  7.49837952e-01  7.50162048e-01  3.35480574e-01  3.58620704e-01 
 5.53530000e-03 -3.30033355e-04 -2.36520270e-02  7.49834983e-01  7.50165017e-01  3.35224519e-01  3.58876546e-01 
 5.54530000e-03 -3.35957935e-04 -2.41629646e-02  7.49832021e-01  7.50167979e-01  3.34968960e-01  3.59131924e-01 
 5.55530000e-03 -3.41869252e-04 -2.46729733e-02  7.49829065e-01  7.50170935e-01  3.34713865e-01  3.59386838e-01 
 5.56530000e-03 -3.47767073e-04 -2.51820192e-02  7.49826116e-01  7.50173884e-01  3.34459217e-01  3.59641236e-01 
 5.57530000e-03 -3.53651165e-04 -2.56900652e-02  7.49823174e-01  7.50176826e-01  3.34205100e-01  3.59895165e-01 
 5.58530000e-03 -3.59521295e-04 -2.61971331e-02  7.49820239e-01  7.50179761e-01  3.33951631e-01  3.60148764e-01 
 5.59530000e-03 -3.65377231e-04 -2.67031397e-02  7.49817311e-01  7.50182689e-01  3.33698844e-01  3.60401984e-01 
 5.60530000e-03 -3.71218744e-04 -2.72080612e-02  7.49814391e-01  7.50185609e-01  3.33446636e-01  3.60654697e-01 
 5.61530000e-03 -3.77045601e-04 -2.77118972e-02  7.49811477e-01  7.50188523e-01  3.33194823e-01  3.60906720e-01 
 5.62530000e-03 -3.82857573e-04 -2.82147142e-02  7.49808571e-01  7.50191429e-01  3.32943543e-01  3.61158257e-01 
 5.63530000e-03 -3.88654430e-04 -2.87163951e-02  7.49805673e-01  7.50194327e-01  3.32692871e-01  3.61409266e-01 
 5.64530000e-03 -3.94435944e-04 -2.92169231e-02  7.49802782e-01  7.50197218e-01  3.32442774e-01  3.61659697e-01 
 5.65530000e-03 -4.00201887e-04 -2.97163124e-02  7.49799899e-01  7.50200101e-01  3.32193209e-01  3.61909521e-01 
 5.66530000e-03 -4.05952030e-04 -3.02145586e-02  7.49797024e-01  7.50202976e-01  3.31944221e-01  3.62158780e-01 
 5.67530000e-03 -4.11686147e-04 -3.07115694e-02  7.49794157e-01  7.50205843e-01  3.31696098e-01  3.62407668e-01 
 5.68530000e-03 -4.17404011e-04 -3.12074140e-02  7.49791298e-01  7.50208702e-01  3.31448567e-01  3.62655981e-01 
 5.69530000e-03 -4.23105397e-04 -3.17020155e-02  7.49788447e-01  7.50211553e-01  3.31201549e-01  3.62903564e-01 
 5.70530000e-03 -4.28790079e-04 -3.21953464e-02  7.49785605e-01  7.50214395e-01  3.30954980e-01  3.63150327e-01 
 5.71530000e-03 -4.34457833e-04 -3.26874377e-02  7.49782771e-01  7.50217229e-01  3.30708852e-01  3.63396289e-01 
 5.72530000e-03 -4.40108436e-04 -3.31781751e-02  7.49779946e-01  7.50220054e-01  3.30463317e-01  3.63641492e-01 
 5.73530000e-03 -4.45741664e-04 -3.36676205e-02  7.49777129e-01  7.50222871e-01  3.30218278e-01  3.63885898e-01 
 5.74530000e-03 -4.51357295e-04 -3.41557225e-02  7.49774321e-01  7.50225679e-01  3.29974027e-01  3.64129750e-01 
 5.75530000e-03 -4.56955107e-04 -3.46424749e-02  7.49771522e-01  7.50228478e-01  3.29730585e-01  3.64373060e-01 
 5.76530000e-03 -4.62534880e-04 -3.51278562e-02  7.49768733e-01  7.50231267e-01  3.29487898e-01  3.64615754e-01 
 5.77530000e-03 -4.68096392e-04 -3.56118258e-02  7.49765952e-01  7.50234048e-01  3.29245985e-01  3.64857810e-01 
 5.78530000e-03 -4.73639424e-04 -3.60943859e-02  7.49763180e-01  7.50236820e-01  3.29004794e-01  3.65099180e-01 
 5.79530000e-03 -4.79163759e-04 -3.65755703e-02  7.49760418e-01  7.50239582e-01  3.28764286e-01  3.65339856e-01 
 5.80530000e-03 -4.84669176e-04 -3.70553150e-02  7.49757665e-01  7.50242335e-01  3.28524497e-01  3.65579812e-01 
 5.81530000e-03 -4.90155460e-04 -3.75335527e-02  7.49754922e-01  7.50245078e-01  3.28285384e-01  3.65818936e-01 
 5.82530000e-03 -4.95622393e-04 -3.80102802e-02  7.49752189e-01  7.50247811e-01  3.28047028e-01  3.66057308e-01 
 5.83530000e-03 -5.01069760e-04 -3.84855696e-02  7.49749465e-01  7.50250535e-01  3.27809519e-01  3.66295089e-01 
 5.84530000e-03 -5.06497345e-04 -3.89593366e-02  7.49746751e-01  7.50253249e-01  3.27572771e-01  3.66532108e-01 
 5.85530000e-03 -5.11904935e-04 -3.94315687e-02  7.49744048e-01  7.50255952e-01  3.27336731e-01  3.66768300e-01 
 5.86530000e-03 -5.17292315e-04 -3.99021994e-02  7.49741354e-01  7.50258646e-01  3.27101469e-01  3.67003669e-01 
 5.87530000e-03 -5.22659274e-04 -4.03712666e-02  7.49738670e-01  7.50261330e-01  3.26866907e-01  3.67238173e-01 
 5.88530000e-03 -5.28005599e-04 -4.08387686e-02  7.49735997e-01  7.50264003e-01  3.26633128e-01  3.67471897e-01 
 5.89530000e-03 -5.33331080e-04 -4.13045936e-02  7.49733334e-01  7.50266666e-01  3.26400144e-01  3.67704738e-01 
 5.90530000e-03 -5.38635505e-04 -4.17688104e-02  7.49730682e-01  7.50269318e-01  3.26167951e-01  3.67936761e-01 
 5.91530000e-03 -5.43918666e-04 -4.22313756e-02  7.49728041e-01  7.50271959e-01  3.25936781e-01  3.68168157e-01 
 5.92530000e-03 -5.49180354e-04 -4.26922880e-02  7.49725410e-01  7.50274590e-01  3.25706497e-01  3.68398785e-01 
 5.93530000e-03 -5.54420362e-04 -4.31515143e-02  7.49722790e-01  7.50277210e-01  3.25476953e-01  3.68628468e-01 
 5.94530000e-03 -5.59638481e-04 -4.36090129e-02  7.49720181e-01  7.50279819e-01  3.25248376e-01  3.68857389e-01 
 5.95530000e-03 -5.64834507e-04 -4.40648307e-02  7.49717583e-01  7.50282417e-01  3.25020682e-01  3.69085513e-01 
 5.96530000e-03 -5.70008235e-04 -4.45189363e-02  7.49714996e-01  7.50285004e-01  3.24793911e-01  3.69312847e-01 
 5.97530000e-03 -5.75159459e-04 -4.49712911e-02  7.49712420e-01  7.50287580e-01  3.24567929e-01  3.69539220e-01 
 5.98530000e-03 -5.80287978e-04 -4.54218005e-02  7.49709856e-01  7.50290144e-01  3.24342817e-01  3.69764618e-01 
 5.99530000e-03 -5.85393587e-04 -4.58705792e-02  7.49707303e-01  7.50292697e-01  3.24118497e-01  3.69989077e-01 
