 time            v(vind)         v(vout_dac_upper) v(vout_dac_lower) v(voutp1)       v(voutn1)       v(voutp2)       v(voutn2)       v(vout_comp_upper) v(vout_comp_lower) v(phi_dac_1)    v(phi_dac_2)    v(phi_dac_upper) v(phi_dac_lower) v(phi_comp)     v(D0_upper)     v(D1_upper)     v(D2_upper)     v(D3_upper)    
 0.00000000e+00  0.00000000e+00  3.73263259e-08 -2.17182276e-07  8.90470301e-01  8.90470264e-01  8.90469776e-01  8.90469993e-01  7.48908915e-01  7.48908915e-01  0.00000000e+00  0.00000000e+00  5.43620403e-07  5.43620403e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.25000000e-09  2.35619449e-05  2.21640040e-05 -2.23444906e-05  8.90481355e-01  8.90459191e-01  8.90458722e-01  8.90481066e-01  7.48908915e-01  7.48908915e-01  0.00000000e+00  0.00000000e+00  5.43186519e-07  5.44027599e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.50000000e-09  4.71238898e-05  4.42497390e-05 -4.44302248e-05  8.90492397e-01  8.90448147e-01  8.90447680e-01  8.90492110e-01  7.48908915e-01  7.48908915e-01  0.00000000e+00  0.00000000e+00  5.43574729e-07  5.43648083e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 5.00000000e-09  9.42477795e-05  8.84166754e-05 -8.85971609e-05  8.90514480e-01  8.90426064e-01  8.90425596e-01  8.90514193e-01  7.48908915e-01  7.48908915e-01  0.00000000e+00  0.00000000e+00  5.43645616e-07  5.43690307e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.00000000e-08  1.88495559e-04  1.76749850e-04 -1.76930335e-04  8.90558647e-01  8.90381897e-01  8.90381429e-01  8.90558359e-01  7.48908915e-01  7.48908915e-01  0.00000000e+00  0.00000000e+00  5.43623326e-07  5.43624372e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.00000000e-08  3.76991114e-04  3.53416070e-04 -3.53596549e-04  8.90646981e-01  8.90293565e-01  8.90293095e-01  8.90646692e-01  7.48908915e-01  7.48908915e-01  0.00000000e+00  0.00000000e+00  5.43620072e-07  5.43543268e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 4.00000000e-08  7.53982205e-04  7.06747343e-04 -7.06927792e-04  8.90823649e-01  8.90116902e-01  8.90116427e-01  8.90823355e-01  7.48908915e-01  7.48908915e-01  0.00000000e+00  0.00000000e+00  5.43620257e-07  5.43629107e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 8.00000000e-08  1.50796422e-03  1.41340507e-03 -1.41358534e-03  8.91176983e-01  8.89763578e-01  8.89763093e-01  8.91176678e-01  7.48908915e-01  7.48908915e-01  0.00000000e+00  0.00000000e+00  5.43620141e-07  5.43681731e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.60000000e-07  3.01592692e-03  2.82670082e-03 -2.82687987e-03  8.91883648e-01  8.89056948e-01  8.89056429e-01  8.91883308e-01  7.48908915e-01  7.48908915e-01  0.00000000e+00  0.00000000e+00  5.43619859e-07  5.43652531e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.50000000e-07  4.71238123e-03  4.41662626e-03 -4.41680132e-03  8.92678639e-01  8.88262013e-01  8.88261439e-01  8.92678240e-01  7.48908915e-01  7.48908915e-01  0.00000000e+00  0.00000000e+00  5.43619273e-07  5.43656759e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
