 frequency       v(Cinp)         v(Cinp)         v(Cinn)         v(Cinn)        
 7.96141200e+02  1.24582830e-15  0.00000000e+00  5.08762818e-15  0.00000000e+00 
 8.14500001e+02  1.24576312e-15  0.00000000e+00  4.98090051e-15  0.00000000e+00 
 8.33282151e+02  1.24570442e-15  0.00000000e+00  4.87679661e-15  0.00000000e+00 
 8.52497412e+02  1.24565160e-15  0.00000000e+00  4.77525906e-15  0.00000000e+00 
 8.72155772e+02  1.24560418e-15  0.00000000e+00  4.67623118e-15  0.00000000e+00 
 8.92267449e+02  1.24556158e-15  0.00000000e+00  4.57965738e-15  0.00000000e+00 
 9.12842895e+02  1.24552340e-15  0.00000000e+00  4.48548459e-15  0.00000000e+00 
 9.33892805e+02  1.24548931e-15  0.00000000e+00  4.39365988e-15  0.00000000e+00 
 9.55428121e+02  1.24545879e-15  0.00000000e+00  4.30413211e-15  0.00000000e+00 
 9.77460036e+02  1.24543167e-15  0.00000000e+00  4.21685140e-15  0.00000000e+00 
 1.00000000e+03  1.24540746e-15  0.00000000e+00  4.13176851e-15  0.00000000e+00 
 1.02305973e+03  1.24538602e-15  0.00000000e+00  4.04883614e-15  0.00000000e+00 
 1.04665121e+03  1.24536701e-15  0.00000000e+00  3.96800759e-15  0.00000000e+00 
 1.07078670e+03  1.24535025e-15  0.00000000e+00  3.88923728e-15  0.00000000e+00 
 1.09547876e+03  1.24533546e-15  0.00000000e+00  3.81248090e-15  0.00000000e+00 
 1.12074020e+03  1.24532249e-15  0.00000000e+00  3.73769540e-15  0.00000000e+00 
 1.14658417e+03  1.24531116e-15  0.00000000e+00  3.66483803e-15  0.00000000e+00 
 1.17302409e+03  1.24530130e-15  0.00000000e+00  3.59386746e-15  0.00000000e+00 
 1.20007371e+03  1.24529274e-15  0.00000000e+00  3.52474329e-15  0.00000000e+00 
 1.22774708e+03  1.24528539e-15  0.00000000e+00  3.45742602e-15  0.00000000e+00 
 1.25605860e+03  1.24527911e-15  0.00000000e+00  3.39187681e-15  0.00000000e+00 
 1.28502297e+03  1.24527380e-15  0.00000000e+00  3.32805787e-15  0.00000000e+00 
 1.31465525e+03  1.24526931e-15  0.00000000e+00  3.26593244e-15  0.00000000e+00 
 1.34497085e+03  1.24526560e-15  0.00000000e+00  3.20546413e-15  0.00000000e+00 
 1.37598551e+03  1.24526260e-15  0.00000000e+00  3.14661752e-15  0.00000000e+00 
 1.40771537e+03  1.24526018e-15  0.00000000e+00  3.08935793e-15  0.00000000e+00 
 1.44017690e+03  1.24525830e-15  0.00000000e+00  3.03365139e-15  0.00000000e+00 
 1.47338699e+03  1.24525690e-15  0.00000000e+00  2.97946462e-15  0.00000000e+00 
 1.50736290e+03  1.24525595e-15  0.00000000e+00  2.92676500e-15  0.00000000e+00 
 1.54212228e+03  1.24525534e-15  0.00000000e+00  2.87552055e-15  0.00000000e+00 
 1.57768320e+03  1.24525509e-15  0.00000000e+00  2.82569992e-15  0.00000000e+00 
 1.61406415e+03  1.24525512e-15  0.00000000e+00  2.77727249e-15  0.00000000e+00 
 1.65128404e+03  1.24525539e-15  0.00000000e+00  2.73020794e-15  0.00000000e+00 
 1.68936220e+03  1.24525589e-15  0.00000000e+00  2.68447676e-15  0.00000000e+00 
 1.72831844e+03  1.24525658e-15  0.00000000e+00  2.64005001e-15  0.00000000e+00 
 1.76817299e+03  1.24525742e-15  0.00000000e+00  2.59689883e-15  0.00000000e+00 
 1.80894658e+03  1.24525840e-15  0.00000000e+00  2.55499540e-15  0.00000000e+00 
 1.85066040e+03  1.24525952e-15  0.00000000e+00  2.51431200e-15  0.00000000e+00 
 1.89333613e+03  1.24526072e-15  0.00000000e+00  2.47482174e-15  0.00000000e+00 
 1.93699595e+03  1.24526199e-15  0.00000000e+00  2.43649791e-15  0.00000000e+00 
 1.98166255e+03  1.24526335e-15  0.00000000e+00  2.39931439e-15  0.00000000e+00 
 2.02735916e+03  1.24526475e-15  0.00000000e+00  2.36324498e-15  0.00000000e+00 
 2.07410951e+03  1.24526620e-15  0.00000000e+00  2.32826471e-15  0.00000000e+00 
 2.12193792e+03  1.24526767e-15  0.00000000e+00  2.29434842e-15  0.00000000e+00 
 2.17086923e+03  1.24526916e-15  0.00000000e+00  2.26147166e-15  0.00000000e+00 
 2.22092889e+03  1.24527066e-15  0.00000000e+00  2.22960993e-15  0.00000000e+00 
 2.27214291e+03  1.24527218e-15  0.00000000e+00  2.19873951e-15  0.00000000e+00 
 2.32453791e+03  1.24527368e-15  0.00000000e+00  2.16883692e-15  0.00000000e+00 
 2.37814113e+03  1.24527518e-15  0.00000000e+00  2.13987882e-15  0.00000000e+00 
 2.43298042e+03  1.24527667e-15  0.00000000e+00  2.11184250e-15  0.00000000e+00 
 2.48908429e+03  1.24527814e-15  0.00000000e+00  2.08470539e-15  0.00000000e+00 
 2.54648190e+03  1.24527959e-15  0.00000000e+00  2.05844534e-15  0.00000000e+00 
 2.60520309e+03  1.24528102e-15  0.00000000e+00  2.03304033e-15  0.00000000e+00 
 2.66527837e+03  1.24528242e-15  0.00000000e+00  2.00846907e-15  0.00000000e+00 
 2.72673897e+03  1.24528380e-15  0.00000000e+00  1.98471010e-15  0.00000000e+00 
 2.78961683e+03  1.24528514e-15  0.00000000e+00  1.96174252e-15  0.00000000e+00 
 2.85394464e+03  1.24528645e-15  0.00000000e+00  1.93954570e-15  0.00000000e+00 
 2.91975583e+03  1.24528774e-15  0.00000000e+00  1.91809929e-15  0.00000000e+00 
 2.98708461e+03  1.24528899e-15  0.00000000e+00  1.89738334e-15  0.00000000e+00 
 3.05596598e+03  1.24529020e-15  0.00000000e+00  1.87737808e-15  0.00000000e+00 
 3.12643573e+03  1.24529138e-15  0.00000000e+00  1.85806412e-15  0.00000000e+00 
 3.19853049e+03  1.24529253e-15  0.00000000e+00  1.83942240e-15  0.00000000e+00 
 3.27228774e+03  1.24529364e-15  0.00000000e+00  1.82143393e-15  0.00000000e+00 
 3.34774581e+03  1.24529472e-15  0.00000000e+00  1.80408037e-15  0.00000000e+00 
 3.42494392e+03  1.24529577e-15  0.00000000e+00  1.78734350e-15  0.00000000e+00 
 3.50392221e+03  1.24529678e-15  0.00000000e+00  1.77120545e-15  0.00000000e+00 
 3.58472171e+03  1.24529775e-15  0.00000000e+00  1.75564860e-15  0.00000000e+00 
 3.66738442e+03  1.24529870e-15  0.00000000e+00  1.74065573e-15  0.00000000e+00 
 3.75195331e+03  1.24529961e-15  0.00000000e+00  1.72620993e-15  0.00000000e+00 
 3.83847234e+03  1.24530049e-15  0.00000000e+00  1.71229452e-15  0.00000000e+00 
 3.92698648e+03  1.24530134e-15  0.00000000e+00  1.69889325e-15  0.00000000e+00 
 4.01754173e+03  1.24530216e-15  0.00000000e+00  1.68599013e-15  0.00000000e+00 
 4.11018515e+03  1.24530295e-15  0.00000000e+00  1.67356949e-15  0.00000000e+00 
 4.20496491e+03  1.24530371e-15  0.00000000e+00  1.66161604e-15  0.00000000e+00 
 4.30193027e+03  1.24530444e-15  0.00000000e+00  1.65011471e-15  0.00000000e+00 
 4.40113162e+03  1.24530514e-15  0.00000000e+00  1.63905086e-15  0.00000000e+00 
 4.50262052e+03  1.24530582e-15  0.00000000e+00  1.62841018e-15  0.00000000e+00 
 4.60644974e+03  1.24530647e-15  0.00000000e+00  1.61817859e-15  0.00000000e+00 
 4.71267322e+03  1.24530710e-15  0.00000000e+00  1.60834244e-15  0.00000000e+00 
 4.82134619e+03  1.24530770e-15  0.00000000e+00  1.59888833e-15  0.00000000e+00 
 4.93252513e+03  1.24530828e-15  0.00000000e+00  1.58980326e-15  0.00000000e+00 
 5.04626783e+03  1.24530883e-15  0.00000000e+00  1.58107450e-15  0.00000000e+00 
 5.16263340e+03  1.24530937e-15  0.00000000e+00  1.57268966e-15  0.00000000e+00 
 5.28168234e+03  1.24530988e-15  0.00000000e+00  1.56463670e-15  0.00000000e+00 
 5.40347650e+03  1.24531037e-15  0.00000000e+00  1.55690387e-15  0.00000000e+00 
 5.52807921e+03  1.24531084e-15  0.00000000e+00  1.54947978e-15  0.00000000e+00 
 5.65555523e+03  1.24531130e-15  0.00000000e+00  1.54235329e-15  0.00000000e+00 
 5.78597080e+03  1.24531173e-15  0.00000000e+00  1.53551362e-15  0.00000000e+00 
 5.91939372e+03  1.24531215e-15  0.00000000e+00  1.52895032e-15  0.00000000e+00 
 6.05589334e+03  1.24531255e-15  0.00000000e+00  1.52265318e-15  0.00000000e+00 
 6.19554061e+03  1.24531293e-15  0.00000000e+00  1.51661238e-15  0.00000000e+00 
 6.33840810e+03  1.24531330e-15  0.00000000e+00  1.51081831e-15  0.00000000e+00 
 6.48457008e+03  1.24531365e-15  0.00000000e+00  1.50526174e-15  0.00000000e+00 
 6.63410251e+03  1.24531399e-15  0.00000000e+00  1.49993362e-15  0.00000000e+00 
 6.78708313e+03  1.24531431e-15  0.00000000e+00  1.49482531e-15  0.00000000e+00 
 6.94359143e+03  1.24531462e-15  0.00000000e+00  1.48992838e-15  0.00000000e+00 
 7.10370877e+03  1.24531491e-15  0.00000000e+00  1.48523466e-15  0.00000000e+00 
 7.26751838e+03  1.24531520e-15  0.00000000e+00  1.48073626e-15  0.00000000e+00 
 7.43510539e+03  1.24531547e-15  0.00000000e+00  1.47642562e-15  0.00000000e+00 
 7.60655691e+03  1.24531573e-15  0.00000000e+00  1.47229535e-15  0.00000000e+00 
 7.78196206e+03  1.24531598e-15  0.00000000e+00  1.46833834e-15  0.00000000e+00 
 7.96141200e+03  1.24531622e-15  0.00000000e+00  1.46454775e-15  0.00000000e+00 
 8.14500001e+03  1.24531645e-15  0.00000000e+00  1.46091694e-15  0.00000000e+00 
 8.33282151e+03  1.24531666e-15  0.00000000e+00  1.45743954e-15  0.00000000e+00 
 8.52497412e+03  1.24531687e-15  0.00000000e+00  1.45410938e-15  0.00000000e+00 
 8.72155772e+03  1.24531707e-15  0.00000000e+00  1.45092053e-15  0.00000000e+00 
 8.92267449e+03  1.24531726e-15  0.00000000e+00  1.44786727e-15  0.00000000e+00 
 9.12842895e+03  1.24531745e-15  0.00000000e+00  1.44494408e-15  0.00000000e+00 
 9.33892805e+03  1.24531762e-15  0.00000000e+00  1.44214566e-15  0.00000000e+00 
 9.55428121e+03  1.24531779e-15  0.00000000e+00  1.43946691e-15  0.00000000e+00 
 9.77460036e+03  1.24531795e-15  0.00000000e+00  1.43690290e-15  0.00000000e+00 
 1.00000000e+04  1.24531810e-15  0.00000000e+00  1.43444890e-15  0.00000000e+00 
 1.02305973e+04  1.24531825e-15  0.00000000e+00  1.43210036e-15  0.00000000e+00 
 1.04665121e+04  1.24531839e-15  0.00000000e+00  1.42985291e-15  0.00000000e+00 
 1.07078670e+04  1.24531853e-15  0.00000000e+00  1.42770233e-15  0.00000000e+00 
 1.09547876e+04  1.24531865e-15  0.00000000e+00  1.42564458e-15  0.00000000e+00 
 1.12074020e+04  1.24531878e-15  0.00000000e+00  1.42367578e-15  0.00000000e+00 
 1.14658417e+04  1.24531889e-15  0.00000000e+00  1.42179220e-15  0.00000000e+00 
 1.17302409e+04  1.24531901e-15  0.00000000e+00  1.41999023e-15  0.00000000e+00 
 1.20007371e+04  1.24531911e-15  0.00000000e+00  1.41826645e-15  0.00000000e+00 
 1.22774708e+04  1.24531922e-15  0.00000000e+00  1.41661755e-15  0.00000000e+00 
 1.25605860e+04  1.24531931e-15  0.00000000e+00  1.41504035e-15  0.00000000e+00 
 1.28502297e+04  1.24531941e-15  0.00000000e+00  1.41353181e-15  0.00000000e+00 
 1.31465525e+04  1.24531950e-15  0.00000000e+00  1.41208900e-15  0.00000000e+00 
 1.34497085e+04  1.24531958e-15  0.00000000e+00  1.41070913e-15  0.00000000e+00 
 1.37598551e+04  1.24531966e-15  0.00000000e+00  1.40938951e-15  0.00000000e+00 
 1.40771537e+04  1.24531974e-15  0.00000000e+00  1.40812754e-15  0.00000000e+00 
 1.44017690e+04  1.24531982e-15  0.00000000e+00  1.40692077e-15  0.00000000e+00 
 1.47338699e+04  1.24531989e-15  0.00000000e+00  1.40576683e-15  0.00000000e+00 
 1.50736290e+04  1.24531996e-15  0.00000000e+00  1.40466343e-15  0.00000000e+00 
 1.54212228e+04  1.24532002e-15  0.00000000e+00  1.40360840e-15  0.00000000e+00 
 1.57768320e+04  1.24532008e-15  0.00000000e+00  1.40259966e-15  0.00000000e+00 
 1.61406415e+04  1.24532014e-15  0.00000000e+00  1.40163521e-15  0.00000000e+00 
 1.65128404e+04  1.24532020e-15  0.00000000e+00  1.40071312e-15  0.00000000e+00 
 1.68936220e+04  1.24532025e-15  0.00000000e+00  1.39983156e-15  0.00000000e+00 
 1.72831844e+04  1.24532030e-15  0.00000000e+00  1.39898878e-15  0.00000000e+00 
 1.76817299e+04  1.24532035e-15  0.00000000e+00  1.39818309e-15  0.00000000e+00 
 1.80894658e+04  1.24532040e-15  0.00000000e+00  1.39741288e-15  0.00000000e+00 
 1.85066040e+04  1.24532045e-15  0.00000000e+00  1.39667660e-15  0.00000000e+00 
 1.89333613e+04  1.24532049e-15  0.00000000e+00  1.39597278e-15  0.00000000e+00 
 1.93699595e+04  1.24532053e-15  0.00000000e+00  1.39530000e-15  0.00000000e+00 
 1.98166255e+04  1.24532057e-15  0.00000000e+00  1.39465690e-15  0.00000000e+00 
 2.02735916e+04  1.24532061e-15  0.00000000e+00  1.39404218e-15  0.00000000e+00 
 2.07410951e+04  1.24532064e-15  0.00000000e+00  1.39345462e-15  0.00000000e+00 
 2.12193792e+04  1.24532067e-15  0.00000000e+00  1.39289301e-15  0.00000000e+00 
 2.17086923e+04  1.24532071e-15  0.00000000e+00  1.39235622e-15  0.00000000e+00 
 2.22092889e+04  1.24532074e-15  0.00000000e+00  1.39184316e-15  0.00000000e+00 
 2.27214291e+04  1.24532077e-15  0.00000000e+00  1.39135280e-15  0.00000000e+00 
 2.32453791e+04  1.24532079e-15  0.00000000e+00  1.39088412e-15  0.00000000e+00 
 2.37814113e+04  1.24532082e-15  0.00000000e+00  1.39043619e-15  0.00000000e+00 
 2.43298042e+04  1.24532085e-15  0.00000000e+00  1.39000810e-15  0.00000000e+00 
 2.48908429e+04  1.24532087e-15  0.00000000e+00  1.38959896e-15  0.00000000e+00 
 2.54648190e+04  1.24532089e-15  0.00000000e+00  1.38920794e-15  0.00000000e+00 
 2.60520309e+04  1.24532091e-15  0.00000000e+00  1.38883425e-15  0.00000000e+00 
 2.66527837e+04  1.24532093e-15  0.00000000e+00  1.38847711e-15  0.00000000e+00 
 2.72673897e+04  1.24532095e-15  0.00000000e+00  1.38813581e-15  0.00000000e+00 
 2.78961683e+04  1.24532097e-15  0.00000000e+00  1.38780965e-15  0.00000000e+00 
 2.85394464e+04  1.24532099e-15  0.00000000e+00  1.38749795e-15  0.00000000e+00 
 2.91975583e+04  1.24532100e-15  0.00000000e+00  1.38720007e-15  0.00000000e+00 
 2.98708461e+04  1.24532102e-15  0.00000000e+00  1.38691542e-15  0.00000000e+00 
 3.05596598e+04  1.24532103e-15  0.00000000e+00  1.38664339e-15  0.00000000e+00 
 3.12643573e+04  1.24532105e-15  0.00000000e+00  1.38638344e-15  0.00000000e+00 
 3.19853049e+04  1.24532106e-15  0.00000000e+00  1.38613503e-15  0.00000000e+00 
 3.27228774e+04  1.24532107e-15  0.00000000e+00  1.38589765e-15  0.00000000e+00 
 3.34774581e+04  1.24532108e-15  0.00000000e+00  1.38567081e-15  0.00000000e+00 
 3.42494392e+04  1.24532109e-15  0.00000000e+00  1.38545405e-15  0.00000000e+00 
 3.50392221e+04  1.24532110e-15  0.00000000e+00  1.38524691e-15  0.00000000e+00 
 3.58472171e+04  1.24532111e-15  0.00000000e+00  1.38504898e-15  0.00000000e+00 
 3.66738442e+04  1.24532112e-15  0.00000000e+00  1.38485984e-15  0.00000000e+00 
 3.75195331e+04  1.24532113e-15  0.00000000e+00  1.38467911e-15  0.00000000e+00 
 3.83847234e+04  1.24532114e-15  0.00000000e+00  1.38450641e-15  0.00000000e+00 
 3.92698648e+04  1.24532114e-15  0.00000000e+00  1.38434139e-15  0.00000000e+00 
 4.01754173e+04  1.24532115e-15  0.00000000e+00  1.38418370e-15  0.00000000e+00 
 4.11018515e+04  1.24532115e-15  0.00000000e+00  1.38403303e-15  0.00000000e+00 
 4.20496491e+04  1.24532116e-15  0.00000000e+00  1.38388905e-15  0.00000000e+00 
 4.30193027e+04  1.24532116e-15  0.00000000e+00  1.38375147e-15  0.00000000e+00 
 4.40113162e+04  1.24532117e-15  0.00000000e+00  1.38362002e-15  0.00000000e+00 
 4.50262052e+04  1.24532117e-15  0.00000000e+00  1.38349441e-15  0.00000000e+00 
 4.60644974e+04  1.24532117e-15  0.00000000e+00  1.38337438e-15  0.00000000e+00 
 4.71267322e+04  1.24532118e-15  0.00000000e+00  1.38325970e-15  0.00000000e+00 
 4.82134619e+04  1.24532118e-15  0.00000000e+00  1.38315012e-15  0.00000000e+00 
 4.93252513e+04  1.24532118e-15  0.00000000e+00  1.38304541e-15  0.00000000e+00 
 5.04626783e+04  1.24532118e-15  0.00000000e+00  1.38294536e-15  0.00000000e+00 
 5.16263340e+04  1.24532118e-15  0.00000000e+00  1.38284976e-15  0.00000000e+00 
 5.28168234e+04  1.24532118e-15  0.00000000e+00  1.38275841e-15  0.00000000e+00 
 5.40347650e+04  1.24532118e-15  0.00000000e+00  1.38267113e-15  0.00000000e+00 
 5.52807921e+04  1.24532118e-15  0.00000000e+00  1.38258774e-15  0.00000000e+00 
 5.65555523e+04  1.24532117e-15  0.00000000e+00  1.38250805e-15  0.00000000e+00 
 5.78597080e+04  1.24532117e-15  0.00000000e+00  1.38243191e-15  0.00000000e+00 
 5.91939372e+04  1.24532117e-15  0.00000000e+00  1.38235916e-15  0.00000000e+00 
 6.05589334e+04  1.24532117e-15  0.00000000e+00  1.38228965e-15  0.00000000e+00 
 6.19554061e+04  1.24532116e-15  0.00000000e+00  1.38222323e-15  0.00000000e+00 
 6.33840810e+04  1.24532116e-15  0.00000000e+00  1.38215977e-15  0.00000000e+00 
 6.48457008e+04  1.24532116e-15  0.00000000e+00  1.38209913e-15  0.00000000e+00 
 6.63410251e+04  1.24532115e-15  0.00000000e+00  1.38204119e-15  0.00000000e+00 
 6.78708313e+04  1.24532115e-15  0.00000000e+00  1.38198583e-15  0.00000000e+00 
 6.94359143e+04  1.24532114e-15  0.00000000e+00  1.38193294e-15  0.00000000e+00 
 7.10370877e+04  1.24532113e-15  0.00000000e+00  1.38188239e-15  0.00000000e+00 
 7.26751838e+04  1.24532113e-15  0.00000000e+00  1.38183410e-15  0.00000000e+00 
 7.43510539e+04  1.24532112e-15  0.00000000e+00  1.38178796e-15  0.00000000e+00 
 7.60655691e+04  1.24532111e-15  0.00000000e+00  1.38174387e-15  0.00000000e+00 
 7.78196206e+04  1.24532111e-15  0.00000000e+00  1.38170175e-15  0.00000000e+00 
 7.96141200e+04  1.24532110e-15  0.00000000e+00  1.38166150e-15  0.00000000e+00 
 8.14500001e+04  1.24532109e-15  0.00000000e+00  1.38162304e-15  0.00000000e+00 
 8.33282151e+04  1.24532108e-15  0.00000000e+00  1.38158630e-15  0.00000000e+00 
 8.52497412e+04  1.24532107e-15  0.00000000e+00  1.38155119e-15  0.00000000e+00 
 8.72155772e+04  1.24532106e-15  0.00000000e+00  1.38151764e-15  0.00000000e+00 
 8.92267449e+04  1.24532105e-15  0.00000000e+00  1.38148559e-15  0.00000000e+00 
 9.12842895e+04  1.24532104e-15  0.00000000e+00  1.38145497e-15  0.00000000e+00 
 9.33892805e+04  1.24532103e-15  0.00000000e+00  1.38142571e-15  0.00000000e+00 
 9.55428121e+04  1.24532102e-15  0.00000000e+00  1.38139775e-15  0.00000000e+00 
 9.77460036e+04  1.24532101e-15  0.00000000e+00  1.38137103e-15  0.00000000e+00 
 1.00000000e+05  1.24532100e-15  0.00000000e+00  1.38134551e-15  0.00000000e+00 
 1.02305973e+05  1.24532099e-15  0.00000000e+00  1.38132112e-15  0.00000000e+00 
 1.04665121e+05  1.24532097e-15  0.00000000e+00  1.38129782e-15  0.00000000e+00 
 1.07078670e+05  1.24532096e-15  0.00000000e+00  1.38127556e-15  0.00000000e+00 
 1.09547876e+05  1.24532095e-15  0.00000000e+00  1.38125429e-15  0.00000000e+00 
 1.12074020e+05  1.24532093e-15  0.00000000e+00  1.38123397e-15  0.00000000e+00 
 1.14658417e+05  1.24532092e-15  0.00000000e+00  1.38121455e-15  0.00000000e+00 
 1.17302409e+05  1.24532090e-15  0.00000000e+00  1.38119600e-15  0.00000000e+00 
 1.20007371e+05  1.24532089e-15  0.00000000e+00  1.38117827e-15  0.00000000e+00 
 1.22774708e+05  1.24532088e-15  0.00000000e+00  1.38116134e-15  0.00000000e+00 
 1.25605860e+05  1.24532086e-15  0.00000000e+00  1.38114515e-15  0.00000000e+00 
 1.28502297e+05  1.24532085e-15  0.00000000e+00  1.38112969e-15  0.00000000e+00 
 1.31465525e+05  1.24532083e-15  0.00000000e+00  1.38111492e-15  0.00000000e+00 
 1.34497085e+05  1.24532081e-15  0.00000000e+00  1.38110081e-15  0.00000000e+00 
 1.37598551e+05  1.24532080e-15  0.00000000e+00  1.38108733e-15  0.00000000e+00 
 1.40771537e+05  1.24532078e-15  0.00000000e+00  1.38107444e-15  0.00000000e+00 
 1.44017690e+05  1.24532076e-15  0.00000000e+00  1.38106214e-15  0.00000000e+00 
 1.47338699e+05  1.24532075e-15  0.00000000e+00  1.38105038e-15  0.00000000e+00 
 1.50736290e+05  1.24532073e-15  0.00000000e+00  1.38103914e-15  0.00000000e+00 
 1.54212228e+05  1.24532071e-15  0.00000000e+00  1.38102841e-15  0.00000000e+00 
 1.57768320e+05  1.24532070e-15  0.00000000e+00  1.38101815e-15  0.00000000e+00 
 1.61406415e+05  1.24532068e-15  0.00000000e+00  1.38100835e-15  0.00000000e+00 
 1.65128404e+05  1.24532066e-15  0.00000000e+00  1.38099899e-15  0.00000000e+00 
 1.68936220e+05  1.24532064e-15  0.00000000e+00  1.38099005e-15  0.00000000e+00 
 1.72831844e+05  1.24532063e-15  0.00000000e+00  1.38098151e-15  0.00000000e+00 
 1.76817299e+05  1.24532061e-15  0.00000000e+00  1.38097335e-15  0.00000000e+00 
 1.80894658e+05  1.24532059e-15  0.00000000e+00  1.38096555e-15  0.00000000e+00 
 1.85066040e+05  1.24532057e-15  0.00000000e+00  1.38095810e-15  0.00000000e+00 
 1.89333613e+05  1.24532056e-15  0.00000000e+00  1.38095098e-15  0.00000000e+00 
 1.93699595e+05  1.24532054e-15  0.00000000e+00  1.38094418e-15  0.00000000e+00 
 1.98166255e+05  1.24532052e-15  0.00000000e+00  1.38093768e-15  0.00000000e+00 
 2.02735916e+05  1.24532050e-15  0.00000000e+00  1.38093148e-15  0.00000000e+00 
 2.07410951e+05  1.24532048e-15  0.00000000e+00  1.38092555e-15  0.00000000e+00 
 2.12193792e+05  1.24532047e-15  0.00000000e+00  1.38091988e-15  0.00000000e+00 
 2.17086923e+05  1.24532045e-15  0.00000000e+00  1.38091447e-15  0.00000000e+00 
 2.22092889e+05  1.24532043e-15  0.00000000e+00  1.38090930e-15  0.00000000e+00 
 2.27214291e+05  1.24532041e-15  0.00000000e+00  1.38090437e-15  0.00000000e+00 
 2.32453791e+05  1.24532040e-15  0.00000000e+00  1.38089965e-15  0.00000000e+00 
 2.37814113e+05  1.24532038e-15  0.00000000e+00  1.38089514e-15  0.00000000e+00 
 2.43298042e+05  1.24532036e-15  0.00000000e+00  1.38089083e-15  0.00000000e+00 
 2.48908429e+05  1.24532035e-15  0.00000000e+00  1.38088672e-15  0.00000000e+00 
 2.54648190e+05  1.24532033e-15  0.00000000e+00  1.38088279e-15  0.00000000e+00 
 2.60520309e+05  1.24532031e-15  0.00000000e+00  1.38087904e-15  0.00000000e+00 
 2.66527837e+05  1.24532030e-15  0.00000000e+00  1.38087545e-15  0.00000000e+00 
 2.72673897e+05  1.24532028e-15  0.00000000e+00  1.38087203e-15  0.00000000e+00 
 2.78961683e+05  1.24532027e-15  0.00000000e+00  1.38086875e-15  0.00000000e+00 
 2.85394464e+05  1.24532025e-15  0.00000000e+00  1.38086563e-15  0.00000000e+00 
 2.91975583e+05  1.24532024e-15  0.00000000e+00  1.38086264e-15  0.00000000e+00 
 2.98708461e+05  1.24532022e-15  0.00000000e+00  1.38085979e-15  0.00000000e+00 
 3.05596598e+05  1.24532021e-15  0.00000000e+00  1.38085706e-15  0.00000000e+00 
 3.12643573e+05  1.24532019e-15  0.00000000e+00  1.38085446e-15  0.00000000e+00 
 3.19853049e+05  1.24532018e-15  0.00000000e+00  1.38085197e-15  0.00000000e+00 
 3.27228774e+05  1.24532017e-15  0.00000000e+00  1.38084959e-15  0.00000000e+00 
 3.34774581e+05  1.24532015e-15  0.00000000e+00  1.38084732e-15  0.00000000e+00 
 3.42494392e+05  1.24532014e-15  0.00000000e+00  1.38084515e-15  0.00000000e+00 
 3.50392221e+05  1.24532013e-15  0.00000000e+00  1.38084308e-15  0.00000000e+00 
 3.58472171e+05  1.24532012e-15  0.00000000e+00  1.38084110e-15  0.00000000e+00 
 3.66738442e+05  1.24532010e-15  0.00000000e+00  1.38083921e-15  0.00000000e+00 
 3.75195331e+05  1.24532009e-15  0.00000000e+00  1.38083740e-15  0.00000000e+00 
 3.83847234e+05  1.24532008e-15  0.00000000e+00  1.38083568e-15  0.00000000e+00 
 3.92698648e+05  1.24532007e-15  0.00000000e+00  1.38083403e-15  0.00000000e+00 
 4.01754173e+05  1.24532006e-15  0.00000000e+00  1.38083246e-15  0.00000000e+00 
 4.11018515e+05  1.24532005e-15  0.00000000e+00  1.38083095e-15  0.00000000e+00 
 4.20496491e+05  1.24532004e-15  0.00000000e+00  1.38082951e-15  0.00000000e+00 
 4.30193027e+05  1.24532003e-15  0.00000000e+00  1.38082814e-15  0.00000000e+00 
 4.40113162e+05  1.24532002e-15  0.00000000e+00  1.38082683e-15  0.00000000e+00 
 4.50262052e+05  1.24532001e-15  0.00000000e+00  1.38082558e-15  0.00000000e+00 
 4.60644974e+05  1.24532000e-15  0.00000000e+00  1.38082438e-15  0.00000000e+00 
 4.71267322e+05  1.24531999e-15  0.00000000e+00  1.38082323e-15  0.00000000e+00 
 4.82134619e+05  1.24531999e-15  0.00000000e+00  1.38082214e-15  0.00000000e+00 
 4.93252513e+05  1.24531998e-15  0.00000000e+00  1.38082110e-15  0.00000000e+00 
 5.04626783e+05  1.24531997e-15  0.00000000e+00  1.38082010e-15  0.00000000e+00 
 5.16263340e+05  1.24531996e-15  0.00000000e+00  1.38081915e-15  0.00000000e+00 
 5.28168234e+05  1.24531996e-15  0.00000000e+00  1.38081824e-15  0.00000000e+00 
 5.40347650e+05  1.24531995e-15  0.00000000e+00  1.38081737e-15  0.00000000e+00 
 5.52807921e+05  1.24531994e-15  0.00000000e+00  1.38081654e-15  0.00000000e+00 
 5.65555523e+05  1.24531994e-15  0.00000000e+00  1.38081574e-15  0.00000000e+00 
 5.78597080e+05  1.24531993e-15  0.00000000e+00  1.38081499e-15  0.00000000e+00 
 5.91939372e+05  1.24531992e-15  0.00000000e+00  1.38081426e-15  0.00000000e+00 
 6.05589334e+05  1.24531992e-15  0.00000000e+00  1.38081357e-15  0.00000000e+00 
 6.19554061e+05  1.24531991e-15  0.00000000e+00  1.38081291e-15  0.00000000e+00 
 6.33840810e+05  1.24531991e-15  0.00000000e+00  1.38081228e-15  0.00000000e+00 
 6.48457008e+05  1.24531990e-15  0.00000000e+00  1.38081167e-15  0.00000000e+00 
 6.63410251e+05  1.24531990e-15  0.00000000e+00  1.38081110e-15  0.00000000e+00 
 6.78708313e+05  1.24531989e-15  0.00000000e+00  1.38081055e-15  0.00000000e+00 
