time,a_1V5,x1t,b_3V3
5.555599320000000318e+01,1.500000000000000000e+00,9.089747809999999516e-09,3.299999999999999822e+00
5.565599319999999750e+01,1.500000000000000000e+00,-8.679053409999999814e-09,3.299999999999999822e+00
5.575599319999999892e+01,1.500000000000000000e+00,9.184501520000000439e-09,3.299999999999999822e+00
5.585599320000000034e+01,1.500000000000000000e+00,-8.773405869999999389e-09,3.299999999999999822e+00
5.595599320000000176e+01,1.500000000000000000e+00,9.278489820000000727e-09,3.299999999999999822e+00
5.605599320000000318e+01,1.500000000000000000e+00,-8.866997780000000540e-09,3.299999999999999822e+00
5.615599320000000461e+01,1.500000000000000000e+00,9.371634290000000530e-09,3.299999999999999822e+00
5.625599319999999892e+01,1.500000000000000000e+00,-8.959742540000000477e-09,3.299999999999999822e+00
5.635599320000000034e+01,1.500000000000000000e+00,9.464008569999999498e-09,3.299999999999999822e+00
5.645599319999999466e+01,1.500000000000000000e+00,-9.051758680000000093e-09,3.299999999999999822e+00
5.655599319999999608e+01,1.500000000000000000e+00,9.555617070000000526e-09,3.299999999999999822e+00
5.665599319999999750e+01,1.500000000000000000e+00,-9.142891939999999183e-09,3.299999999999999822e+00
5.675599319999999892e+01,1.500000000000000000e+00,9.646438390000000102e-09,3.299999999999999822e+00
5.685599320000000034e+01,1.500000000000000000e+00,-9.233414339999999756e-09,3.299999999999999822e+00
5.695599320000000176e+01,1.500000000000000000e+00,9.736447700000000733e-09,3.299999999999999822e+00
5.705599320000000318e+01,1.500000000000000000e+00,-9.322972599999999706e-09,3.299999999999999822e+00
5.715599319999999750e+01,1.500000000000000000e+00,9.825689150000000775e-09,3.299999999999999822e+00
5.725599319999999892e+01,1.500000000000000000e+00,-9.411881449999999605e-09,3.299999999999999822e+00
5.735599320000000034e+01,1.500000000000000000e+00,9.914210479999999896e-09,3.299999999999999822e+00
5.745599320000000176e+01,1.500000000000000000e+00,-9.499977929999999781e-09,3.299999999999999822e+00
5.755599320000000318e+01,1.500000000000000000e+00,1.000193180000000059e-08,3.299999999999999822e+00
5.765599320000000461e+01,1.500000000000000000e+00,-9.587355530000000424e-09,3.299999999999999822e+00
5.775599319999999892e+01,1.500000000000000000e+00,1.008889299999999919e-08,3.299999999999999822e+00
5.785599320000000034e+01,1.500000000000000000e+00,-9.673903060000000667e-09,3.299999999999999822e+00
5.795599319999999466e+01,1.500000000000000000e+00,1.017506230000000013e-08,3.299999999999999822e+00
5.805599319999999608e+01,1.500000000000000000e+00,-9.759712439999999700e-09,3.299999999999999822e+00
5.815599319999999750e+01,1.500000000000000000e+00,1.026055090000000080e-08,3.299999999999999822e+00
5.825599319999999892e+01,1.500000000000000000e+00,-9.844825029999999790e-09,3.299999999999999822e+00
5.835599320000000034e+01,1.500000000000000000e+00,1.034529360000000028e-08,3.299999999999999822e+00
5.845599320000000176e+01,1.500000000000000000e+00,-9.929231349999999239e-09,3.299999999999999822e+00
5.855599320000000318e+01,1.500000000000000000e+00,1.042931270000000070e-08,3.299999999999999822e+00
5.865599319999999750e+01,1.500000000000000000e+00,-1.001282659999999938e-08,3.299999999999999822e+00
5.875599319999999892e+01,1.500000000000000000e+00,1.051251839999999991e-08,3.299999999999999822e+00
5.885599320000000034e+01,1.500000000000000000e+00,-1.009569159999999918e-08,3.299999999999999822e+00
5.895599320000000176e+01,1.500000000000000000e+00,1.059505950000000068e-08,3.299999999999999822e+00
5.905599320000000318e+01,1.500000000000000000e+00,-1.017790559999999990e-08,3.299999999999999822e+00
5.915599320000000461e+01,1.500000000000000000e+00,1.067687990000000002e-08,3.299999999999999822e+00
5.925599320000000603e+01,1.500000000000000000e+00,-1.025931589999999920e-08,3.299999999999999822e+00
5.935599319999999324e+01,1.500000000000000000e+00,1.075795640000000044e-08,3.299999999999999822e+00
5.945599319999999466e+01,1.500000000000000000e+00,-1.034003570000000008e-08,3.299999999999999822e+00
5.955599319999999608e+01,1.500000000000000000e+00,1.083829960000000038e-08,3.299999999999999822e+00
5.965599320000000461e+01,1.500000000000000000e+00,-1.042004920000000079e-08,3.299999999999999822e+00
5.975599319999999892e+01,1.500000000000000000e+00,1.091795800000000040e-08,3.299999999999999822e+00
5.985599319999999324e+01,1.500000000000000000e+00,-1.049932260000000051e-08,3.299999999999999822e+00
5.995599320000000176e+01,1.500000000000000000e+00,1.099685920000000058e-08,3.299999999999999822e+00
6.005599319999999608e+01,1.500000000000000000e+00,-1.057793690000000023e-08,3.299999999999999822e+00
6.015599320000000461e+01,1.500000000000000000e+00,1.107516069999999985e-08,3.299999999999999822e+00
6.025599319999999892e+01,1.500000000000000000e+00,-1.065582100000000044e-08,3.299999999999999822e+00
6.035599320000000745e+01,1.500000000000000000e+00,1.115265660000000040e-08,3.299999999999999822e+00
6.045599320000000176e+01,1.500000000000000000e+00,-1.073303809999999979e-08,3.299999999999999822e+00
6.055599319999999608e+01,1.500000000000000000e+00,1.122955960000000054e-08,3.299999999999999822e+00
6.065599320000000461e+01,1.500000000000000000e+00,-1.080958189999999958e-08,3.299999999999999822e+00
6.075599319999999892e+01,1.500000000000000000e+00,1.130575919999999980e-08,3.299999999999999822e+00
6.085599320000000034e+01,1.500000000000000000e+00,-1.088538549999999999e-08,3.299999999999999822e+00
6.095599319999999466e+01,1.500000000000000000e+00,1.138121670000000072e-08,3.299999999999999822e+00
6.105599320000000318e+01,1.500000000000000000e+00,-1.096054650000000070e-08,3.299999999999999822e+00
6.115599319999999750e+01,1.500000000000000000e+00,1.145607649999999971e-08,3.299999999999999822e+00
6.125599319999999182e+01,1.500000000000000000e+00,-1.103505620000000059e-08,3.299999999999999822e+00
6.135599320000000034e+01,1.500000000000000000e+00,1.153020510000000054e-08,3.299999999999999822e+00
6.145599319999999466e+01,1.500000000000000000e+00,-1.110887189999999928e-08,3.299999999999999822e+00
6.155599320000000318e+01,1.500000000000000000e+00,1.160368559999999991e-08,3.299999999999999822e+00
6.165599319999999750e+01,1.500000000000000000e+00,-1.118197549999999928e-08,3.299999999999999822e+00
6.175599320000000603e+01,1.500000000000000000e+00,1.167647870000000019e-08,3.299999999999999822e+00
6.185599320000000034e+01,1.500000000000000000e+00,-1.125449399999999970e-08,3.299999999999999822e+00
6.195599319999999466e+01,1.500000000000000000e+00,1.174865029999999922e-08,3.299999999999999822e+00
6.205599320000000318e+01,1.500000000000000000e+00,-1.132627809999999929e-08,3.299999999999999822e+00
6.215599319999999750e+01,1.500000000000000000e+00,1.182013569999999954e-08,3.299999999999999822e+00
6.225599320000000603e+01,1.500000000000000000e+00,-1.139746590000000069e-08,3.299999999999999822e+00
6.235599320000000034e+01,1.500000000000000000e+00,1.189097129999999952e-08,3.299999999999999822e+00
6.245599320000000176e+01,1.500000000000000000e+00,-1.146800890000000004e-08,3.299999999999999822e+00
6.255599319999999608e+01,1.500000000000000000e+00,1.196123340000000032e-08,3.299999999999999822e+00
6.265599320000000461e+01,1.500000000000000000e+00,-1.153793190000000028e-08,3.299999999999999822e+00
6.275599319999999892e+01,1.500000000000000000e+00,1.203075899999999961e-08,3.299999999999999822e+00
6.285599319999999324e+01,1.500000000000000000e+00,-1.160706949999999996e-08,3.299999999999999822e+00
6.295599320000000176e+01,1.500000000000000000e+00,1.209961649999999934e-08,3.299999999999999822e+00
6.305599319999999608e+01,1.500000000000000000e+00,-1.167567580000000068e-08,3.299999999999999822e+00
6.315599320000000461e+01,1.500000000000000000e+00,1.216795800000000001e-08,3.299999999999999822e+00
6.325599319999999892e+01,1.500000000000000000e+00,-1.174373599999999937e-08,3.299999999999999822e+00
6.335599320000000745e+01,1.500000000000000000e+00,1.223558730000000031e-08,3.299999999999999822e+00
6.345599320000000176e+01,1.500000000000000000e+00,-1.181098699999999984e-08,3.299999999999999822e+00
6.355599319999999608e+01,1.500000000000000000e+00,1.230262759999999979e-08,3.299999999999999822e+00
6.365599320000000461e+01,1.500000000000000000e+00,-1.187776739999999919e-08,3.299999999999999822e+00
6.375599319999999892e+01,1.500000000000000000e+00,1.236908879999999997e-08,3.299999999999999822e+00
6.385599320000000745e+01,1.500000000000000000e+00,-1.194390610000000079e-08,3.299999999999999822e+00
6.395599320000000176e+01,1.500000000000000000e+00,1.243488299999999928e-08,3.299999999999999822e+00
6.405599320000000318e+01,1.500000000000000000e+00,-1.200933449999999929e-08,3.299999999999999822e+00
6.415599319999999750e+01,1.500000000000000000e+00,1.250004619999999927e-08,3.299999999999999822e+00
6.425599319999999182e+01,1.500000000000000000e+00,-1.207425240000000051e-08,3.299999999999999822e+00
6.435599320000000034e+01,1.500000000000000000e+00,1.256466830000000049e-08,3.299999999999999822e+00
6.445599319999999466e+01,1.500000000000000000e+00,-1.213857259999999979e-08,3.299999999999999822e+00
6.455599320000000318e+01,1.500000000000000000e+00,1.262864830000000051e-08,3.299999999999999822e+00
6.465599319999999750e+01,1.500000000000000000e+00,-1.220222190000000027e-08,3.299999999999999822e+00
6.475599320000000603e+01,1.500000000000000000e+00,1.269199129999999931e-08,3.299999999999999822e+00
6.485599320000000034e+01,1.500000000000000000e+00,-1.226530789999999986e-08,3.299999999999999822e+00
6.495599319999999466e+01,1.500000000000000000e+00,1.275478789999999929e-08,3.299999999999999822e+00
6.505599320000000318e+01,1.500000000000000000e+00,-1.232777049999999925e-08,3.299999999999999822e+00
6.515599319999999750e+01,1.500000000000000000e+00,1.281695970000000028e-08,3.299999999999999822e+00
6.525599320000000603e+01,1.500000000000000000e+00,-1.238966459999999940e-08,3.299999999999999822e+00
6.535599320000000034e+01,1.500000000000000000e+00,1.287864100000000042e-08,3.299999999999999822e+00
6.545599320000000887e+01,1.500000000000000000e+00,-1.245109649999999945e-08,3.299999999999999822e+00
6.555599320000000318e+01,1.500000000000000000e+00,1.293967549999999953e-08,3.299999999999999822e+00
6.565599319999999750e+01,1.500000000000000000e+00,-1.251177470000000078e-08,3.299999999999999822e+00
6.575599320000000603e+01,1.500000000000000000e+00,1.300009049999999967e-08,3.299999999999999822e+00
6.585599320000000034e+01,1.500000000000000000e+00,-1.257193830000000020e-08,3.299999999999999822e+00
6.595599320000000887e+01,1.500000000000000000e+00,1.306000249999999995e-08,3.299999999999999822e+00
6.605599320000000318e+01,1.500000000000000000e+00,-1.263155289999999997e-08,3.299999999999999822e+00
6.615599320000001171e+01,1.500000000000000000e+00,1.311930850000000062e-08,3.299999999999999822e+00
6.625599320000000603e+01,1.500000000000000000e+00,-1.269058410000000072e-08,3.299999999999999822e+00
6.635599320000000034e+01,1.500000000000000000e+00,1.317805509999999997e-08,3.299999999999999822e+00
6.645599319999999466e+01,1.500000000000000000e+00,-1.274904339999999948e-08,3.299999999999999822e+00
6.655599319999998897e+01,1.500000000000000000e+00,1.323622569999999936e-08,3.299999999999999822e+00
6.665599319999999750e+01,1.500000000000000000e+00,-1.280694699999999978e-08,3.299999999999999822e+00
6.675599319999999182e+01,1.500000000000000000e+00,1.329386439999999958e-08,3.299999999999999822e+00
6.685599320000000034e+01,1.500000000000000000e+00,-1.286432310000000067e-08,3.299999999999999822e+00
6.695599319999999466e+01,1.500000000000000000e+00,1.335101170000000033e-08,3.299999999999999822e+00
6.705599320000000318e+01,1.500000000000000000e+00,-1.292118660000000028e-08,3.299999999999999822e+00
6.715599319999999750e+01,1.500000000000000000e+00,1.340749700000000015e-08,3.299999999999999822e+00
6.725599319999999182e+01,1.500000000000000000e+00,-1.297735600000000032e-08,3.299999999999999822e+00
6.735599320000000034e+01,1.500000000000000000e+00,1.346350799999999933e-08,3.299999999999999822e+00
6.745599319999999466e+01,1.500000000000000000e+00,-1.303316620000000001e-08,3.299999999999999822e+00
6.755599320000000318e+01,1.500000000000000000e+00,1.351894260000000006e-08,3.299999999999999822e+00
6.765599319999999750e+01,1.500000000000000000e+00,-1.308826029999999973e-08,3.299999999999999822e+00
6.775599320000000603e+01,1.500000000000000000e+00,1.357382449999999996e-08,3.299999999999999822e+00
6.785599320000000034e+01,1.500000000000000000e+00,-1.314291070000000028e-08,3.299999999999999822e+00
6.795599319999999466e+01,1.500000000000000000e+00,1.362819560000000082e-08,3.299999999999999822e+00
6.805599320000000318e+01,1.500000000000000000e+00,-1.319700510000000062e-08,3.299999999999999822e+00
6.815599319999999750e+01,1.500000000000000000e+00,1.368207450000000028e-08,3.299999999999999822e+00
6.825599320000000603e+01,1.500000000000000000e+00,-1.325065899999999950e-08,3.299999999999999822e+00
6.835599320000000034e+01,1.500000000000000000e+00,1.373544130000000029e-08,3.299999999999999822e+00
6.845599320000000887e+01,1.500000000000000000e+00,-1.330371630000000011e-08,3.299999999999999822e+00
6.855599320000000318e+01,1.500000000000000000e+00,1.378820899999999957e-08,3.299999999999999822e+00
6.865599319999999750e+01,1.500000000000000000e+00,-1.335626149999999960e-08,3.299999999999999822e+00
6.875599320000000603e+01,1.500000000000000000e+00,1.384052859999999994e-08,3.299999999999999822e+00
6.885599320000000034e+01,1.500000000000000000e+00,-1.340829220000000052e-08,3.299999999999999822e+00
6.895599320000000887e+01,1.500000000000000000e+00,1.389225329999999927e-08,3.299999999999999822e+00
6.905599320000000318e+01,1.500000000000000000e+00,-1.345978980000000025e-08,3.299999999999999822e+00
6.915599320000001171e+01,1.500000000000000000e+00,1.394354140000000005e-08,3.299999999999999822e+00
6.925599320000000603e+01,1.500000000000000000e+00,-1.351081469999999984e-08,3.299999999999999822e+00
6.935599320000000034e+01,1.500000000000000000e+00,1.399430350000000024e-08,3.299999999999999822e+00
6.945599319999999466e+01,1.500000000000000000e+00,-1.356131370000000054e-08,3.299999999999999822e+00
6.955599319999998897e+01,1.500000000000000000e+00,1.404456210000000040e-08,3.299999999999999822e+00
6.965599319999999750e+01,1.500000000000000000e+00,-1.361131419999999949e-08,3.299999999999999822e+00
6.975599319999999182e+01,1.500000000000000000e+00,1.409432449999999956e-08,3.299999999999999822e+00
6.985599320000000034e+01,1.500000000000000000e+00,-1.366087599999999922e-08,3.299999999999999822e+00
6.995599319999999466e+01,1.500000000000000000e+00,1.414357629999999973e-08,3.299999999999999822e+00
7.005599320000000318e+01,1.500000000000000000e+00,-1.370983249999999956e-08,3.299999999999999822e+00
7.015599319999999750e+01,1.500000000000000000e+00,1.419235820000000066e-08,3.299999999999999822e+00
7.025599319999999182e+01,1.500000000000000000e+00,-1.375843479999999948e-08,3.299999999999999822e+00
7.035599320000000034e+01,1.500000000000000000e+00,1.424067299999999992e-08,3.299999999999999822e+00
7.045599319999999466e+01,1.500000000000000000e+00,-1.380643380000000065e-08,3.299999999999999822e+00
7.055599320000000318e+01,1.500000000000000000e+00,1.428842809999999945e-08,3.299999999999999822e+00
7.065599319999999750e+01,1.500000000000000000e+00,-1.385397130000000029e-08,3.299999999999999822e+00
7.075599320000000603e+01,1.500000000000000000e+00,1.433577489999999951e-08,3.299999999999999822e+00
7.085599320000000034e+01,1.500000000000000000e+00,-1.390108590000000078e-08,3.299999999999999822e+00
7.095599319999999466e+01,1.500000000000000000e+00,1.438258860000000003e-08,3.299999999999999822e+00
7.105599320000000318e+01,1.500000000000000000e+00,-1.394768089999999942e-08,3.299999999999999822e+00
7.115599319999999750e+01,1.500000000000000000e+00,1.442900250000000050e-08,3.299999999999999822e+00
7.125599320000000603e+01,1.500000000000000000e+00,-1.399384750000000046e-08,3.299999999999999822e+00
7.135599320000000034e+01,1.500000000000000000e+00,1.447493979999999958e-08,3.299999999999999822e+00
7.145599320000000887e+01,1.500000000000000000e+00,-1.403953459999999920e-08,3.299999999999999822e+00
7.155599320000000318e+01,1.500000000000000000e+00,1.452035850000000045e-08,3.299999999999999822e+00
7.165599319999999750e+01,1.500000000000000000e+00,-1.408471640000000065e-08,3.299999999999999822e+00
7.175599320000000603e+01,1.500000000000000000e+00,1.456529710000000047e-08,3.299999999999999822e+00
7.185599320000000034e+01,1.500000000000000000e+00,-1.412945140000000029e-08,3.299999999999999822e+00
7.195599320000000887e+01,1.500000000000000000e+00,1.460981410000000010e-08,3.299999999999999822e+00
7.205599320000000318e+01,1.500000000000000000e+00,-1.417375100000000010e-08,3.299999999999999822e+00
7.215599320000001171e+01,1.500000000000000000e+00,1.465392679999999989e-08,3.299999999999999822e+00
7.225599320000000603e+01,1.500000000000000000e+00,-1.421758480000000032e-08,3.299999999999999822e+00
7.235599320000000034e+01,1.500000000000000000e+00,1.469750330000000081e-08,3.299999999999999822e+00
7.245599319999999466e+01,1.500000000000000000e+00,-1.426096299999999924e-08,3.299999999999999822e+00
7.255599319999998897e+01,1.500000000000000000e+00,1.474068740000000072e-08,3.299999999999999822e+00
7.265599319999999750e+01,1.500000000000000000e+00,-1.430394499999999925e-08,3.299999999999999822e+00
7.275599319999999182e+01,1.500000000000000000e+00,1.478344719999999938e-08,3.299999999999999822e+00
7.285599320000000034e+01,1.500000000000000000e+00,-1.434649040000000070e-08,3.299999999999999822e+00
7.295599319999999466e+01,1.500000000000000000e+00,1.482570080000000046e-08,3.299999999999999822e+00
7.305599319999998897e+01,1.500000000000000000e+00,-1.438847980000000028e-08,3.299999999999999822e+00
7.315599319999999750e+01,1.500000000000000000e+00,1.486753189999999920e-08,3.299999999999999822e+00
7.325599319999999182e+01,1.500000000000000000e+00,-1.443012260000000021e-08,3.299999999999999822e+00
7.335599320000000034e+01,1.500000000000000000e+00,1.490893589999999912e-08,3.299999999999999822e+00
7.345599319999999466e+01,1.500000000000000000e+00,-1.447131169999999945e-08,3.299999999999999822e+00
7.355599320000000318e+01,1.500000000000000000e+00,1.494993580000000091e-08,3.299999999999999822e+00
7.365599319999999750e+01,1.500000000000000000e+00,-1.451206729999999946e-08,3.299999999999999822e+00
7.375599320000000603e+01,1.500000000000000000e+00,1.499045649999999884e-08,3.299999999999999822e+00
7.385599320000000034e+01,1.500000000000000000e+00,-1.455245280000000062e-08,3.299999999999999822e+00
7.395599319999999466e+01,1.500000000000000000e+00,1.503060850000000000e-08,3.299999999999999822e+00
7.405599320000000318e+01,1.500000000000000000e+00,-1.459231189999999940e-08,3.299999999999999822e+00
7.415599319999999750e+01,1.500000000000000000e+00,1.507029259999999925e-08,3.299999999999999822e+00
7.425599320000000603e+01,1.500000000000000000e+00,-1.463179729999999984e-08,3.299999999999999822e+00
7.435599320000000034e+01,1.500000000000000000e+00,1.510961890000000025e-08,3.299999999999999822e+00
7.445599320000000887e+01,1.500000000000000000e+00,-1.467099740000000031e-08,3.299999999999999822e+00
7.455599320000000318e+01,1.500000000000000000e+00,1.514848139999999899e-08,3.299999999999999822e+00
7.465599319999999750e+01,1.500000000000000000e+00,-1.470955599999999978e-08,3.299999999999999822e+00
7.475599320000000603e+01,1.500000000000000000e+00,1.518696070000000131e-08,3.299999999999999822e+00
7.485599320000000034e+01,1.500000000000000000e+00,-1.474787980000000050e-08,3.299999999999999822e+00
7.495599320000000887e+01,1.500000000000000000e+00,1.522500820000000163e-08,3.299999999999999822e+00
7.505599320000000318e+01,1.500000000000000000e+00,-1.478567050000000004e-08,3.299999999999999822e+00
7.515599320000001171e+01,1.500000000000000000e+00,1.526263690000000081e-08,3.299999999999999822e+00
7.525599320000000603e+01,1.500000000000000000e+00,-1.482315860000000071e-08,3.299999999999999822e+00
7.535599320000000034e+01,1.500000000000000000e+00,1.529989159999999988e-08,3.299999999999999822e+00
7.545599320000000887e+01,1.500000000000000000e+00,-1.486019079999999999e-08,3.299999999999999822e+00
7.555599320000000318e+01,1.500000000000000000e+00,1.533670149999999943e-08,3.299999999999999822e+00
7.565599319999999750e+01,1.500000000000000000e+00,-1.489682849999999925e-08,3.299999999999999822e+00
7.575599319999999182e+01,1.500000000000000000e+00,1.537314979999999953e-08,3.299999999999999822e+00
7.585599320000000034e+01,1.500000000000000000e+00,-1.493301390000000156e-08,3.299999999999999822e+00
7.595599319999999466e+01,1.500000000000000000e+00,1.540918790000000121e-08,3.299999999999999822e+00
7.605599319999998897e+01,1.500000000000000000e+00,-1.496891230000000007e-08,3.299999999999999822e+00
7.615599319999999750e+01,1.500000000000000000e+00,1.544487190000000085e-08,3.299999999999999822e+00
7.625599319999999182e+01,1.500000000000000000e+00,-1.500443590000000153e-08,3.299999999999999822e+00
7.635599320000000034e+01,1.500000000000000000e+00,1.548024310000000005e-08,3.299999999999999822e+00
7.645599319999999466e+01,1.500000000000000000e+00,-1.503953659999999887e-08,3.299999999999999822e+00
7.655599320000000318e+01,1.500000000000000000e+00,1.551508700000000156e-08,3.299999999999999822e+00
7.665599319999999750e+01,1.500000000000000000e+00,-1.507422679999999936e-08,3.299999999999999822e+00
7.675599319999999182e+01,1.500000000000000000e+00,1.554961609999999867e-08,3.299999999999999822e+00
7.685599320000000034e+01,1.500000000000000000e+00,-1.510855170000000086e-08,3.299999999999999822e+00
7.695599319999999466e+01,1.500000000000000000e+00,1.558374420000000030e-08,3.299999999999999822e+00
7.705599320000000318e+01,1.500000000000000000e+00,-1.514254390000000053e-08,3.299999999999999822e+00
7.715599319999999750e+01,1.500000000000000000e+00,1.561755040000000024e-08,3.299999999999999822e+00
7.725599320000000603e+01,1.500000000000000000e+00,-1.517609589999999884e-08,3.299999999999999822e+00
7.735599320000000034e+01,1.500000000000000000e+00,1.565090819999999951e-08,3.299999999999999822e+00
7.745599319999999466e+01,1.500000000000000000e+00,-1.520929819999999983e-08,3.299999999999999822e+00
7.755599320000000318e+01,1.500000000000000000e+00,1.568396679999999936e-08,3.299999999999999822e+00
7.765599319999999750e+01,1.500000000000000000e+00,-1.524219030000000120e-08,3.299999999999999822e+00
7.775599320000000603e+01,1.500000000000000000e+00,1.571662440000000043e-08,3.299999999999999822e+00
7.785599320000000034e+01,1.500000000000000000e+00,-1.527463759999999975e-08,3.299999999999999822e+00
7.795599320000000887e+01,1.500000000000000000e+00,1.574892820000000121e-08,3.299999999999999822e+00
7.805599320000000318e+01,1.500000000000000000e+00,-1.530677760000000125e-08,3.299999999999999822e+00
7.815599320000001171e+01,1.500000000000000000e+00,1.578083620000000155e-08,3.299999999999999822e+00
7.825599320000000603e+01,1.500000000000000000e+00,-1.533845810000000021e-08,3.299999999999999822e+00
7.835599320000000034e+01,1.500000000000000000e+00,1.581243419999999902e-08,3.299999999999999822e+00
7.845599320000000887e+01,1.500000000000000000e+00,-1.536996390000000138e-08,3.299999999999999822e+00
7.855599320000000318e+01,1.500000000000000000e+00,1.584368590000000026e-08,3.299999999999999822e+00
7.865599319999999750e+01,1.500000000000000000e+00,-1.540097360000000158e-08,3.299999999999999822e+00
7.875599319999999182e+01,1.500000000000000000e+00,1.587455919999999998e-08,3.299999999999999822e+00
7.885599320000000034e+01,1.500000000000000000e+00,-1.543170150000000128e-08,3.299999999999999822e+00
7.895599319999999466e+01,1.500000000000000000e+00,1.590510109999999995e-08,3.299999999999999822e+00
7.905599319999998897e+01,1.500000000000000000e+00,-1.546208010000000047e-08,3.299999999999999822e+00
7.915599319999999750e+01,1.500000000000000000e+00,1.593526169999999913e-08,3.299999999999999822e+00
7.925599319999999182e+01,1.500000000000000000e+00,-1.549205730000000075e-08,3.299999999999999822e+00
7.935599320000000034e+01,1.500000000000000000e+00,1.596513669999999992e-08,3.299999999999999822e+00
7.945599319999999466e+01,1.500000000000000000e+00,-1.552177470000000093e-08,3.299999999999999822e+00
7.955599320000000318e+01,1.500000000000000000e+00,1.599465719999999855e-08,3.299999999999999822e+00
7.965599319999999750e+01,1.500000000000000000e+00,-1.555106619999999935e-08,3.299999999999999822e+00
7.975599319999999182e+01,1.500000000000000000e+00,1.602377989999999941e-08,3.299999999999999822e+00
7.985599320000000034e+01,1.500000000000000000e+00,-1.558009129999999888e-08,3.299999999999999822e+00
7.995599319999999466e+01,1.500000000000000000e+00,1.605260730000000043e-08,3.299999999999999822e+00
8.005599320000000318e+01,1.500000000000000000e+00,-1.560869629999999849e-08,3.299999999999999822e+00
8.015599319999999750e+01,1.500000000000000000e+00,1.608110139999999944e-08,3.299999999999999822e+00
8.025599320000000603e+01,1.500000000000000000e+00,-1.563708840000000137e-08,3.299999999999999822e+00
8.035599320000000034e+01,1.500000000000000000e+00,1.610929130000000073e-08,3.299999999999999822e+00
8.045599319999999466e+01,1.500000000000000000e+00,-1.566506920000000053e-08,3.299999999999999822e+00
8.055599320000000318e+01,1.500000000000000000e+00,1.613713959999999901e-08,3.299999999999999822e+00
8.065599319999999750e+01,1.500000000000000000e+00,-1.569276630000000025e-08,3.299999999999999822e+00
8.075599320000000603e+01,1.500000000000000000e+00,1.616466369999999983e-08,3.299999999999999822e+00
8.085599320000000034e+01,1.500000000000000000e+00,-1.572012630000000004e-08,3.299999999999999822e+00
8.095599320000000887e+01,1.500000000000000000e+00,1.619184449999999874e-08,3.299999999999999822e+00
8.105599320000000318e+01,1.500000000000000000e+00,-1.574716469999999988e-08,3.299999999999999822e+00
8.115599319999999750e+01,1.500000000000000000e+00,1.621874860000000044e-08,3.299999999999999822e+00
8.125599320000000603e+01,1.500000000000000000e+00,-1.577387690000000162e-08,3.299999999999999822e+00
8.135599320000000034e+01,1.500000000000000000e+00,1.624527419999999895e-08,3.299999999999999822e+00
8.145599320000000887e+01,1.500000000000000000e+00,-1.580031789999999963e-08,3.299999999999999822e+00
8.155599320000000318e+01,1.500000000000000000e+00,1.627159169999999894e-08,3.299999999999999822e+00
8.165599319999999750e+01,1.500000000000000000e+00,-1.582638479999999915e-08,3.299999999999999822e+00
8.175599319999999182e+01,1.500000000000000000e+00,1.629751479999999895e-08,3.299999999999999822e+00
8.185599320000000034e+01,1.500000000000000000e+00,-1.585218569999999991e-08,3.299999999999999822e+00
8.195599319999999466e+01,1.500000000000000000e+00,1.632311199999999929e-08,3.299999999999999822e+00
8.205599319999998897e+01,1.500000000000000000e+00,-1.587765039999999937e-08,3.299999999999999822e+00
8.215599319999999750e+01,1.500000000000000000e+00,1.634844289999999912e-08,3.299999999999999822e+00
8.225599319999999182e+01,1.500000000000000000e+00,-1.590281119999999957e-08,3.299999999999999822e+00
8.235599320000000034e+01,1.500000000000000000e+00,1.637341910000000003e-08,3.299999999999999822e+00
8.245599319999999466e+01,1.500000000000000000e+00,-1.592770649999999950e-08,3.299999999999999822e+00
8.255599320000000318e+01,1.500000000000000000e+00,1.639824700000000164e-08,3.299999999999999822e+00
8.265599319999999750e+01,1.500000000000000000e+00,-1.595225380000000100e-08,3.299999999999999822e+00
8.275599319999999182e+01,1.500000000000000000e+00,1.642258130000000141e-08,3.299999999999999822e+00
8.285599320000000034e+01,1.500000000000000000e+00,-1.597652880000000007e-08,3.299999999999999822e+00
8.295599319999999466e+01,1.500000000000000000e+00,1.644674709999999876e-08,3.299999999999999822e+00
8.305599320000000318e+01,1.500000000000000000e+00,-1.600052470000000117e-08,3.299999999999999822e+00
8.315599319999999750e+01,1.500000000000000000e+00,1.647059630000000107e-08,3.299999999999999822e+00
8.325599320000000603e+01,1.500000000000000000e+00,-1.602422939999999877e-08,3.299999999999999822e+00
8.335599320000000034e+01,1.500000000000000000e+00,1.649410080000000102e-08,3.299999999999999822e+00
8.345599319999999466e+01,1.500000000000000000e+00,-1.604758120000000133e-08,3.299999999999999822e+00
8.355599320000000318e+01,1.500000000000000000e+00,1.651731140000000159e-08,3.299999999999999822e+00
8.365599319999999750e+01,1.500000000000000000e+00,-1.607070360000000026e-08,3.299999999999999822e+00
8.375599320000000603e+01,1.500000000000000000e+00,1.654034410000000005e-08,3.299999999999999822e+00
8.385599320000000034e+01,1.500000000000000000e+00,-1.609353200000000141e-08,3.299999999999999822e+00
8.395599320000000887e+01,1.500000000000000000e+00,1.656305400000000148e-08,3.299999999999999822e+00
8.405599320000000318e+01,1.500000000000000000e+00,-1.611607739999999839e-08,3.299999999999999822e+00
8.415599319999999750e+01,1.500000000000000000e+00,1.658537940000000111e-08,3.299999999999999822e+00
8.425599320000000603e+01,1.500000000000000000e+00,-1.613832190000000036e-08,3.299999999999999822e+00
